team,def_rus_att_rat,def_rus_yds_rat,def_rus_tds_rat,def_pas_att_rat,def_cmp_rat,def_pas_yds_rat,def_pas_tds_rat,def_int_rat
PHI,21.516378026511607,88.20506907634493,0.71487161027743,41.875181158403976,27.523255997777767,261.38868960514617,1.8908533209141836,0.956403961992166
LAR,27.89513324428507,118.79831456629186,0.9684811082119228,33.644641521397055,21.855770752585823,220.65436718183904,1.30228651820786,1.1395714731142437
MIA,29.226389569845328,124.53264944461095,1.1068966145650956,34.25877066943127,23.70611071912648,234.62300390765236,1.498234201865447,0.6619880038976665
KC,26.642353209941575,114.93470454946224,0.7094988016351538,35.719518652392395,22.608808018406123,207.82835225907465,1.451033213665181,0.7714812179401693
ATL,29.43203292902079,125.42074397179339,0.7088385944172043,34.750828788829104,22.651414107740926,214.06267415254442,1.6545875905804088,0.6663237474131266
ARI,29.69449309518183,126.99597736334539,1.1154266103209618,34.7421420495515,24.558472039371743,251.47154719141616,1.639191910794519,0.7099993532478152
CLE,24.90586732310664,98.64367094993264,0.8882675580250317,30.553547205597553,16.997031532276583,168.07871613920372,1.2574289342045608,0.7530355088048521
DEN,29.336143710581382,142.29590672939543,0.9756167079441556,34.44461466538157,24.97529824239471,240.54567490695285,1.7318845381647516,0.87588411995277
CHI,29.35964967361248,110.30312592038521,0.9066602251514391,34.8081376626321,23.885433064300607,245.61086076356455,1.783010303022091,0.6408788160156176
CAR,30.805839196589357,133.74009097668394,1.2668053443969105,31.207841107836494,21.337581907986458,192.14359540068867,1.4100455540630632,0.5233236417149432
HOU,30.37355455339236,123.82860971402089,1.2845433023407749,34.934612787381546,24.983294572986406,252.33198955584845,1.241525036611682,1.1257036049782982
BAL,24.31616999171359,98.65987738154081,0.6555697665001445,40.80975502788848,26.572262704206054,238.91540061663235,1.2491200179569486,0.7967154822869964
NYG,29.48720398752123,136.2204118350735,1.2686366337272141,33.996206249855256,21.070610418001653,230.41178747302732,1.3413313504847784,0.6008825282988971
BUF,25.789747100657326,124.44410295945356,0.7565141776978119,33.35036338351185,22.83017731772813,211.57989210165394,1.299929941012361,1.5902713072183823
LAC,26.75723516101542,117.43858508410638,1.0591355581050557,38.76825757416944,25.67250855468697,303.1660244293633,1.6960580664822276,0.9251309614015498
PIT,29.944649341125086,138.99303013705645,0.7835329897749743,38.16835422629981,23.78163614988501,268.5988706676857,1.6154356499225624,1.266344388984852
CIN,28.790103686163874,138.221866580144,0.9023101074272557,36.850319033219904,23.748766733693326,251.87764066123574,1.459637858027868,0.9765636884859344
NE,28.873153443449485,106.86939031740646,0.824121960126313,36.24774480809519,24.071370527225266,218.33362546730018,1.3820501457433074,1.3283344868861793
SF,21.068898692976003,84.80762728315067,0.7231138473925096,40.53255705803272,27.20099634665266,237.7037159478021,1.3811717446978993,1.1925442373914712
DET,25.002910252224478,103.34998518217937,0.9348678118767922,38.34893981559445,24.313062537990554,260.9574945398891,1.5990439746563279,0.8159834825703778
NYJ,31.90672074910891,133.94064259807394,0.7416891564516304,34.5080739638992,22.57733816302629,196.69832024383825,1.3254675065838317,0.8786252607034654
NO,26.96669533164065,118.83103012884155,0.7605807766286811,36.16427135168857,21.64004000798738,210.2643772065083,1.3387705394359117,1.1141851961478515
IND,32.499089961957246,127.10194750306393,1.1866104654348626,35.67402730142037,24.31566170903939,252.32699289261254,1.5096541994785369,1.0735383508773582
MIN,29.06041404077519,110.51126574894094,0.8734519600365896,37.002808016656004,26.41986647719887,254.36863219832478,1.5430703717224434,1.0957150898805024
DAL,27.348672324010128,114.6240814005001,0.7601133441170883,31.73835053356015,19.220008867083052,185.1385063109934,1.408481258718357,1.8125608530109043
LV,30.121497691049957,133.6016162770719,0.9672510455913661,34.34032523120381,24.725650889842893,220.30612378063864,1.5723800893356124,0.348630175659282
GB,31.63129140475222,138.13929442943066,0.9708513143111609,35.008402892973564,23.167036921691402,219.20544902852424,1.341551568424801,1.1268464639919507
WAS,26.612573615981372,115.50108762381925,0.7555976043269942,37.39251542725679,23.877456545429574,261.7170971064452,1.7562364113612188,0.6116633430078918
JAC,25.380775923992445,97.31905404433925,0.8435628678451661,39.94610337330647,26.348098607353652,265.2490251328448,1.5790507158471052,0.9536062221951349
TEN,26.825429782012716,100.89238112883756,0.7103612238278856,35.19611087155912,24.736378478139567,271.46611942273796,1.4809854528033897,0.9478318122020777
TB,23.51986631559341,93.01487873563104,0.7014408698672867,39.543789048028,26.503827106803715,269.91308520476,1.517255954540609,1.1988382083373563
SEA,30.503164567116485,119.8247811597508,1.1472183986054563,38.887213776986364,26.141427027483253,278.8047190307485,1.4394340763911861,0.6878666904397157
