player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Evan Engram,TE,JAC,2,2,25,1,5.171048835222834e-4,8.157103939969854e-4,8.965880280334815e-4,0.17342509294828157,0.18865918155515693,0.19007807044667446,0.15330101911389715,0,0.01130271433998902,NA
Zay Jones,WR,JAC,2,2,5,0,7.549614223895401e-4,2.415301662687865e-4,7.071810481656989e-4,0.18091476480364044,0.15846360883264898,0.1519713828234222,0.18217965115922002,0,0.01106589556334163,Q
Jamal Agnew,WR,JAC,2,2,7,1,0.010577358107429888,0.0023718015052929206,0.007412740770610244,0.0519999786667819,0.05614659315261861,0.05841680844528219,0.0437130452380736,0,0.01216387352779771,Q
Calvin Ridley,WR,JAC,2,0,15,1,0,0,0,0.09003224241876082,0.08482667585057227,0.10615142793377677,0.15775338286813198,0.21,0.007,NA
Christian Kirk,WR,JAC,2,2,24,0,2.9966567676132456e-4,2.897901832325642e-4,4.126958842451055e-4,0.21745060659454873,0.21736813814120456,0.23740722117953456,0.21238506967327467,0,0.01266797529092265,NA
D Ernest Johnson,RB,JAC,2,1,9,0,0.050287780009430925,0.022812228858789547,0.03820700268761744,0.012011358023879273,0.014352038727218092,0.01051039629235819,0.010291926035275307,0,0.01276668495926379,NA
Jamycal Hasty,RB,JAC,2,2,0,0,0.028078908639314563,0.018672159868101827,0.029300177237331675,0.04255829307071077,0.03340913812525599,0.028949258713514524,0.03415807102201111,0,0.01149647515724598,NA
Travis Etienne,RB,JAC,2,2,83,0,0.5964760443885346,0.5842605937152056,0.5374404481536642,0.08433870295867289,0.09316205887042309,0.084090645281134,0.07348281700068207,0,0.01576083132818326,NA
Luke Farrell,TE,JAC,2,2,3,0,0,0,0,0.01961007060152162,0.023299841911574942,0.016475286115647473,0.013535993641795894,0,0.01283127189834944,NA
Tim Jones,WR,JAC,2,1,3,0,0,0,0,0.018003220234986076,0.01916209686968065,0.009152358146499074,0.011717852998917285,0,0.01285280087804466,NA
Elijah Cooks,WR,JAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Latavius Murray,RB,BUF,2,2,23,0,0.1640390717738448,0.19774610511626134,0.16206216531710413,0.0537516711197678,0.05738983952797971,0.048642562216128414,0.044440428772260426,0,0.01032131650414397,NA
Stefon Diggs,WR,BUF,2,2,31,0,2.864835896828525e-4,1.3581372555602567e-4,2.2445393347664773e-4,0.2622651806148313,0.26746121404011064,0.30181423822301046,0.3005975225960116,0,0.0122373956970183,NA
Trent Sherfield,WR,BUF,2,1,4,0,0,0,0,0.06835140901108593,0.06491180778342782,0.05673340734156637,0.054238918243917994,0,0.01227151842627379,NA
Damien Harris,RB,BUF,2,2,21,0,0.20751647488412459,0.2019745211835014,0.14811959121573293,0.028767644490272172,0.02887409834429029,0.02762051270953467,0.028078553346805972,0,0.0102693233146186,NA
Dawson Knox,TE,BUF,2,2,8,0,0,0,0,0.10287261284003643,0.09954046333591879,0.09364514436778909,0.09620510734215758,0,0.01188399679175989,NA
Deonte Harty,WR,BUF,2,2,12,0,0.019694591489791552,0.003762511103156511,0.01014054560081746,0.05234716279335678,0.054068153911446225,0.03535927900502976,0.0382283629319936,0,0.01454099652440654,NA
Gabriel Davis,WR,BUF,2,2,13,0,0.007943450826783272,6.986772825823984e-4,0.0033288559596762425,0.15363789125433663,0.14839795373865455,0.17638558009992242,0.19212578567691346,0,0.01355066345842655,NA
Reggie Gilliam,RB,BUF,2,2,1,0,0,0,0,0.00695073581979774,0.007291346714020061,0.006301731368897482,0.006521584001520443,0,0.01274515597956857,NA
Quintin Morris,TE,BUF,2,2,0,0,0,0,0,0.003234241974612268,0.0033032851341880357,0.0034050657075705565,0.00331220339931247,0,0.01441182264623524,NA
James Cook,RB,BUF,2,2,67,0,0.4531712689228432,0.4047849596658161,0.41560353920431015,0.07798154399539593,0.0804986108328855,0.08823587139631324,0.07238339607062633,0,0.01221586671732309,NA
Khalil Shakir,WR,BUF,2,2,2,0,0,0,0,0.029173865282251903,0.025404355936705366,0.024090408911364502,0.026964609103644472,0,0.01270209802017814,NA
Brenton Strange,TE,JAC,2,0,2,0,0,0,0,0.06082278085486955,0.06341601496746353,0.05988694363550718,0.05971649592768522,0.21,0.007,NA
Tank Bigsby,RB,JAC,2,0,12,1,0.11040879239148041,0.10852088533927286,0.19100638905141887,0.04258258713052763,0.040953961954387295,0.040091576975400424,0.04134168371867932,0.21,0.007,NA
Dalton Kincaid,TE,BUF,2,0,15,0,0,0,0,0.1606660408042551,0.16285887070037308,0.13776619865287304,0.1369035285148357,0.21,0.007,NA
Jacob Harris,WR,JAC,2,0,0,0,0,0,0,0.0062503016928187475,0.006780651041795003,0.0068186240112490136,0.0064229916023563205,0,0.01291738781713031,NA
Brandin Cooks,WR,DAL,2,2,8,1,0,0,0,0.15118734988703947,0.14656930240058205,0.1442500002721787,0.1371042379955459,0,0.0116471780151125,NA
Michael Gallup,WR,DAL,2,2,13,0,0,0,0,0.1428094529282559,0.1440818574636074,0.15942045389500045,0.12901100296665144,0,0.01207775760901684,NA
Tony Pollard,RB,DAL,2,2,88,1,0.5128948717601985,0.4778540180511655,0.3819718712633093,0.11609435342070666,0.12235165896587723,0.09298967166791668,0.09908662498131628,0,0.00792266452783992,NA
CeeDee Lamb,WR,DAL,2,2,26,1,0.03433091243311606,0.05952666065639116,0.026839066509132346,0.22966061123675544,0.22996601652646387,0.2599558591318964,0.2974500325706066,0,0.0103984971927899,NA
Rico Dowdle,RB,DAL,2,1,25,0,0.12016815542844907,0.10062832441310532,0.08371385663424195,0.02086428498938432,0.024798328656713185,0.025282416674112303,0.04246339511151998,0,0.01291738781713031,NA
Jalen Tolbert,WR,DAL,2,1,7,0,0,0,0,0.03996204620775506,0.041546501525822205,0.047560666357318634,0.031534240763846255,0,0.01287432985773988,NA
Jake Ferguson,TE,DAL,2,2,17,0,0,0,0,0.12325476670017153,0.126745354044818,0.12307165723246959,0.10449378722342484,0,0.01250833720292118,NA
KaVontae Turpin,WR,DAL,2,1,10,1,0.030367093423574153,0.18986017518525664,0.056025004293922376,0.0206870894377598,0.022499894119367172,0.017912819242527876,0.0173272548725915,0,0.01783127189834944,NA
Kyle Juszczyk,RB,SF,2,2,4,0,0.0415867276171985,0.021062300106741733,0.018583797927532324,0.022126898410922136,0.022508995300994657,0.016512892313504057,0.01742771129012654,0,0.01235763434505466,NA
Christian McCaffrey,RB,SF,2,2,98,1,0.664159394671346,0.7667049653217911,0.7289243535339558,0.1981025994143493,0.2009484384693463,0.16485058783630469,0.23434145268056936,0,0.00750102016407052,NA
George Kittle,TE,SF,2,2,14,0,1.1584827967036218e-9,8.579182544958054e-9,4.5324210573959756e-9,0.1607599592717141,0.1631275533516632,0.15196750254600475,0.1478444619551632,0,0.01329231570208394,NA
Ray Ray McCloud,WR,SF,2,2,2,0,9.818519173014654e-4,0.0036584781575594388,0.002214157107413778,0.03463383846273408,0.03508881786787593,0.032032666578507715,0.027041249283350846,0,0.01586319951594974,NA
Ross Dwelley,TE,SF,2,1,0,0,0,0,0,0.0013292587070773765,0.0013387057811565888,0.0014161292586970554,0.0013843764956173986,0,0.01285280087804466,NA
Deebo Samuel,WR,SF,2,2,28,1,0.0955560927543935,0.0736265626522578,0.06673010822329734,0.20379495599311706,0.19482189453591348,0.1995408283637914,0.20371591857130295,0,0.01580754780699903,NA
Brandon Aiyuk,WR,SF,2,2,17,0,0.0013669685032713505,0.002485098000859919,0.0017904752142766786,0.23686356586693355,0.24058335063598263,0.2892304193768201,0.23479952940993504,0,0.0128617361081796,NA
Charlie Woerner,TE,SF,2,1,0,0,0,0,0,6.532510404527609e-4,6.565495218495152e-4,6.345404768062594e-4,6.549771902323463e-4,0,0.01291738781713031,NA
Jauan Jennings,WR,SF,2,2,4,0,0,0,0,0.09001213385170931,0.08648863981914917,0.09748136010226838,0.08199913555324294,0,0.01383054019446438,NA
Tyrion Davis Price,RB,SF,1,2,0,0,0.03266343416667406,0.03131132546793197,0.028464204640705818,0.0023293210699298216,0.002352860102276606,0.002325381867931703,0.002422082115605173,0,0.01218540250749293,NA
Jordan Mason,RB,SF,2,2,7,0,0.08860964692651636,0.07786055931595699,0.054478300453653115,0.009252986589530342,0.00959544339720432,0.008878942523877898,0.0055063647908414086,0,0.01199164169023597,NA
Luke Schoonmaker,TE,DAL,2,0,1,0,0,0,0,0.0904112859920599,0.07740027554729906,0.07211226792244221,0.08287768709702899,0.21,0.007,NA
Deuce Vaughn,RB,DAL,2,0,21,0,0.18240503757006155,0.07755915284823513,0.0875514903202881,0.047103371010453754,0.045103396065089514,0.03777293362114849,0.04075148196538409,0.21,0.007,NA
Jalen Brooks,WR,DAL,1,0,0,0,0,0,0,0.010908772629860303,0.010899870680989803,0.0106733881069391,0.01086218138534232,0.21,0.007,NA
Hunter Luepke,RB,DAL,2,0,4,0,0.045821033698682304,0.030363860261107184,0.2963473510081929,0.0041567167429908715,0.0051560846057583975,0.006253989046149019,0.004123154853127347,0.21,0.007,NA
Brayden Willis,TE,SF,2,0,0,0,0,0,0,0.005260193441920681,0.005253727296870915,0.005107994321369376,0.005274126832977459,0.21,0.007,NA
Ronnie Bell,WR,SF,2,0,3,0,0,0,0,0.025422429365867378,0.027426348447018946,0.023162408107066563,0.03240964822244657,0.21,0.007,NA
Sean McKeon,TE,DAL,2,0,0,0,0,0,0,0.002899898816806981,0.002881459397612124,0.0027438768299005117,0.002914918213614466,0,0.01289585883743509,NA
Willie Snead,WR,SF,2,0,1,0,0,0,0,0.009458608513742127,0.009808675472697743,0.006858346327050025,0.005178965608588757,0,0.01291738781713031,NA
Marcedes Lewis,TE,CHI,2,1,1,0,0,0,0,0.014225208014099665,0.014726938393987435,0.013483695146703795,0.011535414250598975,0,0.01278821393895901,NA
Trent Taylor,WR,CHI,1,1,0,0,7.335377598784503e-5,4.2724173286493397e-5,8.694335545058404e-5,0.007939892708186068,0.007720477173226743,0.007790610007783294,0.007878945638967936,0,0.01603543135351147,NA
Robert Tonyan,TE,CHI,2,2,2,0,0,0,0,0.06689332309028795,0.06452653549589486,0.060627010868926676,0.05898967440741687,0,0.0117763518932838,NA
D J Moore,WR,CHI,2,2,19,0,0,0,9.908116257856646e-6,0.24483310456461166,0.2422793539056991,0.282659726538218,0.2689148274895472,0,0.01134577229937946,NA
Equanimeous St Brown,WR,CHI,2,2,1,0,4.128041686293594e-5,2.2536150631522686e-5,4.784217759194724e-5,0.038714922727310426,0.04016745975984497,0.04590135280454961,0.03783334575561756,0,0.01400277203202611,Q
Travis Homer,RB,CHI,1,2,0,0,0,5.047630830749315e-4,3.845931292630294e-4,0.019800423769468292,0.020821131548116767,0.021317279613613897,0.02060295727699924,0,0.01383054019446438,Q
Khari Blasingame,RB,CHI,2,1,0,0,0,0,0,0.003864664004591805,0.003018143899875807,0.0024146664309552647,0.003227121589837725,0,0.01291738781713031,NA
Cole Kmet,TE,CHI,2,2,20,0,0.017154289350993175,0.004709297747955623,0.009274873895713806,0.19982566142747893,0.20255053089423636,0.20699438548819568,0.21642418858583926,0,0.01346454753964568,NA
Chase Claypool,WR,MIA,1,2,4,0,0,0,0,0.12509532372918333,0.11336404882582544,0.11055921006348593,0.12053319568187161,0,0.01426111978836872,NA
Darnell Mooney,WR,CHI,2,1,8,0,8.759158942957878e-5,4.8934697604938154e-5,1.0542701680666362e-4,0.14196843560938782,0.13795556596039873,0.14107139254738674,0.13158460685909207,0,0.01203469964962641,NA
Khalil Herbert,RB,CHI,2,2,51,1,0.43825934625958357,0.4430284325199198,0.3887464898602723,0.0976074311533928,0.09791289385812327,0.07000188385781059,0.09411150481021867,0,0.00994638861919034,Q
Velus Jones,WR,CHI,2,2,2,0,0.025972518798166994,0.03151734405423925,0.026883990589075705,0.022783854720062467,0.021808063550675976,0.02617580498379115,0.024813523590923023,0,0.01757292414200684,NA
Tyler Scott,WR,CHI,2,0,5,0,0.03017554710570778,0.049254798735283795,0.024444972637081862,0.04903089491777619,0.0437440115743157,0.03813301192835202,0.04118310651611197,0.21,0.007,NA
Roschon Johnson,RB,CHI,2,0,33,0,0.23315924858053508,0.22047686448702433,0.25060792696629897,0.09251218329334596,0.10276889398560433,0.08342917978371318,0.08290078322882954,0.21,0.007,Q
Logan Thomas,TE,WAS,2,2,10,0,0.016435049227686956,0.009548394855202019,0.006814715059997049,0.13753186871825782,0.13891678488476483,0.1389139990734123,0.13832736467841264,0,0.01207775760901684,NA
Jamison Crowder,WR,WAS,1,2,0,0,0,0,0,0.05170795909436558,0.050981617001555214,0.04828439002595406,0.05175957117443628,0,0.01445488060562567,NA
Curtis Samuel,WR,WAS,2,2,20,0,0.02509020302131178,0.0208943761108998,0.132966431692598,0.12263511258903093,0.1283658346632363,0.13614219627598573,0.11016366364837427,0,0.01238809855488482,NA
Byron Pringle,WR,WAS,2,2,2,0,0,0,0,0.04016000829807731,0.03752958303490858,0.03817043396891362,0.03624513701788171,0,0.01270209802017814,NA
Terry McLaurin,WR,WAS,2,2,21,0,2.0838537668211747e-4,4.305928009569541e-4,3.4805439508442344e-4,0.19874418245541747,0.2080298654842561,0.21322715689491864,0.1863611068957964,0,0.01277562018939873,NA
Antonio Gibson,RB,WAS,2,2,21,3,0.17050444485471716,0.154132587520603,0.11442513918843567,0.08697375775352056,0.08834651992141415,0.07599670522023705,0.07889857357731696,0,0.01038590344322962,NA
Dyami Brown,WR,WAS,2,2,5,0,1.2946722450551666e-5,3.48180527474481e-5,2.443971726689135e-5,0.035702335303776526,0.03285628406395387,0.046304654540183135,0.030792710175777595,0,0.01278821393895901,NA
John Bates,TE,WAS,2,1,6,0,0,0,0,0.04174929007386303,0.0441775166912937,0.041750576939206516,0.038155291021230435,0,0.01428264876806394,NA
Jahan Dotson,WR,WAS,2,2,14,0,5.192559464880853e-7,7.239951839482105e-7,6.598188378062215e-7,0.1736346933698101,0.1582970795570215,0.1522292148173303,0.22487221256450834,0,0.01212081556840727,NA
Brian Robinson,RB,WAS,2,2,66,1,0.6048307960484921,0.5453954813334891,0.5868420150630432,0.04121754859448155,0.041976482468188886,0.03744933993020358,0.03941157419691969,0,0.01164351949568717,NA
Cole Turner,TE,WAS,2,1,7,0,0,0,0,0.05351152575562011,0.05127957155618069,0.05106210431239459,0.04755342356707885,0,0.01287432985773988,NA
Derrick Gore,RB,WAS,2,0,0,0,0.05214791383298344,0.05307252608186767,0.04725633584691719,0.01643171799377897,0.01924286067322624,0.020469228001260522,0.017459371482266815,0,0.01291738781713031,NA
DeAndre Hopkins,WR,TEN,2,2,18,0,0,0,0,0.25562601512040434,0.24352100953717135,0.2719051739381914,0.23653560398437384,0,0.01487286644996974,NA
Derrick Henry,RB,TEN,2,2,79,0,0.6928674802109867,0.693410125422011,0.7567582288124985,0.07770125699788709,0.08027215791028187,0.08396679402329048,0.07824327773770284,0,0.01469331757355734,NA
Chris Moore,WR,TEN,2,2,4,1,7.970951880791177e-4,2.7389538462349345e-4,6.694445091529272e-4,0.10435047038603179,0.0948952269637733,0.15415095527366546,0.10794719500736213,0,0.01181940985267423,NA
Trevon Wesco,TE,TEN,2,1,0,0,0,0,0,0.009449286012615292,0.0074702773092872035,0.006343549076154497,0.008337921893578584,0,0.01287432985773988,NA
Nick Westbrook Ikhine,WR,TEN,2,2,12,0,0,0,0,0.13037307143693,0.13512026186966522,0.12745613177947304,0.16578698280066692,0,0.01237916332474988,NA
Chig Okonkwo,TE,TEN,2,2,10,0,0,0,1.7819471554637128e-5,0.1350381554328688,0.14619112262495015,0.12608486182703138,0.12134680421048812,0,0.01216387352779771,NA
Tyjae Spears,RB,TEN,2,0,30,0,0.20505073432234033,0.2492060179469762,0.17224343679027473,0.13064611938125967,0.14118160546617056,0.09192554542395655,0.10359564867799398,0.21,0.007,NA
Josh Whyle,TE,TEN,2,0,2,0,0,0,0,0.04036563336427003,0.044549144757474256,0.04605958689488805,0.08153595354963998,0.21,0.007,NA
Colton Dowell,WR,TEN,2,0,0,0,0,0,0,0.020896564296441152,0.01459598441625457,0.014011122216241132,0.016615052932863864,0.21,0.007,NA
Mo Alie Cox,TE,IND,2,2,2,0,0,0,0,0.03024431072072009,0.036807344514037214,0.05321478843221069,0.07544259655274702,0,0.01417500386958785,NA
Isaiah McKenzie,WR,IND,2,2,3,0,7.69612800226245e-6,7.088486616269509e-7,2.3107447894298687e-6,0.07647694162588091,0.07160504568175553,0.05685671407451735,0.06050464656491351,0,0.01181940985267423,NA
Michael Pittman,WR,IND,2,2,26,1,7.892677867951629e-6,8.431579025744864e-7,2.3934343848489464e-6,0.23916570857123057,0.22212014195285318,0.21814414145623334,0.21016311679828117,0,0.01405476522155149,NA
Jonathan Taylor,RB,IND,0,2,0,0,0.33999367171982076,0.3315278586555441,0.3560629293295279,0.09466375593770429,0.09951036309393678,0.09159415315080109,0.08778833192871688,0,0.01318101228418253,Q
Zack Moss,RB,IND,2,2,72,0,0.36070700004097733,0.3160134540699035,0.16593243157509577,0.048115698774827444,0.0434694317571778,0.03885244248598256,0.06586504520129403,0,0.01234504059549439,NA
Kylen Granson,TE,IND,2,2,11,0,1.2788219674836123e-6,1.1778536425634022e-7,3.839633640582007e-7,0.11734929886694169,0.11090584664397068,0.09402263050424393,0.09800263784149373,0,0.01389512713355003,NA
Jake Funk,RB,IND,1,1,3,0,9.569884683185338e-5,8.81430239674547e-6,2.873335937319968e-5,0.0023370050986008728,0.0026421766129886186,0.0033327074869757083,0.00267324842511994,0,0.01291738781713031,NA
Alec Pierce,WR,IND,2,2,7,0,0,0,0,0.10572444929889417,0.10075323668577185,0.12867786050791202,0.09882035863725452,0,0.01370136631629307,NA
Drew Ogletree,TE,IND,2,0,5,0,0,0,0,0.05055582289584411,0.06613913271791609,0.06532079677895689,0.08303931546578788,0.21,0.007,NA
Josh Downs,WR,IND,2,0,17,0,0,0,0,0.16100651021182047,0.16789347315122863,0.16285678608247375,0.14078674063016003,0.21,0.007,NA
Will Mallory,TE,IND,1,0,2,0,0,0,0,0.019988639438844224,0.02332079987800385,0.03369824551899014,0.025095109491673248,0.21,0.007,NA
Mason Kinsey,WR,TEN,2,0,0,0,0,0,0,0.005210313233827123,0.005574690950262097,0.00456055045279076,0.005262974616716767,0,0.01458405448379698,NA
Trey Sermon,RB,IND,2,0,9,0,0.0590359857517836,0.036420808978577766,0.02262290411579111,0.00829383447331345,0.007351676668800096,0.0050525218312667906,0.0060763816884507335,0,0.01287432985773988,NA
