"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"at SEA","5 out of 5 stars","A+","19.7"
"2","Derrick Henry",TEN,"at LAC","4 out of 5 stars","A+","18.4"
"3","Austin Ekeler",LAC,"vs. TEN","2 out of 5 stars","A+","18.3"
"4","Josh Jacobs",LV,"vs. NE","2 out of 5 stars","A","17.2"
"5","Jonathan Taylor",IND,"at MIN","3 out of 5 stars","A","16.8"
"6","Dalvin Cook",MIN,"vs. IND","3 out of 5 stars","A","15.3"
"7","Miles Sanders",PHI,"at CHI","4 out of 5 stars","A","15.1"
"8","Tony Pollard",DAL,"at JAC","4 out of 5 stars","A","14.7"
"9","Nick Chubb",CLE,"vs. BAL","3 out of 5 stars","A","14.6"
"10","Alvin Kamara",NO,"vs. ATL","4 out of 5 stars","A","14.5"
"11","Joe Mixon",CIN,"at TB","3 out of 5 stars","A-","14.2"
"12","Saquon Barkley",NYG,"at WAS","2 out of 5 stars","A-","14.0"
"13","James Conner",ARI,"at DEN","3 out of 5 stars","A-","13.3"
"14","Aaron Jones",GB,"vs. LAR","3 out of 5 stars","B+","13.8"
"15","Isiah Pacheco",KC,"at HOU","4 out of 5 stars","B+","13.1"
"16","Travis Etienne Jr.",JAC,"vs. DAL","3 out of 5 stars","B","12.8"
"17","Ezekiel Elliott",DAL,"at JAC","4 out of 5 stars","B","12.7"
"18","Zonovan Knight",NYJ,"vs. DET","4 out of 5 stars","B","12.0"
"19","David Montgomery",CHI,"vs. PHI","4 out of 5 stars","B","11.9"
"20","Najee Harris",PIT,"at CAR","4 out of 5 stars","B","11.6"
"21","Brian Robinson Jr.",WAS,"vs. NYG","3 out of 5 stars","B-","11.3"
"22","J.K. Dobbins",BAL,"at CLE","4 out of 5 stars","B-","11.0"
"23","D'Andre Swift",DET,"at NYJ","3 out of 5 stars","C+","11.0"
"24","Kenneth Walker III",SEA,"vs. SF","1 out of 5 stars","C+","10.7"
"25","Rachaad White",TB,"vs. CIN","3 out of 5 stars","C+","10.3"
"26","Latavius Murray",DEN,"vs. ARI","4 out of 5 stars","C+","9.8"
"27","D'Onta Foreman",CAR,"vs. PIT","2 out of 5 stars","C","9.8"
"28","Raheem Mostert",MIA,"at BUF","3 out of 5 stars","C","9.6"
"29","Jamaal Williams",DET,"at NYJ","3 out of 5 stars","C","9.5"
"30","Cordarrelle Patterson",ATL,"at NO","2 out of 5 stars","C","9.3"
"31","AJ Dillon",GB,"vs. LAR","3 out of 5 stars","C","9.0"
"32","Cam Akers",LAR,"at GB","4 out of 5 stars","C","8.9"
"33","Leonard Fournette",TB,"vs. CIN","3 out of 5 stars","C","8.4"
"34","Jerick McKinnon",KC,"at HOU","4 out of 5 stars","C","8.3"
"35","Antonio Gibson",WAS,"vs. NYG","3 out of 5 stars","C","7.5"
"36","Devin Singletary",BUF,"vs. MIA","3 out of 5 stars","C","7.5"
"37","James Cook",BUF,"vs. MIA","3 out of 5 stars","C-","7.3"
"38","Samaje Perine",CIN,"at TB","3 out of 5 stars","D+","7.3"
"39","Chuba Hubbard",CAR,"vs. PIT","2 out of 5 stars","D+","7.2"
"40","Gus Edwards",BAL,"at CLE","4 out of 5 stars","D+","6.9"
"41","Michael Carter",NYJ,"vs. DET","4 out of 5 stars","D","6.8"
"42","Tyler Allgeier",ATL,"at NO","2 out of 5 stars","D","6.7"
"43","Kareem Hunt",CLE,"vs. BAL","3 out of 5 stars","D","6.4"
"44","Rex Burkhead",HOU,"vs. KC","3 out of 5 stars","D","6.4"
"45","Jordan Mason",SF,"at SEA","5 out of 5 stars","D-","6.3"
"46","Dare Ogunbowale",HOU,"vs. KC","3 out of 5 stars","D-","6.3"
"47","Damien Harris",NE,"at LV","3 out of 5 stars","D","6.1"
"48","Jaylen Warren",PIT,"at CAR","4 out of 5 stars","F","5.8"
"49","Travis Homer",SEA,"vs. SF","1 out of 5 stars","F","5.8"
"50","Kyren Williams",LAR,"at GB","4 out of 5 stars","F","5.7"
"51","Rhamondre Stevenson",NE,"at LV","3 out of 5 stars","C-","5.0"
"52","Alexander Mattison",MIN,"vs. IND","3 out of 5 stars","F","4.6"
"53","Kenneth Gainwell",PHI,"at CHI","4 out of 5 stars","F","4.5"
"54","Joshua Kelley",LAC,"vs. TEN","2 out of 5 stars","F","4.5"
"55","Marlon Mack",DEN,"vs. ARI","4 out of 5 stars","F","4.4"
"56","Kevin Harris",NE,"at LV","3 out of 5 stars","F","4.1"
"57","Pierre Strong Jr.",NE,"at LV","3 out of 5 stars","F","3.8"
"58","Boston Scott",PHI,"at CHI","4 out of 5 stars","F","3.6"
"59","Jeff Wilson Jr.",MIA,"at BUF","3 out of 5 stars","F","3.6"
"60","Matt Breida",NYG,"at WAS","2 out of 5 stars","F","3.4"
"61","JaMycal Hasty",JAC,"vs. DAL","3 out of 5 stars","F","3.4"
"62","Kenyan Drake",BAL,"at CLE","4 out of 5 stars","F","3.3"
"63","Raheem Blackshear",CAR,"vs. PIT","2 out of 5 stars","F","3.2"
"64","Ameer Abdullah",LV,"vs. NE","2 out of 5 stars","F","3.1"
"65","Justin Jackson",DET,"at NYJ","3 out of 5 stars","F","2.9"
"66","Keaontay Ingram",ARI,"at DEN","3 out of 5 stars","F","2.9"
"67","Caleb Huntley",ATL,"at NO","2 out of 5 stars","F","2.9"
"68","Deon Jackson",IND,"at MIN","3 out of 5 stars","F","2.8"
"69","Zamir White",LV,"vs. NE","2 out of 5 stars","F","2.8"
"70","Gary Brightwell",NYG,"at WAS","2 out of 5 stars","F","2.8"
"71","Nyheim Hines",BUF,"vs. MIA","3 out of 5 stars","F","2.8"
"72","Darrynton Evans",CHI,"vs. PHI","4 out of 5 stars","F","2.7"
"73","Kyle Juszczyk",SF,"at SEA","5 out of 5 stars","F","2.6"
"74","Ty Johnson",NYJ,"vs. DET","4 out of 5 stars","F","2.5"
"75","David Johnson",NO,"vs. ATL","4 out of 5 stars","F","2.4"
"76","Benny Snell Jr.",PIT,"at CAR","4 out of 5 stars","F","2.3"
"77","Salvon Ahmed",MIA,"at BUF","3 out of 5 stars","F","2.2"
"78","Zack Moss",IND,"at MIN","3 out of 5 stars","F","2.2"
"79","Isaiah Spiller",LAC,"vs. TEN","2 out of 5 stars","F","2.0"
"80","Malcolm Brown",LAR,"at GB","4 out of 5 stars","F","1.9"
"81","Julius Chestnut",TEN,"at LAC","4 out of 5 stars","F","1.8"
"82","Dwayne Washington",NO,"vs. ATL","4 out of 5 stars","F","1.8"
"83","Hassan Haskins",TEN,"at LAC","4 out of 5 stars","F","1.8"
"84","Myles Gaskin",MIA,"at BUF","3 out of 5 stars","F","1.7"
"85","Justice Hill",BAL,"at CLE","4 out of 5 stars","F","1.7"
"86","Ronald Jones II",KC,"at HOU","4 out of 5 stars","F","1.7"
"87","Trestan Ebner",CHI,"vs. PHI","4 out of 5 stars","F","1.7"
"88","Alec Ingold",MIA,"at BUF","3 out of 5 stars","F","1.7"
"89","Patrick Ricard",BAL,"at CLE","4 out of 5 stars","F","1.7"
"90","Snoop Conner",JAC,"vs. DAL","3 out of 5 stars","F","1.6"
"91","Corey Clement",ARI,"at DEN","3 out of 5 stars","F","1.6"
"92","Trayveon Williams",CIN,"at TB","3 out of 5 stars","F","1.6"
"93","Ke'Shawn Vaughn",TB,"vs. CIN","3 out of 5 stars","F","1.5"
"94","James Robinson",NYJ,"vs. DET","4 out of 5 stars","F","1.5"
"95","Eno Benjamin",NO,"vs. ATL","4 out of 5 stars","F","1.5"
"96","Jakob Johnson",LV,"vs. NE","2 out of 5 stars","F","1.5"
"97","Avery Williams",ATL,"at NO","2 out of 5 stars","F","1.4"
"98","Tyrion Davis-Price",SF,"at SEA","5 out of 5 stars","F","1.4"
"99","C.J. Ham",MIN,"vs. IND","3 out of 5 stars","F","1.4"
"100","Jonathan Williams",WAS,"vs. NYG","3 out of 5 stars","F","1.3"
"101","Malik Davis",DAL,"at JAC","4 out of 5 stars","F","1.3"
"102","Demetric Felton Jr.",CLE,"vs. BAL","3 out of 5 stars","F","1.3"
"103","Melvin Gordon III",KC,"at HOU","4 out of 5 stars","F","1.3"
"104","Brandon Bolden",LV,"vs. NE","2 out of 5 stars","F","1.2"
"105","Zander Horvath",LAC,"vs. TEN","2 out of 5 stars","F","1.2"
"106","Derek Watt",PIT,"at CAR","4 out of 5 stars","F","1.1"
"107","Michael Burton",KC,"at HOU","4 out of 5 stars","F","-"
"108","Reggie Gilliam",BUF,"vs. MIA","3 out of 5 stars","F","-"
"109","Keith Smith",ATL,"at NO","2 out of 5 stars","F","-"
"110","Adam Prentice",NO,"vs. ATL","4 out of 5 stars","F","-"
"111","Patrick Taylor Jr.",GB,"vs. LAR","3 out of 5 stars","F","-"
"112","Gerrid Doaks",HOU,"vs. KC","3 out of 5 stars","F","-"
"113","Tevin Coleman",SF,"at SEA","5 out of 5 stars","F","-"
"114","Khari Blasingame",CHI,"vs. PHI","4 out of 5 stars","F","-"
"115","Godwin Igwebuike",SEA,"vs. SF","1 out of 5 stars","F","-"
"116","Chris Evans",CIN,"at TB","3 out of 5 stars","F","-"
"117","Devine Ozigbo",DEN,"vs. ARI","4 out of 5 stars","F","-"
"118","D'Ernest Johnson",CLE,"vs. BAL","3 out of 5 stars","F","-"
"119","Royce Freeman",HOU,"vs. KC","3 out of 5 stars","F","-"
"120","Jerome Ford",CLE,"vs. BAL","3 out of 5 stars","F","-"
"121","Sony Michel",LAC,"vs. TEN","2 out of 5 stars","F","-"
"122","Giovani Bernard",TB,"vs. CIN","3 out of 5 stars","F","-"
"123","Craig Reynolds",DET,"at NYJ","3 out of 5 stars","F","-"
"124","Anthony McFarland Jr.",PIT,"at CAR","4 out of 5 stars","F","-"
"125","Kene Nwangwu",MIN,"vs. IND","3 out of 5 stars","F","-"
"126","Brittain Brown",LV,"vs. NE","2 out of 5 stars","F","-"
"127","J.J. Taylor",NE,"at LV","3 out of 5 stars","F","-"
"128","Ty Chandler",MIN,"vs. IND","3 out of 5 stars","F","-"
"129","Duke Johnson Jr.",BUF,"vs. MIA","3 out of 5 stars","F","-"
"130","Tyler Badie",BAL,"at CLE","4 out of 5 stars","F","-"
