Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Olamide Zaccheaus,0,1,4,0,0,57.6,Sun,3,3,2025-09-21,28-060,CHI,,DAL,W 31-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,12,12.0,0,1,100.0,4,3,24,8.0,0,75.0,6.0,1,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,34,57.6,0,0.0,0,0.0,WR,ZaccOl01
2,Ben Yurosek,0,0,0,0,0,21.7,Sun,3,3,2025-09-21,23-188,MIN,,CIN,W 48-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,21.7,0,0.0,20,60.6,TE,YuroBe00
3,Dareke Young,0,0,1,0,0,28.1,Sun,3,3,2025-09-21,26-109,SEA,,NOR,W 44-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,12,12.0,0,100.0,12.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,28.1,0,0.0,20,60.6,WR,YounDa02
4,Bryce Young,16,2,0,1,0,98.3,Sun,3,3,2025-09-21,24-058,CAR,,ATL,W 30-0,16,24,8,66.7,121,0,0,0,0.0,0.0,78.6,1,7,4.00,5.0,5.04,4.56,7.6,40.0,2,8,4.0,1,2,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,57,98.3,0,0.0,0,0.0,QB,YounBr01
5,Colson Yankoff,0,0,0,0,0,34.5,Sun,3,3,2025-09-21,25-204,WAS,,LVR,W 41-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,34.5,0,0.0,27,87.1,TE,YankCo00
6,Jacardia Wright,0,5,0,0,0,8.8,Sun,3,3,2025-09-21,,SEA,,NOR,W 44-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,20,4.0,0,1,40.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,8.8,0,0.0,3,9.1,RB,WrigJa05
7,Brock Wright,0,0,0,0,0,55.9,Mon,3,3,2025-09-22,26-299,DET,@,BAL,W 38-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,55.9,0,0.0,16,53.3,TE,WrigBr01
8,Charlie Woerner,0,0,1,0,0,21.2,Sun,3,3,2025-09-21,27-340,ATL,@,CAR,L 0-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,-5,-5.0,0,100.0,-5.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,21.2,0,0.0,7,31.8,TE,WoerCh00
9,Russell Wilson,18,5,0,0,0,95.5,Sun,3,3,2025-09-21,36-296,NYG,,KAN,L 9-22,18,32,14,56.3,160,0,2,0,0.0,6.3,43.7,2,9,5.88,5.0,2.19,1.79,8.9,38.2,5,27,5.4,0,1,20.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,63,95.5,0,0.0,0,0.0,QB,WilsRu00
10,Roman Wilson,0,0,0,0,0,16.7,Sun,3,3,2025-09-21,24-094,PIT,@,NWE,W 21-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,16.7,0,0.0,0,0.0,WR,WilsRo02
