"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"vs. CLE","4 out of 5 stars","A+","24.2"
"2","Patrick Mahomes II",KC,"at SF","2 out of 5 stars","A","22.1"
"3","Justin Herbert",LAC,"vs. SEA","5 out of 5 stars","A","21.4"
"4","Joe Burrow",CIN,"vs. ATL","3 out of 5 stars","A","20.5"
"5","Kyler Murray",ARI,"vs. NO","4 out of 5 stars","A","20.0"
"6","Tom Brady",TB,"at CAR","3 out of 5 stars","B+","19.5"
"7","Dak Prescott",DAL,"vs. DET","5 out of 5 stars","B+","19.0"
"8","Geno Smith",SEA,"at LAC","3 out of 5 stars","B","18.5"
"9","Derek Carr",LV,"vs. HOU","1 out of 5 stars","B","18.0"
"10","Tua Tagovailoa",MIA,"vs. PIT","3 out of 5 stars","B","17.5"
"11","Aaron Rodgers",GB,"at WAS","4 out of 5 stars","B-","17.0"
"12","Jimmy Garoppolo",SF,"vs. KC","4 out of 5 stars","B-","16.6"
"13","Trevor Lawrence",JAC,"vs. NYG","3 out of 5 stars","C+","16.1"
"14","Daniel Jones",NYG,"at JAC","2 out of 5 stars","C","15.8"
"15","Marcus Mariota",ATL,"at CIN","1 out of 5 stars","C","15.6"
"16","Matt Ryan",IND,"at TEN","4 out of 5 stars","C","15.5"
"17","Jared Goff",DET,"at DAL","2 out of 5 stars","C-","15.3"
"18","Ryan Tannehill",TEN,"vs. IND","3 out of 5 stars","D+","15.1"
"19","Justin Fields",CHI,"at NE","3 out of 5 stars","D+","14.9"
"20","Jacoby Brissett",CLE,"at BAL","3 out of 5 stars","D","14.6"
"21","Kenny Pickett",PIT,"at MIA","3 out of 5 stars","D","14.4"
"22","Davis Mills",HOU,"at LV","5 out of 5 stars","D-","14.1"
"23","Taylor Heinicke",WAS,"vs. GB","3 out of 5 stars","F","13.8"
"24","Andy Dalton",NO,"at ARI","3 out of 5 stars","F","13.6"
"25","Zach Wilson",NYJ,"at DEN","2 out of 5 stars","F","13.4"
"26","Mac Jones",NE,"vs. CHI","4 out of 5 stars","F","13.3"
"27","PJ Walker",CAR,"vs. TB","3 out of 5 stars","F","12.9"
"28","Brett Rypien",DEN,"vs. NYJ","3 out of 5 stars","F","12.4"
"29","Bailey Zappe",NE,"vs. CHI","4 out of 5 stars","F","11.8"
"30","Mitch Trubisky",PIT,"at MIA","3 out of 5 stars","F","10.4"
"31","Cooper Rush",DAL,"vs. DET","5 out of 5 stars","F","4.6"
"32","Jameis Winston",NO,"at ARI","3 out of 5 stars","F","4.0"
"33","Teddy Bridgewater",MIA,"vs. PIT","3 out of 5 stars","F","1.3"
"34","Desmond Ridder",ATL,"at CIN","1 out of 5 stars","F","1.1"
"35","Sam Howell",WAS,"vs. GB","3 out of 5 stars","F","1.0"
"36","Skylar Thompson",MIA,"vs. PIT","3 out of 5 stars","F","0.9"
"37","Jacob Eason",CAR,"vs. TB","3 out of 5 stars","F","0.9"
"38","Jeff Driskel",HOU,"at LV","5 out of 5 stars","F","0.9"
"39","Jordan Love",GB,"at WAS","4 out of 5 stars","F","0.9"
"40","Josh Johnson",DEN,"vs. NYJ","3 out of 5 stars","F","0.9"
"41","Malik Willis",TEN,"vs. IND","3 out of 5 stars","F","0.8"
"42","Feleipe Franks",ATL,"at CIN","1 out of 5 stars","F","0.8"
"43","Tyler Huntley",BAL,"vs. CLE","4 out of 5 stars","F","0.8"
"44","Drew Lock",SEA,"at LAC","3 out of 5 stars","F","0.8"
"45","Joe Flacco",NYJ,"at DEN","2 out of 5 stars","F","0.7"
"46","Brandon Allen",CIN,"vs. ATL","3 out of 5 stars","F","0.5"
"47","Sam Ehlinger",IND,"at TEN","4 out of 5 stars","F","0.4"
"48","Chase Daniel",LAC,"vs. SEA","5 out of 5 stars","F","0.3"
