team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
BAL,29.128786124246368,159.872167998384,0.8690152737983325,29.3813121933504,18.82018081353236,201.1064944121885,1.7181901799252943,0.6601318830526314
CIN,23.85942034596551,90.64764662657257,0.8744055750350493,37.27898649068415,26.23366845299334,271.75811323634525,1.7447554006742432,0.960863186700859
NE,27.005420827473092,107.9639494381748,0.903836555068927,29.7409781545192,21.47562901128829,225.96091974400568,1.247284380891068,0.962856966931193
NYJ,22.591050938728067,105.71040221617804,0.8920247509006605,38.84769158488315,22.80093000635626,237.8185093467613,1.2365758977282544,0.6903148786417256
ARI,24.802962143571285,107.66169811130543,0.9083263671852535,40.13083755117907,27.50315130559724,232.20614326676974,1.379755887736121,0.5447523657555368
ATL,30.986335832082933,153.30734454191835,0.9921182610190685,27.983542442822902,18.88264050368136,207.9496086191023,1.3603209014173059,0.8488872756932044
BUF,23.61516376802796,123.41180931120351,0.8374289564938072,37.37106249058365,24.172558713535345,284.7062860906063,1.9425905687238412,1.0836520001732706
CAR,23.83514068261244,108.94937556862064,0.9475354287416866,26.85985287030816,15.871257281958222,191.38755213109377,1.133179563762397,0.6461641163315517
CHI,34.49142954133795,189.48817023988894,1.0093241713770322,20.202971835051923,12.262608602209138,150.14413663925018,1.353802794883723,0.5306436320593538
CLE,31.429110682344767,161.77178841544827,1.3523839836654261,26.390764212502557,16.443718571243757,210.2735245949677,1.1893737510104567,0.9255760335742762
DAL,27.072937820190766,126.16874020330471,0.9493818927552724,35.18669143366647,21.709154156624994,213.7547173156056,1.3621382115689826,0.6158715897220313
DEN,24.642311309414232,100.67289528630955,0.6212060100756562,35.942742908461376,21.94392634056045,252.88972272617087,1.0374535223919557,0.4485257876105126
DET,25.097154345401854,121.129956873785,1.0947546008162492,32.50819093989017,21.37663123033017,238.07452480025967,1.589066986913003,0.6034278307630384
GB,24.89445051461728,121.55478147920037,0.5961308894000287,34.35461594915638,22.99792566526108,238.0394697910518,1.508360819544039,0.508422893709297
HOU,21.99000322764813,86.8184712056152,0.5012800300402476,31.592962898711495,20.488077875489296,210.29920843052483,1.2816263141906403,0.6794413708224227
IND,24.290468065716812,105.22914296271694,0.6833188554400018,38.402547637727814,26.766315069910437,256.36262821222346,1.2562034107107172,0.9174892936147363
JAC,25.00045009610857,127.69250912082803,0.9585276664794472,34.347187980557926,22.7193495525241,232.8135907998766,1.3603477182412107,0.8223383456449475
KC,22.64419552646145,108.73793295901066,0.8599704474020904,40.16453457032911,26.901082892561703,311.07110377285824,2.2814969070285094,0.7806156006261374
LAC,22.05854303219216,76.72313567933287,0.734453098631041,42.16395759518688,28.494642404338624,262.2664160369368,1.634652748205843,0.8420125226224372
LAR,19.886309512503487,59.28318278567634,0.7280097015527017,36.491303024928584,25.35465665282432,236.42707801397864,1.3131404573860228,1.1947457821439773
LV,19.813121285008943,90.82484146439076,0.7163873018354115,35.80231043095048,22.68624822432277,238.59061065984537,1.468249113688528,0.8549294156209984
MIA,22.055229677104606,83.01795205145334,0.7088117487404826,36.507532696127754,24.944105235828072,310.9104637823859,1.8662379379097067,0.5767131302152716
MIN,22.48866425373692,98.16855047476002,0.9474414654658773,38.25795750658607,24.67983463228579,254.33820022936803,1.529162730632058,0.6728571785047913
NO,23.971742624201,114.4178653793742,0.8375466227382842,30.932346549543528,20.45881168467732,242.40301035878986,1.6078568900658732,1.1507815768159273
NYG,31.300854776388558,152.9656270083663,0.9515562057633373,25.9224095756914,18.37020605071216,174.84615045189975,1.1621293057145625,0.3199216155172306
PHI,31.720220128574606,143.4649823626685,1.59211506172822,28.128501099897488,19.28548776414467,240.10304583290772,1.4064401159646998,0.3809620726004004
PIT,24.66833230105875,99.2562945982966,0.6599122338620282,41.85238867489872,27.8739988939973,243.35425620539257,1.1655015598117646,0.9820673887770273
SEA,22.13439959968553,112.21274136522146,0.8359660917862344,29.374063347143267,21.955124176142824,231.8149816799186,1.580808295571733,0.8397645642890165
SF,27.762701774636472,122.94696735178864,0.9691765624134063,28.485987498781764,17.03052148275151,209.51853092206335,1.2446246577845719,0.9413268479843468
TB,21.55238666168839,63.985236526521454,0.5425704155693223,40.612434207798735,27.09604349112384,253.97519907090975,1.2663212434708069,0.5660822242052941
TEN,28.58507947400108,124.48074776279037,0.9589410020273195,23.716523086701812,14.793178271501022,175.37624998055458,1.2274393549150115,0.6274715108699056
WAS,27.993788467332017,102.19170131281658,0.6181934429338964,35.589393844831015,22.723867206140703,237.03010197534212,1.589812825903342,0.7343846743440936
