player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Cooper Kupp,WR,SEA,2,1,11,0,5.8779908192888706e-6,9.327085046457399e-6,7.914399712018632e-6,0.17314360330930462,0.16937987999747323,0.17090917119525534,0.15501792887331214,0,0.01219479841384079,NA
Eric Saubert,TE,SEA,2,2,1,0,0,0,0,0.02542286141966865,0.02740185583429131,0.022401341952446602,0.020659108128029777,0,0.0133447638400858,NA
Kenneth Walker,RB,SEA,2,2,44,0,0.41646830523826245,0.540034031541093,0.5895510761203345,0.10324394773612304,0.10891497829921848,0.08981224219818786,0.09286584639597209,0,0.00961728969984336,NA
Dareke Young,WR,SEA,2,2,1,0,0,0,0,0.008964430401399406,0.010519172610381978,0.00918389841450172,0.0055110768497564225,0,0.01189619406460353,NA
Jaxon Smith Njigba,WR,SEA,2,2,22,2,0.003028025084830367,0.0033296448728615613,0.003268609635057085,0.30142977718914515,0.3025141209248912,0.33254405804155723,0.31311218169669697,0,0.01148102676996458,NA
Zach Charbonnet,RB,SEA,2,2,27,0,0.4242402051751904,0.2801597571414558,0.3050370038129781,0.05559429413172698,0.05580606547383242,0.06585198714009367,0.060641777937782394,0,0.00838681681554549,NA
Jake Bobo,WR,SEA,2,2,0,0,0,0,0,0.01406001650876837,0.014750169599068483,0.013373420881637062,0.01569136228895274,0,0.01163844319320378,NA
Brady Russell,RB,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0.01189619406460353,NA
AJ Barner,TE,SEA,2,2,6,0,0.011564731697559704,0.008568027960545857,0.008427181770474787,0.07980364817347561,0.08082079806415556,0.07864819963653592,0.0842222997786587,0,0.01130138436137335,NA
George Holani,RB,SEA,2,1,12,1,0.11382381059984574,0.13280153973950562,0.06073261521334285,0.0196097174145151,0.022765181826067238,0.014241798936915132,0.011412818543193344,0,0.01189619406460353,NA
Elijah Arroyo,TE,SEA,2,0,3,0,0,0,0,0.11473716222998744,0.10789458377609339,0.10984775779646976,0.10865811771437639,0.21,0.007,Q
Tory Horton,WR,SEA,2,0,5,0,0,0,0,0.08444958088612482,0.07971866325449636,0.0737225614979382,0.11252694343787524,0.21,0.007,NA
Robbie Ouzts,RB,SEA,2,0,0,0,0,0,0,0.019540960599760872,0.01951453034003028,0.019463562308461572,0.019680538355393774,0.21,0.007,Q
Nick Kallerup,TE,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Zay Jones,WR,ARI,2,2,3,0,1.1712165457940889e-9,1.2327464888769803e-9,1.98246237189001e-9,0.05514686979510489,0.056757759123082875,0.06690820728642376,0.04979674914009797,0,0.01173757814374215,Q
Greg Dortch,WR,ARI,2,2,5,0,0.0459012835063702,0.04859041509047394,0.04424800321080633,0.06885113613877182,0.07746425060829096,0.06519057180005383,0.06341369687270049,0,0.01606346048008128,NA
Trey McBride,TE,ARI,2,2,17,0,1.4011948473699207e-5,1.1212316601495572e-5,2.1057003527568593e-5,0.30937704227557816,0.3137485390675759,0.32076979542416656,0.35955222093121003,0,0.0096755711725442,NA
Bam Knight,RB,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Michael Wilson,WR,ARI,2,1,3,0,0.004621190831538316,0.004668801120616158,0.007183637167971433,0.10457364106237066,0.09682290544261755,0.08896440706845066,0.11699203385472326,0,0.01261116520610191,NA
Elijah Higgins,TE,ARI,2,2,4,0,0,0,0,0.05678374622354507,0.05789782242284116,0.06324087471605376,0.05192130136354239,0,0.01149965426245008,NA
Emari Demercado,RB,ARI,2,2,2,0,0.10332478090413001,0.04408902719432961,0.0918144003582941,0.04213953565622592,0.03903438962424115,0.03214528839304867,0.03613955891411851,0,0.01110311446029663,NA
