"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Mark Andrews",BAL,"vs. BUF","2 out of 5 stars","A+","14.7"
"2","Travis Kelce",KC,"at TB","3 out of 5 stars","A","14.1"
"3","Darren Waller",LV,"vs. DEN","3 out of 5 stars","A","10.2"
"4","Kyle Pitts",ATL,"vs. CLE","3 out of 5 stars","A-","10.1"
"5","George Kittle",SF,"vs. LAR","2 out of 5 stars","B+","9.5"
"6","Dallas Goedert",PHI,"vs. JAC","3 out of 5 stars","B","9.4"
"7","Zach Ertz",ARI,"at CAR","3 out of 5 stars","B","9.4"
"8","T.J. Hockenson",DET,"vs. SEA","5 out of 5 stars","B-","9.3"
"9","Tyler Higbee",LAR,"at SF","3 out of 5 stars","C+","9.2"
"10","Pat Freiermuth",PIT,"vs. NYJ","4 out of 5 stars","C+","7.4"
"11","David Njoku",CLE,"at ATL","5 out of 5 stars","C","7.3"
"12","Gerald Everett",LAC,"at HOU","4 out of 5 stars","C","7.1"
"13","Tyler Conklin",NYJ,"at PIT","2 out of 5 stars","C-","6.9"
"14","Dawson Knox",BUF,"at BAL","3 out of 5 stars","C-","6.4"
"15","Evan Engram",JAC,"at PHI","4 out of 5 stars","D+","6.3"
"16","Dalton Schultz",DAL,"vs. WAS","3 out of 5 stars","D","6.2"
"17","Robert Tonyan",GB,"vs. NE","3 out of 5 stars","D","5.9"
"18","Irv Smith Jr.",MIN,"at NO","2 out of 5 stars","D","5.7"
"19","Hayden Hurst",CIN,"vs. MIA","4 out of 5 stars","D","5.6"
"20","Logan Thomas",WAS,"at DAL","3 out of 5 stars","D-","5.4"
"21","Mike Gesicki",MIA,"at CIN","4 out of 5 stars","F","5.3"
"22","Cole Kmet",CHI,"at NYG","2 out of 5 stars","F","5.1"
"23","Juwan Johnson",NO,"vs. MIN","2 out of 5 stars","F","5.0"
"24","Albert Okwuegbunam",DEN,"at LV","3 out of 5 stars","F","4.6"
"25","Hunter Henry",NE,"at GB","4 out of 5 stars","F","4.5"
"26","Cameron Brate",TB,"vs. KC","3 out of 5 stars","F","4.5"
"27","Will Dissly",SEA,"at DET","3 out of 5 stars","F","4.4"
"28","Jonnu Smith",NE,"at GB","4 out of 5 stars","F","4.3"
"29","Noah Fant",SEA,"at DET","3 out of 5 stars","F","4.1"
"30","Austin Hooper",TEN,"at IND","3 out of 5 stars","F","4.0"
"31","Isaiah Likely",BAL,"vs. BUF","2 out of 5 stars","F","4.0"
"32","Mo Alie-Cox",IND,"vs. TEN","2 out of 5 stars","F","4.0"
"33","Harrison Bryant",CLE,"at ATL","5 out of 5 stars","F","3.9"
