"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"at BAL","4 out of 5 stars","A+","25.4"
"2","Jalen Hurts",PHI,"vs. JAC","4 out of 5 stars","A","24.7"
"3","Lamar Jackson",BAL,"vs. BUF","1 out of 5 stars","A","22.7"
"4","Joe Burrow",CIN,"vs. MIA","3 out of 5 stars","A","21.5"
"5","Patrick Mahomes II",KC,"at TB","2 out of 5 stars","A","20.4"
"6","Kyler Murray",ARI,"at CAR","4 out of 5 stars","B+","19.2"
"7","Justin Herbert",LAC,"at HOU","4 out of 5 stars","B+","18.7"
"8","Tua Tagovailoa",MIA,"at CIN","3 out of 5 stars","B","18.3"
"9","Kirk Cousins",MIN,"at NO","2 out of 5 stars","B","17.9"
"10","Tom Brady",TB,"vs. KC","3 out of 5 stars","B","17.6"
"11","Russell Wilson",DEN,"at LV","3 out of 5 stars","B","17.5"
"12","Derek Carr",LV,"vs. DEN","3 out of 5 stars","B-","17.4"
"13","Aaron Rodgers",GB,"vs. NE","2 out of 5 stars","C+","17.2"
"14","Jared Goff",DET,"vs. SEA","3 out of 5 stars","C+","17.0"
"15","Marcus Mariota",ATL,"vs. CLE","4 out of 5 stars","C","16.8"
"16","Matthew Stafford",LAR,"at SF","3 out of 5 stars","C","16.6"
"17","Trevor Lawrence",JAC,"at PHI","3 out of 5 stars","C-","16.4"
"18","Geno Smith",SEA,"at DET","4 out of 5 stars","C-","16.2"
"19","Carson Wentz",WAS,"at DAL","2 out of 5 stars","D+","16.0"
"20","Daniel Jones",NYG,"vs. CHI","4 out of 5 stars","D","15.8"
"21","Jacoby Brissett",CLE,"at ATL","4 out of 5 stars","D","15.6"
"22","Ryan Tannehill",TEN,"at IND","4 out of 5 stars","D-","15.4"
"23","Matt Ryan",IND,"vs. TEN","3 out of 5 stars","F","15.2"
"24","Baker Mayfield",CAR,"vs. ARI","4 out of 5 stars","F","15.1"
"25","Justin Fields",CHI,"at NYG","2 out of 5 stars","F","14.9"
"26","Jimmy Garoppolo",SF,"vs. LAR","2 out of 5 stars","F","14.7"
"27","Mitch Trubisky",PIT,"vs. NYJ","5 out of 5 stars","F","14.6"
"28","Cooper Rush",DAL,"vs. WAS","5 out of 5 stars","F","14.4"
"29","Davis Mills",HOU,"vs. LAC","4 out of 5 stars","F","14.1"
"30","Zach Wilson",NYJ,"at PIT","2 out of 5 stars","F","13.4"
"31","Brian Hoyer",NE,"at GB","3 out of 5 stars","F","12.8"
"32","Jameis Winston",NO,"vs. MIN","4 out of 5 stars","F","10.9"
"33","Andy Dalton",NO,"vs. MIN","4 out of 5 stars","F","1.5"
"34","Joe Flacco",NYJ,"at PIT","2 out of 5 stars","F","1.3"
"35","Chase Daniel",LAC,"at HOU","4 out of 5 stars","F","1.2"
"36","Teddy Bridgewater",MIA,"at CIN","3 out of 5 stars","F","1.1"
"37","Bailey Zappe",NE,"at GB","3 out of 5 stars","F","1.0"
"38","Kenny Pickett",PIT,"vs. NYJ","5 out of 5 stars","F","0.9"
"39","Drew Lock",SEA,"at DET","4 out of 5 stars","F","0.9"
"40","Jeff Driskel",HOU,"vs. LAC","4 out of 5 stars","F","0.9"
"41","Malik Willis",TEN,"at IND","4 out of 5 stars","F","0.9"
