"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jonathan Taylor",IND,"vs. TEN","2 out of 5 stars","A+","19.0"
"2","Saquon Barkley",NYG,"vs. CHI","3 out of 5 stars","A+","18.9"
"3","Nick Chubb",CLE,"at ATL","4 out of 5 stars","A+","17.6"
"4","Christian McCaffrey",CAR,"vs. ARI","2 out of 5 stars","A","16.1"
"5","Austin Ekeler",LAC,"at HOU","4 out of 5 stars","A","15.5"
"6","Joe Mixon",CIN,"vs. MIA","3 out of 5 stars","A","15.3"
"7","Derrick Henry",TEN,"at IND","3 out of 5 stars","A","15.2"
"8","Leonard Fournette",TB,"vs. KC","3 out of 5 stars","A","15.2"
"9","Najee Harris",PIT,"vs. NYJ","5 out of 5 stars","A-","14.4"
"10","Aaron Jones",GB,"vs. NE","3 out of 5 stars","A-","14.3"
"11","Jamaal Williams",DET,"vs. SEA","3 out of 5 stars","A-","14.3"
"12","Alvin Kamara",NO,"vs. MIN","4 out of 5 stars","A-","14.2"
"13","Javonte Williams",DEN,"at LV","3 out of 5 stars","B+","14.1"
"14","Dalvin Cook",MIN,"at NO","1 out of 5 stars","B+","13.5"
"15","Khalil Herbert",CHI,"at NYG","4 out of 5 stars","B+","13.2"
"16","Cordarrelle Patterson",ATL,"vs. CLE","3 out of 5 stars","B","12.8"
"17","James Robinson",JAC,"at PHI","4 out of 5 stars","B","12.8"
"18","James Conner",ARI,"at CAR","3 out of 5 stars","B","12.5"
"19","Dameon Pierce",HOU,"vs. LAC","4 out of 5 stars","B","12.3"
"20","Antonio Gibson",WAS,"at DAL","2 out of 5 stars","B","12.1"
"21","Jeff Wilson Jr.",SF,"vs. LAR","2 out of 5 stars","B","12.0"
"22","Miles Sanders",PHI,"vs. JAC","4 out of 5 stars","B-","11.8"
"23","Josh Jacobs",LV,"vs. DEN","3 out of 5 stars","B-","11.8"
"24","Ezekiel Elliott",DAL,"vs. WAS","2 out of 5 stars","B-","11.2"
"25","AJ Dillon",GB,"vs. NE","3 out of 5 stars","B-","11.0"
"26","Kareem Hunt",CLE,"at ATL","4 out of 5 stars","C+","10.4"
"27","Rashaad Penny",SEA,"at DET","5 out of 5 stars","C+","10.4"
"28","Clyde Edwards-Helaire",KC,"at TB","3 out of 5 stars","C+","10.4"
"29","Breece Hall",NYJ,"at PIT","3 out of 5 stars","C+","10.0"
"30","Devin Singletary",BUF,"at BAL","3 out of 5 stars","C","9.7"
"31","Rhamondre Stevenson",NE,"at GB","5 out of 5 stars","C","9.5"
"32","Tony Pollard",DAL,"vs. WAS","2 out of 5 stars","C","9.3"
"33","Damien Harris",NE,"at GB","5 out of 5 stars","C","9.2"
"34","Michael Carter",NYJ,"at PIT","3 out of 5 stars","C","9.0"
"35","Cam Akers",LAR,"at SF","2 out of 5 stars","C","8.7"
"36","Melvin Gordon III",DEN,"at LV","3 out of 5 stars","C","8.4"
"37","Chase Edmonds",MIA,"at CIN","3 out of 5 stars","C-","8.2"
"38","J.K. Dobbins",BAL,"vs. BUF","3 out of 5 stars","C-","8.2"
"39","Travis Etienne Jr.",JAC,"at PHI","4 out of 5 stars","C-","7.7"
"40","Raheem Mostert",MIA,"at CIN","3 out of 5 stars","D+","7.7"
"41","Darrell Henderson Jr.",LAR,"at SF","2 out of 5 stars","D+","6.9"
"42","J.D. McKissic",WAS,"at DAL","2 out of 5 stars","D","6.9"
"43","Alexander Mattison",MIN,"at NO","1 out of 5 stars","D","6.9"
"44","Nyheim Hines",IND,"vs. TEN","2 out of 5 stars","D","6.5"
"45","Rex Burkhead",HOU,"vs. LAC","4 out of 5 stars","D-","6.1"
"46","Ken Walker III",SEA,"at DET","5 out of 5 stars","D-","5.7"
"47","Craig Reynolds",DET,"vs. SEA","3 out of 5 stars","D-","5.3"
"48","Jerick McKinnon",KC,"at TB","3 out of 5 stars","D-","5.0"
"49","Kenneth Gainwell",PHI,"vs. JAC","4 out of 5 stars","F","4.9"
"50","Mark Ingram II",NO,"vs. MIN","4 out of 5 stars","F","4.8"
"51","Tyler Allgeier",ATL,"vs. CLE","3 out of 5 stars","F","4.8"
"52","Samaje Perine",CIN,"vs. MIA","3 out of 5 stars","F","4.7"
"53","Dontrell Hilliard",TEN,"at IND","3 out of 5 stars","F","4.7"
"54","Eno Benjamin",ARI,"at CAR","3 out of 5 stars","F","4.6"
"55","Sony Michel",LAC,"at HOU","4 out of 5 stars","F","4.5"
"56","Zack Moss",BUF,"at BAL","3 out of 5 stars","F","4.3"
"57","Justice Hill",BAL,"vs. BUF","3 out of 5 stars","F","4.2"
"58","Jaylen Warren",PIT,"vs. NYJ","5 out of 5 stars","F","4.1"
"59","James Cook",BUF,"at BAL","3 out of 5 stars","F","4.0"
"60","Joshua Kelley",LAC,"at HOU","4 out of 5 stars","F","3.3"
"61","Brandon Bolden",LV,"vs. DEN","3 out of 5 stars","F","3.2"
"62","Rachaad White",TB,"vs. KC","3 out of 5 stars","F","3.0"
"63","Darrel Williams",ARI,"at CAR","3 out of 5 stars","F","3.0"
"64","D'Onta Foreman",CAR,"vs. ARI","2 out of 5 stars","F","2.7"
"65","Trestan Ebner",CHI,"at NYG","4 out of 5 stars","F","2.6"
"66","Isiah Pacheco",KC,"at TB","3 out of 5 stars","F","2.6"
"67","Chuba Hubbard",CAR,"vs. ARI","2 out of 5 stars","F","2.4"
"68","Kyle Juszczyk",SF,"vs. LAR","2 out of 5 stars","F","2.4"
"69","Jordan Mason",SF,"vs. LAR","2 out of 5 stars","F","2.4"
