player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Bijan Robinson,RB,ATL,2,0,254,4,0.48369211459954015,0.5170174051580053,0.4065647960925156,0.17373501487211251,0.18299325116669138,0.14384270416656325,0.1474670867672179,0.21,0.007,NA
Jimmy Graham,TE,NO,2,0,6,0,0,0,0,0.01967333182182883,0.020805343283380594,0.018395481550713445,0.022922548522245928,0.21,0.007,NA
Alvin Kamara,RB,NO,2,2,255,0,0.3847919679438034,0.46509121818019333,0.44620894768803215,0.13336612443588994,0.1410101247464448,0.10302303119982174,0.11384338947635665,0,0.01355594016913616,Q
Jamaal Williams,RB,NO,2,2,107,1,0.3437890893143516,0.35540157085343893,0.29806781039571645,0.04822909813914054,0.05519745526844123,0.03284015237507682,0.03347181605249553,0,0.0120184473806408,NA
Taysom Hill,TE,NO,2,2,104,1,0.0968579947912507,0.07664160054188511,0.1120470641050928,0.04915989176901065,0.05344181003017021,0.06199384611956083,0.08835480934521109,0,0.01399017828246584,NA
Keith Kirkwood,WR,NO,2,1,5,0,0,0,0,0.013837348943393179,0.015085287214860266,0.013291452826715762,0.015265970634158231,0,0.01289585883743509,NA
Foster Moreau,TE,NO,2,2,20,0,0,6.782479958314274e-10,5.127600379290435e-10,0.055722390394415414,0.05496148806948007,0.052071203113272374,0.04862540560198052,0,0.01387359815385481,NA
Lynn Bowden,WR,NO,2,1,14,0,0.002183161885434171,0.002384480674405281,0.0036291498388401158,0.04959692966665786,0.04981070062460305,0.04568189419973825,0.044219066839309984,0,0.01291738781713031,NA
Juwan Johnson,TE,NO,2,2,34,0,0,0,0,0.15834433103657297,0.1501814169278115,0.16676850587473074,0.17818843258161188,0,0.01201317066993119,Q
Adam Prentice,RB,NO,2,0,2,0,0.013946363823115497,0.028405750572990763,0.013243441599697814,0.008558671705122207,0.01014887559431306,0.009061145081110639,0.006149539220679165,0,0.01278821393895901,NA
Chris Olave,WR,NO,2,2,84,0,0,0,0,0.22666013033560511,0.21828297220496917,0.229572567462762,0.20909452404853263,0,0.01470063461240801,NA
Rashid Shaheed,WR,NO,2,2,50,1,0.015481061840643219,0.026273652491856644,0.02207994995007515,0.13578142137575527,0.1290489527085598,0.12633976979030265,0.12808906713059812,0,0.01389512713355003,NA
Kendre Miller,RB,NO,2,0,37,0,0.053188139499078996,0.03036231958246364,0.04313209968009473,0.0575854673568223,0.06030937433804784,0.0793501659863524,0.05824542521495421,0.21,0.007,Q
A T Perry,WR,NO,2,0,9,0,0,0,0,0.04348486301978568,0.0417161989889184,0.061610784419842364,0.053530005331866096,0.21,0.007,Q
Tucker Fisk,TE,ATL,2,0,1,0,0,0,0,0.006227986697976823,0.007474100495976916,0.0066167633144951585,0.005968248607642563,0.21,0.007,NA
Evan Engram,TE,JAC,2,2,104,3,3.264900135046715e-7,2.487674198045683e-7,3.970559565922705e-7,0.23996387813933565,0.263741694323146,0.26767755906979324,0.24710339611315285,0,0.01130271433998902,NA
Zay Jones,WR,JAC,2,2,28,0,2.2718530198309595e-5,1.3684618524833263e-5,2.4695758049179966e-5,0.2138401151338732,0.20248609134005732,0.2073856490090559,0.1830847163378571,0,0.01106589556334163,Q
Calvin Ridley,WR,JAC,2,0,79,1,0.020368917545755594,0.0017172874675314208,0.006299218594725659,0.2458535464404951,0.22357573914555517,0.23450414106995907,0.26772240639823053,0.21,0.007,NA
D Ernest Johnson,RB,JAC,2,1,50,0,0.09624341390243718,0.027105445241697917,0.05512326773286428,0.0160211813293401,0.016645990273680425,0.019303482100992357,0.019751072894893636,0,0.01276668495926379,NA
Travis Etienne,RB,JAC,2,2,304,0,0.4839668543562255,0.3913454579643421,0.5788487522975195,0.10340171742854094,0.11538228085780866,0.10782056040382605,0.10796194678693301,0,0.01576083132818326,NA
Luke Farrell,TE,JAC,2,2,13,0,0,0,0,0.028659367272017296,0.03227238662939716,0.035896629600015606,0.031127873405305755,0,0.01283127189834944,NA
Tim Jones,WR,JAC,2,1,10,0,0,0,0,0.03632841976965422,0.02900525859957661,0.028933398563797823,0.032208124212246926,0,0.01285280087804466,NA
Brenton Strange,TE,JAC,2,0,5,0,0,0,0,0.03225710541901282,0.027716018612854294,0.018259017895528706,0.024967192647781803,0.21,0.007,NA
Tank Bigsby,RB,JAC,2,0,48,2,0.1621358218321901,0.09812909999968275,0.07298528440530958,0.004356319338800218,0.004353032381460618,0.004394181660407396,0.005055583467477251,0.21,0.007,NA
Parker Washington,WR,JAC,2,0,15,2,0,0,0,0.06476231989544891,0.06791049467307374,0.055349106945481376,0.06470598059767625,0.21,0.007,NA
Elijah Cooks,WR,JAC,2,0,3,0,0,0,0,0.0145560298334816,0.01691101316338994,0.020476273681142517,0.01631170713844487,0.21,0.007,NA
DeAndre Hopkins,WR,TEN,2,2,70,0,5.873303711283409e-4,5.23734370710431e-4,7.108403555642754e-4,0.2785760285925287,0.2787256117263781,0.283108986447917,0.27483484741796765,0,0.01487286644996974,NA
Derrick Henry,RB,TEN,2,2,289,0,0.5644393864778526,0.6279732373126528,0.6156729042994339,0.07473424431501564,0.07285079553574726,0.05874132917231178,0.07072342500269105,0,0.01469331757355734,NA
Chris Moore,WR,TEN,2,2,21,1,6.761211208764134e-4,0.0014328999044322336,0.00129975740417349,0.0913719448926887,0.08134948905360306,0.10847289931890217,0.09077160454567883,0,0.01181940985267423,NA
Kevin Rader,TE,TEN,2,0,1,0,0,0,0,0.008965319579580024,0.011405377423002211,0.007709393519361358,0.0055940608209124765,0,0.01291738781713031,Q
Trevon Wesco,TE,TEN,1,1,1,0,0,0,0,0.004611147225393723,0.0038158298243064727,0.0033707421669416054,0.0046052466508677255,0,0.01287432985773988,NA
Jonathan Ward,RB,TEN,2,0,3,0,0.0817772572026586,0.11946423680351213,0.07270113219332641,0.008157859313299614,0.008144972062334244,0.007529424378474651,0.008806075311629802,0,0.01276668495926379,NA
Mason Kinsey,WR,TEN,2,0,1,0,0,0,0,0.00909888886587085,0.010230448048693077,0.008678366070184395,0.00867212753085328,0,0.01458405448379698,NA
Treylon Burks,WR,TEN,2,2,21,0,0.013566426073730858,0.003568586216950006,0.010969503310861509,0.11939778973016531,0.11771896065566186,0.12074328650861653,0.11734136006033583,0,0.01212081556840727,NA
Chig Okonkwo,TE,TEN,2,2,54,0,5.612815942128709e-4,3.5791767342515345e-4,5.997398826198936e-4,0.18043724258370783,0.1886768626883853,0.20218353707393594,0.2104059416157684,0,0.01216387352779771,NA
Kyle Philips,WR,TEN,1,2,13,1,0,0,0,0.04737538551952009,0.047754502992087625,0.04820751190312883,0.052268827613304494,0,0.0160784893129019,NA
Tyjae Spears,RB,TEN,2,0,146,1,0.27914668426252576,0.12815127298062484,0.2093842572593868,0.17727414938222946,0.17932714998980073,0.15125452344022583,0.15597648342999051,0.21,0.007,NA
C J Ham,RB,MIN,2,2,8,0,0,0,0,0.016774925512685022,0.018272618146049052,0.012490724936762041,0.014300760699437365,0,0.01261598210139727,NA
Johnny Mundt,TE,MIN,2,1,12,0,0,0,0,0.08406911126938905,0.08149290902178456,0.07713270215698322,0.15238886162217377,0,0.01250833720292118,NA
Brandon Powell,WR,MIN,2,2,33,1,0,0,0,0.08018704787859388,0.07174093957639689,0.07251664064695529,0.06950487384443017,0,0.01370136631629307,NA
Josh Oliver,TE,MIN,2,2,20,1,0,0,0,0.0543724935342723,0.05265881685905579,0.061254235609607265,0.04736730279273363,0,0.01261598210139727,NA
Alexander Mattison,RB,MIN,2,2,202,3,0.26724605998941475,0.27696570936424697,0.28431639488258925,0.05418324193987568,0.06119534750074147,0.05082922440916399,0.046151581178894535,0,0.01100130862425598,NA
Justin Jefferson,WR,MIN,2,2,56,1,0,0,0,0.32769385042658633,0.3188720171131098,0.34399921944228457,0.30473322315610635,0,0.01007556249736164,NA
K J Osborn,WR,MIN,2,2,46,1,0,0,0,0.12380658502325115,0.1259545690297242,0.12001744436659194,0.1293752104095116,0,0.01322772876299829,NA
Kene Nwangwu,RB,MIN,1,2,5,0,0.0030239643633139532,5.447727595285385e-4,0.0019836724634420396,7.885695014502851e-4,7.983777035910787e-4,8.06803508023366e-4,7.967756327646204e-4,0,0.01268056904048292,NA
Ty Chandler,RB,MIN,2,2,109,0,0.5969183182633973,0.6138960982817605,0.5868329136864973,0.06994854608350909,0.08379505816039286,0.07096319101923217,0.05813323718096676,0,0.01278821393895901,NA
Nick Muse,TE,MIN,1,1,0,0,0,0,0,9.406236481555309e-5,9.49824783795723e-5,9.295008467754271e-5,9.373104576150011e-5,0,0.01291738781713031,NA
Jordan Addison,WR,MIN,2,0,67,0,0,0,0,0.1880815664655717,0.1851243644107747,0.18989686381971857,0.17715444243721976,0.21,0.007,NA
Kalif Raymond,WR,DET,2,2,40,1,0.0092060344303584209,0.016181108333944465,0.009658562798060497,0.06778777760506645,0.07333831813825163,0.07963982650757864,0.06567072103276632,0,0.01675482291358858,NA
Josh Reynolds,WR,DET,2,2,35,1,0,0,0,0.10055469036521116,0.09224252716732909,0.10367503913581108,0.09443180975225755,0,0.01209928658871206,NA
David Montgomery,RB,DET,2,2,225,2,0.4864118922703857,0.48962905796465134,0.5878947087213569,0.06510046106849479,0.06238823096987607,0.05272914547531227,0.055438310686439465,0,0.0111914109220876,NA
Craig Reynolds,RB,DET,1,1,46,2,0.0013156423911615334,0.0015026746352893086,0.0013708433961354624,0.003677071640157353,0.0036904174883332077,0.003927133728316336,0.0037082513015870683,0,0.01222846046688336,NA
Donovan Peoples Jones,WR,DET,2,2,11,1,2.5615423161902932e-11,1.7444736002460472e-11,2.2010496866682822e-11,0.03989398707612522,0.04063704576697582,0.04336672635109655,0.039264499620989726,0,0.01324925774269351,NA
Amon Ra St Brown,WR,DET,2,2,116,1,0.015008391275836275,0.03756077730247969,0.012338684999025257,0.30899794537083075,0.31723606323777237,0.33948903927635365,0.3865237098797752,0,0.01044155515218033,NA
James Mitchell,TE,DET,2,2,1,0,0,0,0,0.007842876023795261,0.010743155886654723,0.005151821299009247,0.00464278490190583,0,0.01268056904048292,NA
Jahmyr Gibbs,RB,DET,2,0,221,2,0.4449770384820199,0.44138949547849626,0.3634776171548989,0.14134127978489378,0.1324905398510805,0.10759580298899446,0.11818379023468525,0.21,0.007,NA
Sam LaPorta,TE,DET,2,0,82,0,0.002889585476541747,0.002425028595946326,0.002491980400812894,0.24087310467343345,0.2416723431994368,0.23788942973892732,0.20753470785788977,0.21,0.007,NA
Antoine Green,WR,DET,1,0,1,0,0,0,0,0.0021289182843324257,0.002086996031038499,0.002052581817892713,0.002058924001495884,0.21,0.007,NA
Jason Cabinda,RB,DET,1,1,1,0,0.008171848753551461,0.0015468937712973666,0.003938916017529967,0,0,0,0,0,0.01291738781713031,NA
Lucky Jackson,WR,MIN,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Anthony Firkser,TE,DET,1,0,0,0,0,0,0,0.02180188810765942,0.02347436226325135,0.024483453680707732,0.022542490730207882,0,0.01272362699987336,NA
Nick Bellore,RB,SEA,1,1,0,0,0,0,0,0,0,0,0,0,0.01291738781713031,Q
Tyler Lockett,WR,SEA,2,2,77,0,0,4.1935339304419666e-16,2.146763522288604e-16,0.21939646251130093,0.20198576666811122,0.19887180077502348,0.19262337562286164,0,0.0144422868560654,NA
Will Dissly,TE,SEA,2,2,14,0,0,0,0,0.03358426029739095,0.03527213788690274,0.030786486112385464,0.03123359293662236,0,0.01218540250749293,NA
Noah Fant,TE,SEA,2,2,32,0,0,0,0,0.09728853586438052,0.10064645899460452,0.09669057960175782,0.08116700044398961,0,0.01184093883236945,NA
D K Metcalf,WR,SEA,2,2,65,0,0,8.468177249339205e-16,4.3243448527301203e-16,0.21441324298961312,0.20932020522615286,0.25853754194885176,0.21679138403038078,0,0.0143131129778941,NA
Colby Parkinson,TE,SEA,2,2,22,0,0,0,0,0.0584750163776252,0.06003062691270519,0.062423276630534597,0.062705635301417,0,0.01237916332474988,NA
DeeJay Dallas,RB,SEA,1,2,16,2,0.014841933931899386,0.012553972147327905,0.012147666281539897,0.011954512484765907,0.011460749228009175,0.010418382100526738,0.011303198066031786,0,0.01346454753964568,NA
Kenneth Walker,RB,SEA,2,2,230,1,0.6822872978695543,0.6816005410194851,0.7484768289472384,0.07845175512454898,0.08482836289982884,0.07172731280006321,0.06727421414836011,0,0.00742749799484993,NA
Dareke Young,WR,SEA,1,2,0,0,0,0,0,0.004331755473769988,0.004564604514377168,0.0049307771239004705,0.004551428815951322,0,0.01287432985773988,NA
Jaxon Smith Njigba,WR,SEA,2,0,60,0,0,0,0,0.15849707920156925,0.1613327547639799,0.1641482118477507,0.23349204540331273,0.21,0.007,NA
Zach Charbonnet,RB,SEA,2,0,134,0,0.17039166389836613,0.10763564327590715,0.12373591263878943,0.08344273265327831,0.09093695966647301,0.06950207004506917,0.06567860584948858,0.21,0.007,NA
Jake Bobo,WR,SEA,2,0,19,0,4.626152889219758e-6,3.2558788652430742e-6,4.402306936612623e-6,0.040164647021756816,0.039621373238855395,0.03196356101413662,0.033179519381584116,0.21,0.007,NA
Brady Russell,TE,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
James Conner,RB,ARI,2,2,204,0,0.606378709426086,0.5386239020157951,0.6485978870964474,0.08394856293555582,0.09215473081056587,0.08785591194299681,0.1252792904157067,0,0.01298725146692557,NA
Zach Pascal,WR,ARI,2,1,4,0,0,0,5.179657893071033e-10,0.025659549297359394,0.019935935527396708,0.01641619515821418,0.021369361052805447,0,0.01257292414200684,Q
Greg Dortch,WR,ARI,2,2,23,0,0.0036209837830603413,0.0026513128322145827,0.003506985822357292,0.14872526444132847,0.15101997919421442,0.18023987929674296,0.14278470903584717,0,0.01331384468177916,NA
Rondale Moore,WR,ARI,2,2,63,1,0.04440541103926898,0.03842958891899985,0.026540258361016287,0.11057388625197201,0.10894699438094242,0.11048032001823833,0.09427295761628358,0,0.0119055257714551,NA
Michael Carter,RB,ARI,2,2,49,0,0.1199195643589422,0.1738377175029923,0.08107062338557507,0.049911856363075775,0.05096508366069637,0.04037748001605103,0.07602427358860263,0,0.01291372929770498,NA
Trey McBride,TE,ARI,2,2,78,1,0,0,0,0.25890320970290853,0.27614379349912577,0.2720409348475396,0.233706253192789,0,0.01395971407263568,NA
Michael Wilson,WR,ARI,2,0,32,0,0,0,0,0.15842738725308936,0.13719571392752766,0.1359592614893634,0.16303428831573047,0.21,0.007,NA
Elijah Higgins,TE,ARI,2,0,12,0,0,0,0,0.06844571374367547,0.0731998013708051,0.08318278112302616,0.07133188519877974,0.21,0.007,NA
Emari Demercado,RB,ARI,2,0,79,0,0.04783928415333517,0.057400674543895545,0.06873706216923935,0.09540457001103518,0.09043796762872576,0.07344723610782745,0.0721969815834553,0.21,0.007,NA
Blake Whiteheart,TE,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Travis Vokolek,TE,ARI,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Dan Chisena,WR,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0.01291738781713031,NA
Marcedes Lewis,TE,CHI,2,1,4,0,0,0,0,0.016636657625825325,0.018689142278938593,0.010313788457976104,0.043773495642735215,0,0.01278821393895901,NA
D Onta Foreman,RB,CHI,1,2,120,1,0.1256632200886384,0.0719021837423894,0.10563043154829223,0.03230199815617351,0.03863216677054427,0.038380658857235364,0.03245199898848144,0,0.0101060267071918,NA
Trent Taylor,WR,CHI,2,1,1,2,0,0,0,0.003692935875284538,0.0031923299005999703,0.0027129759510140833,0.003272365084510765,0,0.01603543135351147,NA
Robert Tonyan,TE,CHI,2,2,11,0,0,0,0,0.057438945250654835,0.058685581636575355,0.05899793212939952,0.04161424454997099,0,0.0117763518932838,NA
D J Moore,WR,CHI,2,2,96,1,0.005885805404896061,0.009866771000494637,0.009967299780275926,0.35454318337164,0.3422805396337994,0.3676410146446584,0.40319421788275783,0,0.01134577229937946,NA
Equanimeous St Brown,WR,CHI,2,2,4,0,0,0,0,0.03322138788777465,0.034749616056059696,0.03376704310046548,0.03368877993740806,0,0.01400277203202611,NA
Travis Homer,RB,CHI,1,2,0,0,0,0,0,0.0019375113614900998,0.0019271854591022537,0.0019195284323942454,0.0019339993121295232,0,0.01383054019446438,NA
Khari Blasingame,RB,CHI,2,1,11,0,0,0,0,0.01590986178366723,0.009997980356197988,0.006052866639220051,0.009635259568487249,0,0.01291738781713031,NA
Cole Kmet,TE,CHI,2,2,73,1,1.9148726371156808e-4,1.9017589684716107e-4,2.012658469304282e-4,0.17015896127931388,0.17869873354495772,0.21467572787068334,0.18367819514446562,0,0.01346454753964568,Q
Khalil Herbert,RB,CHI,2,2,138,1,0.39301502112009057,0.4206659780783985,0.35815525727929776,0.08714091885878396,0.08408336724596914,0.05942046971994123,0.06593819047481346,0,0.00994638861919034,Q
Velus Jones,WR,CHI,2,2,12,0,0.026861165582769454,0.038005695639140226,0.02401900078207347,0.019612211948917987,0.015672688059794652,0.013949748384057891,0.016326227524586075,0,0.01757292414200684,NA
Tyler Scott,WR,CHI,2,0,23,1,0.004015462307384987,7.526005346760127e-4,0.0022912682846121216,0.08558299528468304,0.0733821335391264,0.07239407207179599,0.06504568685088834,0.21,0.007,NA
Roschon Johnson,RB,CHI,2,0,110,1,0.1779148450517994,0.15442340329682921,0.19685992171462716,0.11279129576413452,0.12841098418504954,0.10994701223965428,0.09393823515160554,0.21,0.007,NA
Aaron Jones,RB,GB,2,2,145,2,0.6723617038583799,0.7269917101264137,0.5047212536618061,0.07799362417740778,0.07582220657987161,0.061830335887291234,0.061210594302282165,0,0.01539483867336457,NA
Josiah Deguara,TE,GB,2,1,8,0,0,0,0,0.0042804552344373505,0.004304476304135899,0.004205057917128886,0.0038812293435374575,0,0.01263751108109249,NA
Patrick Taylor,RB,GB,2,0,31,0,0.1999651235271702,0.1432417476627413,0.11257317605023498,0.02331685714553426,0.025036931740899448,0.015524967388449258,0.017784294763754035,0,0.01270209802017814,NA
Christian Watson,WR,GB,2,2,32,0,0.050770898628018986,0.06239425757194155,0.04829953950053698,0.16388172595292358,0.16284585066328075,0.1727944732597383,0.2051299269863708,0,0.01188399679175989,Q
Romeo Doubs,WR,GB,2,2,59,1,3.846320602084714e-12,5.9377249851250085e-12,8.04850905508283e-12,0.11286104271547133,0.10765962024148143,0.11221866838641816,0.09730295916296437,0,0.0153249750235693,NA
Jayden Reed,WR,GB,2,0,71,2,0.01226239681380763,0.02038493052654337,0.04190546119940891,0.1506183841410921,0.15131225995653047,0.14159974911348047,0.17072844507131996,0.21,0.007,Q
Tucker Kraft,TE,GB,2,0,28,0,0,0,0,0.10362331197879036,0.11149950881984919,0.10736708693858964,0.08137084123307411,0.21,0.007,NA
Dontayvion Wicks,WR,GB,2,0,34,3,7.771518402532993e-6,5.992732650605776e-6,1.2393997781166285e-5,0.08866179725178336,0.091916844785329,0.11035822106498792,0.11382032057765797,0.21,0.007,Q
Ben Sims,TE,GB,2,0,4,0,0,0,0,0.011504882664462174,0.011955938778442091,0.0077730822391359035,0.0074320480110690295,0.21,0.007,NA
Malik Heath,WR,GB,2,0,12,0,0,0,0,0.037482034401988246,0.036435129870637066,0.03096376449232187,0.028743302257769037,0.21,0.007,NA
Luke Musgrave,TE,GB,2,0,33,0,0,0,0,0.13468035733171685,0.13442515032135452,0.13744455605367428,0.12708023344329328,0.21,0.007,NA
Bo Melton,WR,GB,2,0,12,0,0.009025550098052441,0.010691372016447351,0.008270394685167758,0.09109552700439254,0.08678608193818856,0.09792003725878407,0.08551580484690777,0,0.01291738781713031,NA
Collin Johnson,WR,CHI,2,0,1,0,0,0,0,0.009031135551656468,0.011597551333285,0.009827161501504067,0.005509103887159844,0.21,0.007,NA
Julio Jones,WR,PHI,2,2,9,0,6.151898723358393e-5,1.8589268499323426e-4,1.5183970127369216e-4,0.07489344849644634,0.07264312551000644,0.08026027502586411,0.12238668290048901,0,0.01229304740596901,NA
Rashaad Penny,RB,PHI,1,2,6,0,5.323788779449635e-4,7.11650791346713e-4,7.902715908754759e-4,0.0014954004366163213,0.0014918960499861222,0.001517694874390898,0.0015358202674910705,0,0.01327078672238873,NA
Dallas Goedert,TE,PHI,2,2,59,0,0.003594932086644082,0.0015516543089097495,0.003033575107984282,0.2633488631578015,0.2654873037930741,0.26278049666505876,0.2635479190222584,0,0.01339996060056003,NA
Boston Scott,RB,PHI,1,2,21,1,0.02231681481633749,0.01875310872058908,0.02398743941184521,0.00886440984133756,0.008728002818377224,0.010303999088894998,0.00956515841408679,0,0.0116471780151125,NA
A J Brown,WR,PHI,2,2,105,1,1.2312337774704543e-11,1.8939429201536945e-11,1.9793104015042585e-11,0.3652765599790071,0.3561464631084374,0.3834845824723013,0.34403030284964803,0,0.01435617093728453,NA
Olamide Zaccheaus,WR,PHI,2,2,8,0,2.4915811270235776e-8,3.7363181655678354e-8,3.949489769348378e-8,0.032016477301050006,0.029814070063769026,0.03500351185169487,0.033219153613162404,0,0.01367983733659786,NA
D Andre Swift,RB,PHI,2,2,268,3,0.5367398505560023,0.5549391921687454,0.5146184233368566,0.08380648430266045,0.08545802370062905,0.07205483361829601,0.07676708007185541,0,0.01141929446860005,Q
Quez Watkins,WR,PHI,1,2,7,0,5.78769910800396e-6,6.1792568787215365e-6,7.752167332039297e-6,0.040494799655760895,0.038877798628911664,0.03737255955971096,0.03974438051892707,0,0.01380901121476916,NA
Kenneth Gainwell,RB,PHI,2,2,107,3,0.12509488460569204,0.12896769022980653,0.12248494940777119,0.09957920152844306,0.10779896588886922,0.08616021373202551,0.08075312131366193,0,0.01128118536029379,NA
Jack Stoll,TE,PHI,2,1,4,0,0,0,0,0.01440066901259676,0.014088616391295949,0.013609099324686253,0.014345144274558127,0,0.01268056904048292,NA
Grant Calcaterra,TE,PHI,2,1,2,0,0,0,0,0.010870465945327997,0.013290350018921848,0.012870883157809572,0.01000874599609148,0,0.01280974291865422,NA
Britain Covey,WR,PHI,1,0,1,1,0,0,0,0.004953220342951994,0.00617538402772199,0.004581850629266729,0.004096490757770284,0,0.01625072115046364,NA
Darren Waller,TE,NYG,2,0,11,0,0,0,0,0.20949950714364174,0.21041914403888626,0.23341868402540425,0.2034763383128407,0,0.01231457638566423,NA
Sterling Shepard,WR,NYG,2,2,7,1,0,0,0,0.03370279431932584,0.02891721676727702,0.02412230934715717,0.0290257789506971,0,0.01263751108109249,NA
Matt Breida,RB,NYG,2,2,72,1,0.028504440463820023,0.013084324868254652,0.019384848986416597,0.03127296766266634,0.033144394669192036,0.027180981306568118,0.02859897632270936,0,0.01132424331968424,NA
Saquon Barkley,RB,NYG,2,1,268,2,0.6784844464281279,0.5097985779712133,0.43675592345702346,0.13793991520209253,0.13000927920026747,0.09758967372741799,0.10987092012769739,0,0.00700585363108053,NA
Parris Campbell,WR,NYG,1,2,20,0,0,0,0,0.022280903005684936,0.023295248238923226,0.02371741654011012,0.02303804435902362,0,0.01312008386452221,NA
Darius Slayton,WR,NYG,2,1,45,0,0,0,0,0.13277332821360166,0.13578090150673164,0.19726452596433583,0.23068905036829318,0,0.01526038808448365,NA
Gunner Olszewski,WR,NYG,2,0,0,2,2.5130799362165755e-6,6.894076600668645e-7,1.6182068524312561e-6,7.643594693124611e-4,7.63531414716127e-4,6.860927267345473e-4,7.419686141628883e-4,0,0.01597084441442582,NA
Isaiah Hodgins,WR,NYG,2,1,18,1,0,0,0,0.043895787709036495,0.040992897563739805,0.04200057380948116,0.042432540478877796,0,0.01378748223507394,NA
Wan Dale Robinson,WR,NYG,2,2,64,0,0.03180446433119618,0.1695482426354533,0.35605975704823933,0.17757930470632802,0.17440596455328003,0.15347213450416694,0.14759597940079155,0,0.01237916332474988,NA
Daniel Bellinger,TE,NYG,2,1,25,0,0,0,0,0.08381018884376096,0.0965778890103557,0.0928081153672502,0.07418805909699791,0,0.01391665611324524,NA
Jashaun Corbin,RB,NYG,1,1,4,0,1.5939893872752485e-4,4.4687309336835926e-5,1.0306796614095471e-4,0.004936640048873681,0.005395731573789554,0.004783822989893009,0.004927290636121447,0,0.01291738781713031,NA
Jalin Hyatt,WR,NYG,2,0,22,1,0,0,0,0.0829488164930318,0.0796200316585816,0.07473544535441264,0.07254282690142014,0.21,0.007,NA
Eric Gray,RB,NYG,2,0,19,3,0.03049874106257996,0.01878856909686199,0.0135628552745433,0.024205285060864223,0.02799516120019208,0.017608026793438165,0.01938749799667865,0.21,0.007,NA
Dennis Houston,WR,NYG,1,1,0,0,0,0,0,0.014390202121779296,0.012682608604067384,0.010612197543629858,0.013484728433688286,0,0.01287432985773988,NA
Randall Cobb,WR,NYJ,2,2,4,0,8.784934432743457e-10,7.315451917467484e-10,1.1964854745236412e-9,0.026082349044332927,0.02210900708844344,0.020430575784169,0.02516630016006212,0,0.01385206917415959,NA
Dalvin Cook,RB,BAL,1,2,82,2,0.09919092945078262,0.11623692535947718,0.08771925436352565,0.03925408214835865,0.042115896789921,0.03959287769474584,0.037903070017285635,0,0.01306077363614617,NA
Tyler Conklin,TE,NYJ,2,2,60,0,0.007371158534907212,0.001390100992353293,0.005075637527865923,0.16311365831188399,0.17025119060815308,0.1723233944796072,0.14889981437008187,0,0.01495898236875061,NA
