player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
DeAndre Hopkins,WR,KC,2,2,54,1,0,0,2.3796711055800964e-11,0.1422054079791841,0.14966104778681563,0.1524505238430316,0.13949861395810412,0,0.01031385054336424,NA
Travis Kelce,TE,KC,2,1,90,2,0,0,0,0.18779418369263684,0.18887535727988275,0.17370862199499232,0.1653845203793822,0,0.01166498832151498,NA
JuJu Smith Schuster,WR,KC,2,0,15,0,0,0,0,0.04720858353440375,0.043467452755292374,0.046597981185026574,0.05505992375171877,0,0.01126043720891201,NA
Kareem Hunt,RB,KC,2,0,214,0,0.35435839967970956,0.3336792160490587,0.32625526237350355,0.05979364345916214,0.05972528985334914,0.05735741268737623,0.05171943204307477,0,0.00887424998951034,NA
Samaje Perine,RB,KC,2,2,42,0,0.01485865378847733,0.025437161531453163,0.01601761369732446,0.0511294671276425,0.05667280383831824,0.07851009339128771,0.05182039766339678,0,0.01480111609952586,NA
Justin Watson,WR,KC,2,2,19,0,0,0,0,0.03584088964474439,0.030652596275035828,0.030216669935745042,0.03419661069010584,0,0.01296654498664317,NA
Noah Gray,TE,KC,2,2,38,0,0,0,0,0.08443197928208948,0.08583384684359102,0.09028644430483758,0.09215665717194987,0,0.01126043720891201,NA
Isiah Pacheco,RB,KC,2,2,89,0,0.41824351680867733,0.36504868589564526,0.31839660885049514,0.0754225356060107,0.07611363307759107,0.06464160047982083,0.06723095850536252,0,0.00858858165848473,Q
Nikko Remigio,WR,KC,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Xavier Worthy,WR,KC,2,0,69,0,0.07334919950971473,0.08891834499084647,0.11059872281767637,0.17763645635388434,0.17707764015764943,0.17563540771598876,0.22158412588835233,0.21,0.007,NA
Carson Steele,RB,KC,2,0,53,3,0.0021564021944083683,0.0017229718334863034,0.0022514700271257693,0.008793722082079947,0.008704390603989889,0.008155205156886506,0.008463525657564782,0.21,0.007,NA
Cordarrelle Patterson,RB,PIT,2,2,42,1,0.028666429803548034,0.016406835143646846,0.019780114790104865,0.03679985191988303,0.04155635795574418,0.03101656696247597,0.06712166521322771,0,0.01233548720961132,NA
MyCole Pruitt,TE,PIT,2,2,6,0,0,0,0,0.03359105129486798,0.030486321403612675,0.018812581144472627,0.0608650833253247,0,0.01332151498622358,NA
Mike Williams,WR,PIT,2,2,20,0,5.280945890090809e-9,1.8660518507921457e-9,2.981910960339153e-9,0.06875291335208378,0.07243911890555835,0.07472073467454923,0.05829669942947318,0,0.01143792220870222,NA
Scott Miller,WR,PIT,2,2,5,0,4.613653116995657e-18,1.3634589215032084e-18,2.58794265471866e-18,0.029018836618019735,0.027241512907970517,0.028035323446487785,0.026290416988105136,0,0.01161540720849242,NA
Van Jefferson,WR,PIT,2,2,21,0,1.3706922071684854e-13,4.216296502286474e-14,7.737324420904444e-14,0.07600298882764815,0.07221172738703573,0.0712290959601231,0.06542778437121614,0,0.01141820165316997,NA
Najee Harris,RB,PIT,2,2,268,0,0.377697597282168,0.37693819712694343,0.37137942628530923,0.06005094249203585,0.05903482081626619,0.052500487770810775,0.052836486822584725,0,0.00956502888152281,NA
Pat Freiermuth,TE,PIT,2,2,50,2,0,0,0,0.13310680615047132,0.13749963744905883,0.12692354726807734,0.13987450347898875,0,0.01120127554231527,NA
George Pickens,WR,PIT,2,2,57,1,8.916970851319412e-4,0.0012268738273701664,0.0010800219910775488,0.2519508887146308,0.23832461578583003,0.26394411036377574,0.2595222733899166,0,0.01553077665421894,NA
Calvin Austin,WR,PIT,2,2,32,0,7.574250596851511e-10,2.328126137595924e-10,4.2755200818387564e-10,0.13396095105918446,0.13998612954418058,0.17098204585827492,0.12188084926403316,0,0.014613491097777591,NA
Connor Heyward,TE,PIT,2,2,5,0,9.243069360113781e-14,2.842532552202004e-14,5.2175494960342733e-14,0.012778706092881016,0.013939499489863802,0.009126020711113653,0.009080653612051006,0,0.01135903998657323,NA
Jaylen Warren,RB,PIT,2,0,117,2,0.43947358780284956,0.4248703705384293,0.43105874603020283,0.1265833891916821,0.13043030017213897,0.11846334276739787,0.10369390460515117,0,0.01435768332424229,NA
Darnell Washington,TE,PIT,2,2,18,0,0,0,0,0.03740267428661178,0.0368499581827401,0.03424614307244098,0.035109679499927667,0,0.0116942894306214,NA
Marquise Brown,WR,KC,2,2,5,0,0.0011121090411153128,3.4163253860639904e-4,7.701894572205192e-4,0.11555779784418606,0.1077531390909774,0.10543017619270502,0.0986290899286006,0,0.01078714387613812,NA
Peyton Hendershot,TE,KC,2,0,3,0,0,0,0,0.014185333393975704,0.015462802437507249,0.017009863112301817,0.014256144362387299,0,0.01173373054168589,NA
Derrick Henry,RB,BAL,2,2,293,3,0.6428025075937374,0.6787596274320564,0.6423534885245393,0.05076613539132603,0.06004641304070523,0.059197609861000214,0.043902586688040326,0,0.0057584022154156,NA
Patrick Ricard,RB,BAL,2,2,2,0,0,0,1.2825818246856161e-23,0.01008353513211009,0.010417647224484556,0.008629483609456094,0.009433817020249896,0,0.01173373054168589,NA
Mark Andrews,TE,BAL,2,2,52,0,0.020006629751837087,0.007401394313427007,0.013755651916877984,0.20691524447645385,0.213540679833714,0.19348900937571709,0.21574122959328484,0,0.01259185443153051,NA
Rashod Bateman,WR,BAL,2,2,39,0,0,0,2.203785755216416e-17,0.17834087440794633,0.1594929707601739,0.17247797409881216,0.19998735287292274,0,0.01118155498678303,NA
Tylan Wallace,WR,BAL,2,2,10,1,0,0,0,0.03534067928302945,0.038238250555135696,0.041754103704694505,0.03593435294375462,0,0.01181261276381488,NA
Isaiah Likely,TE,BAL,2,2,38,1,0,0,0,0.1416554509419091,0.1527213052754065,0.13583575473904816,0.1559734696119429,0,0.01124071665337976,NA
Zay Flowers,WR,BAL,2,2,79,0,0.01788056290104392,0.008250589207392304,0.011031216227307392,0.3297953173530901,0.31745973009784423,0.33824046136633373,0.28673204513176564,0,0.01015608609910628,NA
Keaton Mitchell,RB,BAL,1,2,0,0,0.007482054454392704,0.009575738381388282,0.012426004489142021,0.017397291378787302,0.017704690403476758,0.017223047558284073,0.01712048691574173,0,0.01072798220954139,NA
Devontez Walker,WR,BAL,2,0,1,0,0,0,0,0.011245738022911617,0.011698983965265268,0.0145099276031881,0.016729539400957713,0.21,0.007,NA
Rasheen Ali,RB,BAL,2,0,9,0,0.08618062578703935,0.06463382223109589,0.07885156256287636,0.0184597336124361,0.018679328843793863,0.018642628083465902,0.018445119821339544,0.21,0.007,Q
Robert Woods,WR,HOU,2,2,16,2,3.92181760955445e-8,9.73635891555587e-8,1.0374547269496304e-7,0.0935555462498724,0.09011212808319105,0.07768518066483722,0.07039981538474299,0,0.01102379054252507,NA
Joe Mixon,RB,HOU,2,2,264,0,0.7735633797951088,0.6757843312027279,0.7308577098414982,0.14468468965334527,0.14816740115843283,0.14655911722254028,0.13264501049074498,0,0.00573868165988335,NA
Dare Ogunbowale,RB,HOU,2,2,42,0,0.012606500674101991,0.09916285261428236,0.056801064190921666,0.030182887817280596,0.018921115287793357,0.01771544333989679,0.022033734493011232,0,0.01163512776402467,NA
Dalton Schultz,TE,HOU,2,2,48,0,0,0,0,0.18713358669585053,0.1865377614635072,0.18846241320654913,0.2311608342157342,0,0.01233548720961132,NA
Nico Collins,WR,HOU,2,2,60,0,2.93416779472171e-7,7.211070887430322e-7,7.515634849883409e-7,0.28664291681461646,0.2947436620161779,0.31263035429853886,0.2967835026914849,0,0.01190163498790193,NA
John Metchie,WR,HOU,2,2,17,0,1.3503858852740615e-8,2.699508881099922e-8,2.7573790635474397e-8,0.11520360705545403,0.10848138925399455,0.11555730774668346,0.09627358601623366,0,0.01149708387529895,NA
Dameon Pierce,RB,HOU,2,1,18,0,0.03659524475837571,0.030273602288259337,0.025991144392627695,0.00691027068676186,0.007765534752979125,0.0051475694167950935,0.006247423618692797,0,0.00871648554525238,NA
Xavier Hutchinson,WR,HOU,2,2,9,0,2.872758869685232e-9,5.6936579444854595e-9,6.95060642766652e-9,0.04455768741813164,0.04716259099604841,0.05014732979270141,0.04214359760306813,0,0.01157596609742793,NA
Cade Stover,TE,HOU,2,0,14,0,0,0,0,0.07529715933882827,0.08200290898802914,0.06894643683771637,0.08546761384735875,0.21,0.007,NA
Irv Smith,TE,HOU,2,0,0,0,0,0,0,0.015831648269858885,0.01610550799984648,0.017148847473741416,0.016844881638928264,0,0.01314402998643337,NA
Tyler Lockett,WR,SEA,2,2,44,0,0,0,0,0.09227456002335764,0.09638822528754787,0.09763148364971426,0.08935945589695382,0,0.01027440943229975,NA
