"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"at LV","4 out of 5 stars","A+","15.4"
"2","George Kittle",SF,"vs. ARI","3 out of 5 stars","A","13.7"
"3","T.J. Hockenson",MIN,"at CHI","3 out of 5 stars","A","12.4"
"4","Mark Andrews",BAL,"at CIN","2 out of 5 stars","A-","12.0"
"5","Evan Engram",JAC,"vs. TEN","4 out of 5 stars","B+","11.8"
"6","Dalton Schultz",DAL,"at WAS","2 out of 5 stars","B","11.3"
"7","Dallas Goedert",PHI,"vs. NYG","4 out of 5 stars","B","11.3"
"8","Taysom Hill",NO,"vs. CAR","3 out of 5 stars","B-","10.3"
"9","Pat Freiermuth",PIT,"vs. CLE","3 out of 5 stars","B-","10.1"
"10","Darren Waller",LV,"vs. KC","4 out of 5 stars","C+","9.9"
"11","David Njoku",CLE,"at PIT","3 out of 5 stars","C","7.9"
"12","Dawson Knox",BUF,"vs. NE","4 out of 5 stars","C","6.9"
"13","Tyler Higbee",LAR,"at SEA","3 out of 5 stars","C","6.7"
"14","Cole Kmet",CHI,"vs. MIN","4 out of 5 stars","C","6.5"
"15","Juwan Johnson",NO,"vs. CAR","3 out of 5 stars","C-","6.1"
"16","Tyler Conklin",NYJ,"at MIA","5 out of 5 stars","D+","5.9"
"17","Gerald Everett",LAC,"at DEN","3 out of 5 stars","D+","5.4"
"18","Noah Fant",SEA,"vs. LAR","4 out of 5 stars","D","5.3"
"19","Hunter Henry",NE,"at BUF","2 out of 5 stars","D","5.3"
"20","Trey McBride",ARI,"at SF","2 out of 5 stars","D-","5.2"
"21","Hayden Hurst",CIN,"vs. BAL","4 out of 5 stars","D-","5.0"
"22","Robert Tonyan",GB,"vs. DET","4 out of 5 stars","F","4.9"
"23","Cade Otton",TB,"at ATL","3 out of 5 stars","F","4.8"
"24","Jordan Akins",HOU,"at IND","3 out of 5 stars","F","4.7"
"25","Chigoziem Okonkwo",TEN,"at JAC","4 out of 5 stars","F","4.6"
"26","Logan Thomas",WAS,"vs. DAL","1 out of 5 stars","F","4.1"
"27","Jelani Woods",IND,"vs. HOU","3 out of 5 stars","F","4.0"
"28","Albert Okwuegbunam",DEN,"vs. LAC","3 out of 5 stars","F","3.9"
"29","Austin Hooper",TEN,"at JAC","4 out of 5 stars","F","3.8"
"30","Mike Gesicki",MIA,"vs. NYJ","3 out of 5 stars","F","3.6"
"31","Isaiah Likely",BAL,"at CIN","2 out of 5 stars","F","3.5"
"32","Daniel Bellinger",NYG,"at PHI","2 out of 5 stars","F","3.5"
"33","Noah Gray",KC,"at LV","4 out of 5 stars","F","3.5"
"34","Brock Wright",DET,"at GB","4 out of 5 stars","F","3.5"
"35","Shane Zylstra",DET,"at GB","4 out of 5 stars","F","3.2"
"36","Tommy Tremble",CAR,"at NO","1 out of 5 stars","F","3.1"
"37","Colby Parkinson",SEA,"vs. LAR","4 out of 5 stars","F","3.1"
"38","MyCole Pruitt",ATL,"vs. TB","3 out of 5 stars","F","2.9"
"39","Foster Moreau",LV,"vs. KC","4 out of 5 stars","F","2.9"
"40","C.J. Uzomah",NYJ,"at MIA","5 out of 5 stars","F","2.8"
"41","Ian Thomas",CAR,"at NO","1 out of 5 stars","F","2.8"
"42","Harrison Bryant",CLE,"at PIT","3 out of 5 stars","F","2.8"
"43","James Mitchell",DET,"at GB","4 out of 5 stars","F","2.8"
"44","Donald Parham Jr.",LAC,"at DEN","3 out of 5 stars","F","2.7"
"45","Brycen Hopkins",LAR,"at SEA","3 out of 5 stars","F","2.7"
"46","Mo Alie-Cox",IND,"vs. HOU","3 out of 5 stars","F","2.6"
"47","Adam Trautman",NO,"vs. CAR","3 out of 5 stars","F","2.4"
"48","Brevin Jordan",HOU,"at IND","3 out of 5 stars","F","2.4"
"49","Josh Oliver",BAL,"at CIN","2 out of 5 stars","F","2.3"
"50","Josiah Deguara",GB,"vs. DET","4 out of 5 stars","F","2.2"
"51","Anthony Firkser",ATL,"vs. TB","3 out of 5 stars","F","2.1"
"52","Durham Smythe",MIA,"vs. NYJ","3 out of 5 stars","F","2.0"
"53","O.J. Howard",HOU,"at IND","3 out of 5 stars","F","2.0"
"54","Eric Saubert",DEN,"vs. LAC","3 out of 5 stars","F","1.9"
"55","Nick Vannett",NYG,"at PHI","2 out of 5 stars","F","1.9"
"56","Dan Arnold",JAC,"vs. TEN","4 out of 5 stars","F","1.7"
"57","Marcedes Lewis",GB,"vs. DET","4 out of 5 stars","F","1.6"
"58","Johnny Mundt",MIN,"at CHI","3 out of 5 stars","F","1.5"
"59","Zach Gentry",PIT,"vs. CLE","3 out of 5 stars","F","1.5"
"60","John Bates",WAS,"vs. DAL","1 out of 5 stars","F","1.3"
"61","Cameron Brate",TB,"at ATL","3 out of 5 stars","F","1.2"
"62","Jonnu Smith",NE,"at BUF","2 out of 5 stars","F","1.2"
"63","Geoff Swaim",TEN,"at JAC","4 out of 5 stars","F","1.1"
"64","Stephen Sullivan",CAR,"at NO","1 out of 5 stars","F","1.1"
"65","Ko Kieft",TB,"at ATL","3 out of 5 stars","F","1.1"
"66","Jake Ferguson",DAL,"at WAS","2 out of 5 stars","F","1.0"
"67","Kylen Granson",IND,"vs. HOU","3 out of 5 stars","F","1.0"
"68","Peyton Hendershot",DAL,"at WAS","2 out of 5 stars","F","1.0"
"69","Mitchell Wilcox",CIN,"vs. BAL","4 out of 5 stars","F","0.9"
"70","Eric Tomlinson",DEN,"vs. LAC","3 out of 5 stars","F","0.9"
"71","Kyle Rudolph",TB,"at ATL","3 out of 5 stars","F","0.9"
"72","Connor Heyward",PIT,"vs. CLE","3 out of 5 stars","F","0.9"
"73","Ryan Griffin",CHI,"vs. MIN","4 out of 5 stars","F","0.9"
"74","Tyler Kroft",SF,"vs. ARI","3 out of 5 stars","F","0.8"
"75","Quintin Morris",BUF,"vs. NE","4 out of 5 stars","F","0.8"
"76","Tre' McKitty",LAC,"at DEN","3 out of 5 stars","F","0.8"
"77","Andrew Beck",DEN,"vs. LAC","3 out of 5 stars","F","0.8"
"78","Stephen Anderson",ARI,"at SF","2 out of 5 stars","F","0.7"
"79","Matt Sokol",NE,"at BUF","2 out of 5 stars","F","0.7"
"80","Teagan Quitoriano",HOU,"at IND","3 out of 5 stars","F","0.7"
"81","Chris Manhertz",JAC,"vs. TEN","4 out of 5 stars","F","0.7"
"82","Parker Hesse",ATL,"vs. TB","3 out of 5 stars","F","0.7"
"83","Jack Stoll",PHI,"vs. NYG","4 out of 5 stars","F","0.7"
"84","Pharaoh Brown",CLE,"at PIT","3 out of 5 stars","F","0.7"
"85","Blake Bell",KC,"at LV","4 out of 5 stars","F","0.7"
