"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Patrick Mahomes II",KC,"at LV","5 out of 5 stars","A+","28.0"
"2","Josh Allen",BUF,"vs. NE","3 out of 5 stars","A","25.4"
"3","Jalen Hurts",PHI,"vs. NYG","2 out of 5 stars","A","23.0"
"4","Joe Burrow",CIN,"vs. BAL","3 out of 5 stars","A","21.1"
"5","Trevor Lawrence",JAC,"vs. TEN","3 out of 5 stars","A","20.0"
"6","Justin Herbert",LAC,"at DEN","1 out of 5 stars","B+","18.9"
"7","Aaron Rodgers",GB,"vs. DET","5 out of 5 stars","B+","18.5"
"8","Kirk Cousins",MIN,"at CHI","4 out of 5 stars","B","18.3"
"9","Dak Prescott",DAL,"at WAS","4 out of 5 stars","B","18.1"
"10","Geno Smith",SEA,"vs. LAR","3 out of 5 stars","B","17.8"
"11","Jared Goff",DET,"at GB","2 out of 5 stars","B-","17.6"
"12","Brock Purdy",SF,"vs. ARI","4 out of 5 stars","B-","17.2"
"13","Deshaun Watson",CLE,"at PIT","4 out of 5 stars","C+","16.7"
"14","Russell Wilson",DEN,"vs. LAC","4 out of 5 stars","C+","16.1"
"15","Jarrett Stidham",LV,"vs. KC","4 out of 5 stars","C","15.5"
"16","Mike White",NYJ,"at MIA","3 out of 5 stars","C-","15.0"
"17","Kenny Pickett",PIT,"vs. CLE","3 out of 5 stars","C-","14.5"
"18","Sam Darnold",CAR,"at NO","4 out of 5 stars","C-","14.2"
"19","Mac Jones",NE,"at BUF","3 out of 5 stars","D+","13.9"
"20","Tyler Huntley",BAL,"at CIN","3 out of 5 stars","D","13.6"
"21","Andy Dalton",NO,"vs. CAR","3 out of 5 stars","D-","13.4"
"22","Tom Brady",TB,"at ATL","4 out of 5 stars","F","13.1"
"23","Baker Mayfield",LAR,"at SEA","4 out of 5 stars","F","13.0"
"24","Joshua Dobbs",TEN,"at JAC","4 out of 5 stars","F","12.8"
"25","Desmond Ridder",ATL,"vs. TB","4 out of 5 stars","F","12.6"
"26","Davis Mills",HOU,"at IND","4 out of 5 stars","F","12.5"
"27","Sam Ehlinger",IND,"vs. HOU","2 out of 5 stars","F","12.3"
"28","Skylar Thompson",MIA,"vs. NYJ","2 out of 5 stars","F","12.1"
"29","David Blough",ARI,"at SF","2 out of 5 stars","F","11.9"
"30","Tyrod Taylor",NYG,"at PHI","1 out of 5 stars","F","11.8"
"31","Sam Howell",WAS,"vs. DAL","2 out of 5 stars","F","11.2"
"32","Nathan Peterman",CHI,"vs. MIN","3 out of 5 stars","F","10.9"
"33","Daniel Jones",NYG,"at PHI","1 out of 5 stars","F","9.6"
"34","Blaine Gabbert",TB,"at ATL","4 out of 5 stars","F","4.6"
"35","Carson Wentz",WAS,"vs. DAL","2 out of 5 stars","F","2.8"
"36","Jeff Driskel",HOU,"at IND","4 out of 5 stars","F","1.7"
"37","Teddy Bridgewater",MIA,"vs. NYJ","2 out of 5 stars","F","0.0"
"38","Taylor Heinicke",WAS,"vs. DAL","2 out of 5 stars","F","0.0"
"39","Kyle Trask",TB,"at ATL","4 out of 5 stars","F","0.0"
"40","Nick Mullens",MIN,"at CHI","4 out of 5 stars","F","0.0"
"41","Lamar Jackson",BAL,"at CIN","3 out of 5 stars","F","0.0"
"42","Gardner Minshew II",PHI,"vs. NYG","2 out of 5 stars","F","0.0"
"43","Cooper Rush",DAL,"at WAS","4 out of 5 stars","F","0.0"
"44","Malik Willis",TEN,"at JAC","4 out of 5 stars","F","0.0"
