player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Michael Burton,RB,DEN,2,2,4,0,4.722025229484928e-5,1.4779587117542772e-5,3.120834243146038e-5,0.01776617501897378,0.021524540249492633,0.01618159163432275,0.016004596327466394,0,0.01163512776402467,NA
Courtland Sutton,WR,DEN,2,2,21,0,2.041363966128055e-12,7.709909590363603e-13,1.416870100272542e-12,0.22746444330953255,0.21645602119419835,0.28020657874585697,0.2758684514023468,0,0.01566882054294465,NA
Lil Jordan Humphrey,WR,DEN,2,2,13,0,0,0,0,0.07456999010598328,0.07962649741395773,0.089342695031628,0.07345407918683283,0,0.01165484831955691,NA
Adam Trautman,TE,DEN,2,2,2,0,0,0,0,0.02450559485328381,0.02595958515771416,0.031860087769720144,0.025950380943918484,0,0.01139848109763773,NA
Javonte Williams,RB,DEN,2,2,79,2,0.31699996067539477,0.2692230654215176,0.22748623472378035,0.16109639204110174,0.16537598285823296,0.13439402875486806,0.13204097516530344,0,0.00829277332550105,NA
Greg Dulcich,TE,DEN,1,2,5,0,0,0,0,0.06296734890833036,0.05548563831063954,0.04970019340700947,0.056493420375404536,0,0.01177317165275038,NA
Lucas Krull,TE,DEN,2,2,3,0,0,0,0,0.04701643956694509,0.04583103815705661,0.03293064009976191,0.03241336597120138,0,0.01167456887508916,NA
Marvin Mims,WR,DEN,2,2,4,0,0.0067485977009382175,0.022305029591276247,0.010046442074407287,0.055726172845500785,0.04232326716440031,0.03881520427350423,0.0433876857227065,0,0.01455432943118085,NA
Jaleel McLaughlin,RB,DEN,2,2,48,1,0.15913474205403344,0.1072085158779855,0.1071355150296965,0.07366715280140328,0.08440027941215787,0.056356863122101114,0.07241669750116157,0,0.00972223387739688,NA
Nate Adkins,TE,DEN,2,2,4,0,0,0,0,0.025460449946572348,0.0321631635211941,0.020588240422135508,0.019875465662153917,0,0.01175345109721814,NA
Troy Franklin,WR,DEN,2,0,8,0,0.03233805157199144,0.032498539138221566,0.023085493266155305,0.10216758461048789,0.10072092341291383,0.0958251240648791,0.13461665103193812,0.21,0.007,NA
Devaughn Vele,WR,DEN,2,0,12,0,0,0,0,0.06582756923038907,0.07352733013199755,0.09955888930729401,0.056238546071408324,0.21,0.007,NA
Blake Watson,RB,DEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Alvin Kamara,RB,NO,2,2,132,1,0.5623545269596586,0.4928838519617286,0.5993251461937431,0.3068189394315095,0.306662007956956,0.2710229564612427,0.2570460055041779,0,0.00680359165862459,NA
Jamaal Williams,RB,NO,2,2,31,0,0.09337768305043481,0.1004333572344324,0.0651264132300659,0.06275226684548149,0.0590011499823123,0.049174862278350655,0.056258820517968496,0,0.01105365110001538,NA
Cedrick Wilson,WR,NO,2,2,3,1,0,0,0,0.07474709153061208,0.07445726473777971,0.08162951152275964,0.0651391842930201,0,0.01139848109763773,NA
Foster Moreau,TE,NO,2,2,9,0,0,1.3617097220285458e-12,6.498765698854541e-13,0.08549553096371415,0.09431257742935671,0.12584651714327103,0.10285710458872255,0,0.01141820165316997,NA
Juwan Johnson,TE,NO,2,2,12,0,0,0,0,0.15691217180668224,0.17232650120902795,0.18664340524642115,0.14433472876048445,0,0.01110267276465405,NA
Adam Prentice,RB,NO,2,2,0,0,4.729963623655156e-5,8.16027753300058e-5,6.639370787762532e-5,0.011355273638853214,0.009480657712628498,0.008465762735725607,0.010133618841584384,0,0.01179289220828263,NA
Jordan Mims,RB,NO,2,2,7,0,0.02503667315853325,0.0315953094066842,0.013775406773673044,0.04063609362494795,0.035493825715759576,0.026173079040191716,0.023879147636422658,0,0.01183233331934712,NA
Bub Means,WR,NO,2,0,5,0,0,0,0,0.09598106993108325,0.09573368942113361,0.08950538590183758,0.19630340712121455,0.21,0.007,NA
Dallin Holker,TE,NO,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Mason Tipton,WR,NO,2,0,6,0,0,0,0,0.08063656632673614,0.06766301958495617,0.060103333805302514,0.060539747198395284,0.21,0.007,NA
Audric Estime,RB,DEN,2,0,2,0,0.2046799778429264,0.25395262211526615,0.2867784652012388,0.06176468676149598,0.05660573301604435,0.054239863366918814,0.061239684638157675,0.21,0.007,NA
Kendre Miller,RB,NO,0,2,0,0,0.21718819878905596,0.22324140272842644,0.25778404533581656,0.08466499590037992,0.08486930625008945,0.10143518586489743,0.0835082355380096,0,0.01082658498720261,NA
Hunter Henry,TE,NE,2,2,19,0,0,0,0,0.13341827003861542,0.13168423453093805,0.1467258591806917,0.15060157150545406,0,0.01267073665365949,NA
Austin Hooper,TE,NE,2,2,8,1,0,0,0,0.07784013539762659,0.07275046681986215,0.07081715396980308,0.0797766092322821,0,0.01133931943104099,NA
Kendrick Bourne,WR,NE,2,2,3,0,0.0015377694691386728,0.0014714195170814864,0.0019532866010830065,0.10684712131739758,0.11401545462535216,0.11561838397253946,0.11256785005308147,0,0.01274961887578847,NA
Antonio Gibson,RB,NE,2,2,59,0,0.24094763921163218,0.1783902160144256,0.18014783885893232,0.0820767683004932,0.08931854180561818,0.0932727940163657,0.0783411284742042,0,0.01627057721087008,NA
K J Osborn,WR,NE,2,2,5,0,0,0,0,0.09112699423512552,0.0754707397620576,0.06246369630517318,0.07194818901515013,0,0.01255241332046602,NA
Jamycal Hasty,RB,NE,2,1,9,0,0.047632790949229356,0.06273252794702261,0.04181426822955812,0.015330923763131192,0.012309324521567229,0.01004653982133064,0.009487632230996107,0,0.01183233331934712,NA
Rhamondre Stevenson,RB,NE,2,2,90,4,0.5540014969357369,0.5306467684429812,0.6336968576857894,0.10194097806468388,0.11669292027444136,0.07181707990624606,0.087342467490403225,0,0.00967321221275822,Q
Tyquan Thornton,WR,NE,1,2,2,0,6.169922279717545e-5,9.570734064770051e-5,1.0814753592010614e-4,0.02219694705260586,0.020118014981507257,0.020353526660368416,0.02220989689210285,0,0.0115168044308312,NA
