player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Julio Jones,WR,TB,2,10,29,0,0.0168671479677486,0.06640844580318445,0.02290012337682165,0.089183126045017,0.08493408012520051,0.08626844135947986,0.0833039320157439,0,0.00270647060928084,Q
Kyle Rudolph,TE,TB,1,16,2,0,0,0,0,0.003660380014903953,0.0036378451685567235,0.003548716439491907,0.0036224286574796016,0,0.00270647060928084,NA
Giovani Bernard,RB,TB,1,12,1,1,0.00800426651259298,0.004069986602162155,0.007112020549022332,0.01053611427173967,0.010689652464720076,0.00939142060596689,0.010115681631021122,0,0.00737468048582405,NA
Mike Evans,WR,TB,2,16,77,0,1.4390663723756377e-5,1.8224951747668283e-5,2.118940811492011e-5,0.18032459981713725,0.17318481550774992,0.20749824795670266,0.22780117679853912,0,0.00270647060928084,NA
Cameron Brate,TE,TB,1,17,20,0,0,0,0,0.05878157593365612,0.055458850094511764,0.05233654270738071,0.05535064356290505,0,0.00270647060928084,NA
Breshad Perriman,WR,TB,1,6,10,2,1.1061008557761292e-4,8.293069705127212e-5,1.2731935211221713e-4,0.010370902782924678,0.010200226522008991,0.009952703042762072,0.01021892735901431,0,0.00270647060928084,NA
Leonard Fournette,RB,TB,2,14,261,0,0.4598401726049553,0.4706854722351096,0.42845601596453503,0.11029000232273288,0.12132275444542635,0.11341340570093061,0.1000653893127876,0,0.00330400147347837,NA
Chris Godwin,WR,TB,2,14,101,1,0.0017498024042985746,0.001479133026864856,0.0021088996626452356,0.19819806766898737,0.21012064810094275,0.2168417045906766,0.1855493536184312,0,0.00851972723159896,NA
Russell Gage,WR,TB,2,14,48,1,0,0,0,0.10895752821074452,0.11322135906038983,0.11456518862469879,0.10814664558450399,0,0.01164326810329226,NA
Scott Miller,WR,TB,1,0,23,0,1.8806369249096788e-6,2.8707001221851425e-6,3.0546746757526835e-6,0.02470432318658233,0.02277242151921088,0.02219409983775196,0.0233961992607349,0.21,0.007,NA
Ke Shawn Vaughn,RB,TB,2,12,10,0,0.018692541368266057,0.022221028083629645,0.021737803351633896,0.0028285099160078753,0.002835659625146214,0.002785719250929701,0.002813105698264975,0,0.00270647060928084,NA
Rachaad White,RB,TB,2,0,175,3,0.40854624911894416,0.38664905872223804,0.32419010245629953,0.08691838031584055,0.09578937955243254,0.07256358697202257,0.09678909059985107,0,0.00649552946227403,NA
Cade Otton,TE,TB,2,0,41,0,0,0,0,0.09835674548969658,0.0815525471448472,0.07442148609325608,0.0782481743823669,0,0.00649552946227403,NA
Ko Kieft,TE,TB,2,0,7,0,0,0,0,0.013934471147100341,0.010908188474726237,0.01132750786110288,0.011828543638934137,0,0.00649552946227403,NA
Cordarrelle Patterson,RB,ATL,2,16,158,1,0.298769941686767,0.2899283901307106,0.36969852502809175,0.14306001034873014,0.14049624222913593,0.11782141636238724,0.11922500394887878,0,0.00415678824082824,NA
Keith Smith,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MyCole Pruitt,TE,ATL,2,0,13,0,0,0,0,0.09286098325787946,0.10207530351701964,0.12130540651166496,0.09527348174887129,0,0.00270647060928084,NA
Damiere Byrd,WR,ATL,2,17,12,0,0,0,0,0.07033000110732532,0.06315214342072664,0.07214380175233331,0.07250632301528785,0,0.01379471935185057,NA
Anthony Firkser,TE,ATL,1,15,8,0,0,0,0,0.04686291988678656,0.0462820831984715,0.045365557168676414,0.05152304648427936,0,0.015528340097817,NA
KhaDarel Hodge,WR,ATL,2,0,13,0,0,0,0,0.03295784728945444,0.03355766469351541,0.029032407196951493,0.03198053580737455,0.21,0.007,NA
Olamide Zaccheaus,WR,ATL,2,17,38,1,0.0013966218756489856,0.0024633282771693234,0.0023529708463199107,0.15212410996909248,0.14126890120627744,0.12664439935184274,0.16085382839535084,0,0.00270647060928084,NA
Parker Hesse,TE,ATL,1,8,8,0,0,0,0,0.020646594621630245,0.02269399213375352,0.022616682260186458,0.02394611856212574,0,0.00270647060928084,NA
