rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
770,Khari Blasingame,45.8,Sun,6,6,2024-10-13,28-104,CHI,NA,JAX,W 35-16,3,4.5,0,0,11,45.8,FB,BlasKh00
775,Will Dissly,7.4,Sun,5,6,2024-10-13,28-097,LAC,@,DEN,W 23-16,52,66.7,0,0,2,7.4,TE,DissWi00
777,Dalton Schultz,9.1,Sun,6,6,2024-10-13,28-094,HOU,@,NWE,W 41-21,57,86.4,0,0,3,9.1,TE,SchuDa00
788,Van Jefferson,4,Sun,6,6,2024-10-13,28-079,PIT,@,LVR,W 32-13,43,64.2,0,0,1,4,WR,JeffVa00
792,KaVontae Turpin,35.7,Sun,6,6,2024-10-13,28-072,DAL,NA,DET,L 9-47,32,46.4,0,0,10,35.7,WR,TurpKa00
821,Jamycal Hasty,36.4,Sun,6,6,2024-10-13,28-031,NWE,NA,HOU,L 21-41,21,31.8,0,0,12,36.4,RB,HastJa02
823,Juwan Johnson,13.5,Sun,6,6,2024-10-13,28-030,NOR,NA,TAM,L 27-51,54,77.1,0,0,5,13.5,TE,JohnJu02
850,Ray-Ray McCloud,18.5,Sun,6,6,2024-10-13,27-364,ATL,@,CAR,W 38-20,58,82.9,0,0,5,18.5,WR,McClRa00
916,Adam Prentice,40.5,Sun,6,6,2024-10-13,27-271,NOR,NA,TAM,L 27-51,12,17.1,0,0,15,40.5,FB,PrenAd00
920,DJ Turner,8,Sun,6,6,2024-10-13,27-269,LVR,NA,PIT,L 13-32,42,66.7,0,0,2,8,WR,TurnDJ00
933,Adam Trautman,22.2,Sun,6,6,2024-10-13,27-251,DEN,NA,LAC,L 16-23,17,30.9,0,0,6,22.2,TE,TrauAd00
942,Josiah Deguara,54.2,Sun,6,6,2024-10-13,27-242,JAX,@,CHI,L 16-35,3,4.8,0,0,13,54.2,TE,DeguJo00
989,Nick Westbrook-Ikhine,57.7,Sun,5,6,2024-10-13,27-206,TEN,NA,IND,L 17-20,13,22.4,0,0,15,57.7,WR,WestNi00
993,Steven Sims,30.3,Sun,6,6,2024-10-13,27-196,HOU,@,NWE,W 41-21,1,1.5,0,0,10,30.3,WR,SimsSt00
1007,Irvin Charles,52,Mon,6,6,2024-10-14,27-184,NYJ,NA,BUF,L 20-23,1,1.6,0,0,13,52,WR,CharIr00
1010,D.J. Moore,4.2,Sun,6,6,2024-10-13,27-182,CHI,NA,JAX,W 35-16,56,84.8,0,0,1,4.2,WR,MoorD.00
1033,Foster Moreau,13.5,Sun,6,6,2024-10-13,27-160,NOR,NA,TAM,L 27-51,34,48.6,0,0,5,13.5,TE,MoreFo00
1040,Ashton Dulin,69.2,Sun,6,6,2024-10-13,27-151,IND,@,TEN,W 20-17,11,15.7,0,0,18,69.2,WR,DuliAs00
1097,Olamide Zaccheaus,3.4,Sun,6,6,2024-10-13,27-082,WAS,@,BAL,L 23-30,23,39,0,0,1,3.4,WR,ZaccOl01
1109,Scott Miller,4,Sun,6,6,2024-10-13,27-074,PIT,@,LVR,W 32-13,14,20.9,0,0,1,4,WR,MillSc01
1134,Reggie Gilliam,76,Mon,6,6,2024-10-14,27-055,BUF,@,NYJ,W 23-20,5,7.2,0,0,19,76,FB,GillRe00
1165,Ty Johnson,12,Mon,6,6,2024-10-14,27-027,BUF,@,NYJ,W 23-20,25,36.2,0,0,3,12,RB,JohnTy02
1184,Jonathan Ward,44,Sun,6,6,2024-10-13,27-013,PIT,@,LVR,W 32-13,6,9,0,0,11,44,RB,WardJo00
1204,Luke Farrell,25,Sun,6,6,2024-10-13,26-365,JAX,@,CHI,L 16-35,17,27.4,0,0,6,25,TE,FarrLu00
1208,Charlie Woerner,74.1,Sun,6,6,2024-10-13,26-363,ATL,@,CAR,W 38-20,25,35.7,0,0,20,74.1,TE,WoerCh00
1211,Trayveon Williams,63.6,Sun,6,6,2024-10-13,26-361,CIN,@,NYG,W 17-7,0,0,0,0,14,63.6,RB,WillTr06
1234,Simi Fehoko,70.4,Sun,5,6,2024-10-13,26-343,LAC,@,DEN,W 23-16,40,51.3,0,0,19,70.4,WR,FehoSi00
1236,John Bates,55.2,Sun,6,6,2024-10-13,26-342,WAS,@,BAL,L 23-30,21,35.6,0,0,16,55.2,TE,BateJo00
1247,Justice Hill,20.7,Sun,6,6,2024-10-13,26-334,BAL,NA,WAS,W 30-23,26,38.2,0,0,6,20.7,RB,HillJu00
1266,Deonte Harty,27.6,Sun,6,6,2024-10-13,26-314,BAL,NA,WAS,W 30-23,0,0,0,0,8,27.6,WR,HarrDe07
1277,Feleipe Franks,63,Sun,6,6,2024-10-13,26-296,CAR,NA,ATL,L 20-38,0,0,0,0,17,63,TE,FranFe00
1301,Ko Kieft,64.9,Sun,6,6,2024-10-13,26-267,TAM,@,NOR,W 51-27,1,1.3,0,0,24,64.9,TE,KiefKo00
1307,Jack Stoll,48.1,Sun,5,6,2024-10-13,26-259,PHI,NA,CLE,W 20-16,39,62.9,0,0,13,48.1,TE,StolJa00
1350,Najee Harris,4,Sun,6,6,2024-10-13,26-218,PIT,@,LVR,W 32-13,31,46.3,0,0,1,4,RB,HarrNa00
1367,Kylen Granson,53.8,Sun,6,6,2024-10-13,26-200,IND,@,TEN,W 20-17,17,24.3,0,0,14,53.8,TE,GranKy00
1382,Rodney Williams,68,Sun,6,6,2024-10-13,26-188,PIT,@,LVR,W 32-13,2,3,0,0,17,68,TE,WillRo08
1402,Khalil Herbert,25,Sun,6,6,2024-10-13,26-175,CHI,NA,JAX,W 35-16,3,4.5,0,0,6,25,RB,HerbKh00
1407,Harrison Bryant,32,Sun,6,6,2024-10-13,26-173,LVR,NA,PIT,L 13-32,36,57.1,0,0,8,32,TE,BryaHa00
1422,Patrick Taylor,46.7,Thu,6,6,2024-10-10,26-164,SFO,@,SEA,W 36-24,16,24.6,0,0,14,46.7,RB,TaylPa01
1446,Tim Jones,66.7,Sun,6,6,2024-10-13,26-150,JAX,@,CHI,L 16-35,10,16.1,0,0,16,66.7,WR,JoneTi00
1471,Greg Dortch,11.1,Sun,6,6,2024-10-13,26-137,ARI,@,GNB,L 13-34,36,62.1,0,0,3,11.1,WR,DortGr01
1545,Lucas Krull,25.9,Sun,6,6,2024-10-13,26-094,DEN,NA,LAC,L 16-23,33,60,0,0,7,25.9,TE,KrulLu00
1553,Avery Williams,77.8,Sun,6,6,2024-10-13,26-090,ATL,@,CAR,W 38-20,3,4.3,0,0,21,77.8,RB,WillAv02
1570,Andrew Ogletree,50,Sun,6,6,2024-10-13,26-077,IND,@,TEN,W 20-17,21,30,0,0,13,50,TE,OgleAn00
1582,Jake Bobo,36.7,Thu,6,6,2024-10-10,26-067,SEA,NA,SFO,L 24-36,12,15.4,0,0,11,36.7,WR,BoboJa00
1627,Rashid Shaheed,32.4,Sun,6,6,2024-10-13,26-043,NOR,NA,TAM,L 27-51,57,81.4,0,0,12,32.4,WR,ShahRa00
1634,John Samuel Shenker,60,Sun,6,6,2024-10-13,26-041,LVR,NA,PIT,L 13-32,8,12.7,0,0,15,60,TE,ShenJo00
1635,Brady Russell,66.7,Thu,6,6,2024-10-10,26-040,SEA,NA,SFO,L 24-36,1,1.3,0,0,20,66.7,TE,RussBr00
1658,DeeJay Dallas,63,Sun,6,6,2024-10-13,26-027,ARI,@,GNB,L 13-34,0,0,0,0,17,63,RB,DallDe00
1678,Luke Schoonmaker,17.9,Sun,6,6,2024-10-13,26-015,DAL,NA,DET,L 9-47,21,30.4,0,0,5,17.9,TE,SchoLu00
1686,Stone Smartt,29.6,Sun,5,6,2024-10-13,26-009,LAC,@,DEN,W 23-16,10,12.8,0,0,8,29.6,TE,SmarSt00
1694,Laviska Shenault Jr.,46.7,Thu,6,6,2024-10-10,26-005,SEA,NA,SFO,L 24-36,7,9,0,0,14,46.7,WR,ShenLa00
1726,Pat Freiermuth,28,Sun,6,6,2024-10-13,25-354,PIT,@,LVR,W 32-13,58,86.6,0,0,7,28,TE,FreiPa00
1733,Charlie Jones,27.3,Sun,6,6,2024-10-13,25-350,CIN,@,NYG,W 17-7,2,3.8,0,0,6,27.3,WR,JoneCh11
1742,Jaylen Warren,8,Sun,6,6,2024-10-13,25-347,PIT,@,LVR,W 32-13,25,37.3,0,0,2,8,RB,WarrJa01
1795,Brock Wright,46.4,Sun,5,6,2024-10-13,25-321,DET,@,DAL,W 47-9,34,50,0,0,13,46.4,TE,WrigBr01
1807,Grant Calcaterra,11.1,Sun,5,6,2024-10-13,25-314,PHI,NA,CLE,W 20-16,57,91.9,0,0,3,11.1,TE,CalcGr00
1875,Jaelon Darden,29.6,Sun,6,6,2024-10-13,25-273,CLE,@,PHI,L 16-20,7,12.3,0,0,8,29.6,WR,DardJa00
1885,Emari Demercado,18.5,Sun,6,6,2024-10-13,25-267,ARI,@,GNB,L 13-34,31,53.4,0,0,5,18.5,RB,DemeEm00
1887,Quintin Morris,76,Mon,6,6,2024-10-14,25-267,BUF,@,NYJ,W 23-20,4,5.8,0,0,19,76,TE,MorrQu00
1891,Connor Heyward,68,Sun,6,6,2024-10-13,25-265,PIT,@,LVR,W 32-13,24,35.8,0,0,17,68,TE,HeywCo00
1915,Charlie Kolar,72.4,Sun,6,6,2024-10-13,25-246,BAL,NA,WAS,W 30-23,22,32.4,0,0,21,72.4,TE,KolaCh00
1958,Cole Kmet,29.2,Sun,6,6,2024-10-13,25-217,CHI,NA,JAX,W 35-16,57,86.4,0,0,7,29.2,TE,KmetCo00
1977,Calvin Austin III,20,Sun,6,6,2024-10-13,25-203,PIT,@,LVR,W 32-13,24,35.8,0,0,5,20,WR,AustCa00
2050,Tylan Wallace,51.7,Sun,6,6,2024-10-13,25-153,BAL,NA,WAS,W 30-23,5,7.4,0,0,15,51.7,WR,WallTy00
2052,Dante Miller,31.8,Sun,6,6,2024-10-13,25-152,NYG,NA,CIN,L 7-17,0,0,0,0,7,31.8,RB,MillDa04
2056,Bo Melton,22.2,Sun,6,6,2024-10-13,25-148,GNB,NA,ARI,W 34-13,27,37,0,0,6,22.2,WR,MeltBo00
2084,Raheem Blackshear,51.9,Sun,6,6,2024-10-13,25-130,CAR,NA,ATL,L 20-38,0,0,0,0,14,51.9,RB,BlacRa00
2098,Jordan Mims,5.4,Sun,6,6,2024-10-13,25-119,NOR,NA,TAM,L 27-51,16,22.9,0,0,2,5.4,RB,MimsJo00
2130,Nate Adkins,63,Sun,6,6,2024-10-13,25-096,DEN,NA,LAC,L 16-23,15,27.3,0,0,17,63,TE,AdkiNa00
2134,Jake Tonges,56.7,Thu,6,6,2024-10-10,25-094,SFO,@,SEA,W 36-24,1,1.5,0,0,17,56.7,TE,TongJa00
2194,Ihmir Smith-Marsette,36.4,Sun,6,6,2024-10-13,25-045,NYG,NA,CIN,L 7-17,0,0,0,0,8,36.4,WR,SmitIh00
2206,Chigoziem Okonkwo,38.5,Sun,5,6,2024-10-13,25-035,TEN,NA,IND,L 17-20,33,56.9,0,0,10,38.5,TE,OkonCh00
2207,Josh Whyle,19.2,Sun,5,6,2024-10-13,25-035,TEN,NA,IND,L 17-20,23,39.7,0,0,5,19.2,TE,WhylJo01
2266,Brenden Bates,56,Mon,6,6,2024-10-14,24-363,NYJ,NA,BUF,L 20-23,0,0,0,0,14,56,TE,BateBr00
2269,Aaron Shampklin,8,Sun,6,6,2024-10-13,24-361,PIT,@,LVR,W 32-13,4,6,0,0,2,8,RB,ShamAa00
2286,Ryan Flournoy,53.6,Sun,6,6,2024-10-13,24-352,DAL,NA,DET,L 9-47,2,2.9,0,0,15,53.6,WR,FlouRy00
2298,Dyami Brown,24.1,Sun,6,6,2024-10-13,24-347,WAS,@,BAL,L 23-30,19,32.2,0,0,7,24.1,WR,BrowDy00
2303,Eric Gray,18.2,Sun,6,6,2024-10-13,24-344,NYG,NA,CIN,L 7-17,14,17.7,0,0,4,18.2,RB,GrayEr01
2310,Ray Davis,16,Mon,6,6,2024-10-14,24-338,BUF,@,NYJ,W 23-20,40,58,0,0,4,16,RB,DaviRa04
2331,Hassan Haskins,66.7,Sun,5,6,2024-10-13,24-322,LAC,@,DEN,W 23-16,3,3.8,0,0,18,66.7,RB,HaskHa00
2364,Dylan Laube,44,Sun,6,6,2024-10-13,24-304,LVR,NA,PIT,L 13-32,1,1.6,0,0,11,44,RB,LaubDy00
2389,Brevyn Spann-Ford,35.7,Sun,6,6,2024-10-13,24-291,DAL,NA,DET,L 9-47,13,18.8,0,0,10,35.7,TE,SpanBr00
2420,Chris Brooks,14.8,Sun,6,6,2024-10-13,24-276,GNB,NA,ARI,W 34-13,10,13.7,0,0,4,14.8,RB,BrooCh00
2464,Ronnie Bell,6.7,Thu,6,6,2024-10-10,24-256,SFO,@,SEA,W 36-24,0,0,0,0,2,6.7,WR,BellRo01
2500,Ryan Miller,13.5,Sun,6,6,2024-10-13,24-236,TAM,@,NOR,W 51-27,32,41.6,0,0,5,13.5,WR,MillRy01
2514,Hunter Luepke,14.3,Sun,6,6,2024-10-13,24-228,DAL,NA,DET,L 9-47,22,31.9,0,0,4,14.3,RB,LuepHu00
2518,Colson Yankoff,58.6,Sun,6,6,2024-10-13,24-226,WAS,@,BAL,L 23-30,0,0,0,0,17,58.6,TE,YankCo00
2522,Malik Heath,14.8,Sun,6,6,2024-10-13,24-224,GNB,NA,ARI,W 34-13,17,23.3,0,0,4,14.8,WR,HeatMa00
2528,Kenny McIntosh,53.3,Thu,6,6,2024-10-10,24-221,SEA,NA,SFO,L 24-36,0,0,0,0,16,53.3,RB,McInKe00
2545,Teagan Quitoriano,12.1,Sun,6,6,2024-10-13,24-212,HOU,@,NWE,W 41-21,9,13.6,0,0,4,12.1,TE,QuitTe00
2560,Chase Brown,9.1,Sun,6,6,2024-10-13,24-206,CIN,@,NYG,W 17-7,33,62.3,0,0,2,9.1,RB,BrowCh10
2562,Treylon Burks,19.2,Sun,5,6,2024-10-13,24-204,TEN,NA,IND,L 17-20,9,15.5,0,0,5,19.2,WR,BurkTr00
2626,Tyler Allgeier,3.7,Sun,6,6,2024-10-13,24-181,ATL,@,CAR,W 38-20,29,41.4,0,0,1,3.7,RB,AllgTy00
2631,Isaiah Likely,3.4,Sun,6,6,2024-10-13,24-178,BAL,NA,WAS,W 30-23,46,67.6,0,0,1,3.4,TE,LikeIs00
2632,Cedric Tillman,18.5,Sun,6,6,2024-10-13,24-177,CLE,@,PHI,L 16-20,21,36.8,0,0,5,18.5,WR,TillCe01
2654,Jayden Reed,11.1,Sun,6,6,2024-10-13,24-168,GNB,NA,ARI,W 34-13,39,53.4,0,0,3,11.1,WR,ReedJa03
2666,Jalen Brooks,7.1,Sun,6,6,2024-10-13,24-159,DAL,NA,DET,L 9-47,49,71,0,0,2,7.1,WR,BrooJa03
2680,Jha'Quan Jackson,38.5,Sun,5,6,2024-10-13,24-151,TEN,NA,IND,L 17-20,1,1.7,0,0,10,38.5,WR,JackJh00
2684,Ben Sims,14.8,Sun,6,6,2024-10-13,24-150,GNB,NA,ARI,W 34-13,28,38.4,0,0,4,14.8,TE,SimsBe00
2730,Cade Stover,75.8,Sun,6,6,2024-10-13,24-123,HOU,@,NWE,W 41-21,34,51.5,0,0,25,75.8,TE,StovCa00
2734,Payne Durham,16.2,Sun,6,6,2024-10-13,24-120,TAM,@,NOR,W 51-27,24,31.2,0,0,6,16.2,TE,DurhPa00
2752,Scott Matlock,55.6,Sun,5,6,2024-10-13,24-107,LAC,@,DEN,W 23-16,31,39.7,6,10.9,15,55.6,FB/DL,MatlSc00
2757,Isaac Guerendo,33.3,Thu,6,6,2024-10-10,24-104,SFO,@,SEA,W 36-24,17,26.2,0,0,10,33.3,RB,GuerIs00
2822,Jeremy Ruckert,52,Mon,6,6,2024-10-14,24-064,NYJ,NA,BUF,L 20-23,30,47.6,0,0,13,52,TE,RuckJe00
2872,Derius Davis,37,Sun,5,6,2024-10-13,24-032,LAC,@,DEN,W 23-16,19,24.4,0,0,10,37,WR,DaviDe02
2874,Erick All,22.7,Sun,6,6,2024-10-13,24-030,CIN,@,NYG,W 17-7,23,43.4,0,0,5,22.7,TE,AllxEr00
2875,Jaleel McLaughlin,7.4,Sun,6,6,2024-10-13,24-030,DEN,NA,LAC,L 16-23,14,25.5,0,0,2,7.4,RB,McLaJa00
2890,Daniel Bellinger,50,Sun,6,6,2024-10-13,24-021,NYG,NA,CIN,L 7-17,14,17.7,0,0,11,50,TE,BellDa00
2901,Chris Rodriguez,13.8,Sun,6,6,2024-10-13,24-017,WAS,@,BAL,L 23-30,0,0,0,0,4,13.8,RB,RodrCh00
2904,Mason Tipton,24.3,Sun,6,6,2024-10-13,24-016,NOR,NA,TAM,L 27-51,29,41.4,0,0,9,24.3,WR,TiptMa00
2951,Julius Chestnut,53.8,Sun,5,6,2024-10-13,23-353,TEN,NA,IND,L 17-20,3,5.2,0,0,14,53.8,RB,ChesJu00
2958,Elijah Higgins,51.9,Sun,6,6,2024-10-13,23-352,ARI,@,GNB,L 13-34,18,31,0,0,14,51.9,TE,HiggEl00
2968,Tucker Kraft,25.9,Sun,6,6,2024-10-13,23-345,GNB,NA,ARI,W 34-13,60,82.2,0,0,7,25.9,TE,KrafTu00
2977,Tyler Goodson,42.3,Sun,6,6,2024-10-13,23-338,IND,@,TEN,W 20-17,27,38.6,0,0,11,42.3,RB,GoodTy00
2985,D.J. Williams,21.6,Sun,6,6,2024-10-13,23-333,TAM,@,NOR,W 51-27,0,0,0,0,8,21.6,RB,WillDJ00
3059,Brenton Strange,33.3,Sun,6,6,2024-10-13,23-291,JAX,@,CHI,L 16-35,23,37.1,0,0,8,33.3,TE,StraBr00
3083,Zach Charbonnet,13.3,Thu,6,6,2024-10-10,23-276,SEA,NA,SFO,L 24-36,24,30.8,0,0,4,13.3,RB,CharZa00
3115,Xavier Legette,29.6,Sun,6,6,2024-10-13,23-258,CAR,NA,ATL,L 20-38,51,77.3,0,0,8,29.6,WR,LegeXa00
3118,Roschon Johnson,12.5,Sun,6,6,2024-10-13,23-256,CHI,NA,JAX,W 35-16,18,27.3,0,0,3,12.5,RB,JohnRo07
3127,Jacob Cowing,13.3,Thu,6,6,2024-10-10,23-249,SFO,@,SEA,W 36-24,1,1.5,0,0,4,13.3,WR,CowiJa00
3143,Rasheen Ali,31,Sun,6,6,2024-10-13,23-240,BAL,NA,WAS,W 30-23,0,0,0,0,9,31,RB,AlixRa00
3159,Theo Johnson,18.2,Sun,6,6,2024-10-13,23-230,NYG,NA,CIN,L 7-17,70,88.6,0,0,4,18.2,TE,JohnTh00
3164,Terrell Jennings,21.2,Sun,6,6,2024-10-13,23-226,NWE,NA,HOU,L 21-41,14,21.2,0,0,7,21.2,RB,JennTe00
3170,George Pickens,4,Sun,6,6,2024-10-13,23-223,PIT,@,LVR,W 32-13,45,67.2,0,0,1,4,WR,PickGe00
3175,Xavier Gipson,32,Mon,6,6,2024-10-14,23-220,NYJ,NA,BUF,L 20-23,13,20.6,0,0,8,32,WR,GipsXa00
3201,Johnny Wilson,33.3,Sun,5,6,2024-10-13,23-193,PHI,NA,CLE,W 20-16,4,6.5,0,0,9,33.3,WR,WilsJo03
3223,Jonathan Mingo,29.6,Sun,6,6,2024-10-13,23-176,CAR,NA,ATL,L 20-38,30,45.5,0,0,8,29.6,WR,MingJo00
3272,Jaheim Bell,27.3,Sun,6,6,2024-10-13,23-121,NWE,NA,HOU,L 21-41,6,9.1,0,0,9,27.3,TE,BellJa00
3307,Sione Vaki,57.1,Sun,5,6,2024-10-13,23-075,DET,@,DAL,W 47-9,1,1.5,0,0,16,57.1,RB,VakiSi00
3318,Josh Downs,19.2,Sun,6,6,2024-10-13,23-062,IND,@,TEN,W 20-17,55,78.6,0,0,5,19.2,WR,DownJo00
3321,Darnell Washington,28,Sun,6,6,2024-10-13,23-057,PIT,@,LVR,W 32-13,49,73.1,0,0,7,28,TE,WashDa03
3331,Kimani Vidal,11.1,Sun,5,6,2024-10-13,23-046,LAC,@,DEN,W 23-16,19,24.4,0,0,3,11.1,RB,VidaKi00
3332,Tank Bigsby,33.3,Sun,6,6,2024-10-13,23-044,JAX,@,CHI,L 16-35,17,27.4,0,0,8,33.3,RB,BigsTa00
3345,Tip Reiman,37,Sun,6,6,2024-10-13,23-026,ARI,@,GNB,L 13-34,12,20.7,0,0,10,37,TE,ReimTi00
3358,Tyler Scott,12.5,Sun,6,6,2024-10-13,23-001,CHI,NA,JAX,W 35-16,3,4.5,0,0,3,12.5,WR,ScotTy00
3366,Sean Tucker,29.7,Sun,6,6,2024-10-13,22-354,TAM,@,NOR,W 51-27,29,37.7,0,0,11,29.7,RB,TuckSe00
3369,Jalen Coker,29.6,Sun,6,6,2024-10-13,22-349,CAR,NA,ATL,L 20-38,43,65.2,0,0,8,29.6,WR,CokeJa01
3376,Ladd McConkey,7.4,Sun,5,6,2024-10-13,22-337,LAC,@,DEN,W 23-16,49,62.8,0,0,2,7.4,WR,McCoLa00
3388,Jalen McMillan,16.2,Sun,6,6,2024-10-13,22-311,TAM,@,NOR,W 51-27,14,18.2,0,0,6,16.2,WR,McMiJa01
3417,Isaiah Davis,52,Mon,6,6,2024-10-14,22-236,NYJ,NA,BUF,L 20-23,0,0,0,0,13,52,RB,DaviIs00
3437,Marvin Mims,37,Sun,6,6,2024-10-13,22-208,DEN,NA,LAC,L 16-23,17,30.9,0,0,10,37,WR,MimsMa00
3439,Parker Washington,8.3,Sun,6,6,2024-10-13,22-206,JAX,@,CHI,L 16-35,18,29,0,0,2,8.3,WR,WashPa01
3455,Ja'Lynn Polk,24.2,Sun,6,6,2024-10-13,22-185,NWE,NA,HOU,L 21-41,43,65.2,0,0,8,24.2,WR,PolkJa00
3472,AJ Barner,40,Thu,6,6,2024-10-10,22-160,SEA,NA,SFO,L 24-36,24,30.8,0,0,12,40,TE,BarnAJ00
3473,Kayshon Boutte,24.2,Sun,6,6,2024-10-13,22-159,NWE,NA,HOU,L 21-41,55,83.3,0,0,8,24.2,WR,BoutKa00
3489,Ben Sinnott,31,Sun,6,6,2024-10-13,22-121,WAS,@,BAL,L 23-30,11,18.6,0,0,9,31,TE,SinnBe00
