rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
373,Tanner Hudson,81.3,Sun,9,9,2024-11-03,29-357,CIN,NA,LVR,W 41-24,20,27,0,0,26,81.3,TE,HudsTa00
382,Johnny Mundt,40.9,Sun,8,9,2024-11-03,29-346,MIN,NA,IND,W 21-13,19,26,0,0,9,40.9,TE,MundJo00
405,Zach Pascal,67.9,Sun,9,9,2024-11-03,29-321,ARI,NA,CHI,W 29-9,3,5.2,0,0,19,67.9,WR,PascZa00
418,KhaDarel Hodge,30.8,Sun,9,9,2024-11-03,29-305,ATL,NA,DAL,W 27-21,46,80.7,0,0,8,30.8,WR,HodgKh00
427,David Moore,6.9,Sun,9,9,2024-11-03,29-293,CAR,NA,NOR,W 23-22,46,86.8,0,0,2,6.9,WR,MoorDa03
437,Ross Dwelley,38.5,Sun,9,9,2024-11-03,29-282,ATL,NA,DAL,W 27-21,3,5.3,0,0,10,38.5,TE,DwelRo00
486,Austin Ekeler,22.7,Sun,9,9,2024-11-03,29-170,WAS,@,NYG,W 27-22,29,46.8,0,0,5,22.7,RB,EkelAu00
520,Tyler Conklin,3.8,Thu,9,9,2024-10-31,29-093,NYJ,NA,HOU,W 21-13,45,77.6,0,0,1,3.8,TE,ConkTy00
523,Durham Smythe,52,Sun,8,9,2024-11-03,29-086,MIA,@,BUF,L 27-30,26,42.6,0,0,13,52,TE,SmytDu00
547,Brandon Powell,18.2,Sun,8,9,2024-11-03,29-052,MIN,NA,IND,W 21-13,19,26,0,0,4,18.2,WR,PoweBr00
551,Samaje Perine,32.1,Mon,8,9,2024-11-04,29-049,KAN,NA,TAM,W 30-24 (OT),24,28.2,0,0,9,32.1,RB,PeriSa00
601,Cedrick Wilson Jr.,17.2,Sun,9,9,2024-11-03,28-349,NOR,@,CAR,L 22-23,37,46.8,0,0,5,17.2,WR,WilsCe01
612,Trenton Irwin,15.6,Sun,9,9,2024-11-03,28-329,CIN,NA,LVR,W 41-24,22,29.7,0,0,5,15.6,WR,IrwiTr00
624,Jeremy McNichols,54.5,Sun,9,9,2024-11-03,28-313,WAS,@,NYG,W 27-22,24,38.7,0,0,12,54.5,RB,McNiJe00
659,Trent Sherfield,54.5,Sun,8,9,2024-11-03,28-252,MIN,NA,IND,W 21-13,10,13.7,0,0,12,54.5,WR,SherTr00
660,D'Ernest Johnson,21.7,Sun,9,9,2024-11-03,28-250,JAX,@,PHI,L 23-28,13,24.1,0,0,5,21.7,RB,JohnDE04
682,Justin Watson,14.3,Mon,8,9,2024-11-04,28-214,KAN,NA,TAM,W 30-24 (OT),59,69.4,0,0,4,14.3,WR,WatsJu01
690,Drew Sample,46.9,Sun,9,9,2024-11-03,28-201,CIN,NA,LVR,W 41-24,56,75.7,0,0,15,46.9,TE,SampDr00
725,Alex Bachman,40.6,Sun,9,9,2024-11-03,28-158,LVR,@,CIN,L 24-41,0,0,0,0,13,40.6,WR,BachAl00
738,Ian Thomas,6.9,Sun,9,9,2024-11-03,28-150,CAR,NA,NOR,W 23-22,21,39.6,0,0,2,6.9,TE,ThomIa00
748,Craig Reynolds,40.9,Sun,8,9,2024-11-03,28-141,DET,@,GNB,W 24-14,3,5.3,0,0,9,40.9,RB,ReynCr00
762,Will Dissly,13.8,Sun,8,9,2024-11-03,28-118,LAC,@,CLE,W 27-10,39,68.4,0,0,4,13.8,TE,DissWi00
778,KaVontae Turpin,38.5,Sun,8,9,2024-11-03,28-093,DAL,@,ATL,L 21-27,17,22.1,0,0,10,38.5,WR,TurpKa00
804,Jamycal Hasty,30.8,Sun,9,9,2024-11-03,28-052,NWE,@,TEN,L 17-20 (OT),10,14.5,0,0,8,30.8,RB,HastJa02
805,Juwan Johnson,20.7,Sun,9,9,2024-11-03,28-051,NOR,@,CAR,L 22-23,51,64.6,0,0,6,20.7,TE,JohnJu02
830,Ray-Ray McCloud,19.2,Sun,9,9,2024-11-03,28-019,ATL,NA,DAL,W 27-21,52,91.2,0,0,5,19.2,WR,McClRa00
858,Shane Zylstra,59.1,Sun,8,9,2024-11-03,27-353,DET,@,GNB,W 24-14,9,15.8,0,0,13,59.1,TE,ZylsSh00
897,Adam Prentice,55.2,Sun,9,9,2024-11-03,27-292,NOR,@,CAR,L 22-23,21,26.6,0,0,16,55.2,FB,PrenAd00
900,DJ Turner,40.6,Sun,9,9,2024-11-03,27-290,LVR,@,CIN,L 24-41,21,34.4,0,0,13,40.6,WR,TurnDJ00
915,Adam Trautman,32,Sun,9,9,2024-11-03,27-272,DEN,@,BAL,L 10-41,44,61.1,0,0,8,32,TE,TrauAd00
924,Josiah Deguara,65.2,Sun,9,9,2024-11-03,27-263,JAX,@,PHI,L 23-28,1,1.9,0,0,15,65.2,TE,DeguJo00
964,Josh Oliver,36.4,Sun,8,9,2024-11-03,27-227,MIN,NA,IND,W 21-13,41,56.2,0,0,8,36.4,TE,OlivJo00
965,Nick Westbrook-Ikhine,23.1,Sun,8,9,2024-11-03,27-227,TEN,NA,NWE,W 20-17 (OT),75,97.4,0,0,6,23.1,WR,WestNi00
966,D'Wayne Eskridge,28,Sun,8,9,2024-11-03,27-225,MIA,@,BUF,L 27-30,2,3.3,0,0,7,28,WR,EskrDW00
982,Steven Sims,34.6,Thu,9,9,2024-10-31,27-214,HOU,@,NYJ,L 13-21,5,6.3,0,0,9,34.6,WR,SimsSt00
990,Irvin Charles,61.5,Thu,9,9,2024-10-31,27-201,NYJ,NA,HOU,W 21-13,0,0,0,0,16,61.5,WR,CharIr00
1004,Miles Sanders,10.3,Sun,9,9,2024-11-03,27-186,CAR,NA,NOR,W 23-22,12,22.6,0,0,3,10.3,RB,SandMi01
1012,Foster Moreau,13.8,Sun,9,9,2024-11-03,27-181,NOR,@,CAR,L 22-23,63,79.7,0,0,4,13.8,TE,MoreFo00
1021,Ashton Dulin,81.8,Sun,9,9,2024-11-03,27-172,IND,@,MIN,L 13-21,10,18.5,0,0,18,81.8,WR,DuliAs00
1063,T.J. Hockenson,4.5,Sun,8,9,2024-11-03,27-123,MIN,NA,IND,W 21-13,33,45.2,0,0,1,4.5,TE,HockTJ00
1078,Olamide Zaccheaus,9.1,Sun,9,9,2024-11-03,27-103,WAS,@,NYG,W 27-22,24,38.7,0,0,2,9.1,WR,ZaccOl01
1144,Ty Johnson,32,Sun,9,9,2024-11-03,27-047,BUF,NA,MIA,W 30-27,19,28.8,0,0,8,32,RB,JohnTy02
1148,Xavier Smith,59.4,Sun,8,9,2024-11-03,27-043,LAR,@,SEA,W 26-20 (OT),1,1.3,0,0,19,59.4,WR,SmitXa00
1161,Michael Pittman Jr.,4.5,Sun,9,9,2024-11-03,27-029,IND,@,MIN,L 13-21,41,75.9,0,0,1,4.5,WR,PittMi01
1171,Luke Farrell,26.1,Sun,9,9,2024-11-03,27-020,JAX,@,PHI,L 23-28,14,25.9,0,0,6,26.1,TE,FarrLu00
1177,Charlie Woerner,88.5,Sun,9,9,2024-11-03,27-018,ATL,NA,DAL,W 27-21,26,45.6,0,0,23,88.5,TE,WoerCh00
1180,Trayveon Williams,62.5,Sun,9,9,2024-11-03,27-016,CIN,NA,LVR,W 41-24,7,9.5,0,0,20,62.5,RB,WillTr06
1196,Darnell Mooney,3.8,Sun,9,9,2024-11-03,27-005,ATL,NA,DAL,W 27-21,57,100,0,0,1,3.8,WR,MoonDa00
1206,Simi Fehoko,58.6,Sun,8,9,2024-11-03,26-364,LAC,@,CLE,W 27-10,9,15.8,0,0,17,58.6,WR,FehoSi00
1207,John Bates,54.5,Sun,9,9,2024-11-03,26-363,WAS,@,NYG,W 27-22,32,51.6,0,0,12,54.5,TE,BateJo00
1219,Justice Hill,12,Sun,9,9,2024-11-03,26-355,BAL,NA,DEN,W 41-10,19,33.3,0,0,3,12,RB,HillJu00
1226,Joshua Kelley,11.5,Sun,8,9,2024-11-03,26-349,TEN,NA,NWE,W 20-17 (OT),0,0,0,0,3,11.5,RB,KellJo01
1274,Kendric Pryor,15.6,Sun,9,9,2024-11-03,26-302,CIN,NA,LVR,W 41-24,18,24.3,0,0,5,15.6,WR,PryoKe00
1275,J.J. Taylor,15.4,Thu,9,9,2024-10-31,26-301,HOU,@,NYJ,L 13-21,6,7.6,0,0,4,15.4,RB,TaylJJ01
1284,Ko Kieft,64.3,Mon,9,9,2024-11-04,26-289,TAM,@,KAN,L 24-30 (OT),2,3.6,0,0,18,64.3,TE,KiefKo00
1290,Jack Stoll,47.8,Sun,8,9,2024-11-03,26-280,PHI,NA,JAX,W 28-23,31,39.2,0,0,11,47.8,TE,StolJa00
1329,Mecole Hardman,21.4,Mon,8,9,2024-11-04,26-237,KAN,NA,TAM,W 30-24 (OT),15,17.6,0,0,6,21.4,WR,HardMe00
1338,Tanner Conner,60,Sun,8,9,2024-11-03,26-228,MIA,@,BUF,L 27-30,7,11.5,0,0,15,60,TE,ConnTa00
1347,Kylen Granson,59.1,Sun,9,9,2024-11-03,26-221,IND,@,MIN,L 13-21,24,44.4,0,0,13,59.1,TE,GranKy00
1374,Harrison Bryant,12.5,Sun,9,9,2024-11-03,26-194,LVR,@,CIN,L 24-41,17,27.9,0,0,4,12.5,TE,BryaHa00
1400,Ty Chandler,31.8,Sun,8,9,2024-11-03,26-175,MIN,NA,IND,W 21-13,0,0,0,0,7,31.8,RB,ChanTy01
1410,Tim Jones,78.3,Sun,9,9,2024-11-03,26-171,JAX,@,PHI,L 23-28,14,25.9,0,0,18,78.3,WR,JoneTi00
1433,Greg Dortch,28.6,Sun,9,9,2024-11-03,26-158,ARI,NA,CHI,W 29-9,22,37.9,0,0,8,28.6,WR,DortGr01
1498,Austin Trammell,8.7,Sun,9,9,2024-11-03,26-122,JAX,@,PHI,L 23-28,33,61.1,0,0,2,8.7,WR,TramAu00
1510,Lucas Krull,48,Sun,9,9,2024-11-03,26-115,DEN,@,BAL,L 10-41,21,29.2,0,0,12,48,TE,KrulLu00
1514,Jalen Virgil,32,Sun,9,9,2024-11-03,26-113,BUF,NA,MIA,W 30-27,3,4.5,0,0,8,32,WR,VirgJa00
1520,Avery Williams,84.6,Sun,9,9,2024-11-03,26-111,ATL,NA,DAL,W 27-21,3,5.3,0,0,22,84.6,RB,WillAv02
1540,Andrew Ogletree,54.5,Sun,9,9,2024-11-03,26-098,IND,@,MIN,L 13-21,32,59.3,0,0,12,54.5,TE,OgleAn00
1549,Jake Bobo,78.1,Sun,9,9,2024-11-03,26-091,SEA,NA,LAR,L 20-26 (OT),42,52.5,0,0,25,78.1,WR,BoboJa00
1555,Travis Homer,64.3,Sun,8,9,2024-11-03,26-088,CHI,@,ARI,L 9-29,0,0,0,0,18,64.3,RB,HomeTr00
1572,Hunter Long,62.5,Sun,8,9,2024-11-03,26-076,LAR,@,SEA,W 26-20 (OT),26,33.8,0,0,20,62.5,TE,LongHu00
1586,Brady Russell,87.5,Sun,9,9,2024-11-03,26-064,SEA,NA,LAR,L 20-26 (OT),9,11.3,0,0,28,87.5,TE,RussBr00
1619,DeeJay Dallas,67.9,Sun,9,9,2024-11-03,26-048,ARI,NA,CHI,W 29-9,1,1.7,0,0,19,67.9,RB,DallDe00
1643,Luke Schoonmaker,46.2,Sun,8,9,2024-11-03,26-036,DAL,@,ATL,L 21-27,1,1.3,0,0,12,46.2,TE,SchoLu00
1657,Laviska Shenault Jr.,56.3,Sun,9,9,2024-11-03,26-029,SEA,NA,LAR,L 20-26 (OT),3,3.8,0,0,18,56.3,WR,ShenLa00
1701,Kenny Yeboah,76.9,Thu,9,9,2024-10-31,26-001,NYJ,NA,HOU,W 21-13,4,6.9,0,0,20,76.9,TE,YeboKe00
1702,E.J. Jenkins,34.8,Sun,8,9,2024-11-03,26-000,PHI,NA,JAX,W 28-23,11,13.9,0,0,8,34.8,TE,JenkEJ00
1752,Brock Wright,36.4,Sun,8,9,2024-11-03,25-342,DET,@,GNB,W 24-14,34,59.6,0,0,8,36.4,TE,WrigBr01
1755,Cody White,34.4,Sun,9,9,2024-11-03,25-341,SEA,NA,LAR,L 20-26 (OT),35,43.8,0,0,11,34.4,WR,WhitCo05
1777,Pierre Strong,62.1,Sun,9,9,2024-11-03,25-329,CLE,NA,LAC,L 10-27,12,15.2,0,0,18,62.1,RB,StroPi00
1818,Jalen Reagor,10.3,Sun,8,9,2024-11-03,25-306,LAC,@,CLE,W 27-10,19,33.3,0,0,3,10.3,WR,ReagJa00
1836,Jaelon Darden,24.1,Sun,9,9,2024-11-03,25-294,CLE,NA,LAC,L 10-27,0,0,0,0,7,24.1,WR,DardJa00
1849,Emari Demercado,10.7,Sun,9,9,2024-11-03,25-288,ARI,NA,CHI,W 29-9,14,24.1,0,0,3,10.7,RB,DemeEm00
1855,Quintin Morris,80,Sun,9,9,2024-11-03,25-287,BUF,NA,MIA,W 30-27,8,12.1,0,0,20,80,TE,MorrQu00
1871,Ronnie Rivers,68.8,Sun,8,9,2024-11-03,25-277,LAR,@,SEA,W 26-20 (OT),0,0,0,0,22,68.8,RB,RiveRo01
1886,Charlie Kolar,92,Sun,9,9,2024-11-03,25-267,BAL,NA,DEN,W 41-10,22,38.6,0,0,23,92,TE,KolaCh00
1917,Jalen Nailor,4.5,Sun,8,9,2024-11-03,25-246,MIN,NA,IND,W 21-13,20,27.4,0,0,1,4.5,WR,NailJa00
1929,Cole Kmet,10.7,Sun,8,9,2024-11-03,25-238,CHI,@,ARI,L 9-29,63,85.1,0,0,3,10.7,TE,KmetCo00
1935,Kenneth Gainwell,34.8,Sun,8,9,2024-11-03,25-234,PHI,NA,JAX,W 28-23,22,27.8,0,0,8,34.8,RB,GainKe00
1992,Peyton Hendershot,53.6,Mon,8,9,2024-11-04,25-195,KAN,NA,TAM,W 30-24 (OT),14,16.5,0,0,15,53.6,TE,HendPe01
2006,Noah Gray,35.7,Mon,8,9,2024-11-04,25-188,KAN,NA,TAM,W 30-24 (OT),59,69.4,0,0,10,35.7,TE,GrayNo00
2027,Tylan Wallace,64,Sun,9,9,2024-11-03,25-174,BAL,NA,DEN,W 41-10,20,35.1,0,0,16,64,WR,WallTy00
2033,Bo Melton,27.3,Sun,9,9,2024-11-03,25-169,GNB,NA,DET,L 14-24,11,16.9,0,0,6,27.3,WR,MeltBo00
2053,Dareke Young,18.8,Sun,9,9,2024-11-03,25-152,SEA,NA,LAR,L 20-26 (OT),6,7.5,0,0,6,18.8,WR,YounDa02
2054,Raheem Blackshear,37.9,Sun,9,9,2024-11-03,25-151,CAR,NA,NOR,W 23-22,2,3.8,0,0,11,37.9,RB,BlacRa00
2069,Justin Jefferson,4.5,Sun,8,9,2024-11-03,25-140,MIN,NA,IND,W 21-13,72,98.6,0,0,1,4.5,WR,JeffJu00
2070,Jordan Mims,41.4,Sun,9,9,2024-11-03,25-140,NOR,@,CAR,L 22-23,12,15.2,0,0,12,41.4,RB,MimsJo00
2077,Cam Akers,13.6,Sun,8,9,2024-11-03,25-134,MIN,NA,IND,W 21-13,16,21.9,0,0,3,13.6,RB,AkerCa00
2078,Will Mallory,18.2,Sun,9,9,2024-11-03,25-134,IND,@,MIN,L 13-21,3,5.6,0,0,4,18.2,TE,MallWi00
2103,Nate Adkins,60,Sun,9,9,2024-11-03,25-117,DEN,@,BAL,L 10-41,27,37.5,0,0,15,60,TE,AdkiNa00
2162,Ihmir Smith-Marsette,36.4,Sun,9,9,2024-11-03,25-066,NYG,NA,WAS,L 22-27,1,1.5,0,0,8,36.4,WR,SmitIh00
2177,Chigoziem Okonkwo,34.6,Sun,8,9,2024-11-03,25-056,TEN,NA,NWE,W 20-17 (OT),56,72.7,0,0,9,34.6,TE,OkonCh00
2178,Josh Whyle,19.2,Sun,8,9,2024-11-03,25-056,TEN,NA,NWE,W 20-17 (OT),12,15.6,0,0,5,19.2,TE,WhylJo01
2182,Jerome Ford,17.2,Sun,9,9,2024-11-03,25-052,CLE,NA,LAC,L 10-27,36,45.6,0,0,5,17.2,RB,FordJe00
2193,Zamir White,6.3,Sun,9,9,2024-11-03,25-046,LVR,@,CIN,L 24-41,7,11.5,0,0,2,6.3,RB,WhitZa01
2242,Amon-Ra St. Brown,4.5,Sun,8,9,2024-11-03,25-010,DET,@,GNB,W 24-14,53,93,0,0,1,4.5,WR,StxxAm00
2247,Ryan Flournoy,50,Sun,8,9,2024-11-03,25-007,DAL,@,ATL,L 21-27,17,22.1,0,0,13,50,WR,FlouRy00
2256,Dyami Brown,22.7,Sun,9,9,2024-11-03,25-002,WAS,@,NYG,W 27-22,26,41.9,0,0,5,22.7,WR,BrowDy00
2262,Eric Gray,27.3,Sun,9,9,2024-11-03,24-365,NYG,NA,WAS,L 22-27,0,0,0,0,6,27.3,RB,GrayEr01
2299,Trey McBride,3.6,Sun,9,9,2024-11-03,24-347,ARI,NA,CHI,W 29-9,52,89.7,0,0,1,3.6,TE,McBrTr01
2306,Hassan Haskins,65.5,Sun,8,9,2024-11-03,24-343,LAC,@,CLE,W 27-10,0,0,0,0,19,65.5,RB,HaskHa00
2347,Brevyn Spann-Ford,19.2,Sun,8,9,2024-11-03,24-312,DAL,@,ATL,L 21-27,16,20.8,0,0,5,19.2,TE,SpanBr00
2377,Chris Brooks,22.7,Sun,9,9,2024-11-03,24-297,GNB,NA,DET,L 14-24,17,26.2,0,0,5,22.7,RB,BrooCh00
2463,Ryan Miller,17.9,Mon,9,9,2024-11-04,24-258,TAM,@,KAN,L 24-30 (OT),34,61.8,0,0,5,17.9,WR,MillRy01
2472,Michael Wilson,3.6,Sun,9,9,2024-11-03,24-254,ARI,NA,CHI,W 29-9,41,70.7,0,0,1,3.6,WR,WilsMi02
2481,Hunter Luepke,34.6,Sun,8,9,2024-11-03,24-249,DAL,@,ATL,L 21-27,17,22.1,0,0,9,34.6,RB,LuepHu00
2486,Kenny McIntosh,28.1,Sun,9,9,2024-11-03,24-245,SEA,NA,LAR,L 20-26 (OT),0,0,0,0,9,28.1,RB,McInKe00
2494,John FitzPatrick,22.7,Sun,9,9,2024-11-03,24-239,GNB,NA,DET,L 14-24,1,1.5,0,0,5,22.7,TE,FitzJo00
2513,Teagan Quitoriano,15.4,Thu,9,9,2024-10-31,24-230,HOU,@,NYJ,L 13-21,14,17.7,0,0,4,15.4,TE,QuitTe00
2521,Chris Collier,12,Sun,9,9,2024-11-03,24-224,BAL,NA,DEN,W 41-10,3,5.3,0,0,3,12,RB,CollCh01
2552,Dallin Holker,17.2,Sun,9,9,2024-11-03,24-210,NOR,@,CAR,L 22-23,12,15.2,0,0,5,17.2,TE,HolkDa00
2571,Tyler Allgeier,73.1,Sun,9,9,2024-11-03,24-202,ATL,NA,DAL,W 27-21,14,24.6,0,0,19,73.1,RB,AllgTy00
2577,Justin Shorter,50,Sun,9,9,2024-11-03,24-200,LVR,@,CIN,L 24-41,4,6.6,0,0,16,50,TE,ShorJu00
2579,Isaiah Likely,12,Sun,9,9,2024-11-03,24-199,BAL,NA,DEN,W 41-10,17,29.8,0,0,3,12,TE,LikeIs00
2608,Jayden Reed,18.2,Sun,9,9,2024-11-03,24-189,GNB,NA,DET,L 14-24,44,67.7,0,0,4,18.2,WR,ReedJa03
2616,Alec Pierce,4.5,Sun,9,9,2024-11-03,24-185,IND,@,MIN,L 13-21,48,88.9,0,0,1,4.5,WR,PierAl00
2627,Jalen Brooks,15.4,Sun,8,9,2024-11-03,24-180,DAL,@,ATL,L 21-27,56,72.7,0,0,4,15.4,WR,BrooJa03
2642,Jha'Quan Jackson,30.8,Sun,8,9,2024-11-03,24-172,TEN,NA,NWE,W 20-17 (OT),23,29.9,0,0,8,30.8,WR,JackJh00
2648,Ben Sims,22.7,Sun,9,9,2024-11-03,24-171,GNB,NA,DET,L 14-24,12,18.5,0,0,5,22.7,TE,SimsBe00
2653,Bryce Oliver,15.4,Sun,8,9,2024-11-03,24-168,TEN,NA,NWE,W 20-17 (OT),5,6.5,0,0,4,15.4,WR,OlivBr02
2676,Jermaine Jackson,37.9,Sun,9,9,2024-11-03,24-154,NOR,@,CAR,L 22-23,3,3.8,0,0,11,37.9,WR,JackJe01
2695,Payne Durham,39.3,Mon,9,9,2024-11-04,24-142,TAM,@,KAN,L 24-30 (OT),16,29.1,0,0,11,39.3,TE,DurhPa00
2701,Cade Stover,65.4,Thu,9,9,2024-10-31,24-141,HOU,@,NYJ,L 13-21,35,44.3,0,0,17,65.4,TE,StovCa00
2722,Scott Matlock,48.3,Sun,8,9,2024-11-03,24-128,LAC,@,CLE,W 27-10,17,29.8,14,17.7,14,48.3,FB/DL,MatlSc00
2762,Garrett Wilson,3.8,Thu,9,9,2024-10-31,24-101,NYJ,NA,HOU,W 21-13,57,98.3,0,0,1,3.8,WR,WilsGa00
2793,Jeremy Ruckert,46.2,Thu,9,9,2024-10-31,24-081,NYJ,NA,HOU,W 21-13,21,36.2,0,0,12,46.2,TE,RuckJe00
2840,Derius Davis,24.1,Sun,8,9,2024-11-03,24-053,LAC,@,CLE,W 27-10,2,3.5,0,0,7,24.1,WR,DaviDe02
2841,Erick All,6.3,Sun,9,9,2024-11-03,24-051,CIN,NA,LVR,W 41-24,15,20.3,0,0,2,6.3,TE,AllxEr00
2853,Daniel Bellinger,13.6,Sun,9,9,2024-11-03,24-042,NYG,NA,WAS,L 22-27,14,21.5,0,0,3,13.6,TE,BellDa00
2863,Chris Rodriguez,9.1,Sun,9,9,2024-11-03,24-038,WAS,@,NYG,W 27-22,20,32.3,0,0,2,9.1,RB,RodrCh00
2881,Kyle Pitts,3.8,Sun,9,9,2024-11-03,24-028,ATL,NA,DAL,W 27-21,31,54.4,0,0,1,3.8,TE,PittKy00
2919,Julius Chestnut,46.2,Sun,8,9,2024-11-03,24-008,TEN,NA,NWE,W 20-17 (OT),13,16.9,0,0,12,46.2,RB,ChesJu00
2921,Elijah Higgins,32.1,Sun,9,9,2024-11-03,24-007,ARI,NA,CHI,W 29-9,25,43.1,0,0,9,32.1,TE,HiggEl00
2934,Tucker Kraft,22.7,Sun,9,9,2024-11-03,24-000,GNB,NA,DET,L 14-24,65,100,0,0,5,22.7,TE,KrafTu00
2945,Tyler Goodson,45.5,Sun,9,9,2024-11-03,23-359,IND,@,MIN,L 13-21,1,1.9,0,0,10,45.5,RB,GoodTy00
2969,Blake Corum,62.5,Sun,8,9,2024-11-03,23-344,LAR,@,SEA,W 26-20 (OT),1,1.3,0,0,20,62.5,RB,CoruBl00
3025,Brenton Strange,69.6,Sun,9,9,2024-11-03,23-312,JAX,@,PHI,L 23-28,9,16.7,0,0,16,69.6,TE,StraBr00
3038,Malik Washington,32,Sun,8,9,2024-11-03,23-304,MIA,@,BUF,L 27-30,21,34.4,0,0,8,32,WR,WashMa00
3046,Zach Charbonnet,21.9,Sun,9,9,2024-11-03,23-300,SEA,NA,LAR,L 20-26 (OT),20,25,0,0,7,21.9,RB,CharZa00
3053,Sam LaPorta,4.5,Sun,8,9,2024-11-03,23-296,DET,@,GNB,W 24-14,48,84.2,0,0,1,4.5,TE,LaPoSa01
3068,Rakim Jarrett,7.1,Mon,9,9,2024-11-04,23-285,TAM,@,KAN,L 24-30 (OT),46,83.6,0,0,2,7.1,WR,JarrRa00
3075,Xavier Legette,10.3,Sun,9,9,2024-11-03,23-279,CAR,NA,NOR,W 23-22,44,83,0,0,3,10.3,WR,LegeXa00
3076,Isaiah Williams,13.6,Sun,8,9,2024-11-03,23-279,DET,@,GNB,W 24-14,3,5.3,0,0,3,13.6,WR,WillIs03
3080,Roschon Johnson,42.9,Sun,8,9,2024-11-03,23-277,CHI,@,ARI,L 9-29,28,37.8,0,0,12,42.9,RB,JohnRo07
3087,Davis Allen,18.8,Sun,8,9,2024-11-03,23-274,LAR,@,SEA,W 26-20 (OT),42,54.5,0,0,6,18.8,TE,AlleDa02
3124,Theo Johnson,36.4,Sun,9,9,2024-11-03,23-251,NYG,NA,WAS,L 22-27,55,84.6,0,0,8,36.4,TE,JohnTh00
3142,Casey Washington,19.2,Sun,9,9,2024-11-03,23-242,ATL,NA,DAL,W 27-21,0,0,0,0,5,19.2,WR,WashCa01
3148,Xavier Gipson,30.8,Thu,9,9,2024-10-31,23-237,NYJ,NA,HOU,W 21-13,10,17.2,0,0,8,30.8,WR,GipsXa00
3179,Trey Palmer,14.3,Mon,9,9,2024-11-04,23-216,TAM,@,KAN,L 24-30 (OT),27,49.1,0,0,4,14.3,WR,PalmTr00
3180,Johnny Wilson,21.7,Sun,8,9,2024-11-03,23-214,PHI,NA,JAX,W 28-23,35,44.3,0,0,5,21.7,WR,WilsJo03
3197,Jonathan Mingo,31,Sun,9,9,2024-11-03,23-197,CAR,NA,NOR,W 23-22,15,28.3,0,0,9,31,WR,MingJo00
