Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Aaron Rodgers,27,0,0,0,0,100.0,Sun,13,14,2024-12-08,41-006,NYJ,@,MIA,L 26-32 (OT),27,39,12,69.2,339,1,0,0,2.6,0.0,104.5,3,20,7.14,8.7,9.21,8.07,12.6,50.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0,QB,RodgAa00
2,Marcedes Lewis,0,0,0,0,0,11.3,Sun,13,14,2024-12-08,40-203,CHI,@,SFO,L 13-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,11.3,0,0.0,1,4.0,TE,LewiMa00
3,Matthew Stafford,23,0,0,0,0,100.0,Sun,13,14,2024-12-08,36-305,LAR,,BUF,W 44-42,23,30,7,76.7,320,2,0,0,6.7,0.0,132.6,0,0,0.00,10.7,12.00,12.00,13.9,63.3,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,77,100.0,0,0.0,0,0.0,QB,StafMa00
4,Kirk Cousins,23,0,0,0,0,100.0,Sun,13,14,2024-12-08,36-111,ATL,@,MIN,L 21-42,23,37,14,62.2,344,0,2,0,0.0,5.4,70.1,1,6,2.63,9.3,6.86,6.53,15.0,50.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,74,100.0,0,0.0,0,0.0,QB,CousKi00
5,Russell Wilson,15,6,0,0,0,100.0,Sun,13,14,2024-12-08,36-009,PIT,,CLE,W 27-14,15,26,11,57.7,158,2,0,0,7.7,0.0,101.1,1,11,3.70,6.1,7.62,6.93,10.5,44.4,6,17,2.8,0,3,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0,QB,WilsRu00
6,Travis Kelce,0,0,6,0,0,82.6,Sun,13,14,2024-12-08,35-064,KAN,,LAC,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,45,9.0,0,83.3,7.5,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,82.6,0,0.0,0,0.0,TE,KelcTr00
7,Adam Thielen,0,0,11,0,0,74.6,Sun,13,14,2024-12-08,34-108,CAR,@,PHI,L 16-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,9,102,11.3,0,81.8,9.3,7,72.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,74.6,0,0.0,0,0.0,WR,ThieAd00
8,Geno Smith,24,1,0,0,1,100.0,Sun,13,14,2024-12-08,34-059,SEA,@,ARI,W 30-18,24,30,6,80.0,233,1,0,0,3.3,0.0,110.1,0,0,0.00,7.8,8.43,8.43,9.7,63.3,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,-4,0,0,64,100.0,0,0.0,0,0.0,QB,SmitGe00
9,Cordarrelle Patterson,0,4,1,0,1,13.8,Sun,13,14,2024-12-08,33-266,PIT,,CLE,W 27-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,3,0.8,0,0,25.0,1,1,-2,-2.0,0,100.0,-2.0,0,0.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,9,13.8,0,0.0,3,10.3,RB,PattCo00
10,Derek Carr,20,2,0,0,1,92.6,Sun,13,14,2024-12-08,33-255,NOR,@,NYG,W 14-11,20,31,11,64.5,219,1,1,0,3.2,3.2,82.6,1,9,3.13,7.1,6.26,5.78,11.0,37.5,2,12,6.0,0,0,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,0,0,0,63,92.6,0,0.0,0,0.0,QB,CarrDe02
11,Kyle Juszczyk,0,0,2,0,0,50.8,Sun,13,14,2024-12-08,33-229,SFO,,CHI,W 38-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,3,3.0,0,50.0,1.5,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,50.8,0,0.0,0,0.0,FB,JuszKy00
12,MyCole Pruitt,0,0,1,0,0,30.8,Sun,13,14,2024-12-08,32-259,PIT,,CLE,W 27-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,-1,-1.0,0,100.0,-1.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,30.8,0,0.0,0,0.0,TE,PruiMy00
13,Chris Manhertz,0,0,0,0,0,19.2,Sun,13,14,2024-12-08,32-242,NYG,,NOR,L 11-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,19.2,0,0.0,11,37.9,TE,ManhCh00
14,Jordan Akins,0,0,1,0,0,18.1,Sun,13,14,2024-12-08,32-233,CLE,@,PIT,L 14-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,14,14.0,0,100.0,14.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,18.1,0,0.0,15,51.7,TE,AkinJo00
15,Keenan Allen,0,0,5,0,0,88.7,Sun,13,14,2024-12-08,32-225,CHI,@,SFO,L 13-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,30,10.0,0,60.0,6.0,3,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,88.7,0,0.0,0,0.0,WR,AlleKe00
16,DeAndre Hopkins,0,0,9,1,0,55.1,Sun,13,14,2024-12-08,32-185,KAN,,LAC,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,4,32,8.0,1,44.4,3.6,1,44.4,1,0,0,,0,0,,0,0,6,0,0,0,0,0,38,55.1,0,0.0,0,0.0,WR,HopkDe00
17,Brandon Allen,0,0,0,0,0,6.6,Sun,13,14,2024-12-08,32-094,SFO,,CHI,W 38-13,0,1,1,0.0,0,0,1,0,0.0,100.0,0.0,0,0,0.00,0.0,-45.00,-45.00,,0.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,6.6,0,0.0,0,0.0,QB,AlleBr00
18,Tyler Lockett,0,0,1,0,0,67.2,Sun,13,14,2024-12-08,32-071,SEA,@,ARI,W 30-18,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,43,67.2,0,0.0,0,0.0,WR,LockTy00
19,Chris Conley,0,0,0,0,0,24.6,Sun,13,14,2024-12-08,32-044,SFO,,CHI,W 38-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,24.6,0,0.0,18,72.0,WR,ConlCh00
20,Odell Beckham Jr.,0,0,1,0,0,13.9,Sun,13,14,2024-12-08,32-033,MIA,,NYJ,W 32-26 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,1,1.0,0,100.0,1.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,13.9,0,0.0,0,0.0,WR,BeckOd00
21,Davante Adams,0,0,11,1,0,85.3,Sun,13,14,2024-12-08,31-350,NYJ,@,MIA,L 26-32 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,9,109,12.1,1,81.8,9.9,6,63.6,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,85.3,0,0.0,0,0.0,WR,AdamDa01
22,C.J. Uzomah,0,0,0,0,0,24.1,Sun,13,14,2024-12-08,31-329,PHI,,CAR,W 22-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,24.1,0,0.0,8,36.4,TE,UzomC.00
23,Sterling Shepard,0,0,6,0,0,48.4,Sun,13,14,2024-12-08,31-302,TAM,,LVR,W 28-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,63,15.8,0,66.7,10.5,4,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,48.4,0,0.0,0,0.0,WR,ShepSt00
24,Nick Vannett,0,0,2,0,0,43.8,Sun,13,14,2024-12-08,31-277,TEN,,JAX,L 6-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,4,4.0,0,50.0,2.0,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,43.8,0,0.0,5,27.8,TE,VannNi00
25,Taylor Heinicke,0,1,0,0,0,1.7,Sun,13,14,2024-12-08,31-268,LAC,@,KAN,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,12,12.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.7,0,0.0,0,0.0,QB,HeinTa00
26,DeAndre Carter,0,0,0,0,0,0.0,Sun,13,14,2024-12-08,31-242,CHI,@,SFO,L 13-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,4.0,WR,CartDe02
27,Ameer Abdullah,0,1,2,0,0,38.8,Sun,13,14,2024-12-08,31-178,LVR,@,TAM,L 13-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,1,1.0,0,0,0.0,2,1,-3,-3.0,0,50.0,-1.5,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,38.8,0,0.0,8,34.8,RB,AbduAm00
28,Cooper Kupp,0,0,8,1,0,83.1,Sun,13,14,2024-12-08,31-176,LAR,,BUF,W 44-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,92,18.4,1,62.5,11.5,4,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,64,83.1,0,0.0,1,3.0,WR,KuppCo00
29,C.J. Ham,0,0,0,0,0,33.3,Sun,13,14,2024-12-08,31-139,MIN,,ATL,W 42-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,1,0,0,0,20,33.3,0,0.0,15,55.6,FB,HamxC.00
30,Mike Evans,0,0,5,0,0,82.3,Sun,13,14,2024-12-08,31-109,TAM,,LVR,W 28-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,69,17.3,0,80.0,13.8,2,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,82.3,0,0.0,0,0.0,WR,EvanMi00
31,Allen Robinson,0,0,0,0,0,6.3,Thu,13,14,2024-12-05,31-103,DET,,GNB,W 34-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,6.3,0,0.0,0,0.0,WR,RobiAl02
32,Mack Hollins,0,0,6,1,0,76.7,Sun,13,14,2024-12-08,31-083,BUF,@,LAR,L 42-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,4,57,14.3,1,66.7,9.5,3,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,46,76.7,0,0.0,1,3.0,WR,HollMa00
33,Brandin Cooks,0,0,3,1,0,60.0,Mon,13,14,2024-12-09,31-075,DAL,,CIN,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,3,3.0,1,33.3,1.0,1,33.3,1,0,0,,0,0,,0,0,6,0,0,0,0,0,36,60.0,0,0.0,0,0.0,WR,CookBr00
34,George Kittle,0,0,6,0,0,85.2,Sun,13,14,2024-12-08,31-060,SFO,,CHI,W 38-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,151,25.2,0,100.0,25.2,6,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,52,85.2,0,0.0,0,0.0,TE,KittGe00
