Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Aaron Rodgers,12,0,0,0,0,63.5,Sun,16,17,2024-12-29,41-027,NYJ,@,BUF,L 14-40,12,18,6,66.7,112,0,2,0,0.0,11.1,44.0,4,26,18.18,6.2,1.22,-0.18,9.3,40.9,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,63.5,0,0.0,0,0.0,QB,RodgAa00
2,Marcedes Lewis,0,0,0,0,0,11.5,Thu,16,17,2024-12-26,40-221,CHI,,SEA,L 3-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,11.5,0,0.0,1,4.8,TE,LewiMa00
3,Joe Flacco,26,1,0,0,1,100.0,Sun,16,17,2024-12-29,39-348,IND,@,NYG,L 33-45,26,38,12,68.4,330,2,2,0,5.3,5.3,90.9,2,10,5.00,8.7,7.37,6.75,12.7,60.0,1,1,1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,77,100.0,0,0.0,0,0.0,QB,FlacJo00
4,Josh Johnson,1,0,0,0,0,17.5,Wed,16,17,2024-12-25,38-224,BAL,@,HOU,W 31-2,1,2,1,50.0,16,0,0,0,0.0,0.0,77.1,0,0,0.00,8.0,8.00,8.00,16.0,50.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,17.5,0,0.0,0,0.0,QB,JohnJo05
5,Matthew Stafford,17,6,0,0,0,100.0,Sat,16,17,2024-12-28,36-325,LAR,,ARI,W 13-9,17,32,15,53.1,189,0,0,0,0.0,0.0,71.0,0,0,0.00,5.9,5.91,5.91,11.1,46.9,6,16,2.7,0,3,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0,QB,StafMa00
6,Russell Wilson,23,6,0,1,1,100.0,Wed,16,17,2024-12-25,36-026,PIT,,KAN,L 10-29,23,37,14,62.2,205,0,1,0,0.0,2.7,65.7,5,43,11.90,5.5,4.32,2.79,8.9,38.1,6,55,9.2,1,6,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,1,1,0,0,0,75,100.0,0,0.0,0,0.0,QB,WilsRu00
7,Tyrod Taylor,11,2,0,0,1,36.5,Sun,16,17,2024-12-29,35-148,NYJ,@,BUF,L 14-40,11,14,3,78.6,83,2,0,0,14.3,0.0,131.0,0,0,0.00,5.9,8.79,8.79,7.5,57.1,2,6,3.0,0,0,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-8,0,0,23,36.5,0,0.0,0,0.0,QB,TaylTy00
8,Travis Kelce,0,0,11,1,0,88.7,Wed,16,17,2024-12-25,35-081,KAN,@,PIT,W 29-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,8,84,10.5,1,72.7,7.6,4,72.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,55,88.7,0,0.0,0,0.0,TE,KelcTr00
9,Adam Thielen,0,0,6,2,0,85.1,Sun,16,17,2024-12-29,34-129,CAR,@,TAM,L 14-48,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,110,22.0,2,83.3,18.3,4,66.7,2,0,0,,0,0,,0,0,12,0,0,0,0,0,40,85.1,0,0.0,0,0.0,WR,ThieAd00
10,Geno Smith,17,3,0,0,2,100.0,Thu,16,17,2024-12-26,34-077,SEA,@,CHI,W 6-3,17,23,6,73.9,160,0,0,0,0.0,0.0,92.7,3,17,11.54,7.0,6.96,5.50,9.4,46.2,3,19,6.3,0,1,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,2,1,0,0,0,52,100.0,0,0.0,0,0.0,QB,SmitGe00
