rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
543,Brandon Powell,26.3,Sun,9,10,2024-11-10,29-059,MIN,@,JAX,W 12-7,11,13.1,0,0,5,26.3,WR,PoweBr00
545,Samaje Perine,28,Sun,9,10,2024-11-10,29-055,KAN,NA,DEN,W 16-14,16,23.5,0,0,7,28,RB,PeriSa00
573,Dante Pettis,14.8,Sun,10,10,2024-11-10,29-018,NOR,NA,ATL,W 20-17,7,13.2,0,0,4,14.8,WR,PettDa00
609,Trenton Irwin,21.4,Thu,10,10,2024-11-07,28-333,CIN,@,BAL,L 34-35,12,14.6,0,0,6,21.4,WR,IrwiTr00
619,Jeremy McNichols,53.1,Sun,10,10,2024-11-10,28-320,WAS,NA,PIT,L 27-28,19,29.7,0,0,17,53.1,RB,McNiJe00
632,Deebo Samuel,3.4,Sun,9,10,2024-11-10,28-300,SFO,@,TAM,W 23-20,50,78.1,0,0,1,3.4,WR,SamuDe00
654,Trent Sherfield,68.4,Sun,9,10,2024-11-10,28-259,MIN,@,JAX,W 12-7,12,14.3,0,0,13,68.4,WR,SherTr00
678,Justin Watson,24,Sun,9,10,2024-11-10,28-220,KAN,NA,DEN,W 16-14,52,76.5,0,0,6,24,WR,WatsJu01
686,Drew Sample,46.4,Thu,10,10,2024-11-07,28-205,CIN,@,BAL,L 34-35,46,56.1,0,0,13,46.4,TE,SampDr00
740,Craig Reynolds,66.7,Sun,9,10,2024-11-10,28-148,DET,@,HOU,W 26-23,0,0,0,0,20,66.7,RB,ReynCr00
758,Will Dissly,3.8,Sun,9,10,2024-11-10,28-125,LAC,NA,TEN,W 27-17,32,54.2,0,0,1,3.8,TE,DissWi00
759,Diontae Johnson,3.6,Thu,10,10,2024-11-07,28-125,BAL,NA,CIN,W 35-34,5,7.9,0,0,1,3.6,WR,JohnDi01
772,KaVontae Turpin,39.3,Sun,9,10,2024-11-10,28-100,DAL,NA,PHI,L 6-34,8,13.3,0,0,11,39.3,WR,TurpKa00
801,Jamycal Hasty,14.8,Sun,10,10,2024-11-10,28-059,NWE,@,CHI,W 19-3,12,18.8,0,0,4,14.8,RB,HastJa02
826,Ray-Ray McCloud,18.5,Sun,10,10,2024-11-10,28-026,ATL,@,NOR,L 17-20,77,98.7,0,0,5,18.5,WR,McClRa00
846,Mitchell Wilcox,40.7,Sun,10,10,2024-11-10,28-003,NWE,@,CHI,W 19-3,1,1.6,0,0,11,40.7,TE,WilcMi01
855,Shane Zylstra,63.3,Sun,9,10,2024-11-10,27-360,DET,@,HOU,W 26-23,19,29.2,0,0,19,63.3,TE,ZylsSh00
894,Adam Prentice,63,Sun,10,10,2024-11-10,27-299,NOR,NA,ATL,W 20-17,18,34,0,0,17,63,FB,PrenAd00
909,Adam Trautman,20,Sun,10,10,2024-11-10,27-279,DEN,@,KAN,L 14-16,34,58.6,0,0,5,20,TE,TrauAd00
917,Josiah Deguara,68.4,Sun,10,10,2024-11-10,27-270,JAX,NA,MIN,L 7-12,0,0,0,0,13,68.4,TE,DeguJo00
955,Josh Oliver,31.6,Sun,9,10,2024-11-10,27-234,MIN,@,JAX,W 12-7,57,67.9,0,0,6,31.6,TE,OlivJo00
967,Steven Sims,30,Sun,10,10,2024-11-10,27-224,HOU,NA,DET,L 23-26,2,2.9,0,0,9,30,WR,SimsSt00
986,Irvin Charles,61.1,Sun,10,10,2024-11-10,27-211,NYJ,@,ARI,L 6-31,5,8.6,0,0,11,61.1,WR,CharIr00
1002,Foster Moreau,33.3,Sun,10,10,2024-11-10,27-188,NOR,NA,ATL,W 20-17,44,83,0,0,9,33.3,TE,MoreFo00
1013,Ashton Dulin,80,Sun,10,10,2024-11-10,27-179,IND,NA,BUF,L 20-30,12,18.8,0,0,20,80,WR,DuliAs00
1054,Ben Skowronek,71.9,Sun,9,10,2024-11-10,27-136,PIT,@,WAS,W 28-27,5,6.4,0,0,23,71.9,WR,SkowBe00
1071,Olamide Zaccheaus,18.8,Sun,10,10,2024-11-10,27-110,WAS,NA,PIT,L 27-28,16,25,0,0,6,18.8,WR,ZaccOl01
1130,Devin Duvernay,36.8,Sun,10,10,2024-11-10,27-059,JAX,NA,MIN,L 7-12,0,0,0,0,7,36.8,WR,DuveDe00
1135,Ty Johnson,36,Sun,10,10,2024-11-10,27-054,BUF,@,IND,W 30-20,22,29.7,0,0,9,36,RB,JohnTy02
1141,Xavier Smith,42.9,Mon,9,10,2024-11-11,27-051,LAR,NA,MIA,L 15-23,0,0,0,0,12,42.9,WR,SmitXa00
1164,Luke Farrell,26.3,Sun,10,10,2024-11-10,27-027,JAX,NA,MIN,L 7-12,16,36.4,0,0,5,26.3,TE,FarrLu00
1167,Charlie Woerner,66.7,Sun,10,10,2024-11-10,27-025,ATL,@,NOR,L 17-20,38,48.7,0,0,18,66.7,TE,WoerCh00
1173,Trayveon Williams,71.4,Thu,10,10,2024-11-07,27-020,CIN,@,BAL,L 34-35,1,1.2,0,0,20,71.4,RB,WillTr06
1197,John Bates,50,Sun,10,10,2024-11-10,27-004,WAS,NA,PIT,L 27-28,23,35.9,0,0,16,50,TE,BateJo00
1213,Justice Hill,21.4,Thu,10,10,2024-11-07,26-359,BAL,NA,CIN,W 35-34,22,34.9,0,0,6,21.4,RB,HillJu00
1257,Feleipe Franks,70,Sun,10,10,2024-11-10,26-324,CAR,NA,NYG,W 20-17 (OT),1,1.7,0,0,21,70,TE,FranFe00
1279,Ko Kieft,55.2,Sun,10,10,2024-11-10,26-295,TAM,NA,SFO,L 20-23,3,4.9,0,0,16,55.2,TE,KiefKo00
1285,Jack Stoll,64.3,Sun,9,10,2024-11-10,26-287,PHI,@,DAL,W 34-6,17,25,0,0,18,64.3,TE,StolJa00
1322,Mecole Hardman,24,Sun,9,10,2024-11-10,26-243,KAN,NA,DEN,W 16-14,11,16.2,0,0,6,24,WR,HardMe00
1330,Tanner Conner,17.9,Mon,9,10,2024-11-11,26-236,MIA,@,LAR,W 23-15,2,3.8,0,0,5,17.9,TE,ConnTa00
1339,Kylen Granson,52,Sun,10,10,2024-11-10,26-228,IND,NA,BUF,L 20-30,24,37.5,0,0,13,52,TE,GranKy00
1388,Ty Chandler,42.1,Sun,9,10,2024-11-10,26-182,MIN,@,JAX,W 12-7,12,14.3,0,0,8,42.1,RB,ChanTy01
1396,Tim Jones,68.4,Sun,10,10,2024-11-10,26-178,JAX,NA,MIN,L 7-12,6,13.6,0,0,13,68.4,WR,JoneTi00
1419,Greg Dortch,27.8,Sun,10,10,2024-11-10,26-165,ARI,NA,NYJ,W 31-6,15,25.4,0,0,5,27.8,WR,DortGr01
1464,Antonio Gibson,7.4,Sun,10,10,2024-11-10,26-140,NWE,@,CHI,W 19-3,7,10.9,0,0,2,7.4,RB,GibsAn00
1497,Lucas Krull,40,Sun,10,10,2024-11-10,26-122,DEN,@,KAN,L 14-16,12,20.7,0,0,10,40,TE,KrulLu00
1499,Jalen Virgil,40,Sun,10,10,2024-11-10,26-120,BUF,@,IND,W 30-20,4,5.4,0,0,10,40,WR,VirgJa00
1505,Avery Williams,77.8,Sun,10,10,2024-11-10,26-118,ATL,@,NOR,L 17-20,0,0,0,0,21,77.8,RB,WillAv02
1528,Andrew Ogletree,48,Sun,10,10,2024-11-10,26-105,IND,NA,BUF,L 20-30,22,34.4,0,0,12,48,TE,OgleAn00
1544,Travis Homer,74.1,Sun,9,10,2024-11-10,26-095,CHI,NA,NWE,L 3-19,0,0,0,0,20,74.1,RB,HomeTr00
1562,Hunter Long,67.9,Mon,9,10,2024-11-11,26-084,LAR,NA,MIA,L 15-23,9,12.9,0,0,19,67.9,TE,LongHu00
1605,DeeJay Dallas,61.1,Sun,10,10,2024-11-10,26-055,ARI,NA,NYJ,W 31-6,4,6.8,0,0,11,61.1,RB,DallDe00
1626,Luke Schoonmaker,53.6,Sun,9,10,2024-11-10,26-043,DAL,NA,PHI,L 6-34,11,18.3,0,0,15,53.6,TE,SchoLu00
1675,Pat Freiermuth,12.5,Sun,9,10,2024-11-10,26-016,PIT,@,WAS,W 28-27,45,57.7,0,0,4,12.5,TE,FreiPa00
1684,Kenny Yeboah,72.2,Sun,10,10,2024-11-10,26-011,NYJ,@,ARI,L 6-31,5,8.6,0,0,13,72.2,TE,YeboKe00
1687,Jaylen Warren,18.8,Sun,9,10,2024-11-10,26-009,PIT,@,WAS,W 28-27,35,44.9,0,0,6,18.8,RB,WarrJa01
1732,Jaylen Waddle,3.6,Mon,9,10,2024-11-11,25-352,MIA,@,LAR,W 23-15,47,88.7,0,0,1,3.6,WR,WaddJa00
1736,Brock Wright,13.3,Sun,9,10,2024-11-10,25-349,DET,@,HOU,W 26-23,37,56.9,0,0,4,13.3,TE,WrigBr01
1751,Grant Calcaterra,10.7,Sun,9,10,2024-11-10,25-342,PHI,@,DAL,W 34-6,42,61.8,0,0,3,10.7,TE,CalcGr00
1810,Jalen Reagor,15.4,Sun,9,10,2024-11-10,25-313,LAC,NA,TEN,W 27-17,18,30.5,0,0,4,15.4,WR,ReagJa00
1816,Colby Parkinson,25,Mon,9,10,2024-11-11,25-308,LAR,NA,MIA,L 15-23,11,15.7,0,0,7,25,TE,ParkCo02
1833,Tucker Fisk,42.3,Sun,9,10,2024-11-10,25-296,LAC,NA,TEN,W 27-17,23,39,0,0,11,42.3,TE,FiskTu00
1834,Emari Demercado,38.9,Sun,10,10,2024-11-10,25-295,ARI,NA,NYJ,W 31-6,7,11.9,0,0,7,38.9,RB,DemeEm00
1837,Quintin Morris,80,Sun,10,10,2024-11-10,25-294,BUF,@,IND,W 30-20,26,35.1,0,0,20,80,TE,MorrQu00
1839,Connor Heyward,71.9,Sun,9,10,2024-11-10,25-293,PIT,@,WAS,W 28-27,9,11.5,0,0,23,71.9,TE,HeywCo00
1859,Ronnie Rivers,57.1,Mon,9,10,2024-11-11,25-285,LAR,NA,MIA,L 15-23,0,0,0,0,16,57.1,RB,RiveRo01
1882,Charlie Kolar,85.7,Thu,10,10,2024-11-07,25-271,BAL,NA,CIN,W 35-34,27,42.9,0,0,24,85.7,TE,KolaCh00
1919,Cole Kmet,3.7,Sun,9,10,2024-11-10,25-245,CHI,NA,NWE,L 3-19,56,93.3,0,0,1,3.7,TE,KmetCo00
1923,Kenneth Gainwell,35.7,Sun,9,10,2024-11-10,25-241,PHI,@,DAL,W 34-6,22,32.4,0,0,10,35.7,RB,GainKe00
1939,Calvin Austin III,18.8,Sun,9,10,2024-11-10,25-231,PIT,@,WAS,W 28-27,35,44.9,0,0,6,18.8,WR,AustCa00
1982,Peyton Hendershot,52,Sun,9,10,2024-11-10,25-201,KAN,NA,DEN,W 16-14,6,8.8,0,0,13,52,TE,HendPe01
1993,Noah Gray,28,Sun,9,10,2024-11-10,25-194,KAN,NA,DEN,W 16-14,39,57.4,0,0,7,28,TE,GrayNo00
2021,Tylan Wallace,67.9,Thu,10,10,2024-11-07,25-178,BAL,NA,CIN,W 35-34,12,19,0,0,19,67.9,WR,WallTy00
2044,Raheem Blackshear,36.7,Sun,10,10,2024-11-10,25-158,CAR,NA,NYG,W 20-17 (OT),2,3.3,0,0,11,36.7,RB,BlacRa00
2057,Jordan Mims,18.5,Sun,10,10,2024-11-10,25-147,NOR,NA,ATL,W 20-17,8,15.1,0,0,5,18.5,RB,MimsJo00
2066,Cam Akers,10.5,Sun,9,10,2024-11-10,25-141,MIN,@,JAX,W 12-7,26,31,0,0,2,10.5,RB,AkerCa00
2067,Will Mallory,24,Sun,10,10,2024-11-10,25-141,IND,NA,BUF,L 20-30,12,18.8,0,0,6,24,TE,MallWi00
2088,Jake Tonges,48.3,Sun,9,10,2024-11-10,25-125,SFO,@,TAM,W 23-20,2,3.1,0,0,14,48.3,TE,TongJa00
2090,Nate Adkins,60,Sun,10,10,2024-11-10,25-124,DEN,@,KAN,L 14-16,21,36.2,0,0,15,60,TE,AdkiNa00
2153,Ihmir Smith-Marsette,43.3,Sun,10,10,2024-11-10,25-073,NYG,@,CAR,L 17-20 (OT),0,0,0,0,13,43.3,WR,SmitIh00
2166,Chigoziem Okonkwo,38.5,Sun,9,10,2024-11-10,25-063,TEN,@,LAC,L 17-27,29,53.7,0,0,10,38.5,TE,OkonCh00
2168,Josh Whyle,15.4,Sun,9,10,2024-11-10,25-063,TEN,@,LAC,L 17-27,22,40.7,0,0,4,15.4,TE,WhylJo01
2234,Ryan Flournoy,50,Sun,9,10,2024-11-10,25-014,DAL,NA,PHI,L 6-34,16,26.7,0,0,14,50,WR,FlouRy00
2243,Dyami Brown,15.6,Sun,10,10,2024-11-10,25-009,WAS,NA,PIT,L 27-28,10,15.6,0,0,5,15.6,WR,BrowDy00
2251,Eric Gray,20,Sun,10,10,2024-11-10,25-006,NYG,@,CAR,L 17-20 (OT),2,2.7,0,0,6,20,RB,GrayEr01
2282,Trey McBride,27.8,Sun,10,10,2024-11-10,24-354,ARI,NA,NYJ,W 31-6,42,71.2,0,0,5,27.8,TE,McBrTr01
2293,Hassan Haskins,61.5,Sun,9,10,2024-11-10,24-350,LAC,NA,TEN,W 27-17,5,8.5,0,0,16,61.5,RB,HaskHa00
2336,Brevyn Spann-Ford,25,Sun,9,10,2024-11-10,24-319,DAL,NA,PHI,L 6-34,6,10,0,0,7,25,TE,SpanBr00
2398,Ronnie Bell,20.7,Sun,9,10,2024-11-10,24-287,SFO,@,TAM,W 23-20,10,15.6,0,0,6,20.7,WR,BellRo01
2449,Ryan Miller,20.7,Sun,10,10,2024-11-10,24-264,TAM,NA,SFO,L 20-23,52,85.2,0,0,6,20.7,WR,MillRy01
2465,Hunter Luepke,32.1,Sun,9,10,2024-11-10,24-256,DAL,NA,PHI,L 6-34,16,26.7,0,0,9,32.1,RB,LuepHu00
2493,Teagan Quitoriano,30,Sun,10,10,2024-11-10,24-240,HOU,NA,DET,L 23-26,17,25,0,0,9,30,TE,QuitTe00
2519,Kevin Austin,14.8,Sun,10,10,2024-11-10,24-225,NOR,NA,ATL,W 20-17,26,49.1,0,0,4,14.8,WR,AustKe00
2556,Tyler Allgeier,63,Sun,10,10,2024-11-10,24-209,ATL,@,NOR,L 17-20,18,23.1,0,0,17,63,RB,AllgTy00
2611,Jalen Brooks,60.7,Sun,9,10,2024-11-10,24-187,DAL,NA,PHI,L 6-34,35,58.3,0,0,17,60.7,WR,BrooJa03
2629,Jha'Quan Jackson,34.6,Sun,9,10,2024-11-10,24-179,TEN,@,LAC,L 17-27,11,20.4,0,0,9,34.6,WR,JackJh00
2662,Xavier Hutchinson,6.7,Sun,10,10,2024-11-10,24-162,HOU,NA,DET,L 23-26,57,83.8,0,0,2,6.7,WR,HutcXa00
2663,Jermaine Jackson,25.9,Sun,10,10,2024-11-10,24-161,NOR,NA,ATL,W 20-17,1,1.9,0,0,7,25.9,WR,JackJe01
2681,Cade Stover,70,Sun,10,10,2024-11-10,24-151,HOU,NA,DET,L 23-26,29,42.6,0,0,21,70,TE,StovCa00
2687,Payne Durham,34.5,Sun,10,10,2024-11-10,24-148,TAM,NA,SFO,L 20-23,17,27.9,0,0,10,34.5,TE,DurhPa00
2711,Isaac Guerendo,55.2,Sun,9,10,2024-11-10,24-135,SFO,@,TAM,W 23-20,3,4.7,0,0,16,55.2,RB,GuerIs00
2712,Scott Matlock,46.2,Sun,9,10,2024-11-10,24-135,LAC,NA,TEN,W 27-17,24,40.7,2,3.7,12,46.2,FB/DL,MatlSc00
2725,Julian Hill,35.7,Mon,9,10,2024-11-11,24-125,MIA,@,LAR,W 23-15,29,54.7,0,0,10,35.7,TE,HillJu02
2779,Jeremy Ruckert,38.9,Sun,10,10,2024-11-10,24-091,NYJ,@,ARI,L 6-31,20,34.5,0,0,7,38.9,TE,RuckJe00
2829,Derius Davis,30.8,Sun,9,10,2024-11-10,24-060,LAC,NA,TEN,W 27-17,2,3.4,0,0,8,30.8,WR,DaviDe02
2832,Zay Flowers,3.6,Thu,10,10,2024-11-07,24-057,BAL,NA,CIN,W 35-34,52,82.5,0,0,1,3.6,WR,FlowZa00
2844,Daniel Bellinger,36.7,Sun,10,10,2024-11-10,24-049,NYG,@,CAR,L 17-20 (OT),8,10.7,0,0,11,36.7,TE,BellDa00
2850,Chris Rodriguez,18.8,Sun,10,10,2024-11-10,24-045,WAS,NA,PIT,L 27-28,5,7.8,0,0,6,18.8,RB,RodrCh00
2858,Jordan Whittington,60.7,Mon,9,10,2024-11-11,24-041,LAR,NA,MIA,L 15-23,5,7.1,0,0,17,60.7,WR,WhitJo04
2905,Julius Chestnut,50,Sun,9,10,2024-11-10,24-015,TEN,@,LAC,L 17-27,0,0,0,0,13,50,RB,ChesJu00
2908,Elijah Higgins,22.2,Sun,10,10,2024-11-10,24-014,ARI,NA,NYJ,W 31-6,29,49.2,0,0,4,22.2,TE,HiggEl00
2932,Tyler Goodson,36,Sun,10,10,2024-11-10,24-000,IND,NA,BUF,L 20-30,9,14.1,0,0,9,36,RB,GoodTy00
2949,Cam Grandy,21.4,Thu,10,10,2024-11-07,23-354,CIN,@,BAL,L 34-35,4,4.9,0,0,6,21.4,TE,GranCa00
2956,Blake Corum,28.6,Mon,9,10,2024-11-11,23-352,LAR,NA,MIA,L 15-23,5,7.1,0,0,8,28.6,RB,CoruBl00
3011,Brenton Strange,68.4,Sun,10,10,2024-11-10,23-319,JAX,NA,MIN,L 7-12,18,40.9,0,0,13,68.4,TE,StraBr00
3026,Malik Washington,25,Mon,9,10,2024-11-11,23-312,MIA,@,LAR,W 23-15,18,34,0,0,7,25,WR,WashMa00
3067,Xavier Legette,13.3,Sun,10,10,2024-11-10,23-286,CAR,NA,NYG,W 20-17 (OT),59,98.3,0,0,4,13.3,WR,LegeXa00
3069,Roschon Johnson,33.3,Sun,9,10,2024-11-10,23-284,CHI,NA,NWE,L 3-19,20,33.3,0,0,9,33.3,RB,JohnRo07
3071,Davis Allen,28.6,Mon,9,10,2024-11-11,23-282,LAR,NA,MIA,L 15-23,56,80,0,0,8,28.6,TE,AlleDa02
3074,Jacob Cowing,20.7,Sun,9,10,2024-11-10,23-280,SFO,@,TAM,W 23-20,3,4.7,0,0,6,20.7,WR,CowiJa00
3114,Theo Johnson,33.3,Sun,10,10,2024-11-10,23-258,NYG,@,CAR,L 17-20 (OT),69,92,0,0,10,33.3,TE,JohnTh00
3130,Casey Washington,22.2,Sun,10,10,2024-11-10,23-249,ATL,@,NOR,L 17-20,0,0,0,0,6,22.2,WR,WashCa01
3132,Xavier Gipson,33.3,Sun,10,10,2024-11-10,23-247,NYJ,@,ARI,L 6-31,24,41.4,0,0,6,33.3,WR,GipsXa00
3171,Luke McCaffrey,15.6,Sun,10,10,2024-11-10,23-222,WAS,NA,PIT,L 27-28,26,40.6,0,0,5,15.6,WR,McCaLu00
3173,Trey Palmer,3.4,Sun,10,10,2024-11-10,23-222,TAM,NA,SFO,L 20-23,15,24.6,0,0,1,3.4,WR,PalmTr00
3174,Johnny Wilson,10.7,Sun,9,10,2024-11-10,23-221,PHI,@,DAL,W 34-6,18,26.5,0,0,3,10.7,WR,WilsJo03
3204,Jalen Moreno-Cropper,10.7,Sun,9,10,2024-11-10,23-191,DAL,NA,PHI,L 6-34,12,20,0,0,3,10.7,WR,MoreJa01
3250,Jaheim Bell,40.7,Sun,10,10,2024-11-10,23-149,NWE,@,CHI,W 19-3,2,3.1,0,0,11,40.7,TE,BellJa00
3259,Devontez Walker,71.4,Thu,10,10,2024-11-07,23-141,BAL,NA,CIN,W 35-34,0,0,0,0,20,71.4,WR,WalkDe01
3265,Jermaine Burton,21.4,Thu,10,10,2024-11-07,23-132,CIN,@,BAL,L 34-35,39,47.6,0,0,6,21.4,WR,BurtJe01
3283,Sione Vaki,66.7,Sun,9,10,2024-11-10,23-103,DET,@,HOU,W 26-23,0,0,0,0,20,66.7,RB,VakiSi00
3293,Josh Downs,8,Sun,10,10,2024-11-10,23-090,IND,NA,BUF,L 20-30,44,68.8,0,0,2,8,WR,DownJo00
3299,Darnell Washington,12.5,Sun,9,10,2024-11-10,23-085,PIT,@,WAS,W 28-27,50,64.1,0,0,4,12.5,TE,WashDa03
3308,Tank Bigsby,10.5,Sun,10,10,2024-11-10,23-072,JAX,NA,MIN,L 7-12,10,22.7,0,0,2,10.5,RB,BigsTa00
3324,Tip Reiman,44.4,Sun,10,10,2024-11-10,23-054,ARI,NA,NYJ,W 31-6,35,59.3,0,0,8,44.4,TE,ReimTi00
3351,Sean Tucker,37.9,Sun,10,10,2024-11-10,23-016,TAM,NA,SFO,L 20-23,0,0,0,0,11,37.9,RB,TuckSe00
3360,Ladd McConkey,3.8,Sun,9,10,2024-11-10,22-365,LAC,NA,TEN,W 27-17,46,78,0,0,1,3.8,WR,McCoLa00
3393,Keaton Mitchell,25,Thu,10,10,2024-11-07,22-295,BAL,NA,CIN,W 35-34,2,3.2,0,0,7,25,RB,MitcKe01
3404,Javon Baker,18.5,Sun,10,10,2024-11-10,22-266,NWE,@,CHI,W 19-3,4,6.3,0,0,5,18.5,WR,BakeJa00
3405,Isaiah Davis,61.1,Sun,10,10,2024-11-10,22-263,NYJ,@,ARI,L 6-31,2,3.4,0,0,11,61.1,RB,DaviIs00
3418,Marvin Mims,36,Sun,10,10,2024-11-10,22-236,DEN,@,KAN,L 14-16,13,22.4,0,0,9,36,WR,MimsMa00
3419,Malachi Corley,5.6,Sun,10,10,2024-11-10,22-234,NYJ,@,ARI,L 6-31,16,27.6,0,0,1,5.6,WR,CorlMa00
3478,Ben Sinnott,34.4,Sun,10,10,2024-11-10,22-149,WAS,NA,PIT,L 27-28,13,20.3,0,0,11,34.4,TE,SinnBe00
3503,Bucky Irving,17.2,Sun,10,10,2024-11-10,22-083,TAM,NA,SFO,L 20-23,28,45.9,0,0,5,17.2,RB,IrviBu00
3507,Will Shipley,67.9,Sun,9,10,2024-11-10,22-073,PHI,@,DAL,W 34-6,11,16.2,0,0,19,67.9,RB,ShipWi00
3527,Carson Steele,12,Sun,9,10,2024-11-10,22-020,KAN,NA,DEN,W 16-14,13,19.1,0,0,3,12,RB,SteeCa00
3543,Ja'Tavion Sanders,13.3,Sun,10,10,2024-11-10,21-228,CAR,NA,NYG,W 20-17 (OT),53,88.3,0,0,4,13.3,TE,SandJa01
3562,Audric Estime,20,Sun,10,10,2024-11-10,21-065,DEN,@,KAN,L 14-16,26,44.8,0,0,5,20,RB,EstiAu00
3571,Braelon Allen,38.9,Sun,10,10,2024-11-10,20-295,NYJ,@,ARI,L 6-31,14,24.1,0,0,7,38.9,RB,AlleBr05
