Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
11,Michael Burton,0,0,3,1,0,15.6,Thu,15,16,2024-12-19,32-322,DEN,@,LAC,L 27-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,19,6.3,1,100.0,6.3,2,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,10,15.6,0,0.0,20,69.0,FB,BurtMi00
12,MyCole Pruitt,0,0,2,1,0,23.3,Sat,15,16,2024-12-21,32-272,PIT,@,BAL,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,1,1.0,1,50.0,0.5,1,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,14,23.3,0,0.0,0,0.0,TE,PruiMy00
13,Raheem Mostert,0,8,2,0,0,31.3,Sun,15,16,2024-12-22,32-257,MIA,,SFO,W 29-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,31,3.9,0,1,25.0,2,2,15,7.5,0,100.0,7.5,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,31.3,0,0.0,4,14.3,RB,MostRa00
14,Chris Manhertz,0,0,0,0,0,27.1,Sun,15,16,2024-12-22,32-256,NYG,@,ATL,L 7-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,27.1,0,0.0,13,54.2,TE,ManhCh00
15,Robert Woods,0,0,6,0,1,57.6,Sat,15,16,2024-12-21,32-255,HOU,@,KAN,L 19-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,19,6.3,0,50.0,3.2,1,33.3,0,0,0,,0,0,,0,0,0,1,0,0,0,0,34,57.6,0,0.0,7,29.2,WR,WoodRo02
16,Jordan Akins,0,0,2,0,0,47.0,Sun,15,16,2024-12-22,32-247,CLE,@,CIN,L 6-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,8,8.0,0,50.0,4.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,47.0,0,0.0,1,4.8,TE,AkinJo00
17,Keenan Allen,0,0,13,1,0,92.2,Sun,15,16,2024-12-22,32-239,CHI,,DET,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,9,141,15.7,1,69.2,10.8,7,61.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,59,92.2,0,0.0,0,0.0,WR,AlleKe00
18,DeAndre Hopkins,0,0,4,0,0,48.6,Sat,15,16,2024-12-21,32-198,KAN,,HOU,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,37,9.3,0,100.0,9.3,3,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,36,48.6,0,0.0,0,0.0,WR,HopkDe00
19,Tyler Lockett,0,0,2,0,0,68.8,Sun,15,16,2024-12-22,32-085,SEA,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,19,9.5,0,100.0,9.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,68.8,0,0.0,0,0.0,WR,LockTy00
20,Chris Conley,0,0,0,0,0,6.3,Sun,15,16,2024-12-22,32-058,SFO,@,MIA,L 17-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,6.3,0,0.0,17,60.7,WR,ConlCh00
21,Alex Erickson,0,0,0,0,0,0.0,Sun,15,16,2024-12-22,32-046,NWE,@,BUF,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,7,29.2,WR,EricAl01
22,Davante Adams,0,0,13,1,0,97.1,Sun,15,16,2024-12-22,31-364,NYJ,,LAR,L 9-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,13,7,68,9.7,1,53.8,5.2,5,46.2,1,0,0,,0,0,,0,0,6,0,0,0,0,0,67,97.1,0,0.0,0,0.0,WR,AdamDa01
23,Tyler Higbee,0,0,2,1,0,26.9,Sun,15,16,2024-12-22,31-356,LAR,@,NYJ,W 19-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,11,11.0,1,50.0,5.5,1,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,14,26.9,0,0.0,0,0.0,TE,HigbTy00
24,C.J. Uzomah,0,0,0,0,0,40.5,Sun,15,16,2024-12-22,31-343,PHI,@,WAS,L 33-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,40.5,0,0.0,0,0.0,TE,UzomC.00
25,Sterling Shepard,0,1,3,0,0,33.3,Sun,15,16,2024-12-22,31-316,TAM,@,DAL,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,14,14.0,0,1,100.0,3,1,20,20.0,0,33.3,6.7,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,33.3,0,0.0,0,0.0,WR,ShepSt00
26,Nick Vannett,0,0,0,0,0,26.2,Sun,15,16,2024-12-22,31-291,TEN,@,IND,L 30-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,26.2,0,0.0,10,33.3,TE,VannNi00
27,Ameer Abdullah,0,7,6,1,0,43.2,Sun,15,16,2024-12-22,31-192,LVR,,JAX,W 19-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,38,5.4,1,2,57.1,6,5,47,9.4,0,83.3,7.8,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,32,43.2,0,0.0,10,37.0,RB,AbduAm00
28,Cooper Kupp,0,0,3,0,0,76.9,Sun,15,16,2024-12-22,31-190,LAR,@,NYJ,W 19-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,24,8.0,0,100.0,8.0,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,76.9,0,0.0,0,0.0,WR,KuppCo00
29,Jamison Crowder,0,0,4,2,0,45.6,Sun,15,16,2024-12-22,31-188,WAS,,PHI,W 36-33,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,15,7.5,2,50.0,3.8,2,50.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,31,45.6,0,0.0,4,12.5,WR,CrowJa00
30,C.J. Ham,0,0,1,0,0,19.7,Sun,15,16,2024-12-22,31-153,MIN,@,SEA,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,9,9.0,0,100.0,9.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,19.7,0,0.0,21,63.6,FB,HamxC.00
31,Mike Evans,0,0,8,0,0,80.6,Sun,15,16,2024-12-22,31-123,TAM,@,DAL,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,69,13.8,0,62.5,8.6,4,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,80.6,0,0.0,0,0.0,WR,EvanMi00
32,Allen Robinson,0,0,0,0,0,6.2,Sun,15,16,2024-12-22,31-120,DET,@,CHI,W 34-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,6.2,0,0.0,0,0.0,WR,RobiAl02
33,Hayden Hurst,0,0,1,0,0,12.3,Thu,15,16,2024-12-19,31-117,LAC,,DEN,W 34-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,8,8.0,0,100.0,8.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,12.3,0,0.0,0,0.0,TE,HursHa00
34,Mack Hollins,0,0,3,0,0,71.2,Sun,15,16,2024-12-22,31-097,BUF,,NWE,W 24-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,25,12.5,0,66.7,8.3,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,71.2,1,1.4,1,4.2,WR,HollMa00
35,Mo Alie-Cox,0,0,2,0,0,48.4,Sun,15,16,2024-12-22,31-094,IND,,TEN,W 38-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,15,15.0,0,50.0,7.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,48.4,0,0.0,8,26.7,TE,AlieMo00
36,Brandin Cooks,0,0,3,0,0,76.7,Sun,15,16,2024-12-22,31-088,DAL,,TAM,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,48,16.0,0,100.0,16.0,3,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,46,76.7,0,0.0,0,0.0,WR,CookBr00
37,George Kittle,0,0,9,0,0,98.4,Sun,15,16,2024-12-22,31-074,SFO,@,MIA,L 17-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,8,106,13.3,0,88.9,11.8,4,88.9,0,0,0,,0,0,,0,0,0,0,0,0,0,0,63,98.4,0,0.0,0,0.0,TE,KittGe00
38,Cooper Rush,26,3,0,0,0,100.0,Sun,15,16,2024-12-22,31-031,DAL,,TAM,W 26-24,26,35,9,74.3,292,1,0,0,2.9,0.0,108.3,1,6,2.78,8.3,8.91,8.50,11.2,50.0,3,-4,-1.3,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0,QB,RushCo00
39,Tim Patrick,0,0,1,0,0,64.6,Sun,15,16,2024-12-22,31-029,DET,@,CHI,W 34-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,64.6,0,0.0,0,0.0,WR,PatrTi00
40,Derrick Henry,0,24,2,0,0,74.2,Sat,15,16,2024-12-21,30-352,BAL,,PIT,W 34-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,24,162,6.8,0,8,62.5,2,2,27,13.5,0,100.0,13.5,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,46,74.2,0,0.0,0,0.0,RB,HenrDe00
41,Tyreek Hill,0,0,7,1,0,83.6,Sun,15,16,2024-12-22,30-296,MIA,,SFO,W 29-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,29,9.7,1,42.9,4.1,3,42.9,1,0,0,,0,0,,0,0,6,0,0,0,0,0,56,83.6,0,0.0,0,0.0,WR,HillTy00
42,Eric Saubert,0,0,1,1,0,15.6,Sun,15,16,2024-12-22,30-235,SFO,@,MIA,L 17-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,2,2.0,1,100.0,2.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,10,15.6,0,0.0,21,75.0,TE,SaubEr00
43,Pharaoh Brown,0,0,1,0,0,32.8,Sun,15,16,2024-12-22,30-232,SEA,,MIN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,17,17.0,0,100.0,17.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,32.8,0,0.0,17,51.5,TE,BrowPh01
44,Dare Ogunbowale,0,0,2,0,0,27.1,Sat,15,16,2024-12-21,30-231,HOU,@,KAN,L 19-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,27.1,0,0.0,9,37.5,RB,OgunDa00
45,Patrick Ricard,0,0,0,0,0,27.4,Sat,15,16,2024-12-21,30-208,BAL,,PIT,W 34-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,27.4,0,0.0,0,0.0,FB,RicaPa00
46,Amari Cooper,0,0,2,0,0,54.2,Sun,15,16,2024-12-22,30-188,BUF,,NWE,W 24-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,10,10.0,0,50.0,5.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,32,54.2,0,0.0,0,0.0,WR,CoopAm00
47,Gerald Everett,0,0,1,0,0,9.4,Sun,15,16,2024-12-22,30-180,CHI,,DET,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,6,6.0,0,100.0,6.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,9.4,0,0.0,0,0.0,TE,EverGe00
48,Demarcus Robinson,0,0,1,0,0,73.1,Sun,15,16,2024-12-22,30-092,LAR,@,NYJ,W 19-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,73.1,0,0.0,0,0.0,WR,RobiDe01
49,Mike Williams,0,0,3,0,0,36.7,Sat,15,16,2024-12-21,30-078,PIT,@,BAL,L 17-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,24,8.0,0,100.0,8.0,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,36.7,0,0.0,0,0.0,WR,WillMi07
50,Anthony Miller,0,0,0,0,0,1.6,Sat,15,16,2024-12-21,30-073,BAL,,PIT,W 34-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.6,0,0.0,0,0.0,WR,MillAn02
51,Jared Goff,23,1,0,0,0,100.0,Sun,15,16,2024-12-22,30-069,DET,@,CHI,W 34-17,23,32,9,71.9,336,3,0,0,9.4,0.0,137.0,1,7,3.03,10.5,12.38,11.79,14.6,57.6,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0,QB,GoffJa00
52,Austin Hooper,0,0,5,0,0,68.5,Sun,15,16,2024-12-22,30-054,NWE,@,BUF,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,55,13.8,0,80.0,11.0,4,80.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,68.5,0,0.0,3,12.5,TE,HoopAu00
53,River Cracraft,0,0,3,0,0,26.9,Sun,15,16,2024-12-22,30-051,MIA,,SFO,W 29-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,6,6.0,0,33.3,2.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,26.9,0,0.0,0,0.0,WR,CracRi00
54,Tyler Boyd,0,0,3,0,0,50.8,Sun,15,16,2024-12-22,30-037,TEN,@,IND,L 30-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,20,10.0,0,66.7,6.7,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,31,50.8,0,0.0,0,0.0,WR,BoydTy00
55,Johnny Mundt,0,0,0,0,0,15.2,Sun,15,16,2024-12-22,30-029,MIN,@,SEA,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,15.2,0,0.0,10,30.3,TE,MundJo00
56,Aaron Jones,0,18,5,0,0,81.8,Sun,15,16,2024-12-22,30-020,MIN,@,SEA,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,67,3.7,0,4,44.4,5,3,26,8.7,0,60.0,5.2,1,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,81.8,0,0.0,0,0.0,RB,JoneAa00
57,Hunter Henry,0,0,8,1,0,83.6,Sun,15,16,2024-12-22,30-015,NWE,@,BUF,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,39,9.8,1,50.0,4.9,4,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,83.6,0,0.0,0,0.0,TE,HenrHu00
58,Zach Pascal,0,0,0,0,0,0.0,Sun,15,16,2024-12-22,30-004,ARI,@,CAR,L 30-36 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,22,66.7,WR,PascZa00
59,Calvin Ridley,0,0,5,1,0,88.5,Sun,15,16,2024-12-22,30-002,TEN,@,IND,L 30-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,78,26.0,1,60.0,15.6,2,60.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,54,88.5,0,0.0,0,0.0,WR,RidlCa00
60,KhaDarel Hodge,0,0,0,0,0,0.0,Sun,15,16,2024-12-22,29-354,ATL,,NYG,W 34-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,12,50.0,WR,HodgKh00
61,David Moore,0,1,3,1,0,89.7,Sun,15,16,2024-12-22,29-342,CAR,,ARI,W 36-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,0,0.0,0,0,0.0,3,2,39,19.5,1,66.7,13.0,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,89.7,0,0.0,1,3.0,WR,MoorDa03
62,Ross Dwelley,0,0,0,0,0,9.0,Sun,15,16,2024-12-22,29-331,ATL,,NYG,W 34-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,9.0,0,0.0,21,87.5,TE,DwelRo00
63,Josh Reynolds,0,0,1,0,0,43.3,Sun,15,16,2024-12-22,29-310,JAX,@,LVR,L 14-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,29,43.3,0,0.0,0,0.0,WR,ReynJo00
64,Anthony Firkser,0,0,0,0,0,10.8,Sat,15,16,2024-12-21,29-306,KAN,,HOU,W 27-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,10.8,0,0.0,15,62.5,TE,FirkAn00
65,Zay Jones,0,0,0,0,0,38.6,Sun,15,16,2024-12-22,29-267,ARI,@,CAR,L 30-36 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,38.6,0,0.0,0,0.0,WR,JoneZa00
66,Jamaal Williams,0,3,0,0,0,17.9,Mon,15,16,2024-12-23,29-264,NOR,@,GNB,L 0-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,8,2.7,0,0,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,17.9,0,0.0,10,47.6,RB,WillJa06
67,Baker Mayfield,31,3,0,0,1,100.0,Sun,15,16,2024-12-22,29-252,TAM,@,DAL,L 24-26,31,43,12,72.1,303,2,1,0,4.7,2.3,97.3,4,27,8.51,7.0,6.93,5.77,9.8,53.2,3,42,14.0,0,3,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,0,0,0,72,100.0,0,0.0,0,0.0,QB,MayfBa00
68,Gus Edwards,0,14,2,2,0,46.2,Thu,15,16,2024-12-19,29-250,LAC,,DEN,W 34-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,14,68,4.9,2,3,50.0,2,1,3,3.0,0,50.0,1.5,0,0.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,30,46.2,0,0.0,0,0.0,RB,EdwaGu00
69,James Conner,0,15,4,1,0,44.3,Sun,15,16,2024-12-22,29-231,ARI,@,CAR,L 30-36 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,117,7.8,1,4,60.0,4,4,49,12.3,0,100.0,12.3,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,31,44.3,0,0.0,0,0.0,RB,ConnJa00
70,Mike Boone,0,1,0,0,0,5.9,Sun,15,16,2024-12-22,29-175,CAR,,ARI,W 36-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,1,1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,5.9,0,0.0,7,21.2,RB,BoonMi00
71,Mason Rudolph,23,4,0,0,0,100.0,Sun,15,16,2024-12-22,29-158,TEN,@,IND,L 30-38,23,34,11,67.6,252,2,3,0,5.9,8.8,72.2,1,10,2.86,7.4,4.62,4.20,11.0,57.1,4,3,0.8,0,1,25.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0,QB,RudoMa00
72,Ezekiel Elliott,0,1,0,1,0,5.0,Sun,15,16,2024-12-22,29-153,DAL,,TAM,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,1,1.0,1,1,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,3,5.0,0,0.0,0,0.0,RB,ElliEz00
73,Tyler Conklin,0,0,7,0,0,76.8,Sun,15,16,2024-12-22,29-145,NYJ,,LAR,L 9-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,59,11.8,0,71.4,8.4,3,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,76.8,0,0.0,0,0.0,TE,ConkTy00
74,Kendrick Bourne,0,0,2,0,0,69.9,Sun,15,16,2024-12-22,29-140,NWE,@,BUF,L 21-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,18,9.0,0,100.0,9.0,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,69.9,0,0.0,0,0.0,WR,BourKe00
