Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
11,Cordarrelle Patterson,0,3,3,0,0,14.5,Sun,12,13,2024-12-01,33-259,PIT,@,CIN,W 44-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,16,5.3,0,1,33.3,3,3,37,12.3,0,100.0,12.3,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,14.5,0,0.0,7,21.2,RB,PattCo00
12,Derek Carr,24,2,0,0,0,100.0,Sun,12,13,2024-12-01,33-248,NOR,,LAR,L 14-21,24,37,13,64.9,184,1,0,0,2.7,0.0,85.9,0,0,0.00,5.0,5.51,5.51,7.7,40.5,2,12,6.0,0,1,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0,QB,CarrDe02
13,Kyle Juszczyk,0,1,0,0,1,43.8,Sun,12,13,2024-12-01,33-222,SFO,@,BUF,L 10-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,21,43.8,0,0.0,0,0.0,FB,JuszKy00
14,Michael Burton,0,1,0,1,0,19.7,Mon,13,13,2024-12-02,32-305,DEN,,CLE,W 41-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,1,1.0,1,1,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,13,19.7,0,0.0,22,59.5,FB,BurtMi00
15,MyCole Pruitt,0,0,3,0,0,36.2,Sun,12,13,2024-12-01,32-252,PIT,@,CIN,W 44-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,21,10.5,0,66.7,7.0,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,36.2,0,0.0,0,0.0,TE,PruiMy00
16,Robert Woods,0,0,1,0,0,33.3,Sun,13,13,2024-12-01,32-235,HOU,@,JAX,W 23-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,33.3,0,0.0,8,29.6,WR,WoodRo02
17,Raheem Mostert,0,5,3,0,0,35.2,Thu,12,13,2024-11-28,32-233,MIA,@,GNB,L 17-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,19,3.8,0,0,20.0,3,2,15,7.5,0,66.7,5.0,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,35.2,0,0.0,6,25.0,RB,MostRa00
18,Chris Manhertz,0,0,0,0,0,33.3,Thu,12,13,2024-11-28,32-232,NYG,@,DAL,L 20-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,33.3,0,0.0,10,32.3,TE,ManhCh00
19,Jordan Akins,0,0,1,0,0,23.3,Mon,12,13,2024-12-02,32-227,CLE,@,DEN,L 32-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,23.3,0,0.0,19,51.4,TE,AkinJo00
20,Keenan Allen,0,0,8,2,0,95.5,Thu,12,13,2024-11-28,32-215,CHI,@,DET,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,73,14.6,2,62.5,9.1,3,62.5,2,0,0,,0,0,,0,0,12,0,0,0,0,0,64,95.5,0,0.0,0,0.0,WR,AlleKe00
21,DeAndre Hopkins,0,0,9,0,0,59.2,Fri,12,13,2024-11-29,32-176,KAN,,LVR,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,4,90,22.5,0,44.4,10.0,2,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,59.2,0,0.0,0,0.0,WR,HopkDe00
22,Tyler Lockett,0,0,3,0,0,46.9,Sun,12,13,2024-12-01,32-064,SEA,@,NYJ,W 26-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,16,5.3,0,100.0,5.3,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,46.9,0,0.0,0,0.0,WR,LockTy00
23,Chris Conley,0,0,0,0,0,6.3,Sun,12,13,2024-12-01,32-037,SFO,@,BUF,L 10-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,6.3,0,0.0,15,60.0,WR,ConlCh00
24,Odell Beckham Jr.,0,0,2,0,0,19.7,Thu,12,13,2024-11-28,32-023,MIA,@,GNB,L 17-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,9,9.0,0,50.0,4.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,19.7,0,0.0,0,0.0,WR,BeckOd00
25,Jacoby Brissett,0,0,0,0,0,1.4,Sun,13,13,2024-12-01,31-356,NWE,,IND,L 24-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.4,0,0.0,0,0.0,QB,BrisJa00
26,Davante Adams,0,0,12,1,0,97.1,Sun,12,13,2024-12-01,31-343,NYJ,,SEA,L 21-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,5,66,13.2,1,41.7,5.5,5,41.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,66,97.1,0,0.0,0,0.0,WR,AdamDa01
27,C.J. Uzomah,0,0,0,0,0,35.7,Sun,12,13,2024-12-01,31-322,PHI,@,BAL,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,35.7,0,0.0,13,39.4,TE,UzomC.00
28,Sterling Shepard,0,0,7,0,0,43.8,Sun,12,13,2024-12-01,31-295,TAM,@,CAR,W 26-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,42,10.5,0,57.1,6.0,2,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,43.8,0,0.0,0,0.0,WR,ShepSt00
29,Nick Vannett,0,0,1,0,0,20.0,Sun,12,13,2024-12-01,31-270,TEN,@,WAS,L 19-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,6,6.0,0,100.0,6.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,20.0,0,0.0,10,35.7,TE,VannNi00
30,DeAndre Carter,0,0,0,0,0,3.0,Thu,12,13,2024-11-28,31-232,CHI,@,DET,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.0,0,0.0,8,33.3,WR,CartDe02
31,Nelson Agholor,0,0,2,0,0,55.6,Sun,13,13,2024-12-01,31-191,BAL,,PHI,L 19-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,55.6,0,0.0,0,0.0,WR,AghoNe00
32,Ameer Abdullah,0,10,2,0,0,61.8,Fri,12,13,2024-11-29,31-169,LVR,@,KAN,L 17-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,39,3.9,0,2,40.0,2,2,14,7.0,0,100.0,7.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,61.8,0,0.0,5,16.1,RB,AbduAm00
33,Cooper Kupp,0,0,6,0,0,91.1,Sun,12,13,2024-12-01,31-169,LAR,@,NOR,W 21-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,17,5.7,0,50.0,2.8,0,16.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,91.1,0,0.0,0,0.0,WR,KuppCo00
34,C.J. Ham,0,0,0,0,0,28.3,Sun,12,13,2024-12-01,31-132,MIN,,ARI,W 23-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,28.3,0,0.0,14,50.0,FB,HamxC.00
35,Mike Evans,0,0,12,1,0,83.8,Sun,12,13,2024-12-01,31-102,TAM,@,CAR,W 26-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,8,118,14.8,1,66.7,9.8,8,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,67,83.8,0,0.0,0,0.0,WR,EvanMi00
36,Allen Robinson,0,0,0,0,0,10.0,Thu,12,13,2024-11-28,31-096,DET,,CHI,W 23-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,10.0,0,0.0,0,0.0,WR,RobiAl02
37,Mack Hollins,0,0,1,1,0,65.5,Sun,12,13,2024-12-01,31-076,BUF,,SFO,W 35-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,1,100.0,7.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,38,65.5,0,0.0,0,0.0,WR,HollMa00
38,Mo Alie-Cox,0,0,2,0,0,58.1,Sun,13,13,2024-12-01,31-073,IND,@,NWE,W 25-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,15,7.5,0,100.0,7.5,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,36,58.1,0,0.0,5,21.7,TE,AlieMo00
39,Brandin Cooks,0,0,7,1,0,39.5,Thu,12,13,2024-11-28,31-064,DAL,,NYG,W 27-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,3,16,5.3,1,42.9,2.3,3,42.9,1,0,0,,0,0,,0,0,6,0,0,0,0,0,30,39.5,0,0.0,0,0.0,WR,CookBr00
40,George Kittle,0,0,2,0,0,100.0,Sun,12,13,2024-12-01,31-053,SFO,@,BUF,L 10-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,7,7.0,0,50.0,3.5,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,48,100.0,0,0.0,0,0.0,TE,KittGe00
41,Cooper Rush,21,5,0,0,1,100.0,Thu,12,13,2024-11-28,31-007,DAL,,NYG,W 27-20,21,36,15,58.3,195,1,0,0,2.8,0.0,82.5,0,0,0.00,5.4,5.97,5.97,9.3,41.7,5,0,0.0,0,0,20.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,0,0,0,76,100.0,0,0.0,0,0.0,QB,RushCo00
42,Tim Patrick,0,0,3,0,0,70.0,Thu,12,13,2024-11-28,31-005,DET,,CHI,W 23-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,48,24.0,0,66.7,16.0,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,70.0,0,0.0,0,0.0,WR,PatrTi00
43,Derrick Henry,0,19,3,0,0,51.4,Sun,13,13,2024-12-01,30-332,BAL,,PHI,L 19-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,19,82,4.3,0,4,63.2,3,3,29,9.7,0,100.0,9.7,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,51.4,0,0.0,0,0.0,RB,HenrDe00
44,Jameis Winston,34,3,0,0,0,100.0,Mon,12,13,2024-12-02,30-331,CLE,@,DEN,L 32-41,34,58,24,58.6,497,4,3,2,6.9,5.2,88.1,3,22,4.92,8.6,7.62,6.89,14.6,45.9,3,11,3.7,0,1,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,86,100.0,0,0.0,0,0.0,QB,WinsJa00
45,Tyreek Hill,0,0,9,1,0,80.3,Thu,12,13,2024-11-28,30-272,MIA,@,GNB,L 17-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,83,13.8,1,66.7,9.2,4,44.4,1,0,0,,0,0,,0,0,6,0,0,0,0,0,57,80.3,0,0.0,0,0.0,WR,HillTy00
46,Eric Saubert,0,0,0,0,0,4.2,Sun,12,13,2024-12-01,30-214,SFO,@,BUF,L 10-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,4.2,0,0.0,16,64.0,TE,SaubEr00
47,Pharaoh Brown,0,0,1,0,0,40.6,Sun,12,13,2024-12-01,30-211,SEA,@,NYJ,W 26-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,40.6,0,0.0,15,62.5,TE,BrowPh01
48,Dare Ogunbowale,0,0,0,0,0,14.3,Sun,13,13,2024-12-01,30-211,HOU,@,JAX,W 23-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,14.3,0,0.0,14,51.9,RB,OgunDa00
49,Patrick Ricard,0,0,0,0,0,26.4,Sun,13,13,2024-12-01,30-188,BAL,,PHI,L 19-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,26.4,0,0.0,0,0.0,FB,RicaPa00
50,Amari Cooper,0,0,3,0,0,46.6,Sun,12,13,2024-12-01,30-167,BUF,,SFO,W 35-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,12,4.0,0,100.0,4.0,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,46.6,0,0.0,0,0.0,WR,CoopAm00
51,Gerald Everett,0,0,0,0,0,3.0,Thu,12,13,2024-11-28,30-156,CHI,@,DET,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.0,0,0.0,0,0.0,TE,EverGe00
52,Mitchell Trubisky,1,4,0,0,0,25.9,Sun,12,13,2024-12-01,30-103,BUF,,SFO,W 35-10,1,1,0,100.0,4,0,0,0,0.0,0.0,83.3,0,0,0.00,4.0,4.00,4.00,4.0,0.0,4,-3,-0.8,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,25.9,0,0.0,0,0.0,QB,TrubMi00
53,Evan Engram,0,0,9,0,0,71.4,Sun,12,13,2024-12-01,30-090,JAX,,HOU,L 20-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,41,5.9,0,77.8,4.6,2,22.2,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,71.4,0,0.0,0,0.0,TE,EngrEv00
54,Demarcus Robinson,0,0,3,1,0,60.7,Sun,12,13,2024-12-01,30-071,LAR,@,NOR,W 21-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,49,24.5,1,66.7,16.3,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,34,60.7,0,0.0,0,0.0,WR,RobiDe01
55,Mike Williams,0,0,0,0,0,24.6,Sun,12,13,2024-12-01,30-058,PIT,@,CIN,W 44-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,24.6,0,0.0,0,0.0,WR,WillMi07
56,Marquez Valdes-Scantling,0,0,3,1,0,75.7,Sun,12,13,2024-12-01,30-052,NOR,,LAR,L 14-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,36,18.0,1,66.7,12.0,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,53,75.7,0,0.0,0,0.0,WR,ValdMa00
57,Jared Goff,21,1,0,0,0,100.0,Thu,12,13,2024-11-28,30-045,DET,,CHI,W 23-20,21,34,13,61.8,221,2,0,0,5.9,0.0,100.2,1,9,2.86,6.5,7.68,7.20,10.5,42.9,1,1,1.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0,QB,GoffJa00
58,Austin Hooper,0,0,4,1,1,50.0,Sun,13,13,2024-12-01,30-033,NWE,,IND,L 24-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,42,10.5,1,100.0,10.5,3,100.0,1,0,0,,0,0,,0,0,6,1,1,0,0,0,36,50.0,0,0.0,6,26.1,TE,HoopAu00
59,River Cracraft,0,0,0,0,0,12.7,Thu,12,13,2024-11-28,30-027,MIA,@,GNB,L 17-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,12.7,0,0.0,8,33.3,WR,CracRi00
60,Tanner Hudson,0,0,4,0,0,19.4,Sun,12,13,2024-12-01,30-019,CIN,,PIT,L 38-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,28,7.0,0,100.0,7.0,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,19.4,0,0.0,24,72.7,TE,HudsTa00
61,Tyler Boyd,0,0,4,0,0,85.5,Sun,12,13,2024-12-01,30-016,TEN,@,WAS,L 19-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,37,12.3,0,75.0,9.3,2,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,85.5,0,0.0,0,0.0,WR,BoydTy00
62,Johnny Mundt,0,0,2,1,0,41.5,Sun,12,13,2024-12-01,30-008,MIN,,ARI,W 23-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,22,11.0,1,100.0,11.0,2,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,22,41.5,0,0.0,12,42.9,TE,MundJo00
63,Aaron Jones,0,5,4,1,2,52.8,Sun,12,13,2024-12-01,29-365,MIN,,ARI,W 23-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,22,4.4,0,1,60.0,4,3,6,2.0,1,75.0,1.5,1,50.0,1,0,0,,0,0,,0,0,6,2,0,0,0,0,28,52.8,0,0.0,0,0.0,RB,JoneAa00
64,Hunter Henry,0,0,9,0,0,77.8,Sun,13,13,2024-12-01,29-360,NWE,,IND,L 24-25,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,75,10.7,0,77.8,8.3,5,77.8,0,0,0,,0,0,,0,0,0,0,0,0,0,0,56,77.8,0,0.0,0,0.0,TE,HenrHu00
65,Zach Pascal,0,0,0,0,0,0.0,Sun,12,13,2024-12-01,29-349,ARI,@,MIN,L 22-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,15,53.6,WR,PascZa00
66,Calvin Ridley,0,0,7,0,0,100.0,Sun,12,13,2024-12-01,29-347,TEN,@,WAS,L 19-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,45,22.5,0,28.6,6.4,2,28.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0,WR,RidlCa00
67,Dallas Goedert,0,0,4,1,0,71.4,Sun,12,13,2024-12-01,29-333,PHI,@,BAL,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,35,11.7,1,75.0,8.8,3,75.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,40,71.4,0,0.0,0,0.0,TE,GoedDa00
68,KhaDarel Hodge,0,0,0,0,0,7.4,Sun,12,13,2024-12-01,29-333,ATL,,LAC,L 13-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,7.4,0,0.0,10,45.5,WR,HodgKh00
69,David Moore,0,0,9,0,0,90.0,Sun,12,13,2024-12-01,29-321,CAR,,TAM,L 23-26 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,40,8.0,0,55.6,4.4,1,55.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,63,90.0,0,0.0,1,2.8,WR,MoorDa03
70,Ross Dwelley,0,0,0,0,0,1.2,Sun,12,13,2024-12-01,29-310,ATL,,LAC,L 13-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.2,0,0.0,7,31.8,TE,DwelRo00
71,Anthony Firkser,0,0,0,0,0,9.9,Fri,12,13,2024-11-29,29-284,KAN,,LVR,W 19-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,9.9,0,0.0,10,32.3,TE,FirkAn00
72,Zay Jones,0,0,0,0,0,39.0,Sun,12,13,2024-12-01,29-246,ARI,@,MIN,L 22-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,32,39.0,0,0.0,0,0.0,WR,JoneZa00
73,Jamaal Williams,0,0,1,0,0,5.7,Sun,12,13,2024-12-01,29-242,NOR,,LAR,L 14-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,0,100.0,7.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,5.7,0,0.0,0,0.0,RB,WillJa06
74,Gus Edwards,0,6,1,0,0,52.2,Sun,12,13,2024-12-01,29-232,LAC,@,ATL,W 17-13,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,32,5.3,0,2,33.3,1,1,1,1.0,0,100.0,1.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,52.2,0,0.0,0,0.0,RB,EdwaGu00
