Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Aaron Rodgers,22,1,0,0,0,100.0,Thu,9,9,2024-10-31,40-334,NYJ,,HOU,W 21-13,22,32,10,68.8,211,3,0,0,9.4,0.0,118.1,2,18,5.88,6.6,8.47,7.44,9.6,47.1,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0,QB,RodgAa00
2,Marcedes Lewis,0,0,0,0,0,13.5,Sun,8,9,2024-11-03,40-168,CHI,@,ARI,L 9-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,13.5,0,0.0,3,10.7,TE,LewiMa00
3,Joe Flacco,16,2,0,0,1,100.0,Sun,9,9,2024-11-03,39-292,IND,@,MIN,L 13-21,16,27,11,59.3,179,0,1,0,0.0,3.7,63.7,3,20,10.00,6.6,4.96,3.80,11.2,36.7,2,-1,-0.5,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,54,100.0,0,0.0,0,0.0,QB,FlacJo00
4,Josh Johnson,0,3,0,0,0,10.5,Sun,9,9,2024-11-03,38-172,BAL,,DEN,W 41-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,2,0.7,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,10.5,0,0.0,0,0.0,QB,JohnJo05
5,Matthew Stafford,25,1,0,0,1,100.0,Sun,8,9,2024-11-03,36-270,LAR,@,SEA,W 26-20 (OT),25,44,19,56.8,298,2,1,0,4.5,2.3,83.3,0,0,0.00,6.8,6.66,6.66,11.9,50.0,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-2,0,0,77,100.0,0,0.0,0,0.0,QB,StafMa00
6,Kirk Cousins,19,4,0,0,2,100.0,Sun,9,9,2024-11-03,36-076,ATL,,DAL,W 27-21,19,24,5,79.2,222,3,0,0,12.5,0.0,144.8,2,12,7.69,9.3,11.75,10.38,11.7,46.2,4,-11,-2.8,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,2,0,-2,0,0,57,100.0,0,0.0,0,0.0,QB,CousKi00
7,Travis Kelce,0,0,16,0,1,83.5,Mon,8,9,2024-11-04,35-030,KAN,,TAM,W 30-24 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,14,100,7.1,0,87.5,6.3,6,68.8,0,0,0,,0,0,,0,0,0,1,0,0,0,0,71,83.5,0,0.0,0,0.0,TE,KelcTr00
8,Taysom Hill,0,5,5,1,0,44.3,Sun,9,9,2024-11-03,34-072,NOR,@,CAR,L 22-23,0,1,1,0.0,0,0,0,0,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,5,19,3.8,1,3,80.0,5,4,41,10.3,0,80.0,8.2,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,35,44.3,0,0.0,11,37.9,TE,HillTa00
9,Geno Smith,21,6,0,0,1,100.0,Sun,9,9,2024-11-03,34-024,SEA,,LAR,L 20-26 (OT),21,34,13,61.8,363,3,3,1,8.8,8.8,90.7,7,46,17.07,10.7,8.47,5.90,17.3,41.5,6,16,2.7,0,1,16.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-18,0,0,80,100.0,0,0.0,0,0.0,QB,SmitGe00
10,Zach Ertz,0,0,1,0,0,48.4,Sun,9,9,2024-11-03,33-359,WAS,@,NYG,W 27-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,48.4,0,0.0,0,0.0,TE,ErtzZa00
