rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
17,Marcedes Lewis,13.8,Sun,1,1,2024-09-08,40-112,CHI,NA,TEN,W 24-17,9,16.1,0,0,4,13.8,TE,LewiMa00
25,Taysom Hill,30,Sun,1,1,2024-09-08,34-016,NOR,NA,CAR,W 47-10,21,31.8,0,0,9,30,TE,HillTa00
27,Zach Ertz,3.7,Sun,1,1,2024-09-08,33-303,WAS,@,TAM,L 20-37,42,71.2,0,0,1,3.7,TE,ErtzZa00
40,Cordarrelle Patterson,12,Sun,1,1,2024-09-08,33-175,PIT,@,ATL,W 18-10,9,13.2,0,0,3,12,RB,PattCo00
44,Kyle Juszczyk,11.5,Mon,1,1,2024-09-09,33-139,SFO,NA,NYJ,W 32-19,40,55.6,0,0,3,11.5,FB,JuszKy00
88,Michael Burton,76.5,Sun,1,1,2024-09-08,32-220,DEN,@,SEA,L 20-26,10,14.5,0,0,26,76.5,FB,BurtMi00
112,MyCole Pruitt,28,Sun,1,1,2024-09-08,32-168,PIT,@,ATL,W 18-10,40,58.8,0,0,7,28,TE,PruiMy00
121,Chris Manhertz,54.2,Sun,1,1,2024-09-08,32-151,NYG,NA,MIN,L 6-28,20,28.2,0,0,13,54.2,TE,ManhCh00
124,Jordan Akins,52.8,Sun,1,1,2024-09-08,32-142,CLE,NA,DAL,L 17-33,43,56.6,0,0,19,52.8,TE,AkinJo00
125,Eric Tomlinson,14.3,Sun,1,1,2024-09-08,32-139,LAC,NA,LVR,W 22-10,7,12.3,0,0,4,14.3,TE,TomlEr01
133,Jordan Matthews,16.7,Sun,1,1,2024-09-08,32-054,CAR,@,NOR,L 10-47,20,33.9,0,0,5,16.7,TE,MattJo00
152,Chris Conley,61.5,Mon,1,1,2024-09-09,31-320,SFO,NA,NYJ,W 32-19,29,40.3,0,0,16,61.5,WR,ConlCh00
184,Nick Vannett,31,Sun,1,1,2024-09-08,31-186,TEN,@,CHI,L 17-24,16,25,0,0,9,31,TE,VannNi00
197,DeAndre Carter,31,Sun,1,1,2024-09-08,31-151,CHI,NA,TEN,W 24-17,13,23.2,0,0,9,31,WR,CartDe02
222,Ameer Abdullah,50,Sun,1,1,2024-09-08,31-087,LVR,@,LAC,L 10-22,0,0,0,0,14,50,RB,AbduAm00
224,Jamison Crowder,3.7,Sun,1,1,2024-09-08,31-083,WAS,@,TAM,L 20-37,3,5.1,0,0,1,3.7,WR,CrowJa00
