rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
1323,Kylen Granson,70.8,Sun,12,12,2024-11-24,26-242,IND,NA,DET,L 6-24,35,63.6,0,0,17,70.8,TE,GranKy00
1370,Ty Chandler,54.8,Sun,11,12,2024-11-24,26-196,MIN,@,CHI,W 30-27 (OT),0,0,0,0,17,54.8,RB,ChanTy01
1394,Greg Dortch,37.5,Sun,11,12,2024-11-24,26-179,ARI,@,SEA,L 6-16,12,20.7,0,0,9,37.5,WR,DortGr01
1437,Antonio Gibson,25,Sun,12,12,2024-11-24,26-154,NWE,@,MIA,L 15-34,30,43.5,0,0,7,25,RB,GibsAn00
1473,Lucas Krull,26.5,Sun,12,12,2024-11-24,26-136,DEN,@,LVR,W 29-19,21,30.9,0,0,9,26.5,TE,KrulLu00
1503,Andrew Ogletree,45.8,Sun,12,12,2024-11-24,26-119,IND,NA,DET,L 6-24,30,54.5,0,0,11,45.8,TE,OgleAn00
1515,Jake Bobo,70.8,Sun,11,12,2024-11-24,26-112,SEA,NA,ARI,W 16-6,15,23.4,0,0,17,70.8,WR,BoboJa00
1522,Travis Homer,64.5,Sun,11,12,2024-11-24,26-109,CHI,NA,MIN,L 27-30 (OT),0,0,0,0,20,64.5,RB,HomeTr00
1542,Hunter Long,75,Sun,11,12,2024-11-24,26-097,LAR,NA,PHI,L 20-37,13,20.3,0,0,21,75,TE,LongHu00
1580,DeeJay Dallas,66.7,Sun,11,12,2024-11-24,26-069,ARI,@,SEA,L 6-16,0,0,0,0,16,66.7,RB,DallDe00
1601,Luke Schoonmaker,42.1,Sun,11,12,2024-11-24,26-057,DAL,@,WAS,W 34-26,43,65.2,0,0,16,42.1,TE,SchoLu00
1610,Stone Smartt,37,Mon,11,12,2024-11-25,26-052,LAC,NA,BAL,L 23-30,3,4.3,0,0,10,37,TE,SmarSt00
1659,Pat Freiermuth,20,Thu,11,12,2024-11-21,26-027,PIT,@,CLE,L 19-24,44,63.8,0,0,4,20,TE,FreiPa00
1670,Jaylen Warren,25,Thu,11,12,2024-11-21,26-020,PIT,@,CLE,L 19-24,39,56.5,0,0,5,25,RB,WarrJa01
1705,Nick Muse,51.6,Sun,11,12,2024-11-24,25-365,MIN,@,CHI,W 30-27 (OT),6,8.5,0,0,16,51.6,TE,MuseNi00
1711,Brock Wright,16.7,Sun,11,12,2024-11-24,25-363,DET,@,IND,W 24-6,34,47.2,0,0,4,16.7,TE,WrigBr01
1713,Cody White,50,Sun,11,12,2024-11-24,25-362,SEA,NA,ARI,W 16-6,17,26.6,0,0,12,50,WR,WhitCo05
1722,Grant Calcaterra,35.7,Sun,11,12,2024-11-24,25-356,PHI,@,LAR,W 37-20,40,54.8,0,0,10,35.7,TE,CalcGr00
1741,Pierre Strong,45,Thu,11,12,2024-11-21,25-347,CLE,NA,PIT,W 24-19,0,0,0,0,9,45,RB,StroPi00
1781,Jalen Reagor,22.2,Mon,11,12,2024-11-25,25-328,LAC,NA,BAL,L 23-30,21,30.4,0,0,6,22.2,WR,ReagJa00
1794,Colby Parkinson,28.6,Sun,11,12,2024-11-24,25-321,LAR,NA,PHI,L 20-37,19,29.7,0,0,8,28.6,TE,ParkCo02
1811,Jaelon Darden,5,Thu,11,12,2024-11-21,25-312,CLE,NA,PIT,W 24-19,0,0,0,0,1,5,WR,DardJa00
1814,Tucker Fisk,37,Mon,11,12,2024-11-25,25-311,LAC,NA,BAL,L 23-30,18,26.1,0,0,10,37,TE,FiskTu00
1821,Connor Heyward,60,Thu,11,12,2024-11-21,25-304,PIT,@,CLE,L 19-24,14,20.3,0,0,12,60,TE,HeywCo00
1831,Trey Sermon,20.8,Sun,12,12,2024-11-24,25-299,IND,NA,DET,L 6-24,2,3.6,0,0,5,20.8,RB,SermTr00
1832,Ronnie Rivers,57.1,Sun,11,12,2024-11-24,25-298,LAR,NA,PHI,L 20-37,0,0,0,0,16,57.1,RB,RiveRo01
1847,Charlie Kolar,81.5,Mon,12,12,2024-11-25,25-289,BAL,@,LAC,W 30-23,32,49.2,0,0,22,81.5,TE,KolaCh00
1883,Jalen Tolbert,5.3,Sun,11,12,2024-11-24,25-271,DAL,@,WAS,W 34-26,64,97,0,0,2,5.3,WR,TolbJa00
1888,Jalen Nailor,6.5,Sun,11,12,2024-11-24,25-267,MIN,@,CHI,W 30-27 (OT),28,39.4,0,0,2,6.5,WR,NailJa00
1899,Cole Kmet,9.7,Sun,11,12,2024-11-24,25-259,CHI,NA,MIN,L 27-30 (OT),76,100,0,0,3,9.7,TE,KmetCo00
1901,Princeton Fant,65.8,Sun,11,12,2024-11-24,25-258,DAL,@,WAS,W 34-26,0,0,0,0,25,65.8,TE,FantPr00
1904,Kenneth Gainwell,35.7,Sun,11,12,2024-11-24,25-255,PHI,@,LAR,W 37-20,23,31.5,0,0,10,35.7,RB,GainKe00
1921,Calvin Austin III,15,Thu,11,12,2024-11-21,25-242,PIT,@,CLE,L 19-24,40,58,0,0,3,15,WR,AustCa00
1943,CeeDee Lamb,5.3,Sun,11,12,2024-11-24,25-230,DAL,@,WAS,W 34-26,62,93.9,0,0,2,5.3,WR,LambCe00
1960,Peyton Hendershot,37,Sun,11,12,2024-11-24,25-215,KAN,@,CAR,W 30-27,10,13.5,0,0,10,37,TE,HendPe01
1971,Noah Gray,51.9,Sun,11,12,2024-11-24,25-208,KAN,@,CAR,W 30-27,44,59.5,0,0,14,51.9,TE,GrayNo00
1991,Tylan Wallace,66.7,Mon,12,12,2024-11-25,25-196,BAL,@,LAC,W 30-23,7,10.8,0,0,18,66.7,WR,WallTy00
2001,Bo Melton,24,Sun,11,12,2024-11-24,25-190,GNB,NA,SFO,W 38-10,23,31.9,0,0,6,24,WR,MeltBo00
2011,Jordan Mason,40,Sun,11,12,2024-11-24,25-184,SFO,@,GNB,L 10-38,9,18.4,0,0,10,40,RB,MasoJo00
2029,Dareke Young,54.2,Sun,11,12,2024-11-24,25-173,SEA,NA,ARI,W 16-6,0,0,0,0,13,54.2,WR,YounDa02
2031,Raheem Blackshear,51.9,Sun,11,12,2024-11-24,25-172,CAR,NA,KAN,L 27-30,2,3.2,0,0,14,51.9,RB,BlacRa00
2035,Jack Westover,46.4,Sun,12,12,2024-11-24,25-168,NWE,@,MIA,L 15-34,1,1.4,0,0,13,46.4,TE,WestJa01
2040,Justin Jefferson,3.2,Sun,11,12,2024-11-24,25-161,MIN,@,CHI,W 30-27 (OT),70,98.6,0,0,1,3.2,WR,JeffJu00
2046,Cam Akers,12.9,Sun,11,12,2024-11-24,25-155,MIN,@,CHI,W 30-27 (OT),11,15.5,0,0,4,12.9,RB,AkerCa00
2071,Jake Tonges,36,Sun,11,12,2024-11-24,25-139,SFO,@,GNB,L 10-38,1,2,0,0,9,36,TE,TongJa00
2073,Nate Adkins,55.9,Sun,12,12,2024-11-24,25-138,DEN,@,LVR,W 29-19,20,29.4,0,0,19,55.9,TE,AdkiNa00
2142,Ihmir Smith-Marsette,40,Sun,11,12,2024-11-24,25-087,NYG,NA,TAM,L 7-30,0,0,0,0,8,40,WR,SmitIh00
2149,Chigoziem Okonkwo,34.3,Sun,11,12,2024-11-24,25-077,TEN,@,HOU,W 32-27,51,76.1,0,0,12,34.3,TE,OkonCh00
2150,Josh Whyle,17.1,Sun,11,12,2024-11-24,25-077,TEN,@,HOU,W 32-27,22,32.8,0,0,6,17.1,TE,WhylJo01
2155,Jerome Ford,25,Thu,11,12,2024-11-21,25-070,CLE,NA,PIT,W 24-19,20,34.5,0,0,5,25,RB,FordJe00
2213,Amon-Ra St. Brown,12.5,Sun,11,12,2024-11-24,25-031,DET,@,IND,W 24-6,68,94.4,0,0,3,12.5,WR,StxxAm00
2215,Ryan Flournoy,15.8,Sun,11,12,2024-11-24,25-028,DAL,@,WAS,W 34-26,10,15.2,0,0,6,15.8,WR,FlouRy00
2221,Dyami Brown,21.1,Sun,12,12,2024-11-24,25-023,WAS,NA,DAL,L 26-34,24,34.3,0,0,8,21.1,WR,BrowDy00
2228,Eric Gray,50,Sun,11,12,2024-11-24,25-020,NYG,NA,TAM,L 7-30,15,25.4,0,0,10,50,RB,GrayEr01
2238,Brayden Willis,60,Sun,11,12,2024-11-24,25-013,SFO,@,GNB,L 10-38,1,2,0,0,15,60,TE,WillBr06
2263,Hassan Haskins,63,Mon,11,12,2024-11-25,24-365,LAC,NA,BAL,L 23-30,31,44.9,0,0,17,63,RB,HaskHa00
2301,Dylan Laube,38.2,Sun,11,12,2024-11-24,24-346,LVR,NA,DEN,L 19-29,0,0,0,0,13,38.2,RB,LaubDy00
2316,Brevyn Spann-Ford,5.3,Sun,11,12,2024-11-24,24-333,DAL,@,WAS,W 34-26,33,50,0,0,2,5.3,TE,SpanBr00
2337,Chris Brooks,12,Sun,11,12,2024-11-24,24-318,GNB,NA,SFO,W 38-10,25,34.7,0,0,3,12,RB,BrooCh00
2415,Dameon Pierce,17.1,Sun,12,12,2024-11-24,24-279,HOU,NA,TEN,L 27-32,0,0,0,0,6,17.1,RB,PierDa01
2417,Ryan Miller,65,Sun,11,12,2024-11-24,24-278,TAM,@,NYG,W 30-7,15,23.1,0,0,13,65,WR,MillRy01
2436,Hunter Luepke,39.5,Sun,11,12,2024-11-24,24-270,DAL,@,WAS,W 34-26,15,22.7,0,0,15,39.5,RB,LuepHu00
2443,Malik Heath,12,Sun,11,12,2024-11-24,24-266,GNB,NA,SFO,W 38-10,15,20.8,0,0,3,12,WR,HeatMa00
2445,Kenny McIntosh,33.3,Sun,11,12,2024-11-24,24-266,SEA,NA,ARI,W 16-6,0,0,0,0,8,33.3,RB,McInKe00
2457,John FitzPatrick,16,Sun,11,12,2024-11-24,24-260,GNB,NA,SFO,W 38-10,14,19.4,0,0,4,16,TE,FitzJo00
2458,Bryce Ford-Wheaton,70,Sun,11,12,2024-11-24,24-260,NYG,NA,TAM,L 7-30,0,0,0,0,14,70,WR,FordBr00
2471,Teagan Quitoriano,31.4,Sun,12,12,2024-11-24,24-254,HOU,NA,TEN,L 27-32,6,10.7,0,0,11,31.4,TE,QuitTe00
2489,Blake Whiteheart,35,Thu,11,12,2024-11-21,24-244,CLE,NA,PIT,W 24-19,10,17.2,0,0,7,35,TE,WhitBl01
2526,Isaiah Likely,3.7,Mon,12,12,2024-11-25,24-221,BAL,@,LAC,W 30-23,35,53.8,0,0,1,3.7,TE,LikeIs00
2530,Justin Shorter,44.1,Sun,11,12,2024-11-24,24-221,LVR,NA,DEN,L 19-29,4,5.2,0,0,15,44.1,TE,ShorJu00
2554,Jayden Reed,12,Sun,11,12,2024-11-24,24-210,GNB,NA,SFO,W 38-10,36,50,0,0,3,12,WR,ReedJa03
2573,Jalen Brooks,39.5,Sun,11,12,2024-11-24,24-201,DAL,@,WAS,W 34-26,19,28.8,0,0,15,39.5,WR,BrooJa03
2594,Jha'Quan Jackson,34.3,Sun,11,12,2024-11-24,24-193,TEN,@,HOU,W 32-27,2,3,0,0,12,34.3,WR,JackJh00
2599,Ben Sims,12,Sun,11,12,2024-11-24,24-192,GNB,NA,SFO,W 38-10,24,33.3,0,0,3,12,TE,SimsBe00
2607,Bryce Oliver,17.1,Sun,11,12,2024-11-24,24-189,TEN,@,HOU,W 32-27,10,14.9,0,0,6,17.1,WR,OlivBr02
2636,Xavier Hutchinson,34.3,Sun,12,12,2024-11-24,24-176,HOU,NA,TEN,L 27-32,8,14.3,0,0,12,34.3,WR,HutcXa00
2638,Tommy Tremble,14.8,Sun,11,12,2024-11-24,24-175,CAR,NA,KAN,L 27-30,51,82.3,0,0,4,14.8,TE,TremTo00
2658,Cade Stover,65.7,Sun,12,12,2024-11-24,24-165,HOU,NA,TEN,L 27-32,20,35.7,0,0,23,65.7,TE,StovCa00
2661,Payne Durham,45,Sun,11,12,2024-11-24,24-162,TAM,@,NYG,W 30-7,24,36.9,0,0,9,45,TE,DurhPa00
2683,Scott Matlock,40.7,Mon,11,12,2024-11-25,24-150,LAC,NA,BAL,L 23-30,15,21.7,13,20,11,40.7,FB/DL,MatlSc00
2685,Isaac Guerendo,28,Sun,11,12,2024-11-24,24-149,SFO,@,GNB,L 10-38,0,0,0,0,7,28,RB,GuerIs00
2705,Julian Hill,64.3,Sun,11,12,2024-11-24,24-138,MIA,NA,NWE,W 34-15,31,45.6,0,0,18,64.3,TE,HillJu02
2720,John Metchie,2.9,Sun,12,12,2024-11-24,24-129,HOU,NA,TEN,L 27-32,40,71.4,0,0,1,2.9,WR,MetcJo00
2802,Ricky Pearsall,16,Sun,11,12,2024-11-24,24-076,SFO,@,GNB,L 10-38,33,67.3,0,0,4,16,WR,PearRi00
2803,Derius Davis,33.3,Mon,11,12,2024-11-25,24-075,LAC,NA,BAL,L 23-30,7,10.1,0,0,9,33.3,WR,DaviDe02
2804,Zay Flowers,3.7,Mon,12,12,2024-11-25,24-075,BAL,@,LAC,W 30-23,50,76.9,0,0,1,3.7,WR,FlowZa00
2806,Sincere McCormick,11.8,Sun,11,12,2024-11-24,24-075,LVR,NA,DEN,L 19-29,8,10.4,0,0,4,11.8,RB,McCoSi00
2812,Ramel Keyton,23.5,Sun,11,12,2024-11-24,24-071,LVR,NA,DEN,L 19-29,3,3.9,0,0,8,23.5,WR,KeytRa00
2823,Daniel Bellinger,50,Sun,11,12,2024-11-24,24-063,NYG,NA,TAM,L 7-30,17,28.8,0,0,10,50,TE,BellDa00
2839,Jordan Whittington,64.3,Sun,11,12,2024-11-24,24-054,LAR,NA,PHI,L 20-37,0,0,0,0,18,64.3,WR,WhitJo04
2877,Julius Chestnut,48.6,Sun,11,12,2024-11-24,24-029,TEN,@,HOU,W 32-27,2,3,0,0,17,48.6,RB,ChesJu00
2880,Elijah Higgins,54.2,Sun,11,12,2024-11-24,24-028,ARI,@,SEA,L 6-16,18,31,0,0,13,54.2,TE,HiggEl00
2892,Tucker Kraft,40,Sun,11,12,2024-11-24,24-021,GNB,NA,SFO,W 38-10,57,79.2,0,0,10,40,TE,KrafTu00
2907,Tyler Goodson,58.3,Sun,12,12,2024-11-24,24-014,IND,NA,DET,L 6-24,0,0,0,0,14,58.3,RB,GoodTy00
2935,Blake Corum,35.7,Sun,11,12,2024-11-24,23-365,LAR,NA,PHI,L 20-37,6,9.4,0,0,10,35.7,RB,CoruBl00
3000,Malik Washington,28.6,Sun,11,12,2024-11-24,23-325,MIA,NA,NWE,W 34-15,23,33.8,0,0,8,28.6,WR,WashMa00
3007,Zach Charbonnet,20.8,Sun,11,12,2024-11-24,23-321,SEA,NA,ARI,W 16-6,24,37.5,0,0,5,20.8,RB,CharZa00
3047,Xavier Legette,22.2,Sun,11,12,2024-11-24,23-300,CAR,NA,KAN,L 27-30,58,93.5,0,0,6,22.2,WR,LegeXa00
3048,Roschon Johnson,25.8,Sun,11,12,2024-11-24,23-298,CHI,NA,MIN,L 27-30 (OT),29,38.2,0,0,8,25.8,RB,JohnRo07
3055,Davis Allen,28.6,Sun,11,12,2024-11-24,23-295,LAR,NA,PHI,L 20-37,31,48.4,0,0,8,28.6,TE,AlleDa02
3090,Theo Johnson,35,Sun,11,12,2024-11-24,23-272,NYG,NA,TAM,L 7-30,43,72.9,0,0,7,35,TE,JohnTh00
3151,Luke McCaffrey,13.2,Sun,12,12,2024-11-24,23-236,WAS,NA,DAL,L 26-34,18,25.7,0,0,5,13.2,WR,McCaLu00
3152,Trey Palmer,20,Sun,11,12,2024-11-24,23-236,TAM,@,NYG,W 30-7,17,26.2,0,0,4,20,WR,PalmTr00
3155,Johnny Wilson,21.4,Sun,11,12,2024-11-24,23-235,PHI,@,LAR,W 37-20,51,69.9,0,0,6,21.4,WR,WilsJo03
3236,Jaheim Bell,67.9,Sun,12,12,2024-11-24,23-163,NWE,@,MIA,L 15-34,8,11.6,0,0,19,67.9,TE,BellJa00
3242,Devontez Walker,44.4,Mon,12,12,2024-11-25,23-159,BAL,@,LAC,W 30-23,2,3.1,0,0,12,44.4,WR,WalkDe01
3257,Michael Mayer,29.4,Sun,11,12,2024-11-24,23-141,LVR,NA,DEN,L 19-29,34,44.2,0,0,10,29.4,TE,MayeMi00
3276,Sione Vaki,83.3,Sun,11,12,2024-11-24,23-117,DET,@,IND,W 24-6,1,1.4,0,0,20,83.3,RB,VakiSi00
3282,Josh Downs,16.7,Sun,12,12,2024-11-24,23-104,IND,NA,DET,L 6-24,29,52.7,0,0,4,16.7,WR,DownJo00
3289,Darnell Washington,20,Thu,11,12,2024-11-21,23-096,PIT,@,CLE,L 19-24,38,55.1,0,0,4,20,TE,WashDa03
3313,Tip Reiman,29.2,Sun,11,12,2024-11-24,23-068,ARI,@,SEA,L 6-16,20,34.5,0,0,7,29.2,TE,ReimTi00
3343,Sean Tucker,35,Sun,11,12,2024-11-24,23-030,TAM,@,NYG,W 30-7,5,7.7,0,0,7,35,RB,TuckSe00
3386,Keaton Mitchell,25.9,Mon,12,12,2024-11-25,22-313,BAL,@,LAC,W 30-23,0,0,0,0,7,25.9,RB,MitcKe01
3410,Marvin Mims,35.3,Sun,12,12,2024-11-24,22-250,DEN,@,LVR,W 29-19,16,23.5,0,0,12,35.3,WR,MimsMa00
3440,AJ Barner,12.5,Sun,11,12,2024-11-24,22-205,SEA,NA,ARI,W 16-6,54,84.4,0,0,3,12.5,TE,BarnAJ00
3471,Ben Sinnott,39.5,Sun,12,12,2024-11-24,22-163,WAS,NA,DAL,L 26-34,21,30,0,0,15,39.5,TE,SinnBe00
3498,Bucky Irving,10,Sun,11,12,2024-11-24,22-097,TAM,@,NYG,W 30-7,34,52.3,0,0,2,10,RB,IrviBu00
3501,Will Shipley,60.7,Sun,11,12,2024-11-24,22-087,PHI,@,LAR,W 37-20,0,0,0,0,17,60.7,RB,ShipWi00
3521,Carson Steele,7.4,Sun,11,12,2024-11-24,22-034,KAN,@,CAR,W 30-27,11,14.9,0,0,2,7.4,RB,SteeCa00
3541,Ja'Tavion Sanders,22.2,Sun,11,12,2024-11-24,21-242,CAR,NA,KAN,L 27-30,12,19.4,0,0,6,22.2,TE,SandJa01
3560,Audric Estime,14.7,Sun,12,12,2024-11-24,21-079,DEN,@,LVR,W 29-19,5,7.4,0,0,5,14.7,RB,EstiAu00
