Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
27,Ameer Abdullah,0,8,6,1,0,89.6,Sun,11,12,2024-11-24,31-164,LVR,,DEN,L 19-29,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,28,3.5,0,2,50.0,6,5,37,7.4,1,83.3,6.2,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,69,89.6,0,0.0,0,0.0,RB,AbduAm00
28,Cooper Kupp,0,0,11,1,1,95.3,Sun,11,12,2024-11-24,31-162,LAR,,PHI,L 20-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,8,60,7.5,1,72.7,5.5,1,45.5,1,0,0,,0,0,,0,0,6,1,0,0,0,0,61,95.3,0,0.0,0,0.0,WR,KuppCo00
29,C.J. Ham,0,0,1,0,0,26.8,Sun,11,12,2024-11-24,31-125,MIN,@,CHI,W 30-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,26.8,0,0.0,20,64.5,FB,HamxC.00
30,Mike Evans,0,0,6,0,0,60.0,Sun,11,12,2024-11-24,31-095,TAM,@,NYG,W 30-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,68,13.6,0,83.3,11.3,3,83.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,60.0,0,0.0,0,0.0,WR,EvanMi00
31,Allen Robinson,0,0,0,0,0,5.6,Sun,11,12,2024-11-24,31-092,DET,@,IND,W 24-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,5.6,0,0.0,0,0.0,WR,RobiAl02
32,Mo Alie-Cox,0,0,0,0,0,41.8,Sun,12,12,2024-11-24,31-066,IND,,DET,L 6-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,41.8,0,0.0,8,33.3,TE,AlieMo00
33,George Kittle,0,0,6,1,0,83.7,Sun,11,12,2024-11-24,31-046,SFO,@,GNB,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,82,13.7,1,100.0,13.7,4,83.3,1,0,0,,0,0,,0,0,6,0,0,0,0,0,41,83.7,0,0.0,0,0.0,TE,KittGe00
34,Cooper Rush,24,4,0,0,1,97.0,Sun,11,12,2024-11-24,31-003,DAL,@,WAS,W 34-26,24,32,8,75.0,247,2,0,0,6.3,0.0,117.6,1,6,3.03,7.7,8.97,8.52,10.3,57.6,4,1,0.3,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-1,0,0,64,97.0,0,0.0,0,0.0,QB,RushCo00
35,Tim Patrick,0,0,4,0,0,50.0,Sun,11,12,2024-11-24,31-001,DET,@,IND,W 24-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,55,13.8,0,100.0,13.8,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,36,50.0,0,0.0,0,0.0,WR,PatrTi00
36,Derrick Henry,0,24,0,0,0,60.0,Mon,12,12,2024-11-25,30-326,BAL,@,LAC,W 30-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,24,140,5.8,0,9,70.8,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,60.0,0,0.0,0,0.0,RB,HenrDe00
37,Jameis Winston,18,3,0,1,1,98.3,Thu,11,12,2024-11-21,30-320,CLE,,PIT,W 24-19,18,27,9,66.7,219,0,1,0,0.0,3.7,76.0,1,0,3.57,8.1,6.44,6.21,12.2,46.4,3,7,2.3,1,3,100.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,1,0,0,0,0,57,98.3,0,0.0,0,0.0,QB,WinsJa00
38,Tyreek Hill,0,0,6,0,0,73.5,Sun,11,12,2024-11-24,30-268,MIA,,NWE,W 34-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,48,9.6,0,83.3,8.0,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,73.5,0,0.0,0,0.0,WR,HillTy00
39,Eric Saubert,0,0,1,0,0,26.5,Sun,11,12,2024-11-24,30-207,SFO,@,GNB,L 10-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,26.5,0,0.0,16,64.0,TE,SaubEr00
40,Pharaoh Brown,0,0,2,0,0,45.3,Sun,11,12,2024-11-24,30-204,SEA,,ARI,W 16-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,19,9.5,0,100.0,9.5,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,29,45.3,0,0.0,12,50.0,TE,BrowPh01
41,Dare Ogunbowale,0,0,0,0,0,23.2,Sun,12,12,2024-11-24,30-204,HOU,,TEN,L 27-32,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,23.2,0,0.0,23,65.7,RB,OgunDa00
42,Patrick Ricard,0,0,0,0,0,53.8,Mon,12,12,2024-11-25,30-182,BAL,@,LAC,W 30-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,53.8,0,0.0,0,0.0,FB,RicaPa00
43,Gerald Everett,0,0,0,0,0,3.9,Sun,11,12,2024-11-24,30-152,CHI,,MIN,L 27-30 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,3.9,0,0.0,0,0.0,TE,EverGe00
44,Kalif Raymond,0,0,1,0,0,13.9,Sun,11,12,2024-11-24,30-108,DET,@,IND,W 24-6,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,13.9,0,0.0,6,25.0,WR,RaymKa00
45,Demarcus Robinson,0,0,3,1,0,79.7,Sun,11,12,2024-11-24,30-064,LAR,,PHI,L 20-37,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,15,7.5,1,66.7,5.0,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,51,79.7,0,0.0,0,0.0,WR,RobiDe01
46,Mike Williams,0,0,0,0,0,27.5,Thu,11,12,2024-11-21,30-048,PIT,@,CLE,L 19-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,27.5,0,0.0,0,0.0,WR,WillMi07
47,Jared Goff,26,2,0,0,1,100.0,Sun,11,12,2024-11-24,30-041,DET,@,IND,W 24-6,26,36,10,72.2,269,0,0,0,0.0,0.0,93.4,3,16,7.69,7.5,7.47,6.49,10.3,53.8,2,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,72,100.0,0,0.0,0,0.0,QB,GoffJa00
48,Austin Hooper,0,0,4,1,0,37.7,Sun,12,12,2024-11-24,30-026,NWE,@,MIA,L 15-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,4,59,14.8,1,100.0,14.8,2,75.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,26,37.7,0,0.0,2,7.1,TE,HoopAu00
49,River Cracraft,0,0,0,0,0,23.5,Sun,11,12,2024-11-24,30-023,MIA,,NWE,W 34-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,23.5,0,0.0,10,35.7,WR,CracRi00
50,Tyler Boyd,0,0,6,0,0,56.7,Sun,11,12,2024-11-24,30-009,TEN,@,HOU,W 32-27,0,1,1,0.0,0,0,0,0,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,0,0,,0,0,,6,6,55,9.2,0,100.0,9.2,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,56.7,0,0.0,1,2.9,WR,BoydTy00
51,Johnny Mundt,0,0,1,0,0,46.5,Sun,11,12,2024-11-24,30-001,MIN,@,CHI,W 30-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,7,7.0,0,100.0,7.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,33,46.5,0,0.0,10,32.3,TE,MundJo00
52,Aaron Jones,0,22,4,1,1,78.9,Sun,11,12,2024-11-24,29-358,MIN,@,CHI,W 30-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,106,4.8,1,5,45.5,4,3,23,7.7,0,75.0,5.8,1,50.0,1,0,0,,0,0,,0,0,6,1,0,0,0,0,56,78.9,0,0.0,0,0.0,RB,JoneAa00
53,Hunter Henry,0,0,8,0,0,82.6,Sun,12,12,2024-11-24,29-353,NWE,@,MIA,L 15-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,44,8.8,0,62.5,5.5,1,62.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,82.6,0,0.0,0,0.0,TE,HenrHu00
54,Zach Pascal,0,0,0,0,0,1.7,Sun,11,12,2024-11-24,29-342,ARI,@,SEA,L 6-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.7,0,0.0,16,66.7,WR,PascZa00
55,Calvin Ridley,0,0,6,0,0,79.1,Sun,11,12,2024-11-24,29-340,TEN,@,HOU,W 32-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,93,18.6,0,83.3,15.5,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,79.1,0,0.0,1,2.9,WR,RidlCa00
56,Dallas Goedert,0,0,5,0,0,75.3,Sun,11,12,2024-11-24,29-326,PHI,@,LAR,W 37-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,19,4.8,0,80.0,3.8,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,55,75.3,0,0.0,2,7.1,TE,GoedDa00
57,David Moore,0,0,10,1,0,93.5,Sun,11,12,2024-11-24,29-314,CAR,,KAN,L 27-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,81,13.5,1,60.0,8.1,6,60.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,93.5,0,0.0,0,0.0,WR,MoorDa03
58,Nick Mullens,1,0,0,0,0,2.8,Sun,11,12,2024-11-24,29-248,MIN,@,CHI,W 30-27 (OT),1,1,0,100.0,14,0,0,0,0.0,0.0,118.7,0,0,0.00,14.0,14.00,14.00,14.0,100.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.8,0,0.0,0,0.0,QB,MullNi00
59,Zay Jones,0,0,0,0,0,37.9,Sun,11,12,2024-11-24,29-239,ARI,@,SEA,L 6-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,37.9,0,0.0,0,0.0,WR,JoneZa00
60,Gus Edwards,0,9,1,1,0,23.2,Mon,11,12,2024-11-25,29-226,LAC,,BAL,L 23-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,11,1.2,1,3,55.6,1,0,0,,0,0.0,0.0,0,0.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,16,23.2,0,0.0,0,0.0,RB,EdwaGu00
61,Baker Mayfield,24,4,0,1,2,100.0,Sun,11,12,2024-11-24,29-224,TAM,@,NYG,W 30-7,24,30,6,80.0,294,0,0,0,0.0,0.0,107.5,0,0,0.00,9.8,9.80,9.80,12.3,60.0,4,29,7.3,1,3,75.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,2,1,-5,0,0,65,100.0,0,0.0,0,0.0,QB,MayfBa00
62,James Conner,0,7,5,0,0,69.0,Sun,11,12,2024-11-24,29-203,ARI,@,SEA,L 6-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,8,1.1,0,0,28.6,5,5,41,8.2,0,100.0,8.2,2,80.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,69.0,0,0.0,0,0.0,RB,ConnJa00
63,Austin Ekeler,0,9,3,0,1,62.9,Sun,12,12,2024-11-24,29-191,WAS,,DAL,L 26-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,22,2.4,0,1,11.1,3,2,2,1.0,0,66.7,0.7,0,0.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,44,62.9,0,0.0,7,18.4,RB,EkelAu00
64,Ezekiel Elliott,0,3,0,0,0,19.7,Sun,11,12,2024-11-24,29-125,DAL,@,WAS,W 34-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,6,2.0,0,0,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,1,0,0,0,13,19.7,0,0.0,0,0.0,RB,ElliEz00
65,Kendrick Bourne,0,0,5,0,0,59.4,Sun,12,12,2024-11-24,29-112,NWE,@,MIA,L 15-34,0,1,1,0.0,0,0,0,0,0.0,0.0,39.6,0,0,0.00,0.0,0.00,0.00,,0.0,0,0,,0,0,,5,3,30,10.0,0,60.0,6.0,2,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,59.4,0,0.0,0,0.0,WR,BourKe00
66,Kareem Hunt,0,16,4,0,0,55.4,Sun,11,12,2024-11-24,29-110,KAN,@,CAR,W 30-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,16,68,4.3,0,4,68.8,4,3,19,6.3,0,75.0,4.8,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,55.4,0,0.0,0,0.0,RB,HuntKa00
67,Durham Smythe,0,0,1,0,0,36.8,Sun,11,12,2024-11-24,29-107,MIA,,NWE,W 34-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,8,8.0,0,100.0,8.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,36.8,0,0.0,8,28.6,TE,SmytDu00
68,Jonnu Smith,0,1,11,1,0,69.1,Sun,11,12,2024-11-24,29-094,MIA,,NWE,W 34-15,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,0,0.0,0,0,0.0,11,9,87,9.7,1,81.8,7.9,6,81.8,1,0,0,,0,0,,0,0,6,0,0,0,0,0,47,69.1,0,0.0,0,0.0,TE,SmitJo01
69,Mark Andrews,0,1,5,1,0,41.5,Mon,12,12,2024-11-25,29-080,BAL,@,LAC,W 30-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,1,100.0,5,5,44,8.8,1,100.0,8.8,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,27,41.5,0,0.0,1,3.7,TE,AndrMa00
70,Brandon Powell,0,0,0,0,0,8.5,Sun,11,12,2024-11-24,29-073,MIN,@,CHI,W 30-27 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,8.5,0,0.0,7,22.6,WR,PoweBr00
71,Terry McLaurin,0,0,6,1,0,81.4,Sun,12,12,2024-11-24,29-070,WAS,,DAL,L 26-34,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,102,20.4,1,83.3,17.0,1,66.7,1,0,0,,0,0,,0,0,6,0,1,0,0,0,57,81.4,0,0.0,0,0.0,WR,McLaTe00
72,Samaje Perine,0,1,2,0,0,32.4,Sun,11,12,2024-11-24,29-069,KAN,@,CAR,W 30-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,13,13.0,0,1,100.0,2,2,11,5.5,0,100.0,5.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,32.4,0,0.0,8,29.6,RB,PeriSa00
73,Patrick Mahomes,27,5,0,0,1,100.0,Sun,11,12,2024-11-24,29-068,KAN,@,CAR,W 30-27,27,37,10,73.0,269,3,0,0,8.1,0.0,120.2,5,43,11.90,7.3,8.89,6.81,10.0,50.0,5,60,12.0,0,3,60.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,74,100.0,0,0.0,0,0.0,QB,MahoPa00
