Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Aaron Rodgers,23,0,0,0,1,100.0,Mon,6,6,2024-10-14,40-317,NYJ,,BUF,L 20-23,23,35,12,65.7,294,2,1,0,5.7,2.9,99.0,3,22,7.89,8.4,8.26,7.03,12.8,42.1,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,0,0,0,63,100.0,0,0.0,0,0.0,QB,RodgAa00
2,Marcedes Lewis,0,0,1,0,0,19.7,Sun,6,6,2024-10-13,40-147,CHI,,JAX,W 35-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,2,2.0,0,100.0,2.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,19.7,0,0.0,6,25.0,TE,LewiMa00
3,Joe Flacco,22,1,0,0,0,100.0,Sun,6,6,2024-10-13,39-271,IND,@,TEN,W 20-17,22,38,16,57.9,189,2,1,0,5.3,2.6,77.6,0,0,0.00,5.0,4.84,4.84,8.6,47.4,1,1,1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0,QB,FlacJo00
4,Andy Dalton,26,3,0,0,0,100.0,Sun,6,6,2024-10-13,36-350,CAR,,ATL,L 20-38,26,38,12,68.4,221,2,2,0,5.3,5.3,78.9,0,0,0.00,5.8,4.50,4.50,8.5,42.1,3,21,7.0,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0,QB,DaltAn00
5,Kirk Cousins,19,4,0,0,0,100.0,Sun,6,6,2024-10-13,36-055,ATL,@,CAR,W 38-20,19,30,11,63.3,225,1,0,0,3.3,0.0,97.2,0,0,0.00,7.5,8.17,8.17,11.8,50.0,4,-5,-1.3,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0,QB,CousKi00
6,Geno Smith,30,1,0,0,0,100.0,Thu,6,6,2024-10-10,34-000,SEA,,SFO,L 24-36,30,52,22,57.7,312,1,2,0,1.9,3.8,65.5,1,6,1.89,6.0,4.65,4.45,10.4,45.3,1,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,78,100.0,0,0.0,0,0.0,QB,SmitGe00
7,Zach Ertz,0,0,5,0,0,79.7,Sun,6,6,2024-10-13,33-338,WAS,@,BAL,L 23-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,68,17.0,0,80.0,13.6,4,80.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,79.7,0,0.0,0,0.0,TE,ErtzZa00
8,Kyle Juszczyk,0,1,4,1,0,64.6,Thu,6,6,2024-10-10,33-170,SFO,@,SEA,W 36-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,6,6.0,1,1,100.0,4,3,10,3.3,0,75.0,2.5,0,25.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,42,64.6,0,0.0,0,0.0,FB,JuszKy00
9,Michael Burton,0,0,0,0,0,7.3,Sun,6,6,2024-10-13,32-255,DEN,,LAC,L 16-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,7.3,0,0.0,19,70.4,FB,BurtMi00
10,Chris Manhertz,0,0,0,0,0,24.1,Sun,6,6,2024-10-13,32-186,NYG,,CIN,L 7-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,24.1,0,0.0,7,31.8,TE,ManhCh00
