Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
1,Aaron Rodgers,16,6,0,0,0,100.0,Sun,14,15,2024-12-15,41-013,NYJ,@,JAX,W 32-25,16,30,14,53.3,289,3,0,0,10.0,0.0,120.0,1,14,3.23,9.6,11.63,10.81,18.1,41.9,6,45,7.5,0,3,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0,QB,RodgAa00
2,Marcedes Lewis,0,0,0,0,0,25.4,Mon,14,15,2024-12-16,40-211,CHI,@,MIN,L 12-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,25.4,0,0.0,3,11.1,TE,LewiMa00
3,Josh Johnson,0,1,0,0,0,16.9,Sun,14,15,2024-12-15,38-214,BAL,@,NYG,W 35-14,0,0,0,,0,0,0,0,,,,1,5,100.00,,,-5.00,,0.0,1,-1,-1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,16.9,0,0.0,0,0.0,QB,JohnJo05
4,Matthew Stafford,16,4,0,0,0,100.0,Thu,14,15,2024-12-12,36-309,LAR,@,SFO,W 12-6,16,27,11,59.3,160,0,0,0,0.0,0.0,76.2,0,0,0.00,5.9,5.93,5.93,10.0,48.1,4,18,4.5,0,3,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0,QB,StafMa00
5,Kirk Cousins,11,3,0,0,1,100.0,Mon,14,15,2024-12-16,36-119,ATL,@,LVR,W 15-9,11,17,6,64.7,112,1,1,0,5.9,5.9,78.6,3,19,15.00,6.6,5.12,3.40,10.2,30.0,3,0,0.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-6,0,0,58,100.0,0,0.0,0,0.0,QB,CousKi00
6,Russell Wilson,14,4,0,0,1,97.7,Sun,14,15,2024-12-15,36-016,PIT,@,PHI,L 13-27,14,22,8,63.6,128,1,0,0,4.5,0.0,94.5,2,21,8.33,5.8,6.73,5.29,9.1,29.2,4,13,3.3,0,2,75.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,-6,0,0,42,97.7,0,0.0,0,0.0,QB,WilsRu00
7,Travis Kelce,0,0,8,0,0,89.3,Sun,14,15,2024-12-15,35-071,KAN,@,CLE,W 21-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,27,6.8,0,50.0,3.4,2,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,89.3,0,0.0,0,0.0,TE,KelcTr00
8,Adam Thielen,0,0,7,0,0,85.5,Sun,14,15,2024-12-15,34-115,CAR,,DAL,L 14-30,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,51,10.2,0,71.4,7.3,1,28.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,85.5,0,0.0,0,0.0,WR,ThieAd00
9,Geno Smith,15,1,0,0,0,59.3,Sun,14,15,2024-12-15,34-066,SEA,,GNB,L 13-30,15,19,4,78.9,149,0,1,0,0.0,5.3,77.4,3,24,13.64,7.8,5.47,3.64,9.9,50.0,1,5,5.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,59.3,0,0.0,0,0.0,QB,SmitGe00
10,Zach Ertz,0,0,2,0,0,23.1,Sun,14,15,2024-12-15,34-035,WAS,@,NOR,W 20-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,25,12.5,0,100.0,12.5,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,23.1,0,0.0,0,0.0,TE,ErtzZa00
