rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
328,Kalif Raymond,18.2,Sun,7,8,2024-10-27,30-080,DET,NA,TEN,W 52-14,15,31.3,0,0,6,18.2,WR,RaymKa00
367,Austin Hooper,11.5,Sun,8,8,2024-10-27,29-364,NWE,NA,NYJ,W 25-22,32,47.8,0,0,3,11.5,TE,HoopAu00
378,Tanner Hudson,54.2,Sun,8,8,2024-10-27,29-350,CIN,NA,PHI,L 17-37,8,13.8,0,0,13,54.2,TE,HudsTa00
393,Johnny Mundt,36,Thu,7,8,2024-10-24,29-336,MIN,@,LAR,L 20-30,31,62,0,0,9,36,TE,MundJo00
412,Zach Pascal,65.4,Sun,8,8,2024-10-27,29-314,ARI,@,MIA,W 28-27,2,3,0,0,17,65.4,WR,PascZa00
424,KhaDarel Hodge,63,Sun,8,8,2024-10-27,29-298,ATL,@,TAM,W 31-26,1,1.6,0,0,17,63,WR,HodgKh00
432,David Moore,4.2,Sun,8,8,2024-10-27,29-286,CAR,@,DEN,L 14-28,50,82,0,0,1,4.2,WR,MoorDa03
442,Ross Dwelley,37,Sun,8,8,2024-10-27,29-275,ATL,@,TAM,W 31-26,5,8.1,0,0,10,37,TE,DwelRo00
459,Anthony Firkser,69.2,Sun,8,8,2024-10-27,29-251,NYJ,@,NWE,L 22-25,2,3.2,0,0,18,69.2,TE,FirkAn00
473,Jamaal Williams,26.5,Sun,8,8,2024-10-27,29-207,NOR,@,LAC,L 8-26,23,31.5,0,0,9,26.5,RB,WillJa06
490,Austin Ekeler,11.5,Sun,8,8,2024-10-27,29-163,WAS,NA,CHI,W 18-15,42,56.8,0,0,3,11.5,RB,EkelAu00
529,Durham Smythe,46.2,Sun,7,8,2024-10-27,29-079,MIA,NA,ARI,L 27-28,19,29.2,0,0,12,46.2,TE,SmytDu00
558,Brandon Powell,32,Thu,7,8,2024-10-24,29-042,MIN,@,LAR,L 20-30,6,12,0,0,8,32,WR,PoweBr00
560,Samaje Perine,8.3,Sun,7,8,2024-10-27,29-041,KAN,@,LVR,W 27-20,22,30.6,0,0,2,8.3,RB,PeriSa00
577,Courtland Sutton,4.2,Sun,8,8,2024-10-27,29-017,DEN,NA,CAR,W 28-14,61,83.6,0,0,1,4.2,WR,SuttCo00
615,Jody Fortson,16.7,Sun,7,8,2024-10-27,28-325,KAN,@,LVR,W 27-20,19,26.4,0,0,4,16.7,TE,FortJo01
628,Jeremy McNichols,65.4,Sun,8,8,2024-10-27,28-306,WAS,NA,CHI,W 18-15,5,6.8,0,0,17,65.4,RB,McNiJe00
664,D'Ernest Johnson,15.2,Sun,8,8,2024-10-27,28-243,JAX,NA,GNB,L 27-30,19,33.3,0,0,5,15.2,RB,JohnDE04
666,Trent Sherfield,64,Thu,7,8,2024-10-24,28-242,MIN,@,LAR,L 20-30,3,6,0,0,16,64,WR,SherTr00
685,Justin Watson,12.5,Sun,7,8,2024-10-27,28-206,KAN,@,LVR,W 27-20,55,76.4,0,0,3,12.5,WR,WatsJu01
696,Drew Sample,50,Sun,8,8,2024-10-27,28-194,CIN,NA,PHI,L 17-37,18,31,0,0,12,50,TE,SampDr00
699,D'Onta Foreman,17.2,Sun,8,8,2024-10-27,28-186,CLE,NA,BAL,W 29-24,13,18.8,0,0,5,17.2,RB,ForeDO00
735,Alex Bachman,20.8,Sun,8,8,2024-10-27,28-151,LVR,NA,KAN,L 20-27,6,10.3,0,0,5,20.8,WR,BachAl00
746,Ian Thomas,29.2,Sun,8,8,2024-10-27,28-143,CAR,@,DEN,L 14-28,17,27.9,0,0,7,29.2,TE,ThomIa00
753,Craig Reynolds,63.6,Sun,7,8,2024-10-27,28-134,DET,NA,TEN,W 52-14,6,12.5,0,0,21,63.6,RB,ReynCr00
765,Alec Ingold,26.9,Sun,7,8,2024-10-27,28-110,MIA,NA,ARI,L 27-28,27,41.5,0,0,7,26.9,FB,IngoAl01
782,KaVontae Turpin,36.7,Sun,7,8,2024-10-27,28-086,DAL,@,SFO,L 24-30,14,22.6,0,0,11,36.7,WR,TurpKa00
810,Jamycal Hasty,30.8,Sun,8,8,2024-10-27,28-045,NWE,NA,NYJ,W 25-22,0,0,0,0,8,30.8,RB,HastJa02
811,Juwan Johnson,20.6,Sun,8,8,2024-10-27,28-044,NOR,@,LAC,L 8-26,32,43.8,0,0,7,20.6,TE,JohnJu02
825,Equanimeous St. Brown,2.9,Sun,8,8,2024-10-27,28-027,NOR,@,LAC,L 8-26,34,46.6,0,0,1,2.9,WR,St.BEq00
836,Ray-Ray McCloud,18.5,Sun,8,8,2024-10-27,28-012,ATL,@,TAM,W 31-26,55,88.7,0,0,5,18.5,WR,McClRa00
862,Shane Zylstra,60.6,Sun,7,8,2024-10-27,27-346,DET,NA,TEN,W 52-14,13,27.1,0,0,20,60.6,TE,ZylsSh00
903,Adam Prentice,55.9,Sun,8,8,2024-10-27,27-285,NOR,@,LAC,L 8-26,12,16.4,0,0,19,55.9,FB,PrenAd00
906,DJ Turner,37.5,Sun,8,8,2024-10-27,27-283,LVR,NA,KAN,L 20-27,31,53.4,0,0,9,37.5,WR,TurnDJ00
923,Adam Trautman,12.5,Sun,8,8,2024-10-27,27-265,DEN,NA,CAR,W 28-14,41,56.2,0,0,3,12.5,TE,TrauAd00
930,Josiah Deguara,66.7,Sun,8,8,2024-10-27,27-256,JAX,NA,GNB,L 27-30,1,1.8,0,0,22,66.7,TE,DeguJo00
974,Nick Westbrook-Ikhine,3,Sun,7,8,2024-10-27,27-220,TEN,@,DET,L 14-52,70,92.1,0,0,1,3,WR,WestNi00
976,D'Wayne Eskridge,19.2,Sun,7,8,2024-10-27,27-218,MIA,NA,ARI,L 27-28,4,6.2,0,0,5,19.2,WR,EskrDW00
979,Josh Oliver,20,Thu,7,8,2024-10-24,27-217,MIN,@,LAR,L 20-30,35,70,0,0,5,20,TE,OlivJo00
992,Irvin Charles,73.1,Sun,8,8,2024-10-27,27-197,NYJ,@,NWE,L 22-25,2,3.2,0,0,19,73.1,WR,CharIr00
1019,Foster Moreau,8.8,Sun,8,8,2024-10-27,27-174,NOR,@,LAC,L 8-26,57,78.1,0,0,3,8.8,TE,MoreFo00
1029,Ashton Dulin,84.8,Sun,8,8,2024-10-27,27-165,IND,@,HOU,L 20-23,10,15.6,0,0,28,84.8,WR,DuliAs00
1082,Olamide Zaccheaus,26.9,Sun,8,8,2024-10-27,27-096,WAS,NA,CHI,W 18-15,26,35.1,0,0,7,26.9,WR,ZaccOl01
1115,Reggie Gilliam,91.3,Sun,8,8,2024-10-27,27-068,BUF,@,SEA,W 31-10,9,11.8,0,0,21,91.3,FB,GillRe00
1151,Ty Johnson,13,Sun,8,8,2024-10-27,27-040,BUF,@,SEA,W 31-10,15,19.7,0,0,3,13,RB,JohnTy02
1158,Xavier Smith,48,Thu,7,8,2024-10-24,27-033,LAR,NA,MIN,W 30-20,4,5.6,0,0,12,48,WR,SmitXa00
1163,Jonathan Ward,63.3,Mon,8,8,2024-10-28,27-028,PIT,NA,NYG,W 26-18,1,1.5,0,0,19,63.3,RB,WardJo00
1183,Luke Farrell,18.2,Sun,8,8,2024-10-27,27-013,JAX,NA,GNB,L 27-30,13,22.8,0,0,6,18.2,TE,FarrLu00
1188,Charlie Woerner,77.8,Sun,8,8,2024-10-27,27-011,ATL,@,TAM,W 31-26,35,56.5,0,0,21,77.8,TE,WoerCh00
1189,Trayveon Williams,54.2,Sun,8,8,2024-10-27,27-009,CIN,NA,PHI,L 17-37,0,0,0,0,13,54.2,RB,WillTr06
1216,Simi Fehoko,2.9,Sun,7,8,2024-10-27,26-357,LAC,NA,NOR,W 26-8,52,78.8,0,0,1,2.9,WR,FehoSi00
1218,John Bates,50,Sun,8,8,2024-10-27,26-356,WAS,NA,CHI,W 18-15,25,33.8,0,0,13,50,TE,BateJo00
1228,Justice Hill,24.1,Sun,8,8,2024-10-27,26-348,BAL,@,CLE,L 24-29,34,50,0,0,7,24.1,RB,HillJu00
1262,Devaughn Vele,4.2,Sun,8,8,2024-10-27,26-320,DEN,NA,CAR,W 28-14,25,34.2,0,0,1,4.2,WR,VeleDe00
1268,Feleipe Franks,25,Sun,8,8,2024-10-27,26-310,CAR,@,DEN,L 14-28,0,0,0,0,6,25,TE,FranFe00
1289,Ko Kieft,59.3,Sun,8,8,2024-10-27,26-281,TAM,NA,ATL,L 26-31,1,1.4,0,0,16,59.3,TE,KiefKo00
1296,Jack Stoll,45.8,Sun,7,8,2024-10-27,26-273,PHI,@,CIN,W 37-17,35,57.4,0,0,11,45.8,TE,StolJa00
1337,Mecole Hardman,12.5,Sun,7,8,2024-10-27,26-229,KAN,@,LVR,W 27-20,21,29.2,0,0,3,12.5,WR,HardMe00
1353,Kylen Granson,54.5,Sun,8,8,2024-10-27,26-214,IND,@,HOU,L 20-23,20,31.3,0,0,18,54.5,TE,GranKy00
1363,Rodney Williams,66.7,Mon,8,8,2024-10-28,26-203,PIT,NA,NYG,W 26-18,1,1.5,0,0,20,66.7,TE,WillRo08
1390,Patrick Taylor,56.7,Sun,8,8,2024-10-27,26-181,SFO,NA,DAL,W 30-24,5,7.4,0,0,17,56.7,RB,TaylPa01
1418,Ty Chandler,32,Thu,7,8,2024-10-24,26-165,MIN,@,LAR,L 20-30,2,4,0,0,8,32,RB,ChanTy01
1421,Tim Jones,66.7,Sun,8,8,2024-10-27,26-164,JAX,NA,GNB,L 27-30,27,47.4,0,0,22,66.7,WR,JoneTi00
1445,Greg Dortch,26.9,Sun,8,8,2024-10-27,26-151,ARI,@,MIA,W 28-27,25,37.9,0,0,7,26.9,WR,DortGr01
1524,Lucas Krull,62.5,Sun,8,8,2024-10-27,26-108,DEN,NA,CAR,W 28-14,27,37,0,0,15,62.5,TE,KrulLu00
1525,Jalen Virgil,43.5,Sun,8,8,2024-10-27,26-106,BUF,@,SEA,W 31-10,11,14.5,0,0,10,43.5,WR,VirgJa00
1530,Avery Williams,77.8,Sun,8,8,2024-10-27,26-104,ATL,@,TAM,W 31-26,0,0,0,0,21,77.8,RB,WillAv02
1550,Andrew Ogletree,51.5,Sun,8,8,2024-10-27,26-091,IND,@,HOU,L 20-23,18,28.1,0,0,17,51.5,TE,OgleAn00
1560,Jake Bobo,56.5,Sun,8,8,2024-10-27,26-084,SEA,NA,BUF,L 10-31,39,76.5,0,0,13,56.5,WR,BoboJa00
1565,Travis Homer,65.4,Sun,7,8,2024-10-27,26-081,CHI,@,WAS,L 15-18,0,0,0,0,17,65.4,RB,HomeTr00
1584,Hunter Long,52,Thu,7,8,2024-10-24,26-066,LAR,NA,MIN,W 30-20,30,41.7,0,0,13,52,TE,LongHu00
1596,Mason Kinsey,57.6,Sun,7,8,2024-10-27,26-059,TEN,@,DET,L 14-52,8,10.5,0,0,19,57.6,WR,KinsMa00
1600,Brady Russell,78.3,Sun,8,8,2024-10-27,26-057,SEA,NA,BUF,L 10-31,4,7.8,0,0,18,78.3,TE,RussBr00
1606,John Samuel Shenker,41.7,Sun,8,8,2024-10-27,26-055,LVR,NA,KAN,L 20-27,23,39.7,0,0,10,41.7,TE,ShenJo00
1632,DeeJay Dallas,65.4,Sun,8,8,2024-10-27,26-041,ARI,@,MIA,W 28-27,0,0,0,0,17,65.4,RB,DallDe00
1655,Luke Schoonmaker,50,Sun,7,8,2024-10-27,26-029,DAL,@,SFO,L 24-30,2,3.2,0,0,15,50,TE,SchoLu00
1664,Stone Smartt,47.1,Sun,7,8,2024-10-27,26-023,LAC,NA,NOR,W 26-8,1,1.5,0,0,16,47.1,TE,SmarSt00
1667,Laviska Shenault Jr.,47.8,Sun,8,8,2024-10-27,26-022,SEA,NA,BUF,L 10-31,7,13.7,0,0,11,47.8,WR,ShenLa00
1697,Pat Freiermuth,20,Mon,8,8,2024-10-28,26-003,PIT,NA,NYG,W 26-18,43,65.2,0,0,6,20,TE,FreiPa00
1706,Charlie Jones,37.5,Sun,8,8,2024-10-27,25-364,CIN,NA,PHI,L 17-37,4,6.9,0,0,9,37.5,WR,JoneCh11
1712,Jaylen Warren,20,Mon,8,8,2024-10-28,25-362,PIT,NA,NYG,W 26-18,26,39.4,0,0,6,20,RB,WarrJa01
1767,Brock Wright,33.3,Sun,7,8,2024-10-27,25-335,DET,NA,TEN,W 52-14,20,41.7,0,0,11,33.3,TE,WrigBr01
1778,Grant Calcaterra,4.2,Sun,7,8,2024-10-27,25-328,PHI,@,CIN,W 37-17,57,93.4,0,0,1,4.2,TE,CalcGr00
1787,Troy Hairston,63.6,Sun,8,8,2024-10-27,25-324,HOU,NA,IND,W 23-20,0,0,0,0,21,63.6,FB,HairTr00
1791,Pierre Strong,27.6,Sun,8,8,2024-10-27,25-322,CLE,NA,BAL,W 29-24,14,20.3,0,0,8,27.6,RB,StroPi00
1830,Jalen Reagor,8.8,Sun,7,8,2024-10-27,25-299,LAC,NA,NOR,W 26-8,20,30.3,0,0,3,8.8,WR,ReagJa00
1846,Colby Parkinson,4,Thu,7,8,2024-10-24,25-290,LAR,NA,MIN,W 30-20,46,63.9,0,0,1,4,TE,ParkCo02
1853,Jaelon Darden,13.8,Sun,8,8,2024-10-27,25-287,CLE,NA,BAL,W 29-24,4,5.8,0,0,4,13.8,WR,DardJa00
1862,Emari Demercado,11.5,Sun,8,8,2024-10-27,25-281,ARI,@,MIA,W 28-27,8,12.1,0,0,3,11.5,RB,DemeEm00
1866,Connor Heyward,66.7,Mon,8,8,2024-10-28,25-280,PIT,NA,NYG,W 26-18,15,22.7,0,0,20,66.7,TE,HeywCo00
1867,Quintin Morris,91.3,Sun,8,8,2024-10-27,25-280,BUF,@,SEA,W 31-10,10,13.2,0,0,21,91.3,TE,MorrQu00
1889,Ronnie Rivers,68,Thu,7,8,2024-10-24,25-267,LAR,NA,MIN,W 30-20,0,0,0,0,17,68,RB,RiveRo01
1897,Charlie Kolar,82.8,Sun,8,8,2024-10-27,25-260,BAL,@,CLE,L 24-29,10,14.7,0,0,24,82.8,TE,KolaCh00
1940,Cole Kmet,3.8,Sun,7,8,2024-10-27,25-231,CHI,@,WAS,L 15-18,49,77.8,0,0,1,3.8,TE,KmetCo00
1946,Kenneth Gainwell,16.7,Sun,7,8,2024-10-27,25-227,PHI,@,CIN,W 37-17,9,14.8,0,0,4,16.7,RB,GainKe00
1947,Montrell Washington,20.8,Sun,7,8,2024-10-27,25-227,KAN,@,LVR,W 27-20,5,6.9,0,0,5,20.8,WR,WashMo00
1956,Calvin Austin III,13.3,Mon,8,8,2024-10-28,25-218,PIT,NA,NYG,W 26-18,38,57.6,0,0,4,13.3,WR,AustCa00
2019,Noah Gray,41.7,Sun,7,8,2024-10-27,25-180,KAN,@,LVR,W 27-20,52,72.2,0,0,10,41.7,TE,GrayNo00
2036,Tylan Wallace,58.6,Sun,8,8,2024-10-27,25-167,BAL,@,CLE,L 24-29,6,8.8,0,0,17,58.6,WR,WallTy00
2039,Bo Melton,51.5,Sun,8,8,2024-10-27,25-162,GNB,@,JAX,W 30-27,12,17.1,0,0,17,51.5,WR,MeltBo00
2064,Dareke Young,47.8,Sun,8,8,2024-10-27,25-145,SEA,NA,BUF,L 10-31,4,7.8,0,0,11,47.8,WR,YounDa02
2065,Raheem Blackshear,45.8,Sun,8,8,2024-10-27,25-144,CAR,@,DEN,L 14-28,0,0,0,0,11,45.8,RB,BlacRa00
2091,Cam Akers,4,Thu,7,8,2024-10-24,25-124,MIN,@,LAR,L 20-30,0,0,0,0,1,4,RB,AkerCa00
2111,Jake Tonges,50,Sun,8,8,2024-10-27,25-111,SFO,NA,DAL,W 30-24,2,2.9,0,0,15,50,TE,TongJa00
2112,Nate Adkins,62.5,Sun,8,8,2024-10-27,25-110,DEN,NA,CAR,W 28-14,35,47.9,0,0,15,62.5,TE,AdkiNa00
2173,Ihmir Smith-Marsette,33.3,Mon,8,8,2024-10-28,25-060,NYG,@,PIT,L 18-26,0,0,0,0,10,33.3,WR,SmitIh00
2185,Chigoziem Okonkwo,45.5,Sun,7,8,2024-10-27,25-049,TEN,@,DET,L 14-52,47,61.8,0,0,15,45.5,TE,OkonCh00
2187,Josh Whyle,15.2,Sun,7,8,2024-10-27,25-049,TEN,@,DET,L 14-52,31,40.8,0,0,5,15.2,TE,WhylJo01
2204,Zamir White,8.3,Sun,8,8,2024-10-27,25-039,LVR,NA,KAN,L 20-27,2,3.4,0,0,2,8.3,RB,WhitZa01
2232,Tutu Atwell,4,Thu,7,8,2024-10-24,25-017,LAR,NA,MIN,W 30-20,9,12.5,0,0,1,4,WR,AtweTu00
2259,Ryan Flournoy,66.7,Sun,7,8,2024-10-27,25-000,DAL,@,SFO,L 24-30,2,3.2,0,0,20,66.7,WR,FlouRy00
2268,Dyami Brown,11.5,Sun,8,8,2024-10-27,24-361,WAS,NA,CHI,W 18-15,24,32.4,0,0,3,11.5,WR,BrowDy00
2273,Eric Gray,23.3,Mon,8,8,2024-10-28,24-359,NYG,@,PIT,L 18-26,3,4.2,0,0,7,23.3,RB,GrayEr01
2287,Ray Davis,13,Sun,8,8,2024-10-27,24-351,BUF,@,SEA,W 31-10,17,22.4,0,0,3,13,RB,DaviRa04
2292,Brayden Willis,26.7,Sun,8,8,2024-10-27,24-351,SFO,NA,DAL,W 30-24,1,1.5,0,0,8,26.7,TE,WillBr06
2313,Hassan Haskins,64.7,Sun,7,8,2024-10-27,24-336,LAC,NA,NOR,W 26-8,1,1.5,0,0,22,64.7,RB,HaskHa00
2363,Brevyn Spann-Ford,23.3,Sun,7,8,2024-10-27,24-305,DAL,@,SFO,L 24-30,19,30.6,0,0,7,23.3,TE,SpanBr00
2390,Chris Brooks,42.4,Sun,8,8,2024-10-27,24-290,GNB,@,JAX,W 30-27,17,24.3,0,0,14,42.4,RB,BrooCh00
2427,Ronnie Bell,3.3,Sun,8,8,2024-10-27,24-273,SFO,NA,DAL,W 30-24,15,22.1,0,0,1,3.3,WR,BellRo01
2440,Devin Culp,25.9,Sun,8,8,2024-10-27,24-268,TAM,NA,ATL,L 26-31,1,1.4,0,0,7,25.9,TE,CulpDe00
2479,Dameon Pierce,15.2,Sun,8,8,2024-10-27,24-251,HOU,NA,IND,W 23-20,4,5.6,0,0,5,15.2,RB,PierDa01
2480,Ryan Miller,40.7,Sun,8,8,2024-10-27,24-250,TAM,NA,ATL,L 26-31,30,41.1,0,0,11,40.7,WR,MillRy01
2492,Hunter Luepke,13.3,Sun,7,8,2024-10-27,24-242,DAL,@,SFO,L 24-30,25,40.3,0,0,4,13.3,RB,LuepHu00
2496,Malik Heath,18.2,Sun,8,8,2024-10-27,24-238,GNB,@,JAX,W 30-27,1,1.4,0,0,6,18.2,WR,HeatMa00
2497,Kenny McIntosh,56.5,Sun,8,8,2024-10-27,24-238,SEA,NA,BUF,L 10-31,0,0,0,0,13,56.5,RB,McInKe00
2503,Bryce Ford-Wheaton,76.7,Mon,8,8,2024-10-28,24-233,NYG,@,PIT,L 18-26,0,0,0,0,23,76.7,WR,FordBr00
2506,John FitzPatrick,18.2,Sun,8,8,2024-10-27,24-232,GNB,@,JAX,W 30-27,6,8.6,0,0,6,18.2,TE,FitzJo00
2516,Teagan Quitoriano,15.2,Sun,8,8,2024-10-27,24-226,HOU,NA,IND,W 23-20,24,33.8,0,0,5,15.2,TE,QuitTe00
2535,Chris Collier,24.1,Sun,8,8,2024-10-27,24-217,BAL,@,CLE,L 24-29,0,0,0,0,7,24.1,RB,CollCh01
2592,Tyler Allgeier,29.6,Sun,8,8,2024-10-27,24-195,ATL,@,TAM,W 31-26,22,35.5,0,0,8,29.6,RB,AllgTy00
2596,Justin Shorter,50,Sun,8,8,2024-10-27,24-193,LVR,NA,KAN,L 20-27,2,3.4,0,0,12,50,TE,ShorJu00
2598,Isaiah Likely,13.8,Sun,8,8,2024-10-27,24-192,BAL,@,CLE,L 24-29,47,69.1,0,0,4,13.8,TE,LikeIs00
2625,Jayden Reed,15.2,Sun,8,8,2024-10-27,24-182,GNB,@,JAX,W 30-27,41,58.6,0,0,5,15.2,WR,ReedJa03
2640,Jalen Brooks,40,Sun,7,8,2024-10-27,24-173,DAL,@,SFO,L 24-30,41,66.1,0,0,12,40,WR,BrooJa03
2657,Jha'Quan Jackson,42.4,Sun,7,8,2024-10-27,24-165,TEN,@,DET,L 14-52,4,5.3,0,0,14,42.4,WR,JackJh00
2659,Ben Sims,18.2,Sun,8,8,2024-10-27,24-164,GNB,@,JAX,W 30-27,25,35.7,0,0,6,18.2,TE,SimsBe00
2677,Jaylen Johnson,8.8,Sun,7,8,2024-10-27,24-154,LAC,NA,NOR,W 26-8,1,1.5,0,0,3,8.8,WR,JohnJa07
2688,Xavier Hutchinson,33.3,Sun,8,8,2024-10-27,24-148,HOU,NA,IND,W 23-20,44,62,0,0,11,33.3,WR,HutcXa00
2689,Jermaine Jackson,41.2,Sun,8,8,2024-10-27,24-147,NOR,@,LAC,L 8-26,0,0,0,0,14,41.2,WR,JackJe01
2708,Cade Stover,66.7,Sun,8,8,2024-10-27,24-137,HOU,NA,IND,W 23-20,34,47.9,0,0,22,66.7,TE,StovCa00
2713,Payne Durham,3.7,Sun,8,8,2024-10-27,24-134,TAM,NA,ATL,L 26-31,11,15.1,0,0,1,3.7,TE,DurhPa00
2732,Isaac Guerendo,43.3,Sun,8,8,2024-10-27,24-121,SFO,NA,DAL,W 30-24,43,63.2,0,0,13,43.3,RB,GuerIs00
2733,Scott Matlock,50,Sun,7,8,2024-10-27,24-121,LAC,NA,NOR,W 26-8,27,40.9,4,5.5,17,50,FB/DL,MatlSc00
2749,Julian Hill,15.4,Sun,7,8,2024-10-27,24-110,MIA,NA,ARI,L 27-28,21,32.3,0,0,4,15.4,TE,HillJu02
2801,Jeremy Ruckert,50,Sun,8,8,2024-10-27,24-077,NYJ,@,NWE,L 22-25,23,37.1,0,0,13,50,TE,RuckJe00
2830,Kyren Williams,4,Thu,7,8,2024-10-24,24-059,LAR,NA,MIN,W 30-20,64,88.9,0,0,1,4,RB,WillKy02
2851,Erick All,50,Sun,8,8,2024-10-27,24-044,CIN,NA,PHI,L 17-37,24,41.4,0,0,12,50,TE,AllxEr00
2865,Daniel Bellinger,36.7,Mon,8,8,2024-10-28,24-036,NYG,@,PIT,L 18-26,1,1.4,0,0,11,36.7,TE,BellDa00
2876,Mason Tipton,5.9,Sun,8,8,2024-10-27,24-030,NOR,@,LAC,L 8-26,56,76.7,0,0,2,5.9,WR,TiptMa00
2929,Julius Chestnut,42.4,Sun,7,8,2024-10-27,24-001,TEN,@,DET,L 14-52,14,18.4,0,0,14,42.4,RB,ChesJu00
2933,Elijah Higgins,38.5,Sun,8,8,2024-10-27,24-000,ARI,@,MIA,W 28-27,19,28.8,0,0,10,38.5,TE,HiggEl00
2943,Jared Wiley,29.2,Sun,7,8,2024-10-27,23-360,KAN,@,LVR,W 27-20,17,23.6,0,0,7,29.2,TE,WileJa00
2946,Tucker Kraft,27.3,Sun,8,8,2024-10-27,23-359,GNB,@,JAX,W 30-27,59,84.3,0,0,9,27.3,TE,KrafTu00
2957,Tyler Goodson,48.5,Sun,8,8,2024-10-27,23-352,IND,@,HOU,L 20-23,2,3.1,0,0,16,48.5,RB,GoodTy00
2982,Blake Corum,52,Thu,7,8,2024-10-24,23-334,LAR,NA,MIN,W 30-20,8,11.1,0,0,13,52,RB,CoruBl00
3037,Brenton Strange,51.5,Sun,8,8,2024-10-27,23-305,JAX,NA,GNB,L 27-30,22,38.6,0,0,17,51.5,TE,StraBr00
3050,Malik Washington,57.7,Sun,7,8,2024-10-27,23-297,MIA,NA,ARI,L 27-28,16,24.6,0,0,15,57.7,WR,WashMa00
3057,Zach Charbonnet,17.4,Sun,8,8,2024-10-27,23-293,SEA,NA,BUF,L 10-31,23,45.1,0,0,4,17.4,RB,CharZa00
3079,Rakim Jarrett,37,Sun,8,8,2024-10-27,23-277,TAM,NA,ATL,L 26-31,20,27.4,0,0,10,37,WR,JarrRa00
3091,Xavier Legette,20.8,Sun,8,8,2024-10-27,23-272,CAR,@,DEN,L 14-28,38,62.3,0,0,5,20.8,WR,LegeXa00
3093,Isaiah Williams,9.1,Sun,7,8,2024-10-27,23-272,DET,NA,TEN,W 52-14,5,10.4,0,0,3,9.1,WR,WillIs03
3098,Roschon Johnson,34.6,Sun,7,8,2024-10-27,23-270,CHI,@,WAS,L 15-18,17,27,0,0,9,34.6,RB,JohnRo07
3104,Jacob Cowing,13.3,Sun,8,8,2024-10-27,23-266,SFO,NA,DAL,W 30-24,12,17.6,0,0,4,13.3,WR,CowiJa00
