rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
1,Marcedes Lewis,14.8,Sun,17,18,2025-01-05,40-231,CHI,@,GNB,W 24-22,12,19.4,0,0,4,14.8,TE,LewiMa00
28,Cordarrelle Patterson,23.1,Sat,17,18,2025-01-04,33-293,PIT,NA,CIN,L 17-19,8,13.1,0,0,6,23.1,RB,PattCo00
45,Michael Burton,17.4,Sun,17,18,2025-01-05,32-339,DEN,NA,KAN,W 38-0,24,32.4,0,0,4,17.4,FB,BurtMi00
54,Raheem Mostert,23.1,Sun,17,18,2025-01-05,32-271,MIA,@,NYJ,L 20-32,1,1.4,0,0,6,23.1,RB,MostRa00
55,Chris Manhertz,50,Sun,17,18,2025-01-05,32-270,NYG,@,PHI,L 13-20,26,49.1,0,0,12,50,TE,ManhCh00
56,Robert Woods,21.7,Sun,17,18,2025-01-05,32-270,HOU,@,TEN,W 23-14,37,61.7,0,0,5,21.7,WR,WoodRo02
60,Jordan Akins,8,Sat,17,18,2025-01-04,32-260,CLE,@,BAL,L 10-35,41,69.5,0,0,2,8,TE,AkinJo00
128,Chris Conley,48.5,Sun,17,18,2025-01-05,32-072,SFO,@,ARI,L 24-47,38,50,0,0,16,48.5,WR,ConlCh00
131,Alex Erickson,32,Sun,17,18,2025-01-05,32-060,NWE,NA,BUF,W 23-16,14,21.9,0,0,8,32,WR,EricAl01
154,Nick Vannett,26.1,Sun,17,18,2025-01-05,31-305,TEN,NA,HOU,L 14-23,23,37.1,0,0,6,26.1,TE,VannNi00
174,Jamison Crowder,14.3,Sun,17,18,2025-01-05,31-202,WAS,@,DAL,W 23-19,20,34.5,0,0,4,14.3,WR,CrowJa00
191,C.J. Ham,60.9,Sun,17,18,2025-01-05,31-167,MIN,@,DET,L 9-31,12,18.5,0,0,14,60.9,FB,HamxC.00
211,Mo Alie-Cox,34.3,Sun,17,18,2025-01-05,31-108,IND,NA,JAX,W 26-23 (OT),30,38.5,0,0,12,34.3,TE,AlieMo00
262,Tyreek Hill,15.4,Sun,17,18,2025-01-05,30-310,MIA,@,NYJ,L 20-32,27,38.6,0,0,4,15.4,WR,HillTy00
265,Trent Taylor,24.2,Sun,17,18,2025-01-05,30-250,SFO,@,ARI,L 24-47,12,15.8,0,0,8,24.2,WR,TaylTr02
266,Eric Saubert,45.5,Sun,17,18,2025-01-05,30-249,SFO,@,ARI,L 24-47,49,64.5,0,0,15,45.5,TE,SaubEr00
267,Pharaoh Brown,59.3,Sun,17,18,2025-01-05,30-246,SEA,@,LAR,W 30-25,6,10.9,0,0,16,59.3,TE,BrowPh01
268,Dare Ogunbowale,47.8,Sun,17,18,2025-01-05,30-246,HOU,@,TEN,W 23-14,12,20,0,0,11,47.8,RB,OgunDa00
312,Kalif Raymond,30.4,Sun,17,18,2025-01-05,30-150,DET,NA,MIN,W 31-9,4,5.9,0,0,7,30.4,WR,RaymKa00
331,Austin Hooper,8,Sun,17,18,2025-01-05,30-068,NWE,NA,BUF,W 23-16,43,67.2,0,0,2,8,TE,HoopAu00
335,Tanner Hudson,88.5,Sat,17,18,2025-01-04,30-053,CIN,@,PIT,W 19-17,4,5.4,0,0,23,88.5,TE,HudsTa00
339,Johnny Mundt,39.1,Sun,17,18,2025-01-05,30-043,MIN,@,DET,L 9-31,6,9.2,0,0,9,39.1,TE,MundJo00
354,Zach Pascal,60.6,Sun,17,18,2025-01-05,30-018,ARI,NA,SFO,W 47-24,11,16.9,0,0,20,60.6,WR,PascZa00
365,KhaDarel Hodge,32.3,Sun,17,18,2025-01-05,30-002,ATL,NA,CAR,L 38-44 (OT),71,89.9,0,0,10,32.3,WR,HodgKh00
383,Ross Dwelley,45.2,Sun,17,18,2025-01-05,29-345,ATL,NA,CAR,L 38-44 (OT),1,1.3,0,0,14,45.2,TE,DwelRo00
441,Jamaal Williams,32.1,Sun,17,18,2025-01-05,29-277,NOR,@,TAM,L 19-27,24,36.4,0,0,9,32.1,RB,WillJa06
470,Austin Ekeler,3.6,Sun,17,18,2025-01-05,29-233,WAS,@,DAL,W 23-19,35,60.3,0,0,1,3.6,RB,EkelAu00
478,Mike Boone,25.8,Sun,17,18,2025-01-05,29-189,CAR,@,ATL,W 44-38 (OT),20,29.9,0,0,8,25.8,RB,BoonMi00
494,Durham Smythe,23.1,Sun,17,18,2025-01-05,29-149,MIA,@,NYJ,L 20-32,18,25.7,0,0,6,23.1,TE,SmytDu00
506,Brandon Powell,8.7,Sun,17,18,2025-01-05,29-115,MIN,@,DET,L 9-31,6,9.2,0,0,2,8.7,WR,PoweBr00
509,Samaje Perine,52.2,Sun,17,18,2025-01-05,29-111,KAN,@,DEN,L 0-38,13,38.2,0,0,12,52.2,RB,PeriSa00
531,Dante Pettis,32.1,Sun,17,18,2025-01-05,29-074,NOR,@,TAM,L 19-27,20,30.3,0,0,9,32.1,WR,PettDa00
550,Jeff Wilson,11.5,Sun,17,18,2025-01-05,29-050,MIA,@,NYJ,L 20-32,13,18.6,0,0,3,11.5,RB,WilsJe01
554,Cedrick Wilson Jr.,42.9,Sun,17,18,2025-01-05,29-046,NOR,@,TAM,L 19-27,30,45.5,0,0,12,42.9,WR,WilsCe01
583,Jeremy McNichols,39.3,Sun,17,18,2025-01-05,29-010,WAS,@,DAL,W 23-19,1,1.7,0,0,11,39.3,RB,McNiJe00
621,Trent Sherfield,56.5,Sun,17,18,2025-01-05,28-315,MIN,@,DET,L 9-31,6,9.2,0,0,13,56.5,WR,SherTr00
644,Justin Watson,39.1,Sun,17,18,2025-01-05,28-276,KAN,@,DEN,L 0-38,33,97.1,0,0,9,39.1,WR,WatsJu01
652,Drew Sample,46.2,Sat,17,18,2025-01-04,28-263,CIN,@,PIT,W 19-17,41,55.4,0,0,12,46.2,TE,SampDr00
687,Craig Reynolds,26.1,Sun,17,18,2025-01-05,28-204,DET,NA,MIN,W 31-9,23,33.8,0,0,6,26.1,RB,ReynCr00
701,Diontae Johnson,4.3,Sun,17,18,2025-01-05,28-184,HOU,@,TEN,W 23-14,22,36.7,0,0,1,4.3,WR,JohnDi01
703,Will Dissly,10.3,Sun,17,18,2025-01-05,28-181,LAC,@,LVR,W 34-20,43,57.3,0,0,3,10.3,TE,DissWi00
704,Alec Ingold,11.5,Sun,17,18,2025-01-05,28-180,MIA,@,NYJ,L 20-32,17,24.3,0,0,3,11.5,FB,IngoAl01
707,Dalton Schultz,4.3,Sun,17,18,2025-01-05,28-178,HOU,@,TEN,W 23-14,32,53.3,0,0,1,4.3,TE,SchuDa00
729,KaVontae Turpin,35.7,Sun,17,18,2025-01-05,28-156,DAL,NA,WAS,L 19-23,39,50,0,0,10,35.7,WR,TurpKa00
769,James Proche,40,Sat,17,18,2025-01-04,28-105,CLE,@,BAL,L 10-35,2,3.4,0,0,10,40,WR,ProcJa00
807,Shane Zylstra,82.6,Sun,17,18,2025-01-05,28-050,DET,NA,MIN,W 31-9,9,13.2,0,0,19,82.6,TE,ZylsSh00
856,Adam Prentice,39.3,Sun,17,18,2025-01-05,27-355,NOR,@,TAM,L 19-27,12,18.2,0,0,11,39.3,FB,PrenAd00
869,Adam Trautman,4.3,Sun,17,18,2025-01-05,27-335,DEN,NA,KAN,W 38-0,47,63.5,0,0,1,4.3,TE,TrauAd00
877,Josiah Deguara,65.7,Sun,17,18,2025-01-05,27-326,JAX,@,IND,L 23-26 (OT),10,14.5,0,0,23,65.7,TE,DeguJo00
883,Dan Chisena,58.1,Sun,17,18,2025-01-05,27-315,CAR,@,ATL,W 44-38 (OT),3,4.5,0,0,18,58.1,WR,ChisDa00
899,Josh Oliver,39.1,Sun,17,18,2025-01-05,27-290,MIN,@,DET,L 9-31,30,46.2,0,0,9,39.1,TE,OlivJo00
908,Steven Sims,32,Sat,17,18,2025-01-04,27-279,BAL,NA,CLE,W 35-10,0,0,0,0,8,32,WR,SimsSt00
921,D.J. Moore,3.7,Sun,17,18,2025-01-05,27-266,CHI,@,GNB,W 24-22,61,98.4,0,0,1,3.7,WR,MoorD.00
939,Foster Moreau,17.9,Sun,17,18,2025-01-05,27-244,NOR,@,TAM,L 19-27,52,78.8,0,0,5,17.9,TE,MoreFo00
953,Ashton Dulin,77.1,Sun,17,18,2025-01-05,27-235,IND,NA,JAX,W 26-23 (OT),8,10.3,0,0,27,77.1,WR,DuliAs00
999,Ben Skowronek,46.2,Sat,17,18,2025-01-04,27-191,PIT,NA,CIN,L 17-19,5,8.2,0,0,12,46.2,WR,SkowBe00
1051,Reggie Gilliam,76,Sun,17,18,2025-01-05,27-138,BUF,@,NWE,L 16-23,28,41.8,0,0,19,76,FB,GillRe00
1067,Devin Duvernay,34.3,Sun,17,18,2025-01-05,27-115,JAX,@,IND,L 23-26 (OT),6,8.7,0,0,12,34.3,WR,DuveDe00
1070,Ty Johnson,40,Sun,17,18,2025-01-05,27-110,BUF,@,NWE,L 16-23,17,25.4,0,0,10,40,RB,JohnTy02
1074,Xavier Smith,44.4,Sun,17,18,2025-01-05,27-106,LAR,NA,SEA,L 25-30,5,7.6,0,0,12,44.4,WR,SmitXa00
1075,Collin Johnson,66.7,Sun,17,18,2025-01-05,27-104,CHI,@,GNB,W 24-22,1,1.6,0,0,18,66.7,WR,JohnCo01
1086,Chris Blair,22.6,Sun,17,18,2025-01-05,27-091,ATL,NA,CAR,L 38-44 (OT),1,1.3,0,0,7,22.6,WR,BlaiCh00
1094,Luke Farrell,20,Sun,17,18,2025-01-05,27-083,JAX,@,IND,L 23-26 (OT),31,44.9,0,0,7,20,TE,FarrLu00
1098,Charlie Woerner,48.4,Sun,17,18,2025-01-05,27-081,ATL,NA,CAR,L 38-44 (OT),44,55.7,0,0,15,48.4,TE,WoerCh00
1102,Trayveon Williams,69.2,Sat,17,18,2025-01-04,27-078,CIN,@,PIT,W 19-17,1,1.4,0,0,18,69.2,RB,WillTr06
1128,John Bates,50,Sun,17,18,2025-01-05,27-060,WAS,@,DAL,W 23-19,15,25.9,0,0,14,50,TE,BateJo00
1149,Tony Jones,30.3,Sun,17,18,2025-01-05,27-042,ARI,NA,SFO,W 47-24,5,7.7,0,0,10,30.3,RB,JoneTo04
1170,Tay Martin,13,Sun,17,18,2025-01-05,27-022,TEN,NA,HOU,L 14-23,4,6.5,0,0,3,13,WR,MartTa00
1182,Feleipe Franks,58.1,Sun,17,18,2025-01-05,27-014,CAR,@,ATL,W 44-38 (OT),3,4.5,0,0,18,58.1,TE,FranFe00
1224,Ko Kieft,78.6,Sun,17,18,2025-01-05,26-351,TAM,NA,NOR,W 27-19,11,16.4,0,0,22,78.6,TE,KiefKo00
1235,Jack Stoll,53.8,Sun,17,18,2025-01-05,26-343,MIA,@,NYJ,L 20-32,0,0,0,0,14,53.8,TE,StolJa00
1287,Kylen Granson,60,Sun,17,18,2025-01-05,26-284,IND,NA,JAX,W 26-23 (OT),32,41,0,0,21,60,TE,GranKy00
1308,Harrison Bryant,10.3,Sun,17,18,2025-01-05,26-257,LVR,NA,LAC,L 20-34,11,21.6,0,0,3,10.3,TE,BryaHa00
1313,Patrick Taylor,3,Sun,17,18,2025-01-05,26-251,SFO,@,ARI,L 24-47,64,84.2,0,0,1,3,RB,TaylPa01
1325,Ty Chandler,39.1,Sun,17,18,2025-01-05,26-238,MIN,@,DET,L 9-31,0,0,0,0,9,39.1,RB,ChanTy01
1332,Tim Jones,65.7,Sun,17,18,2025-01-05,26-234,JAX,@,IND,L 23-26 (OT),11,15.9,0,0,23,65.7,WR,JoneTi00
1346,Greg Dortch,21.2,Sun,17,18,2025-01-05,26-221,ARI,NA,SFO,W 47-24,29,44.6,0,0,7,21.2,WR,DortGr01
1371,Antonio Gibson,16,Sun,17,18,2025-01-05,26-196,NWE,NA,BUF,W 23-16,42,65.6,0,0,4,16,RB,GibsAn00
1393,Darrynton Evans,29.6,Sun,17,18,2025-01-05,26-180,CHI,@,GNB,W 24-22,0,0,0,0,8,29.6,RB,EvanDa02
1397,Lucas Krull,17.4,Sun,17,18,2025-01-05,26-178,DEN,NA,KAN,W 38-0,22,29.7,0,0,4,17.4,TE,KrulLu00
1405,Avery Williams,77.4,Sun,17,18,2025-01-05,26-174,ATL,NA,CAR,L 38-44 (OT),0,0,0,0,24,77.4,RB,WillAv02
1428,Andrew Ogletree,54.3,Sun,17,18,2025-01-05,26-161,IND,NA,JAX,W 26-23 (OT),32,41,0,0,19,54.3,TE,OgleAn00
1436,Jake Bobo,66.7,Sun,17,18,2025-01-05,26-154,SEA,@,LAR,W 30-25,17,30.9,0,0,18,66.7,WR,BoboJa00
1447,Irv Smith Jr.,26.1,Sun,17,18,2025-01-05,26-149,HOU,@,TEN,W 23-14,18,30,0,0,6,26.1,TE,SmitIr01
1467,Hunter Long,33.3,Sun,17,18,2025-01-05,26-139,LAR,NA,SEA,L 25-30,7,10.6,0,0,9,33.3,TE,LongHu00
1476,Tyler Johnson,18.5,Sun,17,18,2025-01-05,26-133,LAR,NA,SEA,L 25-30,50,75.8,0,0,5,18.5,WR,JohnTy00
1482,Mason Kinsey,17.4,Sun,17,18,2025-01-05,26-129,TEN,NA,HOU,L 14-23,37,59.7,0,0,4,17.4,WR,KinsMa00
1491,John Samuel Shenker,44.8,Sun,17,18,2025-01-05,26-125,LVR,NA,LAC,L 20-34,0,0,0,0,13,44.8,TE,ShenJo00
