team,def_rus_att_rat,def_rus_yds_rat,def_rus_tds_rat,def_pas_att_rat,def_cmp_rat,def_pas_yds_rat,def_pas_tds_rat,def_int_rat
SEA,32.07507717429465,133.62289205297407,1.2552665528193534,37.665512413474175,25.429342178479615,273.1396319768172,1.3895998361393433,0.7338302578374347
NO,27.127967270201452,122.35027614547923,0.7299167685088336,35.984782375478005,21.530839900588727,216.28613766130874,1.345824277089414,1.15717883032465
PIT,28.84584133171612,129.60638340922299,0.7312819927479418,37.776772821285995,23.83563034154966,268.91573711975394,1.6373244438510524,1.2544095261057395
MIA,28.053458992675708,114.47609928732469,1.0691276232207523,34.513359033450335,23.868087015259082,241.76762980504276,1.5406117124877448,0.8160642562921582
TB,23.772721495828947,93.96459253449852,0.7236302509800944,39.3827218118609,26.668581910409046,275.22352981925445,1.5071322073745363,1.2026596300286903
GB,30.7381165182789,138.0086319731353,0.9528627102831526,34.30674436630864,23.016403529175328,227.8992002665926,1.387508703211759,1.070242789215562
CLE,25.123751719593322,106.0519775238156,0.8834820891021211,32.68083157339173,18.161446580196195,164.25513415728258,1.3379027611964112,0.8564459342721464
CIN,28.4754274862378,134.97390240352513,0.9236840581249112,36.05852934739243,23.78872022834811,263.63562165993426,1.495816019961504,0.9865951882459485
WAS,27.688567931269915,122.61167773158579,0.8191016658250893,37.17285960180469,24.53942857631607,266.29578679921497,1.9044833386939006,0.5937565612167923
LV,30.019928396372904,126.66300801228633,0.9438802270021645,34.76800624963974,25.007018087338984,224.97048647915796,1.566774691747404,0.38282158600864413
MIN,28.596822256185,106.62751430432607,0.8919634553550243,38.053929723885446,27.79096688270952,263.8620710674571,1.511123369997383,1.0547630156854138
CHI,27.318540665491614,105.60351452580011,0.8558742971532205,35.15603876744469,23.920078934313594,243.7769813592918,1.7886582224987735,0.9414492115439228
IND,32.64612390584848,130.06272717814386,1.2002053631014766,35.53280878977081,24.506798443047636,256.4755291761647,1.5570702563632444,1.0516214635199463
HOU,30.67692252582845,118.4223005378903,1.2787475784393267,34.231334040825516,24.507749934842778,256.89451574992626,1.1970678725481418,1.1985559952305802
TEN,27.649801479799347,102.35021236494276,0.6869057572859718,35.74127115377437,25.27189272078866,269.6943810671508,1.4588439149788048,0.9210435957701826
LAC,28.215108000617143,121.68477474125629,1.0550922919773724,38.48428913250796,25.340798715479604,299.6943237215364,1.712309802048211,0.8802112995746084
KC,26.94576825862639,118.31862554129518,0.7359126940232867,36.037426606790696,22.788236479449377,200.6964746521338,1.3757030585647168,0.7144483245296416
SF,20.674313739950676,84.31181048851003,0.7093163538579991,40.48839201820458,27.271332969172505,235.09125114341424,1.363771060413485,1.2852104903481638
DEN,29.18199367654144,139.80269063049298,0.9329050733875194,35.28810986150117,25.179111776322085,247.48250825087186,1.75363916962249,0.8158847938068365
BUF,24.946937218407285,120.79997285543017,0.8027221343161296,33.25327867780357,22.33590341116333,197.81496516614598,1.2242790538706743,1.7063511368824786
DET,25.41117046419066,101.24566279815636,0.9704718838239589,38.25381560087822,24.383578607156824,278.6816813896838,1.6204991089650407,0.8988199868638084
NYJ,31.928679872427832,128.4041831569099,0.7888868216447575,33.11326199962166,20.990836691230218,177.49037881397376,1.2891163117183215,0.9578384515958606
ATL,30.725310227137204,130.50417251237357,0.754283497082305,34.324086743184516,22.235966141648202,215.50823843616632,1.599568337460767,0.6621094285373161
PHI,23.86679325954861,102.3955553954926,0.7938390987695986,42.421157046419616,27.609600344665985,265.1647147660146,1.970281173064868,0.9771141259595277
NE,29.130439661229197,101.064936357503,0.8165937865950734,35.68734791269007,23.53490765453574,210.64353657625125,1.316005224203438,1.3239533574821545
NYG,29.511827409333275,139.68168960623856,1.2764719143475785,34.83806330867122,21.941222254061127,228.61312216207847,1.3012147789447235,0.8087884521728559
BAL,24.058942337383748,103.86325158417127,0.5711715180321827,41.22028542518034,26.496066477230883,232.83802552603336,1.2616374182134158,0.9160977765158375
ARI,29.85686894117479,137.11306454114626,1.0694637835255179,33.8659926615328,24.15025335191469,245.41146430992737,1.800248729319352,0.7860827087680836
LAR,25.719639125614407,107.5166125983665,0.889542347137725,35.74378996120446,22.54861222168502,231.15550704008342,1.3970099309642416,1.166364472637249
CAR,31.13745469657074,132.1999609567895,1.3107772188425306,30.321891398491324,20.67209813111688,176.0491750600156,1.339278798607348,0.5177863625949766
JAC,25.653800565722634,103.71421652209949,0.8998191529783595,39.30689842896533,26.64227105996759,265.8673716877237,1.6373726576020244,0.9526713460493428
DAL,27.750900140300153,115.20955558978356,0.7593244872592297,31.024421173548618,18.385951417892628,178.7864352135161,1.3280935078893255,1.8343702938597637
