player,team,py_games_played,games_played,pas_att_rat,cmp_rat,pas_yds_rat,pas_tds_rat,int_rat
Baker Mayfield,TB,12,17,29.919479181641748,19.276741620503625,231.6806664794135,1.4713775152539026,-0.46268377255894516
Jordan Love,GB,1,17,33.74340846551386,22.333464457648827,256.9540158148135,1.691612757204021,-0.2974672657670645
Dak Prescott,DAL,12,17,37.33273736606682,26.814890257891257,301.9313736148522,2.204405676059183,-0.7840539031895823
Bryce Young,CAR,0,16,32.32450952897746,19.46515166201368,183.2960234727948,0.7921304308916816,0.45177815816440886
Jared Goff,DET,17,17,35.8096982785105,24.506130446927983,279.47210459628195,1.6691585778499105,-0.7417907017711964
Jalen Hurts,PHI,15,17,31.100996674212556,20.046574432885027,229.88893786505054,1.3412701148513735,-0.27467225603008083
Tua Tagovailoa,MIA,13,17,32.89608059220695,22.73074093569733,278.0681530802419,1.6480636699027031,-0.5367774364376853
Jake Browning,CIN,0,8,22.569790566189873,13.391482421167515,200.77438030799476,0.8468852871050709,0.9001352871050708
Derek Carr,NO,15,17,39.016464234182386,27.632479634311434,286.87651953912814,1.6703089715170167,-0.346206815931476
Gardner Minshew,IND,2,15,30.71594443388954,19.914631647196398,227.73060041423264,1.2570123781190259,-0.16094753517389782
Bailey Zappe,NE,4,9,23.205420731904155,13.351859136682927,169.95755536603016,0.957637189911032,0.4053513726398981
Josh Allen,BUF,16,17,34.912708812372394,22.857598085409286,268.77356451703247,1.771340394695402,-0.4182821613889591
Aidan O Connell,LV,0,11,32.05046971785028,19.65124483042019,208.4043531604365,1.1476708609688369,0.6236254064233825
Justin Fields,CHI,15,13,24.862486557143043,15.136144124976088,188.47501140994996,1.1289321633662353,-0.010889931818501938
Nick Mullens,MIN,2,5,32.66519187198049,22.32124936181165,236.39449350878834,1.2930209428564357,0.633475567656189
Easton Stick,LAC,0,5,25.604737816980496,13.463000490786396,182.46542799215197,0.47270848928917447,0.7202084892891742
Sam Howell,WAS,1,17,31.674291246264442,18.209862814288133,206.03042051440121,1.0659686756176143,0.4361689386881946
Kyler Murray,ARI,10,8,34.10607202536851,23.700780415569337,245.3068341573133,1.4105524405198495,-0.07569420541948484
Trevor Siemian,NYJ,1,5,39.166703047463024,22.900843811226203,228.24966978651025,1.5657365524011466,0.36710265643268514
Geno Smith,SEA,17,15,33.66204197429645,22.466970680810732,255.7749694972373,1.4509163148421003,-0.5014937742145608
Tyrod Taylor,NYG,0,7,29.332965968846207,18.293444786409903,224.93845252289123,1.0916175242292487,0.21568685513897706
Ryan Tannehill,TEN,12,9,26.800434772744705,18.40122354840424,206.200131475166,0.9159786425181755,0.17366074355900782
Mason Rudolph,PIT,0,3,35.32270045092591,22.834462629961934,236.33959242371202,1.148223909025702,0.17812657326876385
C J Stroud,HOU,0,15,33.08175856956765,21.206605058332272,279.4304861055174,1.3785063683060836,-0.0067265862393713766
Jarrett Stidham,DEN,3,2,27.006673586521668,14.981450562734716,211.80945825576723,1.0639085794235914,0.32506740892517993
Trevor Lawrence,JAC,17,16,38.23332281479573,25.575039361963267,275.9328937803535,1.3163973372928892,-0.043486030774247474
Sam Darnold,SF,6,3,29.655035996236776,18.38918117639348,206.444305017461,1.1625267044064296,0.3705731428870603
Desmond Ridder,ATL,4,14,25.376195069050233,14.744741960528453,202.73708452580902,0.8836582035372834,0.17927564733040385
Tyler Huntley,BAL,5,2,33.62774160419781,22.60878282883414,197.0915408441587,1.0530067228225228,0.3140585636520279
Blaine Gabbert,KC,1,2,22.826927664157346,11.587194254973332,157.01377044273073,0.9443019292005518,0.5848909986493358
Jeff Driskel,CLE,4,1,21.05360492124103,10.743007408355227,155.0576480073544,1.1400492869772065,0.5135893041865919
Carson Wentz,LAR,8,1,31.842359097025064,21.076198389749997,218.5243702426929,1.5343799696979694,0.23487343743988554
Marcus Mariota,PHI,13,1,22.61568279501168,12.936808247962531,178.1286455332039,1.1455083996681124,0.4359705472785042
Brock Purdy,SF,6,16,25.471982316894813,17.280470059701774,276.4284786945233,1.731424239946563,-0.3285225081347193
Patrick Mahomes,KC,17,16,38.73372067833602,26.367169424878337,282.90318676437715,1.7741505834369935,-0.7915729758639127
Matthew Stafford,LAR,9,15,35.24095456049954,23.59018946456751,289.4182227049055,1.739969670678584,-0.23323120808428485
Joe Flacco,CLE,4,5,41.80605443140263,26.02484927106922,320.8322425402876,2.1304275311252083,0.377019451145847
Lamar Jackson,BAL,11,16,27.766259832610995,19.237263441438017,246.6888464848224,1.5348654980255187,-0.44576542599978153
C J Beathard,JAC,1,3,24.462837480560484,13.989695416498453,176.378827243682,0.9985239039428592,0.35050711255763667
Taylor Heinicke,ATL,9,5,30.87079878979015,18.005920420086184,217.04603198715887,1.339372538601153,0.25007384495427065
Will Levis,TEN,0,9,31.16116631291475,18.13044672667515,222.06874628313184,1.1914821559044362,0.4967946559044363
Jaren Hall,MIN,0,1,29.38063965150784,18.31766551909748,194.01660763565553,1.1838494853035777,0.9863494853035774
Russell Wilson,DEN,15,15,28.465558670557883,19.252531576344342,210.37096081000783,1.6222058521380878,-0.725969062790793
Tommy DeVito,NYG,0,8,18.308990849614908,8.762224677609053,134.912960210059,0.6805347857201302,0.7806597857201302
Jacoby Brissett,WAS,11,2,33.8885668653673,22.3944921674743,243.63360939614105,1.3486993080562852,0.21435482558691027
Case Keenum,HOU,1,2,27.634521841701872,17.785131320795106,173.8908892121441,1.139710774616846,0.5335024353125136
Davis Mills,HOU,15,1,37.926536421081934,24.03705018448377,249.20539819236927,1.473709068466402,0.3118431330178053
Mitchell Trubisky,PIT,7,4,27.239404471855465,15.5800950989395,192.847328045761,1.103850255369081,0.5988391250354509
Zach Wilson,NYJ,9,12,29.802824162584994,17.0056059346365,198.20826729385237,0.815408437689805,0.14608368358677748
Drew Lock,SEA,0,3,29.712234486868855,18.47171600120836,224.56295387388943,1.0704352936655583,0.3986712912419529
Justin Herbert,LAC,17,13,39.32068508720602,27.079737863877018,271.06445263644014,1.600751643029291,-0.6712117366697995
Joshua Dobbs,MIN,2,13,27.848697236608977,15.742558875889593,167.7034669921492,0.9071796367783668,0.09122559321676962
Kenny Pickett,PIT,12,12,26.34263440643794,15.770810161966162,179.92299888995012,0.6914565853307503,0.09363436023196368
Tim Boyle,NYJ,1,3,31.325021194766297,19.994111346540407,175.67117428461808,1.08529161220459,0.8659960445310952
Mike White,MIA,4,2,37.99149959758698,25.007622256890617,282.186863820256,1.4440949962257978,0.7588734200096751
Dorian Thompson Robinson,CLE,0,3,33.08981546178722,19.113717644405327,175.45731189549124,1.0310624612644654,1.0473124612644653
Mac Jones,NE,14,11,33.890313064132684,22.552907450208505,217.34867526666628,1.1495434174722017,0.24098943550648577
P J Walker,CLE,5,4,31.963651103328893,16.8468521521072,198.59877349266895,0.8380813907740885,0.7432982746069524
Joe Burrow,CIN,16,10,38.39567134771397,26.890304250097326,273.9291870470504,1.748420077038637,-0.3499178324329194
Tyson Bagent,CHI,0,5,23.2563793743703,12.623732157568956,157.46340625848964,0.475974836238624,1.100349836238624
Deshaun Watson,CLE,6,5,26.96926644366003,15.182016267331806,191.3039575393241,1.1580781065242636,0.2722902838626537
Cooper Rush,DAL,6,2,26.88263650844729,16.964031701024016,214.2968908354892,1.3588713659800384,0.39270243098043583
Jameis Winston,NO,3,2,30.71238183262068,18.633702004565915,218.4796030144262,1.649957765261313,0.3542870549560526
Brett Rypien,LAR,3,2,25.878288246676732,13.488564504725186,166.73040391229105,0.9089977966549414,0.43921100988248246
Daniel Jones,NYG,16,6,31.719932171810076,22.73317958228126,207.1943384881748,0.9211523945877071,0.24019597703550932
Clayton Tune,ARI,0,1,28.09899362434235,17.65219599314852,174.25491121339672,1.1226485894288232,1.0276485894288232
Kirk Cousins,MIN,17,8,39.75876561634455,27.912676421572336,302.1716158991285,1.9339108381203132,-0.4355171697529688
Jimmy Garoppolo,LV,10,6,28.959055985519264,19.61898109214725,235.72016762078928,1.3755466976134034,0.32077155860571765
Brian Hoyer,LV,1,2,24.92310732114809,12.885255006211915,221.6461817880332,1.0868149476279632,0.4782509833103191
Malik Willis,TEN,4,1,20.124913658389257,10.128984341039828,149.48642100000177,0.9522434250979448,0.43179479234440743
Anthony Richardson,IND,0,4,33.29116570776688,20.062888663825177,230.84904751833136,1.2167167784587984,0.7817167784587987
Andy Dalton,CAR,14,1,36.87227679731164,24.173567984332447,260.51178478350886,1.4126919157340132,0.32558351765920873
Tom Brady,NA,17,0,42.553993267548066,29.576812595417227,289.5995956388244,1.6904418434780537,0.06014104825470931
Aaron Rodgers,NYJ,17,0,31.72634599513904,21.111257801075865,229.8100062930885,1.6343351723780484,-0.0060173636435977
Skylar Thompson,MIA,5,0,25.34819493485844,13.012774851176918,165.18731082719833,0.9820185670129696,0.4372349329611987
Sam Ehlinger,IND,4,0,23.984630538824938,13.36946424270442,170.00366728386507,1.0492508417495108,0.45653414683406823
David Blough,ARI,2,0,25.517141132595484,14.265441569537382,190.26004134787664,1.0897495612041666,0.4738118438913592
Trace McSorley,NE,4,0,26.013479204074653,13.60915101737108,183.05442123397285,1.0228628359327148,0.5373962077590331
Anthony Brown,BAL,2,0,24.818631920420003,12.551176428920778,182.8863822718298,1.0313154193339615,0.4822778869698434
Nathan Peterman,CHI,1,0,24.262601320394552,12.922064175691592,178.13051673540963,1.0887632033570678,0.4533724759966272
Davis Webb,NA,1,0,26.13612003316996,14.159065074963497,180.42119061647367,1.079104080979136,0.4470940464509716
Nick Foles,NA,2,0,32.866807842283336,22.14605427975708,229.5666186509534,1.1716720093113704,0.5286979057492769
Teddy Bridgewater,DET,3,0,32.439203249064015,21.68720391325206,247.94465421210475,1.394305774170005,0.37028590332755745
Chase Daniel,NA,1,0,23.512559064607345,12.462858231807328,176.0096012400773,1.061921368955184,0.462521754223638
Chris Streveler,NA,1,0,25.638740126274087,17.033011230713292,177.57206085946024,1.055294696862081,0.4582144173631214
