"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"vs. GB","2 out of 5 stars","A+","25.6"
"2","Jalen Hurts",PHI,"vs. PIT","4 out of 5 stars","A","23.4"
"3","Lamar Jackson",BAL,"at TB","3 out of 5 stars","A","22.0"
"4","Joe Burrow",CIN,"at CLE","4 out of 5 stars","A","20.8"
"5","Kyler Murray",ARI,"at MIN","4 out of 5 stars","A","19.9"
"6","Tua Tagovailoa",MIA,"at DET","5 out of 5 stars","A","19.2"
"7","Kirk Cousins",MIN,"vs. ARI","3 out of 5 stars","B+","18.8"
"8","Tom Brady",TB,"vs. BAL","3 out of 5 stars","B+","18.4"
"9","Dak Prescott",DAL,"vs. CHI","3 out of 5 stars","B","18.0"
"10","Daniel Jones",NYG,"at SEA","4 out of 5 stars","B","17.7"
"11","Derek Carr",LV,"at NO","4 out of 5 stars","B-","17.3"
"12","Geno Smith",SEA,"vs. NYG","3 out of 5 stars","B-","17.1"
"13","Jared Goff",DET,"vs. MIA","3 out of 5 stars","C+","16.8"
"14","Jimmy Garoppolo",SF,"at LAR","2 out of 5 stars","C","16.4"
"15","Marcus Mariota",ATL,"vs. CAR","3 out of 5 stars","C","16.0"
"16","Trevor Lawrence",JAC,"vs. DEN","1 out of 5 stars","C","15.6"
"17","Matthew Stafford",LAR,"vs. SF","2 out of 5 stars","C-","15.2"
"18","Justin Fields",CHI,"at DAL","1 out of 5 stars","C-","14.8"
"19","Aaron Rodgers",GB,"at BUF","2 out of 5 stars","D+","14.6"
"20","Andy Dalton",NO,"vs. LV","5 out of 5 stars","D","14.4"
"21","Russell Wilson",DEN,"at JAC","4 out of 5 stars","D","14.3"
"22","Sam Ehlinger",IND,"vs. WAS","5 out of 5 stars","D-","14.1"
"23","Jacoby Brissett",CLE,"vs. CIN","2 out of 5 stars","F","14.0"
"24","Taylor Heinicke",WAS,"at IND","3 out of 5 stars","F","13.9"
"25","Malik Willis",TEN,"at HOU","2 out of 5 stars","F","13.7"
"26","Davis Mills",HOU,"vs. TEN","3 out of 5 stars","F","13.5"
"27","Kenny Pickett",PIT,"at PHI","2 out of 5 stars","F","13.2"
"28","PJ Walker",CAR,"at ATL","4 out of 5 stars","F","13.0"
"29","Mac Jones",NE,"at NYJ","3 out of 5 stars","F","12.7"
"30","Zach Wilson",NYJ,"vs. NE","3 out of 5 stars","F","12.4"
"31","Bailey Zappe",NE,"at NYJ","3 out of 5 stars","F","5.3"
"32","Brett Rypien",DEN,"at JAC","4 out of 5 stars","F","4.7"
"33","Jameis Winston",NO,"vs. LV","5 out of 5 stars","F","1.9"
"34","Mitch Trubisky",PIT,"at PHI","2 out of 5 stars","F","1.8"
"35","Teddy Bridgewater",MIA,"at DET","5 out of 5 stars","F","1.0"
"36","Jeff Driskel",HOU,"vs. TEN","3 out of 5 stars","F","1.0"
"37","Desmond Ridder",ATL,"vs. CAR","3 out of 5 stars","F","0.9"
"38","Sam Darnold",CAR,"at ATL","4 out of 5 stars","F","0.9"
"39","Nick Foles",IND,"vs. WAS","5 out of 5 stars","F","0.9"
"40","Sam Howell",WAS,"at IND","3 out of 5 stars","F","0.9"
"41","Cooper Rush",DAL,"vs. CHI","3 out of 5 stars","F","0.9"
"42","Baker Mayfield",CAR,"at ATL","4 out of 5 stars","F","0.9"
