"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"at LV","3 out of 5 stars","A+","20.0"
"2","Saquon Barkley",NYG,"vs. IND","3 out of 5 stars","A+","18.5"
"3","Austin Ekeler",LAC,"vs. LAR","3 out of 5 stars","A+","17.6"
"4","Dalvin Cook",MIN,"at GB","4 out of 5 stars","A","16.6"
"5","James Conner",ARI,"at ATL","4 out of 5 stars","A","15.8"
"6","Travis Etienne Jr.",JAC,"at HOU","4 out of 5 stars","A","15.7"
"7","Rhamondre Stevenson",NE,"vs. MIA","3 out of 5 stars","A","15.7"
"8","Nick Chubb",CLE,"at WAS","2 out of 5 stars","A","15.4"
"9","Joe Mixon",CIN,"vs. BUF","3 out of 5 stars","A","15.4"
"10","Ezekiel Elliott",DAL,"at TEN","2 out of 5 stars","A-","15.0"
"11","Josh Jacobs",LV,"vs. SF","1 out of 5 stars","A","14.9"
"12","Alvin Kamara",NO,"at PHI","4 out of 5 stars","A-","14.8"
"13","Miles Sanders",PHI,"vs. NO","3 out of 5 stars","A-","14.1"
"14","Kenneth Walker III",SEA,"vs. NYJ","2 out of 5 stars","B+","14.1"
"15","Aaron Jones",GB,"vs. MIN","3 out of 5 stars","B+","14.1"
"16","David Montgomery",CHI,"at DET","4 out of 5 stars","B","14.1"
"17","Brian Robinson Jr.",WAS,"vs. CLE","4 out of 5 stars","B","14.0"
"18","Cam Akers",LAR,"at LAC","4 out of 5 stars","B","13.8"
"19","Tyler Allgeier",ATL,"vs. ARI","4 out of 5 stars","B","13.7"
"20","Jerick McKinnon",KC,"vs. DEN","3 out of 5 stars","B","13.2"
"21","Najee Harris",PIT,"at BAL","3 out of 5 stars","B","13.2"
"22","Leonard Fournette",TB,"vs. CAR","4 out of 5 stars","B","12.8"
"23","D'Andre Swift",DET,"vs. CHI","4 out of 5 stars","B-","12.6"
"24","Isiah Pacheco",KC,"vs. DEN","3 out of 5 stars","C+","12.6"
"25","AJ Dillon",GB,"vs. MIN","3 out of 5 stars","C+","12.5"
"26","J.K. Dobbins",BAL,"vs. PIT","3 out of 5 stars","C+","11.3"
"27","Zonovan Knight",NYJ,"at SEA","4 out of 5 stars","C+","11.2"
"28","D'Onta Foreman",CAR,"at TB","3 out of 5 stars","C","11.1"
"29","Devin Singletary",BUF,"at CIN","2 out of 5 stars","C","11.0"
"30","Zack Moss",IND,"at NYG","3 out of 5 stars","C","10.9"
"31","Jamaal Williams",DET,"vs. CHI","4 out of 5 stars","C","10.9"
"32","Rachaad White",TB,"vs. CAR","4 out of 5 stars","C","10.4"
"33","Raheem Mostert",MIA,"at NE","2 out of 5 stars","C","10.3"
"34","Hassan Haskins",TEN,"vs. DAL","2 out of 5 stars","C","9.1"
"35","Cordarrelle Patterson",ATL,"vs. ARI","4 out of 5 stars","C","8.1"
"36","Latavius Murray",DEN,"at KC","3 out of 5 stars","C-","8.1"
"37","James Cook",BUF,"at CIN","2 out of 5 stars","C-","7.3"
"38","Jeff Wilson Jr.",MIA,"at NE","2 out of 5 stars","C-","6.8"
"39","Chuba Hubbard",CAR,"at TB","3 out of 5 stars","C-","6.7"
"40","Michael Carter",NYJ,"at SEA","4 out of 5 stars","D+","6.7"
"41","Gus Edwards",BAL,"vs. PIT","3 out of 5 stars","D+","6.6"
"42","Royce Freeman",HOU,"vs. JAC","4 out of 5 stars","D","6.6"
