"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Derrick Henry",TEN,"vs. HOU","4 out of 5 stars","A+","20.1"
"2","Christian McCaffrey",SF,"vs. WAS","2 out of 5 stars","A+","18.7"
"3","Austin Ekeler",LAC,"at IND","3 out of 5 stars","A","17.3"
"4","Josh Jacobs",LV,"at PIT","3 out of 5 stars","A","16.9"
"5","Dalvin Cook",MIN,"vs. NYG","3 out of 5 stars","A","16.9"
"6","Saquon Barkley",NYG,"at MIN","3 out of 5 stars","A","15.4"
"7","Rhamondre Stevenson",NE,"vs. CIN","2 out of 5 stars","A","15.4"
"8","Nick Chubb",CLE,"vs. NO","2 out of 5 stars","A","14.9"
"9","Tony Pollard",DAL,"vs. PHI","4 out of 5 stars","A-","14.9"
"10","Aaron Jones",GB,"at MIA","3 out of 5 stars","A-","14.7"
"11","James Conner",ARI,"vs. TB","3 out of 5 stars","A-","14.5"
"12","Alvin Kamara",NO,"at CLE","4 out of 5 stars","A-","13.7"
"13","Jerick McKinnon",KC,"vs. SEA","5 out of 5 stars","B+","13.0"
"14","Joe Mixon",CIN,"at NE","2 out of 5 stars","B+","13.0"
"15","Miles Sanders",PHI,"at DAL","2 out of 5 stars","B+","12.8"
"16","Najee Harris",PIT,"vs. LV","3 out of 5 stars","B","12.6"
"17","Travis Etienne Jr.",JAC,"at NYJ","3 out of 5 stars","B","12.4"
"18","Kenneth Walker III",SEA,"at KC","3 out of 5 stars","B","12.4"
"19","J.K. Dobbins",BAL,"vs. ATL","4 out of 5 stars","B","12.4"
"20","Ezekiel Elliott",DAL,"vs. PHI","4 out of 5 stars","B","12.2"
"21","Raheem Mostert",MIA,"vs. GB","5 out of 5 stars","B","12.1"
"22","Isiah Pacheco",KC,"vs. SEA","5 out of 5 stars","B-","11.7"
"23","David Montgomery",CHI,"vs. BUF","3 out of 5 stars","B-","11.6"
"24","Latavius Murray",DEN,"at LAR","3 out of 5 stars","B-","11.5"
"25","D'Andre Swift",DET,"at CAR","4 out of 5 stars","C+","11.3"
"26","Zonovan Knight",NYJ,"vs. JAC","4 out of 5 stars","C+","10.9"
"27","Leonard Fournette",TB,"at ARI","4 out of 5 stars","C+","10.9"
"28","Rachaad White",TB,"at ARI","4 out of 5 stars","C+","10.4"
"29","Devin Singletary",BUF,"at CHI","4 out of 5 stars","C","10.4"
"30","Cam Akers",LAR,"vs. DEN","3 out of 5 stars","C","10.2"
"31","Jamaal Williams",DET,"at CAR","4 out of 5 stars","C","10.1"
"32","AJ Dillon",GB,"at MIA","3 out of 5 stars","C","9.2"
"33","Zack Moss",IND,"vs. LAC","4 out of 5 stars","C","8.2"
"34","Brian Robinson Jr.",WAS,"at SF","1 out of 5 stars","C","7.9"
"35","D'Onta Foreman",CAR,"vs. DET","4 out of 5 stars","C","7.8"
"36","Cordarrelle Patterson",ATL,"at BAL","3 out of 5 stars","C-","7.6"
"37","Tyler Allgeier",ATL,"at BAL","3 out of 5 stars","C-","7.6"
"38","Deon Jackson",IND,"vs. LAC","4 out of 5 stars","C-","7.5"
"39","James Cook",BUF,"at CHI","4 out of 5 stars","D+","7.4"
"40","Chuba Hubbard",CAR,"vs. DET","4 out of 5 stars","D+","7.1"
