"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jalen Hurts",PHI,"at CHI","4 out of 5 stars","A+","25.2"
"2","Patrick Mahomes II",KC,"at HOU","2 out of 5 stars","A","24.4"
"3","Josh Allen",BUF,"vs. MIA","3 out of 5 stars","A","22.8"
"4","Justin Herbert",LAC,"vs. TEN","3 out of 5 stars","A","21.6"
"5","Joe Burrow",CIN,"at TB","3 out of 5 stars","A","20.3"
"6","Justin Fields",CHI,"vs. PHI","2 out of 5 stars","B+","19.1"
"7","Dak Prescott",DAL,"at JAC","4 out of 5 stars","B+","18.3"
"8","Kirk Cousins",MIN,"vs. IND","3 out of 5 stars","B","17.8"
"9","Trevor Lawrence",JAC,"vs. DAL","2 out of 5 stars","B","17.4"
"10","Geno Smith",SEA,"vs. SF","2 out of 5 stars","B-","17.3"
"11","Tom Brady",TB,"vs. CIN","2 out of 5 stars","B-","17.1"
"12","Tua Tagovailoa",MIA,"at BUF","3 out of 5 stars","C+","17.0"
"13","Deshaun Watson",CLE,"vs. BAL","3 out of 5 stars","C","16.8"
"14","Aaron Rodgers",GB,"vs. LAR","3 out of 5 stars","C","16.7"
"15","Daniel Jones",NYG,"at WAS","4 out of 5 stars","C-","16.5"
"16","Jared Goff",DET,"at NYJ","2 out of 5 stars","C-","16.3"
"17","Derek Carr",LV,"vs. NE","4 out of 5 stars","D+","16.1"
"18","Brock Purdy",SF,"at SEA","4 out of 5 stars","D+","15.9"
"19","Mac Jones",NE,"at LV","5 out of 5 stars","D","15.6"
"20","Ryan Tannehill",TEN,"at LAC","4 out of 5 stars","D","15.4"
"21","Matt Ryan",IND,"at MIN","3 out of 5 stars","D","15.2"
"22","Andy Dalton",NO,"vs. ATL","4 out of 5 stars","D-","15.0"
"23","Taylor Heinicke",WAS,"vs. NYG","3 out of 5 stars","D-","14.8"
"24","Tyler Huntley",BAL,"at CLE","4 out of 5 stars","F","14.5"
"25","Desmond Ridder",ATL,"at NO","4 out of 5 stars","F","14.1"
"26","Sam Darnold",CAR,"vs. PIT","3 out of 5 stars","F","13.9"
"27","Baker Mayfield",LAR,"at GB","3 out of 5 stars","F","13.6"
"28","Colt McCoy",ARI,"at DEN","1 out of 5 stars","F","13.3"
"29","Davis Mills",HOU,"vs. KC","5 out of 5 stars","F","13.2"
"30","Brett Rypien",DEN,"vs. ARI","4 out of 5 stars","F","12.6"
"31","Mitch Trubisky",PIT,"at CAR","2 out of 5 stars","F","11.8"
"32","Zach Wilson",NYJ,"vs. DET","4 out of 5 stars","F","10.7"
"33","Jeff Driskel",HOU,"vs. KC","5 out of 5 stars","F","9.3"
"34","Kenny Pickett",PIT,"at CAR","2 out of 5 stars","F","7.9"
"35","Anthony Brown",BAL,"at CLE","4 out of 5 stars","F","4.4"
"36","Mason Rudolph",PIT,"at CAR","2 out of 5 stars","F","1.8"
"37","Joe Flacco",NYJ,"vs. DET","4 out of 5 stars","F","1.0"
"38","Josh Johnson",SF,"at SEA","4 out of 5 stars","F","1.0"
"39","Malik Willis",TEN,"at LAC","4 out of 5 stars","F","1.0"
"40","Jacoby Brissett",CLE,"vs. BAL","3 out of 5 stars","F","1.0"
"41","C.J. Beathard",JAC,"vs. DAL","2 out of 5 stars","F","0.9"
"42","Trace McSorley",ARI,"at DEN","1 out of 5 stars","F","0.9"
"43","Bailey Zappe",NE,"at LV","5 out of 5 stars","F","0.9"
