"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"vs. TEN","5 out of 5 stars","A+","15.0"
"2","Zach Ertz",ARI,"vs. SEA","3 out of 5 stars","A","13.1"
"3","Dallas Goedert",PHI,"at HOU","3 out of 5 stars","A","10.8"
"4","Gerald Everett",LAC,"at ATL","3 out of 5 stars","A-","10.5"
"5","Kyle Pitts",ATL,"vs. LAC","2 out of 5 stars","B+","9.4"
"6","Taysom Hill",NO,"vs. BAL","4 out of 5 stars","B","9.2"
"7","Robert Tonyan",GB,"at DET","4 out of 5 stars","B-","8.4"
"8","Tyler Higbee",LAR,"at TB","3 out of 5 stars","B-","7.6"
"9","Evan Engram",JAC,"vs. LV","4 out of 5 stars","C+","7.5"
"10","Hayden Hurst",CIN,"vs. CAR","4 out of 5 stars","C+","7.2"
"11","Isaiah Likely",BAL,"at NO","1 out of 5 stars","C","6.9"
"12","T.J. Hockenson",MIN,"at WAS","2 out of 5 stars","C","6.9"
"13","Dawson Knox",BUF,"at NYJ","2 out of 5 stars","C","6.7"
"14","Mike Gesicki",MIA,"at CHI","3 out of 5 stars","C-","6.7"
"15","Tyler Conklin",NYJ,"vs. BUF","2 out of 5 stars","C-","6.2"
"16","Cade Otton",TB,"vs. LAR","2 out of 5 stars","D+","6.1"
"17","Noah Fant",SEA,"at ARI","4 out of 5 stars","D+","5.8"
"18","Juwan Johnson",NO,"vs. BAL","4 out of 5 stars","D+","5.4"
"19","Hunter Henry",NE,"vs. IND","4 out of 5 stars","D","5.0"
"20","Cole Kmet",CHI,"vs. MIA","4 out of 5 stars","D-","4.9"
"21","Will Dissly",SEA,"at ARI","4 out of 5 stars","D-","4.7"
"22","Darren Waller",LV,"at JAC","3 out of 5 stars","D","4.6"
"23","Logan Thomas",WAS,"vs. MIN","4 out of 5 stars","F","4.6"
"24","Foster Moreau",LV,"at JAC","3 out of 5 stars","F","4.3"
"25","Austin Hooper",TEN,"at KC","4 out of 5 stars","F","4.2"
"26","Brevin Jordan",HOU,"vs. PHI","2 out of 5 stars","F","4.2"
"27","Tommy Tremble",CAR,"at CIN","2 out of 5 stars","F","4.0"
"28","Jordan Akins",HOU,"vs. PHI","2 out of 5 stars","F","3.9"
"29","Kylen Granson",IND,"at NE","3 out of 5 stars","F","3.9"
"30","O.J. Howard",HOU,"vs. PHI","2 out of 5 stars","F","3.7"
"31","Jelani Woods",IND,"at NE","3 out of 5 stars","F","3.6"
"32","Mo Alie-Cox",IND,"at NE","3 out of 5 stars","F","3.6"
"33","Ian Thomas",CAR,"at CIN","2 out of 5 stars","F","3.4"
"34","Mark Andrews",BAL,"at NO","1 out of 5 stars","D","3.2"
"35","James Mitchell",DET,"vs. GB","2 out of 5 stars","F","2.9"
"36","Johnny Mundt",MIN,"at WAS","2 out of 5 stars","F","2.9"
"37","Brock Wright",DET,"vs. GB","2 out of 5 stars","F","2.8"
"38","Jonnu Smith",NE,"vs. IND","4 out of 5 stars","F","2.8"
"39","Chigoziem Okonkwo",TEN,"at KC","4 out of 5 stars","F","2.7"
"40","Noah Gray",KC,"vs. TEN","5 out of 5 stars","F","2.7"
"41","C.J. Uzomah",NYJ,"vs. BUF","2 out of 5 stars","F","2.6"
"42","Colby Parkinson",SEA,"at ARI","4 out of 5 stars","F","2.6"
"43","Josiah Deguara",GB,"at DET","4 out of 5 stars","F","2.5"
"44","Josh Oliver",BAL,"at NO","1 out of 5 stars","F","2.4"
"45","Armani Rogers",WAS,"vs. MIN","4 out of 5 stars","F","2.4"
"46","Geoff Swaim",TEN,"at KC","4 out of 5 stars","F","2.2"
"47","Durham Smythe",MIA,"at CHI","3 out of 5 stars","F","2.0"
"48","Adam Trautman",NO,"vs. BAL","4 out of 5 stars","F","2.0"
"49","Tre' McKitty",LAC,"at ATL","3 out of 5 stars","F","2.0"
"50","Parker Hesse",ATL,"vs. LAC","2 out of 5 stars","F","2.0"
"51","Mitchell Wilcox",CIN,"vs. CAR","4 out of 5 stars","F","2.0"
"52","Dan Arnold",JAC,"vs. LV","4 out of 5 stars","F","2.0"
"53","Trey McBride",ARI,"vs. SEA","3 out of 5 stars","F","1.9"
"54","Quintin Morris",BUF,"at NYJ","2 out of 5 stars","F","1.9"
"55","Marcedes Lewis",GB,"at DET","4 out of 5 stars","F","1.9"
"56","Ko Kieft",TB,"vs. LAR","2 out of 5 stars","F","1.9"
"57","John Bates",WAS,"vs. MIN","4 out of 5 stars","F","1.9"
"58","Kyle Rudolph",TB,"vs. LAR","2 out of 5 stars","F","1.8"
"59","Trevon Wesco",CHI,"vs. MIA","4 out of 5 stars","F","1.8"
"60","Chris Manhertz",JAC,"vs. LV","4 out of 5 stars","F","1.7"
"61","Ryan Griffin",CHI,"vs. MIA","4 out of 5 stars","F","1.7"
"62","MyCole Pruitt",ATL,"vs. LAC","2 out of 5 stars","F","1.6"
"63","Cole Turner",WAS,"vs. MIN","4 out of 5 stars","F","1.6"
"64","Tyler Davis",GB,"at DET","4 out of 5 stars","F","1.6"
"65","Jack Stoll",PHI,"at HOU","3 out of 5 stars","F","1.6"
"66","Giovanni Ricci",CAR,"at CIN","2 out of 5 stars","F","1.5"
"67","Teagan Quitoriano",HOU,"vs. PHI","2 out of 5 stars","F","1.5"
"68","Hunter Long",MIA,"at CHI","3 out of 5 stars","F","1.4"
"69","Richard Rodgers",LAC,"at ATL","3 out of 5 stars","F","1.3"
"70","Jesper Horsted",LV,"at JAC","3 out of 5 stars","F","1.3"
"71","Brycen Hopkins",LAR,"at TB","3 out of 5 stars","F","1.2"
"72","Nick Boyle",BAL,"at NO","1 out of 5 stars","F","1.1"
"73","J.P. Holtz",NO,"vs. BAL","4 out of 5 stars","F","1.1"
"74","Nick Vannett",NO,"vs. BAL","4 out of 5 stars","F","1.1"
"75","Luke Farrell",JAC,"vs. LV","4 out of 5 stars","F","1.1"
"76","Devin Asiasi",CIN,"vs. CAR","4 out of 5 stars","F","1.1"
"77","Shane Zylstra",DET,"vs. GB","2 out of 5 stars","F","1.0"
"78","Stephen Anderson",ARI,"vs. SEA","3 out of 5 stars","F","1.0"
"79","Grant Calcaterra",PHI,"at HOU","3 out of 5 stars","F","0.9"
"80","Kendall Blanton",LAR,"at TB","3 out of 5 stars","F","0.9"
"81","Kevin Rader",TEN,"at KC","4 out of 5 stars","F","0.9"
"82","Kenny Yeboah",NYJ,"vs. BUF","2 out of 5 stars","F","0.8"
"83","Jordan Franks",KC,"vs. TEN","5 out of 5 stars","F","0.8"
"84","Jared Pinkney",LAR,"at TB","3 out of 5 stars","F","0.8"
"85","Jacob Hollister",MIN,"at WAS","2 out of 5 stars","F","0.7"
"86","Mason Schreck",HOU,"vs. PHI","2 out of 5 stars","F","0.5"
"87","Tommy Sweeney",BUF,"at NYJ","2 out of 5 stars","F","0.5"
"88","Jeremy Ruckert",NYJ,"vs. BUF","2 out of 5 stars","F","0.2"
