"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Stefon Diggs",BUF,"at DET","3 out of 5 stars","A+","18.6"
"2","Tyreek Hill",MIA,"vs. HOU","3 out of 5 stars","A+","18.4"
"3","Davante Adams",LV,"at SEA","3 out of 5 stars","A+","18.0"
"4","Justin Jefferson",MIN,"vs. NE","3 out of 5 stars","A+","15.5"
"5","DeAndre Hopkins",ARI,"vs. LAC","3 out of 5 stars","A+","15.3"
"6","CeeDee Lamb",DAL,"vs. NYG","2 out of 5 stars","A+","13.9"
"7","A.J. Brown",PHI,"vs. GB","3 out of 5 stars","A","13.7"
"8","Amon-Ra St. Brown",DET,"vs. BUF","3 out of 5 stars","A","13.1"
"9","Tee Higgins",CIN,"at TEN","3 out of 5 stars","A","12.8"
"10","Jaylen Waddle",MIA,"vs. HOU","3 out of 5 stars","A","12.4"
"11","Amari Cooper",CLE,"vs. TB","3 out of 5 stars","A","12.4"
"12","Terry McLaurin",WAS,"vs. ATL","4 out of 5 stars","A","12.3"
"13","Mike Evans",TB,"at CLE","4 out of 5 stars","A","12.2"
"14","Chris Olave",NO,"at SF","3 out of 5 stars","A","12.1"
"15","Gabe Davis",BUF,"at DET","3 out of 5 stars","A","12.0"
"16","Deebo Samuel",SF,"vs. NO","3 out of 5 stars","A-","11.7"
"17","Christian Kirk",JAC,"vs. BAL","3 out of 5 stars","A-","11.7"
"18","DK Metcalf",SEA,"vs. LV","4 out of 5 stars","A-","11.4"
"19","Tyler Lockett",SEA,"vs. LV","4 out of 5 stars","A-","11.3"
"20","Michael Pittman Jr.",IND,"vs. PIT","3 out of 5 stars","A-","11.2"
"21","Chris Godwin",TB,"at CLE","4 out of 5 stars","B+","11.2"
"22","Brandon Aiyuk",SF,"vs. NO","3 out of 5 stars","B+","10.8"
"23","DeVonta Smith",PHI,"vs. GB","3 out of 5 stars","B","10.7"
"24","Courtland Sutton",DEN,"at CAR","3 out of 5 stars","B","10.2"
"25","Keenan Allen",LAC,"at ARI","4 out of 5 stars","B","10.1"
"26","Allen Lazard",GB,"at PHI","2 out of 5 stars","B","10.0"
"27","Jakobi Meyers",NE,"at MIN","4 out of 5 stars","B","10.0"
"28","Joshua Palmer",LAC,"at ARI","4 out of 5 stars","B","9.7"
"29","Christian Watson",GB,"at PHI","2 out of 5 stars","B","9.5"
"30","Garrett Wilson",NYJ,"vs. CHI","5 out of 5 stars","B","9.4"
"31","Tyler Boyd",CIN,"at TEN","3 out of 5 stars","B-","9.4"
"32","George Pickens",PIT,"at IND","3 out of 5 stars","B-","9.3"
"33","Curtis Samuel",WAS,"vs. ATL","4 out of 5 stars","B-","9.3"
"34","Darius Slayton",NYG,"at DAL","4 out of 5 stars","B-","9.1"
"35","DJ Moore",CAR,"vs. DEN","2 out of 5 stars","C+","9.1"
"36","Diontae Johnson",PIT,"at IND","3 out of 5 stars","C+","9.0"
"37","Donovan Peoples-Jones",CLE,"vs. TB","3 out of 5 stars","C+","8.9"
"38","Parris Campbell",IND,"vs. PIT","3 out of 5 stars","C+","8.8"
"39","Drake London",ATL,"at WAS","4 out of 5 stars","C+","8.8"
"40","Adam Thielen",MIN,"vs. NE","3 out of 5 stars","C","8.7"
"41","Allen Robinson II",LAR,"at KC","4 out of 5 stars","C","8.6"
"42","Darnell Mooney",CHI,"at NYJ","3 out of 5 stars","C","8.6"
"43","Treylon Burks",TEN,"vs. CIN","2 out of 5 stars","C","8.4"
"44","Brandin Cooks",HOU,"at MIA","2 out of 5 stars","C","8.3"
"45","Nico Collins",HOU,"at MIA","2 out of 5 stars","C","8.3"
"46","Marquise Brown",ARI,"vs. LAC","3 out of 5 stars","C","8.3"
"47","Marquez Valdes-Scantling",KC,"vs. LAR","3 out of 5 stars","C","8.2"
"48","Devin Duvernay",BAL,"at JAC","4 out of 5 stars","C-","7.8"
"49","Michael Gallup",DAL,"vs. NYG","2 out of 5 stars","C-","7.8"
"50","Zay Jones",JAC,"vs. BAL","3 out of 5 stars","C-","7.6"
"51","Jarvis Landry",NO,"at SF","3 out of 5 stars","C-","7.6"
"52","Mack Hollins",LV,"at SEA","3 out of 5 stars","C-","7.5"
"53","Jahan Dotson",WAS,"vs. ATL","4 out of 5 stars","C-","7.4"
"54","Demarcus Robinson",BAL,"at JAC","4 out of 5 stars","D+","7.4"
"55","Terrace Marshall Jr.",CAR,"vs. DEN","2 out of 5 stars","D+","7.3"
"56","Isaiah McKenzie",BUF,"at DET","3 out of 5 stars","D+","7.3"
"57","Alec Pierce",IND,"vs. PIT","3 out of 5 stars","D","7.3"
"58","Van Jefferson",LAR,"at KC","4 out of 5 stars","D","7.3"
"59","Robert Woods",TEN,"vs. CIN","2 out of 5 stars","D","7.2"
"60","DeAndre Carter",LAC,"at ARI","4 out of 5 stars","D","7.2"
"61","Noah Brown",DAL,"vs. NYG","2 out of 5 stars","D-","7.2"
"62","K.J. Osborn",MIN,"vs. NE","3 out of 5 stars","D-","7.1"
"63","Kalif Raymond",DET,"vs. BUF","3 out of 5 stars","D-","6.9"
"64","Julio Jones",TB,"at CLE","4 out of 5 stars","D","6.9"
"65","JuJu Smith-Schuster",KC,"vs. LAR","3 out of 5 stars","C-","6.9"
"66","Chase Claypool",CHI,"at NYJ","3 out of 5 stars","F","6.8"
"67","Ben Skowronek",LAR,"at KC","4 out of 5 stars","F","6.7"
"68","Nick Westbrook-Ikhine",TEN,"vs. CIN","2 out of 5 stars","F","6.7"
"69","Randall Cobb",GB,"at PHI","2 out of 5 stars","F","6.6"
"70","Marvin Jones Jr.",JAC,"vs. BAL","3 out of 5 stars","F","6.5"
"71","Skyy Moore",KC,"vs. LAR","3 out of 5 stars","F","6.4"
"72","Olamide Zaccheaus",ATL,"at WAS","4 out of 5 stars","F","6.4"
"73","Chris Moore",HOU,"at MIA","2 out of 5 stars","F","6.3"
"74","Kadarius Toney",KC,"vs. LAR","3 out of 5 stars","D-","6.3"
"75","Damiere Byrd",ATL,"at WAS","4 out of 5 stars","F","6.3"
"76","Laviska Shenault Jr.",CAR,"vs. DEN","2 out of 5 stars","F","6.2"
"77","Elijah Moore",NYJ,"vs. CHI","5 out of 5 stars","F","6.2"
"78","Kendall Hinton",DEN,"at CAR","3 out of 5 stars","F","6.0"
"79","Tyquan Thornton",NE,"at MIN","4 out of 5 stars","F","6.0"
"80","Rondale Moore",ARI,"vs. LAC","3 out of 5 stars","F","5.8"
"81","DeVante Parker",NE,"at MIN","4 out of 5 stars","F","5.6"
"82","D.J. Chark Jr.",DET,"vs. BUF","3 out of 5 stars","F","5.3"
"83","Greg Dortch",ARI,"vs. LAC","3 out of 5 stars","F","5.3"
"84","Corey Davis",NYJ,"vs. CHI","5 out of 5 stars","F","5.2"
"85","Quez Watkins",PHI,"vs. GB","3 out of 5 stars","F","5.2"
"86","Jauan Jennings",SF,"vs. NO","3 out of 5 stars","F","5.0"
"87","Justin Watson",KC,"vs. LAR","3 out of 5 stars","F","4.8"
"88","Tre'Quan Smith",NO,"at SF","3 out of 5 stars","F","4.8"
"89","Rashid Shaheed",NO,"at SF","3 out of 5 stars","F","4.7"
"90","Ja'Marr Chase",CIN,"at TEN","3 out of 5 stars","D-","4.7"
"91","Trent Sherfield",MIA,"vs. HOU","3 out of 5 stars","F","4.7"
"92","Sammy Watkins",GB,"at PHI","2 out of 5 stars","F","4.7"
"93","Richie James Jr.",NYG,"at DAL","4 out of 5 stars","F","4.7"
"94","Mike Williams",LAC,"at ARI","4 out of 5 stars","F","4.6"
"95","Marquise Goodwin",SEA,"vs. LV","4 out of 5 stars","F","4.5"
"96","Kenny Golladay",NYG,"at DAL","4 out of 5 stars","F","4.5"
"97","David Bell",CLE,"vs. TB","3 out of 5 stars","F","4.4"
"98","Jerry Jeudy",DEN,"at CAR","3 out of 5 stars","F","4.4"
"99","Dante Pettis",CHI,"at NYJ","3 out of 5 stars","F","4.3"
"100","Equanimeous St. Brown",CHI,"at NYJ","3 out of 5 stars","F","4.2"
"101","Nelson Agholor",NE,"at MIN","4 out of 5 stars","F","4.1"
"102","A.J. Green",ARI,"vs. LAC","3 out of 5 stars","F","4.0"
"103","Denzel Mims",NYJ,"vs. CHI","5 out of 5 stars","F","3.9"
"104","Josh Reynolds",DET,"vs. BUF","3 out of 5 stars","F","3.9"
"105","Khalil Shakir",BUF,"at DET","3 out of 5 stars","F","3.8"
"106","Braxton Berrios",NYJ,"vs. CHI","5 out of 5 stars","F","3.8"
"107","Phillip Dorsett II",HOU,"at MIA","2 out of 5 stars","F","3.7"
"108","Robbie Anderson",ARI,"vs. LAC","3 out of 5 stars","F","3.7"
"109","Dyami Brown",WAS,"vs. ATL","4 out of 5 stars","F","3.6"
"110","Samori Toure",GB,"at PHI","2 out of 5 stars","F","3.5"
"111","Isaiah Hodgins",NYG,"at DAL","4 out of 5 stars","F","3.4"
"112","Kendrick Bourne",NE,"at MIN","4 out of 5 stars","F","3.3"
"113","Zach Pascal",PHI,"vs. GB","3 out of 5 stars","F","3.3"
"114","Jamal Agnew",JAC,"vs. BAL","3 out of 5 stars","F","3.3"
"115","Scotty Miller",TB,"at CLE","4 out of 5 stars","F","3.1"
"116","KhaDarel Hodge",ATL,"at WAS","4 out of 5 stars","F","3.0"
"117","James Proche II",BAL,"at JAC","4 out of 5 stars","F","2.9"
"118","Shi Smith",CAR,"vs. DEN","2 out of 5 stars","F","2.5"
"119","Tutu Atwell",LAR,"at KC","4 out of 5 stars","F","2.4"
"120","Keelan Cole Sr.",LV,"at SEA","3 out of 5 stars","F","2.4"
"121","Trenton Irwin",CIN,"at TEN","3 out of 5 stars","F","2.2"
"122","Romeo Doubs",GB,"at PHI","2 out of 5 stars","F","2.1"
"123","Russell Gage",TB,"at CLE","4 out of 5 stars","F","2.1"
"124","Tom Kennedy",DET,"vs. BUF","3 out of 5 stars","F","2.1"
"125","Steven Sims Jr.",PIT,"at IND","3 out of 5 stars","F","2.1"
"126","Ashton Dulin",IND,"vs. PIT","3 out of 5 stars","F","2.0"
"127","Michael Bandy",LAC,"at ARI","4 out of 5 stars","F","1.7"
"128","Marquez Callaway",NO,"at SF","3 out of 5 stars","F","1.6"
"129","Ray-Ray McCloud",SF,"vs. NO","3 out of 5 stars","F","1.6"
"130","Lawrence Cager",NYG,"at DAL","4 out of 5 stars","F","1.5"
"131","Cedrick Wilson Jr.",MIA,"vs. HOU","3 out of 5 stars","F","-"
"132","K.J. Hamler",DEN,"at CAR","3 out of 5 stars","F","-"
"133","Byron Pringle",CHI,"at NYJ","3 out of 5 stars","F","-"
"134","Marcus Johnson",NYG,"at DAL","4 out of 5 stars","F","-"
"135","Cam Sims",WAS,"vs. ATL","4 out of 5 stars","F","-"
"136","Brandon Powell",LAR,"at KC","4 out of 5 stars","F","-"
"137","Gunner Olszewski",PIT,"at IND","3 out of 5 stars","F","-"
"138","Breshad Perriman",TB,"at CLE","4 out of 5 stars","F","-"
"139","DeSean Jackson",BAL,"at JAC","4 out of 5 stars","F","-"
"140","Jalen Virgil",DEN,"at CAR","3 out of 5 stars","F","-"
"141","Trent Taylor",CIN,"at TEN","3 out of 5 stars","F","-"
"142","Montrell Washington",DEN,"at CAR","3 out of 5 stars","F","-"
"143","Velus Jones Jr.",CHI,"at NYJ","3 out of 5 stars","F","-"
"144","Jalen Tolbert",DAL,"vs. NYG","2 out of 5 stars","F","-"
"145","Jameson Williams",DET,"vs. BUF","3 out of 5 stars","F","-"
"146","Dee Eskridge",SEA,"vs. LV","4 out of 5 stars","F","-"
"147","David Sills V",NYG,"at DAL","4 out of 5 stars","F","-"
"148","Jalen Reagor",MIN,"vs. NE","3 out of 5 stars","F","-"
"149","Dax Milne",WAS,"vs. ATL","4 out of 5 stars","F","-"
"150","Cody Hollister",TEN,"vs. CIN","2 out of 5 stars","F","-"
"151","Keke Coutee",IND,"vs. PIT","3 out of 5 stars","F","-"
"152","Jeff Smith",NYJ,"vs. CHI","5 out of 5 stars","F","-"
"153","James Washington",DAL,"vs. NYG","2 out of 5 stars","F","-"
"154","Miles Boykin",PIT,"at IND","3 out of 5 stars","F","-"
"155","River Cracraft",MIA,"vs. HOU","3 out of 5 stars","F","-"
"156","Tylan Wallace",BAL,"at JAC","4 out of 5 stars","F","-"
"157","Anthony Schwartz",CLE,"vs. TB","3 out of 5 stars","F","-"
