"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","San Francisco 49ers",SF,"at LV","3 out of 5 stars","A","7.7"
"2","Dallas Cowboys",DAL,"at TEN","3 out of 5 stars","A","7.6"
"3","Kansas City Chiefs",KC,"vs. DEN","5 out of 5 stars","A-","7.3"
"4","Baltimore Ravens",BAL,"vs. PIT","3 out of 5 stars","B+","7.3"
"5","Philadelphia Eagles",PHI,"vs. NO","4 out of 5 stars","B+","7.3"
"6","New York Giants",NYG,"vs. IND","5 out of 5 stars","B","7.1"
"7","Los Angeles Chargers",LAC,"vs. LAR","5 out of 5 stars","B","6.9"
"8","New England Patriots",NE,"vs. MIA","2 out of 5 stars","B","6.9"
"9","Tampa Bay Buccaneers",TB,"vs. CAR","3 out of 5 stars","B","6.9"
"10","Jacksonville Jaguars",JAC,"at HOU","5 out of 5 stars","B-","6.8"
"11","New York Jets",NYJ,"at SEA","3 out of 5 stars","B-","6.7"
"12","Washington Commanders",WAS,"vs. CLE","3 out of 5 stars","C+","6.6"
"13","Buffalo Bills",BUF,"at CIN","2 out of 5 stars","C","6.6"
"14","Cleveland Browns",CLE,"at WAS","4 out of 5 stars","C","6.5"
"15","Detroit Lions",DET,"vs. CHI","4 out of 5 stars","C","6.5"
"16","Pittsburgh Steelers",PIT,"at BAL","2 out of 5 stars","C","6.4"
"17","Atlanta Falcons",ATL,"vs. ARI","3 out of 5 stars","C-","6.0"
"18","Miami Dolphins",MIA,"at NE","4 out of 5 stars","D+","6.0"
"19","Green Bay Packers",GB,"vs. MIN","3 out of 5 stars","D","6.0"
"20","Carolina Panthers",CAR,"at TB","2 out of 5 stars","D","5.9"
"21","Arizona Cardinals",ARI,"at ATL","3 out of 5 stars","D","5.9"
"22","Seattle Seahawks",SEA,"vs. NYJ","4 out of 5 stars","D","5.7"
"23","Cincinnati Bengals",CIN,"vs. BUF","2 out of 5 stars","D-","5.7"
"24","Los Angeles Rams",LAR,"at LAC","3 out of 5 stars","F","5.6"
"25","Tennessee Titans",TEN,"vs. DAL","1 out of 5 stars","F","5.5"
"26","Indianapolis Colts",IND,"at NYG","3 out of 5 stars","F","5.5"
"27","New Orleans Saints",NO,"at PHI","2 out of 5 stars","F","5.4"
"28","Minnesota Vikings",MIN,"at GB","3 out of 5 stars","F","5.3"
"29","Houston Texans",HOU,"vs. JAC","2 out of 5 stars","F","5.2"
"30","Denver Broncos",DEN,"at KC","1 out of 5 stars","F","5.1"
"31","Las Vegas Raiders",LV,"vs. SF","2 out of 5 stars","F","5.0"
"32","Chicago Bears",CHI,"at DET","1 out of 5 stars","F","4.4"
