"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Saquon Barkley",NYG,"at JAC","4 out of 5 stars","A+","18.4"
"2","Austin Ekeler",LAC,"vs. SEA","4 out of 5 stars","A+","18.2"
"3","Derrick Henry",TEN,"vs. IND","3 out of 5 stars","A+","17.3"
"4","Josh Jacobs",LV,"vs. HOU","4 out of 5 stars","A","16.9"
"5","Leonard Fournette",TB,"at CAR","2 out of 5 stars","A","16.4"
"6","Nick Chubb",CLE,"at BAL","4 out of 5 stars","A","16.0"
"7","Alvin Kamara",NO,"at ARI","3 out of 5 stars","A","15.2"
"8","Jonathan Taylor",IND,"at TEN","2 out of 5 stars","A","14.8"
"9","Joe Mixon",CIN,"vs. ATL","5 out of 5 stars","A","14.6"
"10","Kenneth Walker III",SEA,"at LAC","4 out of 5 stars","A-","14.3"
"11","Breece Hall",NYJ,"at DEN","3 out of 5 stars","A-","14.3"
"12","Dameon Pierce",HOU,"at LV","2 out of 5 stars","A-","13.6"
"13","Rhamondre Stevenson",NE,"vs. CHI","3 out of 5 stars","A-","13.3"
"14","Aaron Jones",GB,"at WAS","3 out of 5 stars","B+","13.0"
"15","Ezekiel Elliott",DAL,"vs. DET","4 out of 5 stars","B","13.0"
"16","Christian McCaffrey",SF,"vs. KC","4 out of 5 stars","B+","13.0"
"17","Raheem Mostert",MIA,"vs. PIT","2 out of 5 stars","B","12.6"
"18","Najee Harris",PIT,"at MIA","3 out of 5 stars","B","12.4"
"19","David Montgomery",CHI,"at NE","2 out of 5 stars","B","12.4"
"20","Travis Etienne Jr.",JAC,"vs. NYG","3 out of 5 stars","B","12.2"
"21","Eno Benjamin",ARI,"vs. NO","2 out of 5 stars","B-","10.2"
"22","D'Andre Swift",DET,"at DAL","4 out of 5 stars","B","9.8"
"23","Clyde Edwards-Helaire",KC,"at SF","1 out of 5 stars","B-","9.8"
"24","Tony Pollard",DAL,"vs. DET","4 out of 5 stars","C+","9.1"
"25","Brian Robinson Jr.",WAS,"vs. GB","4 out of 5 stars","C+","9.0"
"26","AJ Dillon",GB,"at WAS","3 out of 5 stars","C+","9.0"
"27","James Robinson",JAC,"vs. NYG","3 out of 5 stars","C+","8.9"
"28","Kareem Hunt",CLE,"at BAL","4 out of 5 stars","C","8.4"
"29","Jamaal Williams",DET,"at DAL","4 out of 5 stars","C","8.3"
"30","Kenyan Drake",BAL,"vs. CLE","5 out of 5 stars","C","7.8"
"31","Jeff Wilson Jr.",SF,"vs. KC","4 out of 5 stars","C","7.5"
"32","Tyler Allgeier",ATL,"at CIN","2 out of 5 stars","C","6.8"
"33","Damien Harris",NE,"vs. CHI","3 out of 5 stars","C","6.6"
"34","Melvin Gordon III",DEN,"vs. NYJ","4 out of 5 stars","C","6.4"
"35","Latavius Murray",DEN,"vs. NYJ","4 out of 5 stars","C","6.3"
"36","Michael Carter",NYJ,"at DEN","3 out of 5 stars","C-","6.3"
"37","Khalil Herbert",CHI,"at NE","2 out of 5 stars","C-","6.0"
"38","Caleb Huntley",ATL,"at CIN","2 out of 5 stars","C-","5.8"
"39","Rachaad White",TB,"at CAR","2 out of 5 stars","D+","5.8"
"40","D'Onta Foreman",CAR,"vs. TB","3 out of 5 stars","C-","5.8"
"41","Antonio Gibson",WAS,"vs. GB","4 out of 5 stars","D+","5.7"
"42","Sony Michel",LAC,"vs. SEA","4 out of 5 stars","D","5.5"
"43","Chase Edmonds",MIA,"vs. PIT","2 out of 5 stars","D","5.4"
"44","Jerick McKinnon",KC,"at SF","1 out of 5 stars","D","5.4"
"45","J.D. McKissic",WAS,"vs. GB","4 out of 5 stars","D","5.4"
"46","Nyheim Hines",IND,"at TEN","2 out of 5 stars","D","5.2"
"47","Rex Burkhead",HOU,"at LV","2 out of 5 stars","D-","5.1"
"48","Mike Boone",DEN,"vs. NYJ","4 out of 5 stars","D-","5.1"
"49","Jaylen Warren",PIT,"at MIA","3 out of 5 stars","F","4.8"
"50","Chuba Hubbard",CAR,"vs. TB","3 out of 5 stars","D-","4.7"
"51","Mark Ingram II",NO,"at ARI","3 out of 5 stars","F","4.5"
"52","Dontrell Hilliard",TEN,"vs. IND","3 out of 5 stars","F","4.4"
"53","Samaje Perine",CIN,"vs. ATL","5 out of 5 stars","F","4.3"
"54","Isiah Pacheco",KC,"at SF","1 out of 5 stars","F","4.3"
"55","DeeJay Dallas",SEA,"at LAC","4 out of 5 stars","F","4.1"
"56","Justice Hill",BAL,"vs. CLE","5 out of 5 stars","F","3.9"
"57","Keaontay Ingram",ARI,"vs. NO","2 out of 5 stars","F","3.6"
"58","Deon Jackson",IND,"at TEN","2 out of 5 stars","F","3.5"
"59","Gus Edwards",BAL,"vs. CLE","5 out of 5 stars","F","3.5"
"60","Matt Breida",NYG,"at JAC","4 out of 5 stars","F","3.4"
"61","Brandon Bolden",LV,"vs. HOU","4 out of 5 stars","F","3.2"
"62","Avery Williams",ATL,"at CIN","2 out of 5 stars","F","3.0"
"63","Tevin Coleman",SF,"vs. KC","4 out of 5 stars","F","2.9"
"64","Kyle Juszczyk",SF,"vs. KC","4 out of 5 stars","F","2.9"
"65","JaMycal Hasty",JAC,"vs. NYG","3 out of 5 stars","F","2.6"
"66","Craig Reynolds",DET,"at DAL","4 out of 5 stars","F","2.6"
"67","Zamir White",LV,"vs. HOU","4 out of 5 stars","F","2.6"
"68","Pierre Strong Jr.",NE,"vs. CHI","3 out of 5 stars","F","2.5"
"69","Mike Davis",BAL,"vs. CLE","5 out of 5 stars","F","2.3"
"70","Gary Brightwell",NYG,"at JAC","4 out of 5 stars","F","2.2"
"71","Chris Evans",CIN,"vs. ATL","5 out of 5 stars","F","2.2"
"72","Tyrion Davis-Price",SF,"vs. KC","4 out of 5 stars","F","2.1"
"73","Phillip Lindsay",IND,"at TEN","2 out of 5 stars","F","1.9"
"74","Zander Horvath",LAC,"vs. SEA","4 out of 5 stars","F","1.9"
"75","Patrick Ricard",BAL,"vs. CLE","5 out of 5 stars","F","1.8"
"76","Isaiah Spiller",LAC,"vs. SEA","4 out of 5 stars","F","1.7"
"77","Trestan Ebner",CHI,"at NE","2 out of 5 stars","F","1.7"
"78","Alec Ingold",MIA,"vs. PIT","2 out of 5 stars","F","1.6"
"79","Corey Clement",ARI,"vs. NO","2 out of 5 stars","F","1.5"
"80","Kevin Harris",NE,"vs. CHI","3 out of 5 stars","F","1.5"
"81","Hassan Haskins",TEN,"vs. IND","3 out of 5 stars","F","1.3"
"82","D'Ernest Johnson",CLE,"at BAL","4 out of 5 stars","F","1.3"
