"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"vs. LAR","3 out of 5 stars","A+","16.0"
"2","Mark Andrews",BAL,"at JAC","3 out of 5 stars","A","12.1"
"3","T.J. Hockenson",MIN,"vs. NE","3 out of 5 stars","A","9.4"
"4","Pat Freiermuth",PIT,"at IND","4 out of 5 stars","B+","8.9"
"5","George Kittle",SF,"vs. NO","1 out of 5 stars","A-","8.0"
"6","Dalton Schultz",DAL,"vs. NYG","4 out of 5 stars","B","8.0"
"7","Greg Dulcich",DEN,"at CAR","3 out of 5 stars","B","7.9"
"8","Dawson Knox",BUF,"at DET","4 out of 5 stars","B-","7.6"
"9","Tyler Higbee",LAR,"at KC","4 out of 5 stars","B-","7.4"
"10","Cole Kmet",CHI,"at NYJ","3 out of 5 stars","C+","7.3"
"11","Juwan Johnson",NO,"at SF","3 out of 5 stars","C","7.2"
"12","Foster Moreau",LV,"at SEA","4 out of 5 stars","C","7.0"
"13","David Njoku",CLE,"vs. TB","3 out of 5 stars","C-","6.9"
"14","Hayden Hurst",CIN,"at TEN","3 out of 5 stars","C-","6.6"
"15","Evan Engram",JAC,"vs. BAL","4 out of 5 stars","D+","6.4"
"16","Robert Tonyan",GB,"at PHI","2 out of 5 stars","D","6.3"
"17","Noah Fant",SEA,"vs. LV","4 out of 5 stars","D","6.1"
"18","Logan Thomas",WAS,"vs. ATL","3 out of 5 stars","D","6.1"
"19","Tyler Conklin",NYJ,"vs. CHI","2 out of 5 stars","D","6.1"
"20","Mike Gesicki",MIA,"vs. HOU","3 out of 5 stars","D-","5.7"
"21","Taysom Hill",NO,"at SF","3 out of 5 stars","D","5.6"
"22","Austin Hooper",TEN,"vs. CIN","2 out of 5 stars","F","5.6"
"23","Hunter Henry",NE,"at MIN","4 out of 5 stars","F","5.1"
"24","Trey McBride",ARI,"vs. LAC","4 out of 5 stars","F","4.9"
"25","Isaiah Likely",BAL,"at JAC","3 out of 5 stars","F","4.8"
"26","Cade Otton",TB,"at CLE","4 out of 5 stars","F","4.6"
"27","Kylen Granson",IND,"vs. PIT","3 out of 5 stars","F","4.3"
"28","Gerald Everett",LAC,"at ARI","4 out of 5 stars","D-","4.2"
"29","Will Dissly",SEA,"vs. LV","4 out of 5 stars","F","4.1"
"30","Harrison Bryant",CLE,"vs. TB","3 out of 5 stars","F","3.9"
"31","Cameron Brate",TB,"at CLE","4 out of 5 stars","F","3.9"
"32","Jonnu Smith",NE,"at MIN","4 out of 5 stars","F","3.8"
"33","James Mitchell",DET,"vs. BUF","2 out of 5 stars","F","3.6"
"34","Jordan Akins",HOU,"at MIA","4 out of 5 stars","F","3.6"
"35","Brock Wright",DET,"vs. BUF","2 out of 5 stars","F","3.5"
"36","Chigoziem Okonkwo",TEN,"vs. CIN","2 out of 5 stars","F","3.4"
"37","Noah Gray",KC,"vs. LAR","3 out of 5 stars","F","3.2"
"38","Jack Stoll",PHI,"vs. GB","4 out of 5 stars","F","3.2"
"39","Mo Alie-Cox",IND,"vs. PIT","3 out of 5 stars","F","3.1"
"40","O.J. Howard",HOU,"at MIA","4 out of 5 stars","F","3.0"
"41","Tommy Tremble",CAR,"vs. DEN","2 out of 5 stars","F","3.0"
"42","Adam Trautman",NO,"at SF","3 out of 5 stars","F","3.0"
"43","MyCole Pruitt",ATL,"at WAS","2 out of 5 stars","F","2.9"
"44","Tre' McKitty",LAC,"at ARI","4 out of 5 stars","F","2.9"
"45","Jody Fortson",KC,"vs. LAR","3 out of 5 stars","F","2.8"
"46","Tanner Hudson",NYG,"at DAL","2 out of 5 stars","F","2.6"
"47","C.J. Uzomah",NYJ,"vs. CHI","2 out of 5 stars","F","2.6"
"48","Colby Parkinson",SEA,"vs. LV","4 out of 5 stars","F","2.5"
"49","Ian Thomas",CAR,"vs. DEN","2 out of 5 stars","F","2.5"
"50","Jake Ferguson",DAL,"vs. NYG","4 out of 5 stars","F","2.5"
"51","Grant Calcaterra",PHI,"vs. GB","4 out of 5 stars","F","2.4"
"52","Zach Gentry",PIT,"at IND","4 out of 5 stars","F","2.3"
"53","Josiah Deguara",GB,"at PHI","2 out of 5 stars","F","2.3"
"54","Dan Arnold",JAC,"vs. BAL","4 out of 5 stars","F","2.3"
"55","Teagan Quitoriano",HOU,"at MIA","4 out of 5 stars","F","2.3"
"56","Peyton Hendershot",DAL,"vs. NYG","4 out of 5 stars","F","2.3"
"57","Geoff Swaim",TEN,"vs. CIN","2 out of 5 stars","F","2.3"
"58","John Bates",WAS,"vs. ATL","3 out of 5 stars","F","2.2"
"59","Eric Saubert",DEN,"at CAR","3 out of 5 stars","F","2.2"
"60","Durham Smythe",MIA,"vs. HOU","3 out of 5 stars","F","2.1"
"61","Parker Hesse",ATL,"at WAS","2 out of 5 stars","F","2.1"
"62","Chris Myarick",NYG,"at DAL","2 out of 5 stars","F","2.0"
"63","Johnny Mundt",MIN,"vs. NE","3 out of 5 stars","F","2.0"
