player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Darren Waller,TE,NYG,2,2,9,0,0,0,0,0.16230691813457193,0.16299152090713184,0.18300560785421865,0.1588309069677567,0,0.01231457638566423,NA
Sterling Shepard,WR,NYG,2,2,1,0,0.0014438289322176942,4.568862533854905e-4,0.0010899832455665277,0.1367944392492688,0.13478395413191133,0.12958952110062325,0.1449411655864798,0,0.01263751108109249,NA
Matt Breida,RB,NYG,2,2,4,1,0.18590462576608924,0.17013469409664464,0.1495721065654359,0.03437979265962015,0.04102631296736905,0.020292235245319555,0.030136561365520516,0,0.01132424331968424,NA
Parris Campbell,WR,NYG,2,2,5,0,0.01031480328242955,0.032361670715371244,0.019872107825661563,0.15302058367160756,0.1445118156657843,0.12386740385673493,0.13878886712301877,0,0.01312008386452221,NA
Darius Slayton,WR,NYG,2,1,6,0,2.464694712412738e-6,1.3742956288198402e-6,2.2239258580891498e-6,0.09375469111582514,0.08502866806126219,0.0894777457932426,0.0798586912945973,0,0.01526038808448365,NA
Isaiah Hodgins,WR,NYG,2,1,5,1,0,0,0,0.07729247474819745,0.07645367505565942,0.08613157425513286,0.1148589665134387,0,0.01378748223507394,NA
Lawrence Cager,TE,NYG,1,2,2,0,0,0,0,0.054048168926580376,0.05586161880076524,0.0640117387547728,0.055484037622615424,0,0.01268056904048292,NA
Gary Brightwell,RB,NYG,2,2,3,0,0.21750116508090947,0.17708952391273605,0.1925432483332446,0.021604591398370898,0.024288503348282107,0.016235915912119578,0.019053889611666534,0,0.01214234454810249,NA
Wan Dale Robinson,WR,NYG,0,2,0,0,0.06053754573101803,0.05246530628440865,0.03217361260372109,0.09459255739894028,0.09742934332534366,0.0874621531717814,0.07004975334906743,0,0.01237916332474988,NA
Daniel Bellinger,TE,NYG,2,1,1,0,2.094396229142666e-5,7.509378488043135e-6,1.603809543415118e-5,0.021350638425143762,0.02515013308183543,0.021850037644729457,0.023438124788084422,0,0.01391665611324524,NA
Eric Gray,RB,NYG,1,0,0,0,0.18868483364638888,0.17747055116224497,0.21564334495885432,0.04306836604977921,0.04270864291082235,0.04096075191520469,0.046416651875417964,0.21,0.007,NA
Kyle Juszczyk,RB,SF,2,2,0,0,0.004785075827748873,0.004536110812715815,0.004320722947216535,0.026954716301240966,0.027002327350805665,0.028025455940505647,0.030195616361948095,0,0.01235763434505466,NA
Christian McCaffrey,RB,SF,2,2,48,1,0.6109957003675104,0.6225697638070306,0.5461861317836915,0.21212642025528952,0.22325115306784027,0.20132952756597242,0.2128063450011932,0,0.00750102016407052,NA
George Kittle,TE,SF,2,2,6,0,3.4355854822092835e-9,2.98913054566487e-8,1.5764262494810187e-8,0.23142385872681684,0.23359563992613672,0.22362179443878902,0.23665993963742227,0,0.01329231570208394,NA
Ray Ray McCloud,WR,SF,2,2,0,0,0.0029117706385960646,0.012431221242649542,0.0076107117104114615,0.033767672118407574,0.03263509435239612,0.0378038141402015,0.038678499212830335,0,0.01586319951594974,NA
Ross Dwelley,TE,SF,2,1,0,0,0,0,0,0.002801128748062102,0.0028289888938863423,0.0033520900303786864,0.003328668626244328,0,0.01285280087804466,NA
Deebo Samuel,WR,SF,2,2,18,1,0.1163882820138404,0.1311185358710241,0.1497194255320316,0.3123038636021888,0.3086580279419223,0.30667884550261765,0.2929266644051001,0,0.01580754780699903,Q
Charlie Woerner,TE,SF,2,1,0,0,0,0,0,0.0013765870100162344,0.0013845098301263048,0.001429693958797198,0.0015421300328336573,0,0.01291738781713031,NA
Jauan Jennings,WR,SF,2,2,2,0,0,0,0,0.120307421016009,0.11444706829235478,0.14425942252755933,0.12208251658816288,0,0.01383054019446438,NA
Elijah Mitchell,RB,SF,1,2,5,0,0.1231400458969587,0.12702931631699113,0.12776932002096952,0.033553354516478125,0.030991298922795427,0.027141462483337875,0.033323150055471366,0,0.01188399679175989,NA
Jordan Mason,RB,SF,1,2,0,0,0.05249102242552516,0.05049157656187153,0.04314734387224517,0,0,0,0,0,0.01199164169023597,NA
