player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Marcedes Lewis,TE,GB,1,17,0,0,0,0,0,0.03378039726225155,0.036463827524600215,0.03371162032977834,0.03245589641636513,0,0.00893075044467179,Q
Randall Cobb,WR,GB,2,12,5,0,0.0015158343837887826,5.612164865947099e-4,9.903534057610734e-4,0.09610401295133877,0.10034746628835382,0.10892778892605699,0.09662200191669784,0,0.0126858944775936,Q
Sammy Watkins,WR,GB,2,13,6,0,0,0,0,0.11065238252892014,0.10576031440514075,0.1480614171192906,0.10601997619835953,0,0.01339871046818737,Q
Aaron Jones,RB,GB,2,15,26,0,0.40488466661444855,0.5066206310542727,0.49529222657187516,0.12547756054391768,0.13356175671459705,0.11545203919732804,0.14745044214545697,0,0.00470988771686461,NA
Robert Tonyan,TE,GB,2,8,5,0,0,0,0,0.10493787914451481,0.10183001116075792,0.09638236788695806,0.09588374500333373,0,0.00270647060928084,NA
Allen Lazard,WR,GB,2,15,2,0,0.004039424218813802,0.00862585051683466,0.005093161897366812,0.09992898500955974,0.09608750526510998,0.09792095162186643,0.1321953889133413,0,0.00270647060928084,Q
AJ Dillon,RB,GB,2,17,34,0,0.4749853607769103,0.39971132710116275,0.40871563701834246,0.08486808699576703,0.08563533567621646,0.07690198327606321,0.07393239266942567,0,0.00472793651963564,NA
Josiah Deguara,TE,GB,1,16,2,0,0,0,0,0.05049663306935994,0.0525732025819621,0.05310570870402141,0.05055976324355834,0,0.00270647060928084,NA
Tyler Davis,TE,GB,2,14,1,0,0,0,0,0.01731846204302671,0.014023595094585012,0.010436473360874287,0.012275900485990497,0,0.00270647060928084,NA
Amari Rodgers,WR,GB,2,0,0,1,0,0,0,0,0,0,0,0.21,0.007,NA
Christian Watson,WR,GB,2,0,6,0,0.013910402067822264,0.015236009606441425,0.010815260527730802,0.1729186696786707,0.17245083388145807,0.15814319860103326,0.16069905275334279,0,0.00649552946227403,NA
Romeo Doubs,WR,GB,2,0,7,0,0.013910402067822264,0.022449202091314728,0.013067526348412186,0.0911095066781411,0.08910703991297475,0.08895153733055323,0.07940211984387496,0,0.00649552946227403,NA
Samori Toure,WR,GB,1,0,0,0,0,0,0,0.01240742409453183,0.012159111494243932,0.012004913646176169,0.012503320410253321,0,0.00649552946227403,NA
Cameron Brate,TE,TB,2,17,2,0,0,0,0,0.07245032470913881,0.06256859468605884,0.05030174316023386,0.06301334983431785,0,0.00270647060928084,NA
Breshad Perriman,WR,TB,2,6,4,0,0.01000036390862508,9.766547083122933e-4,0.0046735149016209,0.0870107519299496,0.07839994328173354,0.0943739360644434,0.16438909139941965,0,0.00270647060928084,Q
Leonard Fournette,RB,TB,2,14,49,0,0.6263775699029986,0.6807799762689717,0.6161167168086981,0.11374430630232947,0.12227773516011195,0.08400947701471828,0.09734995608835566,0,0.00330400147347837,Q
Chris Godwin,WR,TB,2,14,3,0,0.0075169828329760095,0.008745985529946487,0.019037730936520482,0.178014445743951,0.19774035206377402,0.20430957759350987,0.17029471933840254,0,0.00851972723159896,Q
Russell Gage,WR,TB,2,14,7,0,0,0,0,0.1592733846559428,0.1763424131650213,0.1626722787414931,0.1571606632772244,0,0.01164326810329226,Q
Scott Miller,WR,TB,2,0,4,0,0.015771748114643096,0.04774927373163809,0.01724795989782184,0.05251019622100485,0.04137679303336324,0.04266159015475516,0.03158423649213676,0.21,0.007,NA
Ke Shawn Vaughn,RB,TB,1,12,0,0,0.05411922521627729,0.05855043295198559,0.07432567667920606,0.008842461814869746,0.007618065784753379,0.005503204944869097,0.0074646480376430145,0,0.00270647060928084,NA
Jaelon Darden,WR,TB,2,0,1,0,0.007948247581577292,0.004291434860832203,0.0061107155263418434,0,0,0,0,0.21,0.007,NA
Rachaad White,RB,TB,2,0,10,0,0.18510359826119596,0.1397745811196968,0.18723004830282053,0.07169236678063383,0.06479088644977773,0.05356606093306511,0.06380959584416124,0,0.00649552946227403,NA
Cade Otton,TE,TB,2,0,1,0,0,0,0,0.05459248982076174,0.053158669121163786,0.04483739443640124,0.049955122469985944,0,0.00649552946227403,Q
Ko Kieft,TE,TB,2,0,0,0,0,0,0,0.01156575144498461,0.011349727330216865,0.010708026875562708,0.011978215017683046,0,0.00649552946227403,NA
Jack Coco,TE,GB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Julio Jones,WR,TB,2,10,5,0,0.0209083568285943,0.03740241189607794,0.016494629188123524,0.1495838470172679,0.14196614138071106,0.204182422714298,0.13888254343589115,0,0.00270647060928084,Q
Kyle Rudolph,TE,TB,1,16,0,0,0,0,0,0.040719673559165705,0.04241067854331434,0.042874287366650235,0.04411785876477871,0,0.00270647060928084,NA
Mike Davis,RB,BAL,2,17,7,1,0.2934839596589203,0.2609749264697831,0.30988874422472457,0.08901125754227286,0.09365392164116301,0.06931642513528122,0.07911140542784813,0,0.00843068298194495,NA
Nick Boyle,TE,BAL,1,5,0,0,0,0,0,0.009175469915194332,0.008006846712967657,0.004158511365835975,0.006752232704361824,0,0.00270647060928084,NA
Patrick Ricard,RB,BAL,2,13,2,0,0.016723994499322527,0.013656892119582882,0.00975060852995127,0.028967671904232068,0.029660121225937672,0.024372436664376235,0.028836567008480782,0,0.00270647060928084,NA
Mark Andrews,TE,BAL,2,17,15,0,0.013007160235522675,0.006907150956714552,0.006329017648664255,0.318098355604591,0.3310843175043244,0.353817631003899,0.3338822453429058,0,0.00407695424276142,NA
Josh Oliver,TE,BAL,1,14,0,0,0,0,0,0.025800260115446578,0.024385805923408332,0.019929492542932373,0.021766665112075572,0,0.01764474221421911,NA
Justice Hill,RB,BAL,2,0,7,0,0.08554640194047082,0.07570586360148929,0.05124150713951907,0.011262622074531908,0.015166921316484823,0.007488663726867777,0.00834875490003355,0.21,0.007,NA
