player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Miles Sanders,RB,DAL,0,2,0,0,0.29285627410180765,0.20612652006778676,0.30354295102289985,0.046139511596359664,0.050487685224827564,0.048158797762356556,0.05931628497964391,0,0.01199652851276406,NA
CeeDee Lamb,WR,DAL,0,2,0,0,0.0074159923269751585,0.004295971828243336,0.0071820700267437535,0.22863448531094593,0.2421755596124129,0.2610195492612955,0.22159527740068913,0,0.01128275686888785,NA
Javonte Williams,RB,DAL,0,2,0,0,0.07830477289719996,0.09366281393466282,0.05297857521663289,0.07948034305378474,0.07791450887382527,0.06642820432920532,0.06094634072785017,0,0.0114425722873714,NA
George Pickens,WR,DAL,0,2,0,0,3.8710740098336545e-5,3.872566550137442e-6,4.698560046487693e-6,0.18693504827912513,0.16550529920446072,0.16768339914083932,0.17184690475106254,0,0.01235341433470217,NA
Jalen Tolbert,WR,DAL,0,2,0,0,0,0,0,0.08960098025839923,0.09283647209305344,0.11391051797376073,0.11982380114296709,0,0.01092467154932757,NA
Jake Ferguson,TE,DAL,0,2,0,0,0,0,0,0.12057291182711341,0.11833556414505153,0.09801969052598178,0.11731118525144726,0,0.01739306831491751,NA
KaVontae Turpin,WR,DAL,0,2,0,0,0.05565354278664669,0.09803455730455699,0.06645177520389874,0.0681207852268619,0.06359063010504958,0.0717230348888348,0.06519630358584035,0,0.01596432552954292,NA
Luke Schoonmaker,TE,DAL,0,2,0,0,0,0,0,0.036754842759210204,0.042189520814104584,0.036239708650573035,0.037651645317679186,0,0.01136086533169637,NA
Deuce Vaughn,RB,DAL,0,2,0,0,0.05661958817295827,0.05397194224761342,0.05257313079146001,0.0017512026735344798,0.0017414326531272537,0.0015146574770751639,0.001906442649878022,0,0.01149965426245008,NA
Jalen Brooks,WR,DAL,0,2,0,0,0,0,0,0.026862698888589265,0.02803738624078286,0.02912223934799165,0.030283313782713643,0,0.01165827018331146,NA
Jalen Cropper,WR,DAL,0,1,0,0,0,0,0,0,0,0,0,0,0.01189619406460353,NA
Princeton Fant,TE,DAL,0,1,0,0,0,0,0,0,0,0,0,0,0.01189619406460353,NA
Hunter Luepke,RB,DAL,0,2,0,0,0.04206962788317428,0.05015343904033223,0.02504217248114369,0.016335862120799342,0.01642742978673343,0.010847131771787338,0.015528213063917974,0,0.01142034630201939,NA
Ryan Flournoy,WR,DAL,0,2,0,0,0,0,0,0.03008862558628201,0.030346110648555694,0.026751672689090792,0.027277871010476556,0,0.01336459083019347,NA
Brevyn Spann Ford,TE,DAL,0,2,0,0,0,0,0,0.009406209673656327,0.009846335813474279,0.008382597846635705,0.010302309767153128,0,0.01171775115363447,NA
Jaydon Blue,RB,DAL,0,0,0,0,0.34789689273078184,0.32717613140490004,0.3580995606497005,0.05395661238803527,0.05510123826837346,0.05458505142893016,0.055437712738980176,0.21,0.007,NA
Josh Kelly,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Traeshon Holden,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Tyler Neville,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Rivaldo Fairweather,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Saquon Barkley,RB,PHI,0,1,0,0,0.33479163787925065,0.28619890146375637,0.27080723839478793,0.06002656140672474,0.06150350288856721,0.04583828165640943,0.053831193137034654,0,0.00773492513723664,NA
Dallas Goedert,TE,PHI,0,2,0,0,2.076558787249399e-6,1.3705265009000386e-6,1.6161910790527945e-6,0.14614408277659405,0.15186086882021033,0.15307196108166188,0.15888209295838537,0,0.01439679381341461,NA
A J Brown,WR,PHI,0,1,0,0,2.054828344008233e-16,1.7888735344692656e-16,1.7623515577776682e-16,0.20744750959024993,0.2038538898368154,0.20932678818526407,0.2181960822129736,0,0.01056778572738947,NA
A J Dillon,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Harrison Bryant,TE,HOU,0,2,0,0,0,0,0,0.006451269161085595,0.006901900959652769,0.007315081892626453,0.006655942884335512,0,0.01171775115363447,NA
DeVonta Smith,WR,PHI,0,1,0,0,0.0013163569195515008,5.409774453591288e-4,8.50049260237936e-4,0.18770715113037625,0.19709348508593075,0.2042752341451274,0.20208784230547525,0,0.01052813174717412,NA
Terrace Marshall,WR,PHI,0,2,0,0,0,0,0,0.0176022260734151,0.016688564498144057,0.020775849043806416,0.017688241968988497,0,0.01183671309428051,NA
Kylen Granson,TE,PHI,0,2,0,0,0,0,0,0.06676760502512558,0.060137822856432446,0.05602658481997055,0.05826410211432974,0,0.01161861620309611,NA
