player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
D Onta Foreman,RB,CLE,2,1,66,2,0.5631387044239226,0.3587133236725666,0.35058152797038916,0.02101377316440989,0.008503661821350357,0.00671121307825349,0.013339534787816052,0,0.01113253332214436,NA
Jordan Akins,TE,CLE,2,2,34,1,0,0,0,0.13407983102509416,0.15123844252655572,0.169450429960432,0.13429480817372236,0,0.01153652498636344,NA
Jerry Jeudy,WR,CLE,2,2,84,0,0,0,0,0.34174437109589095,0.3734944810573566,0.42191829465489866,0.3606038450454205,0,0.01243408998727254,NA
Elijah Moore,WR,CLE,2,2,59,0,0,2.4950400243259667e-5,1.7096551726640117e-5,0.1883767726212232,0.1577578307224075,0.13351638677925912,0.18332083176983455,0,0.01382466887648778,NA
Pierre Strong,RB,CLE,2,2,40,0,0.17662962336499186,0.22630130903062354,0.1585587039810956,0.07164404701774837,0.07892678766959832,0.05549720023439119,0.05755592767371852,0,0.01215800220982111,NA
Jerome Ford,RB,CLE,2,2,141,0,0.052718354626495115,0.20118239866930007,0.21339396110821524,0.08325919163808311,0.09707496497332335,0.09961339897127335,0.10070375684109378,0,0.00860830221401698,Q
Michael Woods,WR,CLE,2,0,4,0,0,4.741495806402453e-9,1.2836626133715362e-7,0.0929511308033002,0.07363955840569628,0.05653146093616799,0.08324205450333318,0,0.01183233331934712,NA
Blake Whiteheart,TE,CLE,2,0,2,0,0,0,0,0.024234552259181228,0.026811794683536217,0.028639595834068114,0.025418377895622474,0,0.01183233331934712,NA
Jamari Thrash,WR,CLE,2,0,3,0,0,0,0,0.028700520243941634,0.017716127413504795,0.013434504710530384,0.02390161118926493,0.21,0.007,NA
Derrick Henry,RB,BAL,2,2,322,3,0.629715299197592,0.6406321237639775,0.6108590570368603,0.06560730708185326,0.07939941143645503,0.06639660709317353,0.05285799815331289,0,0.0057584022154156,NA
Patrick Ricard,RB,BAL,2,2,2,0,0,0,3.2178643246925514e-24,0.007682084582056991,0.007871892808197839,0.006906030537851791,0.007346475449365044,0,0.01173373054168589,NA
Mark Andrews,TE,BAL,2,2,54,0,0.010039030202583477,0.004465954722597858,0.007450663967173836,0.18456862845266275,0.1971268702907786,0.2195750523371606,0.2263874667724138,0,0.01259185443153051,NA
