player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Brandin Cooks,WR,DAL,2,2,10,0,0.022388607965894872,0.004701864180813241,0.014964073132976182,0.139618455974539,0.1328194450161376,0.12429002819062858,0.13268394511602682,0,0.01233548720961132,NA
Ezekiel Elliott,RB,DAL,2,2,24,0,0.29523740429521944,0.242029023488134,0.2569554983733389,0.08522686379339388,0.089302786725644,0.07636938637558946,0.07745859882440403,0,0.01053133610260283,NA
CeeDee Lamb,WR,DAL,2,2,16,1,0.024851502920005833,0.04113987223342225,0.033470500331534016,0.26807414139200864,0.26487995624663674,0.2935665869848971,0.2840067453950072,0,0.01389397054504259,NA
Rico Dowdle,RB,DAL,2,2,31,0,0.39109513997429757,0.46366932949383255,0.29385150629812035,0.06871241983243717,0.07080191581451924,0.06150939132320862,0.05672495621690448,0,0.00974195443292913,NA
Jalen Tolbert,WR,DAL,2,2,10,0,0,0,0,0.0845854151313709,0.08457820355986256,0.09128488652464008,0.11035477767218789,0,0.01306514776430439,NA
Jake Ferguson,TE,DAL,2,2,9,0,0,0,0,0.1852869385599345,0.18351988686298207,0.18330489636285455,0.16259109414176245,0,0.01043217387655771,NA
KaVontae Turpin,WR,DAL,2,2,7,0,0.04367744779954995,0.024514661664752874,0.025072492267957183,0.039854402628254966,0.04289333779230982,0.040372139025022256,0.06793660900966798,0,0.01304542720877215,NA
Luke Schoonmaker,TE,DAL,2,2,7,0,0,0,0,0.038578499893205546,0.042866241624216705,0.03425986885846225,0.031574142171696296,0,0.01167456887508916,NA
Deuce Vaughn,RB,DAL,2,2,9,0,0.11560765991085135,0.09730222189999113,0.07733931696974203,0.017210252817669483,0.017751306680818806,0.014105943889529961,0.013087012407965613,0,0.01124071665337976,NA
Jalen Brooks,WR,DAL,2,2,3,0,0,0,0,0.031390329249434835,0.026659959659520237,0.03147256827422036,0.02531375480684582,0,0.01171400998615365,NA
Hunter Luepke,RB,DAL,2,2,4,0,0.0010022104468309717,0.0011914460697466656,0.001377626317669482,0.021399725036004607,0.02470902571403533,0.030273006190561894,0.01870453931313809,0,0.01165484831955691,NA
John Stephens,TE,DAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Ryan Flournoy,WR,DAL,1,0,0,0,0,0,0,0.016561425408840823,0.01743467370116457,0.0179255596413454,0.017280645571434394,0.21,0.007,NA
Brevyn Spann Ford,TE,DAL,2,0,0,0,0,0,0,0.0035011302829055136,0.0017832606021524614,0.0012657383590394646,0.002283179352958955,0.21,0.007,NA
Chris Manhertz,TE,NYG,2,2,0,0,0,0,0,0.0011360968723267664,0.0011413904804531243,0.0011204650273657414,0.0011418124107291509,0,0.01179289220828263,NA
Jakob Johnson,RB,NYG,2,0,0,0,0,0,0,0.001464457124976994,0.001452593410471471,0.0014572251719456857,0.001475659642760281,0,0.01183233331934712,NA
Devin Singletary,RB,NYG,2,2,51,2,0.5607779999319198,0.5865136418259062,0.6917031537357882,0.07597278606242866,0.08675945884344817,0.07545980886327001,0.0632896588975378,0,0.00864774332508147,NA
Darius Slayton,WR,NYG,2,2,7,1,0,0,0,0.12345370151973525,0.12457497737916966,0.13359652992237123,0.12230937914460652,0,0.01084630554273486,Q
Ihmir Smith Marsette,WR,NYG,1,2,0,0,0.011212820463526995,0.014281052418459705,0.014765690529379849,0.02905212393801243,0.031211403717794437,0.03144996837448696,0.030802619658986487,0,0.01485013776416453,NA
Wan Dale Robinson,WR,NYG,2,2,16,0,0.007817841099961764,0.022715339468464584,0.014011648246466368,0.20064823550527813,0.20288844539302134,0.19105030672761067,0.1847554772186818,0,0.0104716149876222,NA
Daniel Bellinger,TE,NYG,2,2,2,0,0,0,0,0.04409410750027093,0.04747359364891154,0.050896651148012284,0.04320507277448003,0,0.01133931943104099,NA
Jalin Hyatt,WR,NYG,2,2,0,0,0,0,0,0.04947193166715259,0.04317317783459058,0.0395009291139121,0.044105683286380315,0,0.01304542720877215,NA
Eric Gray,RB,NYG,2,2,4,1,0.04236946070840259,0.029667071370098552,0.029860879159172612,0.016257278311276442,0.01756030772917156,0.016319827044380487,0.016034602250492205,0,0.01637876054210548,NA
Bryce Ford Wheaton,WR,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Malik Nabers,WR,NYG,2,0,25,0,0.02914812316702676,0.017270790201428663,0.012170534284814993,0.336356706910597,0.3297675817268075,0.3453260424208111,0.3858492500476352,0.21,0.007,NA
Theo Johnson,TE,NYG,2,0,2,0,0,0,0,0.06948182920780384,0.05986988401589592,0.06298871065468899,0.06042639421144186,0.21,0.007,NA
Tyrone Tracy,RB,NYG,2,0,11,0,0.1282783425434067,0.13425790041192864,0.08961779136268745,0.05261074538014103,0.054127185820264774,0.05083353553114474,0.0466043904562683,0.21,0.007,NA
Cordarrelle Patterson,RB,PIT,2,2,13,0,0.11059201468836383,0.17025012260008332,0.10072864361534334,0.05304655890360225,0.04723441504105669,0.03543136752041042,0.0369457887358152,0,0.01233548720961132,NA
Scott Miller,WR,PIT,2,2,2,0,3.909821439722576e-12,4.351952652876699e-12,5.590229139164936e-12,0.030955645178048115,0.03337647462115119,0.0467805943605768,0.030221996884401636,0,0.01161540720849242,NA
Van Jefferson,WR,PIT,2,2,3,0,3.1112611181882403e-7,3.196241490456714e-7,4.2802693460893415e-7,0.08024688381651353,0.07779707016266962,0.06633503195976702,0.07082447328282493,0,0.01141820165316997,NA
Najee Harris,RB,PIT,2,2,62,0,0.5455441482397678,0.5516178058543029,0.43671893601859,0.1032194391816885,0.10521764255532176,0.07544526146213919,0.0800307288246573,0,0.00956502888152281,NA
Pat Freiermuth,TE,PIT,2,2,12,0,0,0,0,0.15686932023381553,0.16505319173025748,0.16399948746029663,0.14062657002003665,0,0.01120127554231527,NA
George Pickens,WR,PIT,2,2,14,0,0.004055932376327789,7.368500791418141e-4,0.002530653480234586,0.2223770476189172,0.213853093369768,0.2524793836468511,0.20922082028788452,0,0.01553077665421894,NA
Calvin Austin,WR,PIT,2,2,6,0,0.0017192387363227592,0.003310361516793945,0.0029353854695999817,0.07284585662239922,0.0682599264881202,0.0992638731168877,0.14078448185724857,0,0.014613491097777591,NA
Connor Heyward,TE,PIT,2,2,1,0,2.0980350046817017e-7,2.747859813869499e-7,2.9230604452132543e-7,0.032671618462618277,0.03382199817824006,0.026169264775886072,0.028472722171816175,0,0.01135903998657323,NA
Jaylen Warren,RB,PIT,2,2,19,0,0.14385762478954522,0.13096663616796936,0.12301211155145624,0.12692738361059339,0.13346121795542776,0.11329477333475872,0.11707063308634848,0,0.01435768332424229,Q
Darnell Washington,TE,PIT,2,2,2,0,0,0,0,0.024093531625806394,0.026370192569069348,0.02209408702491768,0.0462503512059974,0,0.0116942894306214,NA
Roman Wilson,WR,PIT,1,0,0,0,0,0,0,0.09581870689060515,0.0946446438722333,0.09781132651040816,0.0985895689761543,0.21,0.007,NA
Mo Alie Cox,TE,IND,2,2,1,0,0,0,0,0.057531046609569814,0.04854341878959551,0.04801854659667822,0.053430492978827744,0,0.01157596609742793,NA
Ashton Dulin,WR,IND,2,0,2,0,6.434930169633454e-5,9.47442795735737e-5,8.073796014244524e-5,0.03967336789339975,0.034228194894576,0.043536391590571405,0.04356711020121417,0,0.01183233331934712,NA
Michael Pittman,WR,IND,2,2,11,0,0,0,0,0.25501097385455557,0.2694805803603087,0.2142111813530603,0.2304774532523525,0,0.01301612609966573,NA
Jonathan Taylor,RB,IND,2,2,54,1,0.6989260346058218,0.6894543758677987,0.6768002941504454,0.06644168027382855,0.06525734681472145,0.07199770863595328,0.06006814954053571,0,0.00979153554595169,NA
Trey Sermon,RB,IND,2,1,5,0,0.06648206371398985,0.06260131426678836,0.12051236240513111,0.012951440121592911,0.015209720676193363,0.011407428204763589,0.012510205195629336,0,0.0110829522091218,NA
Kylen Granson,TE,IND,2,2,2,0,0,0,0,0.06243244104420385,0.06528976175611713,0.08810610977631658,0.06626462082463054,0,0.01122099609784752,NA
Alec Pierce,WR,IND,2,2,9,0,0,0,0,0.12321820047678454,0.12830120436460563,0.17207152929288452,0.16331010506097254,0,0.01120127554231527,NA
Drew Ogletree,TE,IND,2,2,1,0,0,0,0,0.023215206297792435,0.021605347655141188,0.020767230558689214,0.022665954970001734,0,0.01165484831955691,NA
Tyler Goodson,RB,IND,2,2,1,0,0.008310713131403627,0.013844399691292622,0.012294645458081824,0.02185984922536397,0.021729875927334875,0.015470040754134655,0.02032370334101353,0,0.01177317165275038,NA
Josh Downs,WR,IND,2,2,3,0,0,0,0,0.1361360159853297,0.1490110487408247,0.13878519143775875,0.12686814091407883,0,0.01049133554315445,NA
Will Mallory,TE,IND,1,2,0,0,0,0,0,0.01668386945045201,0.017622845412207776,0.017970899588452726,0.01889296525935661,0,0.01314402998643337,NA
Adonai Mitchell,WR,IND,2,0,2,0,0,0,0,0.151003835264951,0.13024165098065468,0.12487285185434577,0.14512259570760158,0.21,0.007,NA
Anthony Gould,WR,IND,2,0,0,0,0,0,0,0.033842073502175885,0.033479003627719106,0.03278489035639097,0.03649850275378516,0.21,0.007,NA
Rodney Williams,TE,PIT,2,0,0,0,0,0,0,9.28007855392508e-4,9.101334566846575e-4,8.955488271005723e-4,9.618646668148335e-4,0,0.01183233331934712,NA
C J Ham,RB,MIN,2,2,2,1,0,0,0,0.015814769209380426,0.01674644511285166,0.01320099460528237,0.014330841903656348,0,0.01167456887508916,NA
Aaron Jones,RB,MIN,2,2,54,1,0.5372182320589289,0.6030208388668361,0.5305183678664435,0.14331635298536496,0.15752466411473248,0.13025602866341843,0.13300018751046672,0,0.01177373110113428,NA
Johnny Mundt,TE,MIN,2,2,5,0,0,0,0,0.100038218028393,0.09073695348830356,0.07039974831521054,0.10053145893397783,0,0.01149708387529895,NA
Trent Sherfield,WR,MIN,2,2,2,0,0,0,0,0.04847037926790703,0.0480902874003813,0.04271585557509188,0.0421101140688999,0,0.01161540720849242,NA
Brandon Powell,WR,MIN,2,2,3,0,0,0,0,0.0613233000251682,0.059901512686505634,0.05470051929222902,0.05066087207972787,0,0.01282850109791745,NA
Josh Oliver,TE,MIN,2,2,2,0,0,0,0,0.04264271954337027,0.037585387220874164,0.04010666464792909,0.038920972676141835,0,0.01306514776430439,Q
Justin Jefferson,WR,MIN,2,2,14,0,0.003288082226020563,8.761469140759182e-4,0.002772845066953099,0.27729098102674393,0.27910169865953716,0.33212524142407424,0.29628980219390955,0,0.01213828165428887,NA
Trishton Jackson,WR,MIN,2,1,0,0,0,0,0,0.0040043982723869526,0.003939503292537627,0.0034900441109107215,0.003833213582393172,0,0.01183233331934712,NA
Ty Chandler,RB,MIN,2,2,28,0,0.3335209855403288,0.29854544068898314,0.33847244197435633,0.04451074565472125,0.04677609217511486,0.04344804361959841,0.04326724758513468,0,0.00940670498888096,NA
Jalen Nailor,WR,MIN,2,2,8,0,0.015498048439910072,0.0112004902656418,0.00873446750784675,0.08589515123910794,0.08944097795819608,0.09398957866469529,0.108098384356771,0,0.01177317165275038,NA
Jordan Addison,WR,MIN,2,2,3,0,0,0,0,0.1740778285639382,0.16751509115330082,0.1729520856666084,0.16631140968082372,0,0.01043217387655771,Q
Josh Jacobs,RB,GB,2,2,65,2,0.546620162191676,0.5320314538749793,0.5574072774117077,0.08363944587333706,0.08885828206527857,0.07432414948505571,0.0755423166952129,0,0.01150778332564091,NA
Christian Watson,WR,GB,2,2,5,0,0.002573555990311111,0.004543148153542841,0.005004314703856338,0.1248072095725014,0.1323768904662264,0.15524623879615276,0.12537735965668972,0,0.01120127554231527,NA
Romeo Doubs,WR,GB,2,2,8,0,4.688134329105139e-14,1.271249053710126e-13,1.3305224194089668e-13,0.13363809570468685,0.1307484248285178,0.15549206220783354,0.12343185163469352,0,0.01233548720961132,NA
