Player,Pos,Team,Opp,Salary,FPTS,ppd,min_sal,rep_points,PAR_PD
Cam Ward,QB,TEN,DEN,20,13.945944181961892,0.6973,20,17.522939072021426,0
Jared Goff,QB,DET,GB,30,16.79277011925687,0.5598,20,17.522939072021426,-0.07301689527645579
Jordan Love,QB,GB,DET,24,16.60490685211412,0.6919,20,17.522939072021426,-0.2295080549768267
C J Stroud,QB,HOU,LAR,23,16.02587454028022,0.6968,20,17.522939072021426,-0.4990215105804019
Matthew Stafford,QB,LAR,HOU,24,15.43676185831804,0.6432,20,17.522939072021426,-0.5215443034258467
Lamar Jackson,QB,BAL,BUF,37,23.27802406786775,0.6291,20,17.522939072021426,0.33853441152037206
Josh Allen,QB,BUF,BAL,40,21.857842325558035,0.5464,20,17.522939072021426,0.21674516267683047
J J McCarthy,QB,MIN,CHI,20,15.946098597116842,0.7973,20,17.522939072021426,0
Caleb Williams,QB,CHI,MIN,23,16.59385998678689,0.7215,20,17.522939072021426,-0.30969302841151247
Jaxson Dart,QB,NYG,WAS,20,1.19,0.0595,20,17.522939072021426,0
Tyler Shough,QB,NO,vs. ARI,20,0.42,0.021,20,17.522939072021426,0
Anthony Richardson,QB,IND,vs. MIA,21,0.42,0.02,20,17.522939072021426,-17.102939072021424
Jalen Milroe,QB,SEA,vs. SF,20,0.42,0.021,20,17.522939072021426,0
Mason Rudolph,QB,PIT,NYJ,20,0.42,0.021,20,17.522939072021426,0
Kirk Cousins,QB,ATL,vs. TB,20,0.42,0.021,20,17.522939072021426,0
Dillon Gabriel,QB,CLE,vs. CIN,20,0.42,0.021,20,17.522939072021426,0
Mac Jones,QB,SF,SEA,20,0.35,0.0175,20,17.522939072021426,0
Shedeur Sanders,QB,CLE,vs. CIN,20,0.35,0.0175,20,17.522939072021426,0
Jameis Winston,QB,NYG,WAS,20,0.35,0.0175,20,17.522939072021426,0
Joe Milton,QB,DAL,PHI,20,0.35,0.0175,20,17.522939072021426,0
Jimmy Garoppolo,QB,LAR,vs. HOU,21,0.35,0.0167,20,17.522939072021426,-17.172939072021425
Jake Browning,QB,CIN,CLE,20,0.35,0.0175,20,17.522939072021426,0
Kenny Pickett,QB,LV,NE,20,0.35,0.0175,20,17.522939072021426,0
Zach Wilson,QB,MIA,IND,20,0.35,0.0175,20,17.522939072021426,0
Marcus Mariota,QB,WAS,vs. NYG,20,0.06999999999999999,0.0035,20,17.522939072021426,0
Cooper Rush,QB,BAL,BUF,20,0.35,0.0175,20,17.522939072021426,0
Malik Willis,QB,GB,vs. DET,20,0.06999999999999999,0.0035,20,17.522939072021426,0
Sam Howell,QB,PHI,vs. DAL,20,0.35,0.0175,20,17.522939072021426,0
Gardner Minshew,QB,KC,LAC,20,0.35,0.0175,20,17.522939072021426,0
Davis Mills,QB,HOU,LAR,20,0.35,0.0175,20,17.522939072021426,0
Trey Lance,QB,LAC,vs. KC,20,0.35,0.0175,20,17.522939072021426,0
Nick Mullens,QB,JAC,vs. CAR,20,0.35,0.0175,20,17.522939072021426,0
Mitchell Trubisky,QB,BUF,vs. BAL,20,0.35,0.0175,20,17.522939072021426,0
Jarrett Stidham,QB,DEN,vs. TEN,20,0.35,0.0175,20,17.522939072021426,0
Jacoby Brissett,QB,ARI,NO,20,0.35,0.0175,20,17.522939072021426,0
Tyrod Taylor,QB,NYJ,vs. PIT,20,0.35,0.0175,20,17.522939072021426,0
Teddy Bridgewater,QB,TB,ATL,20,0.35,0.0175,20,17.522939072021426,0
Tyson Bagent,QB,CHI,vs. MIN,20,0.27999999999999997,0.014,20,17.522939072021426,0
Andy Dalton,QB,CAR,JAC,20,0.27999999999999997,0.014,20,17.522939072021426,0
Kyle Allen,QB,DET,GB,20,0.27999999999999997,0.014,20,17.522939072021426,0
Drew Lock,QB,SEA,vs. SF,20,0.27999999999999997,0.014,20,17.522939072021426,0
Joshua Dobbs,QB,NE,vs. LV,20,0.13999999999999999,0.007,20,17.522939072021426,0
Brandon Allen,QB,TEN,DEN,20,0.13999999999999999,0.007,20,17.522939072021426,0
Miles Sanders,RB,DAL,PHI,13,4.684029033322962,0.3603,10,9.299725910372254,-1.5385656256830975
CeeDee Lamb,WR,DAL,PHI,34,14.273779121533522,0.4198,10,9.299725910372254,0.20725221713171949
Javonte Williams,RB,DAL,PHI,15,8.200727181382211,0.5467,10,9.299725910372254,-0.21979974579800868
George Pickens,WR,DAL,PHI,23,9.982079999033932,0.434,10,9.299725910372254,0.05248877605089825
Jalen Tolbert,WR,DAL,PHI,14,4.11847876276584,0.2942,10,9.299725910372254,-1.2953117869016035
KaVontae Turpin,WR,DAL,PHI,10,3.9944772037368974,0.3994,10,9.299725910372254,0
Deuce Vaughn,RB,DAL,PHI,10,0.3876397435939096,0.0388,10,9.299725910372254,0
Jalen Brooks,WR,DAL,PHI,10,0.4182052337962598,0.0418,10,9.299725910372254,0
Jalen Cropper,WR,DAL,PHI,10,0,0,10,9.299725910372254,0
Hunter Luepke,RB,DAL,PHI,10,1.1268200505854713,0.1127,10,9.299725910372254,0
Ryan Flournoy,WR,DAL,PHI,10,0.6422703427335887,0.0642,10,9.299725910372254,0
Jaydon Blue,RB,DAL,PHI,12,5.538204522075847,0.4615,10,9.299725910372254,-1.8807606941482038
Josh Kelly,WR,DAL,PHI,10,0,0,10,9.299725910372254,0
Traeshon Holden,WR,DAL,PHI,10,0,0,10,9.299725910372254,0
Saquon Barkley,RB,PHI,DAL,40,17.650553716575253,0.4413,10,9.299725910372254,0.2783609268734333
A J Brown,WR,PHI,DAL,27,13.238393924781768,0.4903,10,9.299725910372254,0.2316863537887949
A J Dillon,RB,PHI,DAL,11,1.19,0.1082,10,9.299725910372254,-8.109725910372255
DeVonta Smith,WR,PHI,DAL,23,11.062144791231175,0.481,10,9.299725910372254,0.13557068314299386
Terrace Marshall,WR,PHI,DAL,10,0.23689624869018322,0.0237,10,9.299725910372254,0
Avery Williams,WR,PHI,DAL,10,0,0,10,9.299725910372254,0
Jahan Dotson,WR,PHI,DAL,10,1.7688631122747287,0.1769,10,9.299725910372254,0
Elijah Cooks,WR,PHI,DAL,10,0.006748464327508853,7e-4,10,9.299725910372254,0
Ben VanSumeren,RB,PHI,DAL,10,0,0,10,9.299725910372254,0
Will Shipley,RB,PHI,DAL,10,3.1479533854407076,0.3148,10,9.299725910372254,0
Ainias Smith,WR,PHI,DAL,10,0.3897089401229084,0.039,10,9.299725910372254,0
Montrell Johnson,RB,PHI,DAL,10,0,0,10,9.299725910372254,0
Taylor Morin,WR,PHI,DAL,10,0,0,10,9.299725910372254,0
ShunDerrick Powell,RB,PHI,DAL,10,0,0,10,9.299725910372254,0
Darius Cooper,WR,PHI,DAL,10,0,0,10,9.299725910372254,0
Giles Jackson,WR,PHI,DAL,10,0,0,10,9.299725910372254,0
Keilan Robinson,RB,PHI,DAL,10,0.03415989461662486,0.0034,10,9.299725910372254,0
Ife Adeyi,WR,PHI,DAL,10,0,0,10,9.299725910372254,0
Malik Davis,RB,DAL,PHI,10,0.12258458698346543,0.0123,10,9.299725910372254,0
JuJu Smith Schuster,WR,KC,LAC,10,2.365997845781517,0.2366,10,9.299725910372254,0
Kareem Hunt,RB,KC,LAC,15,5.91044562895806,0.394,10,9.299725910372254,-0.6778560562828388
Marquise Brown,WR,KC,LAC,13,8.158674217044128,0.6276,10,9.299725910372254,-0.3803505644427088
Elijah Mitchell,RB,KC,LAC,11,2.1003083313289848,0.1909,10,9.299725910372254,-7.19941757904327
Tyquan Thornton,WR,KC,LAC,10,1.5630500503513125,0.1563,10,9.299725910372254,0
Isiah Pacheco,RB,KC,LAC,15,10.74422274836947,0.7163,10,9.299725910372254,0.2888993675994431
Jason Brownlee,WR,KC,LAC,10,0.6097938468031852,0.061,10,9.299725910372254,0
Nikko Remigio,WR,KC,LAC,10,0.5109546734066,0.0511,10,9.299725910372254,0
Xavier Worthy,WR,KC,LAC,30,11.03384939758769,0.3678,10,9.299725910372254,0.08670617436077181
Carson Steele,RB,KC,LAC,10,0.5215982269152993,0.0522,10,9.299725910372254,0
Brashard Smith,RB,KC,LAC,10,3.2356418071609765,0.3236,10,9.299725910372254,0
Mac Dalena,WR,KC,LAC,10,0,0,10,9.299725910372254,0
Elijhah Badger,WR,KC,LAC,10,0,0,10,9.299725910372254,0
Jimmy Holiday,WR,KC,LAC,10,0,0,10,9.299725910372254,0
Dez Fitzpatrick,WR,LAC,KC,10,0,0,10,9.299725910372254,0
Jaret Patterson,RB,LAC,KC,10,0.004178676281889477,4e-4,10,9.299725910372254,0
Hassan Haskins,RB,LAC,KC,10,1.0985682012519968,0.1099,10,9.299725910372254,0
Quentin Johnston,WR,LAC,KC,17,5.633446811654165,0.3314,10,9.299725910372254,-0.523754156959727
Derius Davis,WR,LAC,KC,10,0.9863546139450865,0.0986,10,9.299725910372254,0
Scott Matlock,RB,LAC,KC,10,0,0,10,9.299725910372254,0
Ladd McConkey,WR,LAC,KC,33,11.273297682892279,0.3416,10,9.299725910372254,0.08580746837043585
Kimani Vidal,RB,LAC,KC,10,1.376319097642658,0.1376,10,9.299725910372254,0
Brenden Rice,WR,LAC,KC,10,0.001364964236212953,1e-4,10,9.299725910372254,0
Jaylen Johnson,WR,LAC,KC,10,0,0,10,9.299725910372254,0
KeAndre Lambert Smith,WR,LAC,KC,10,2.3863291620580602,0.2386,10,9.299725910372254,0
Luke Grimm,WR,LAC,KC,10,0,0,10,9.299725910372254,0
Raheim Sanders,RB,CLE,LAC,10,1.0499999999999998,0.105,10,9.299725910372254,0
Dalevon Campbell,WR,CAR,LAC,10,0,0,10,9.299725910372254,0
Omarion Hampton,RB,LAC,KC,26,12.330568461576913,0.4743,10,9.299725910372254,0.18942765945029116
Tre Harris,WR,LAC,KC,14,4.838878545201184,0.3456,10,9.299725910372254,-1.1152118412927676
Hal Presley,WR,KC,LAC,10,0,0,10,9.299725910372254,0
Nyheim Miller Hines,RB,LAC,KC,10,0,0,10,9.299725910372254,0
JaQuae Jackson,WR,LAC,KC,10,0,0,10,9.299725910372254,0
Key Shawn Smith,WR,KC,LAC,10,0,0,10,9.299725910372254,0
Keenan Allen,WR,LAC,KC,21,7.8355534413058505,0.3731,10,9.299725910372254,-0.1331065880969458
Michael Wiley,RB,KC,LAC,10,0,0,10,9.299725910372254,0
Mike Evans,WR,TB,ATL,33,12.104838174667785,0.3668,10,9.299725910372254,0.12196140279545785
Sterling Shepard,WR,TB,ATL,10,2.6911768405803356,0.2691,10,9.299725910372254,0
Rachaad White,RB,TB,ATL,16,7.555490911755792,0.4722,10,9.299725910372254,-0.29070583310274384
Dennis Houston,WR,TB,ATL,10,0.29844026898164516,0.0298,10,9.299725910372254,0
Rakim Jarrett,WR,TB,ATL,10,0.23048858719215998,0.023,10,9.299725910372254,0
Ryan Miller,WR,TB,ATL,10,0.677822654458863,0.0678,10,9.299725910372254,0
Sean Tucker,RB,TB,ATL,10,2.5905474641608603,0.2591,10,9.299725910372254,0
Bucky Irving,RB,TB,ATL,34,13.847172134042278,0.4073,10,9.299725910372254,0.189476925986251
Kameron Johnson,WR,TB,ATL,10,0.0903317547052744,0.009,10,9.299725910372254,0
Emeka Egbuka,WR,TB,ATL,15,11.104220718316132,0.7403,10,9.299725910372254,0.36089896158877544
Tez Johnson,WR,TB,ATL,10,1.6332372618824005,0.1633,10,9.299725910372254,0
Josh Williams,RB,TB,ATL,10,0,0,10,9.299725910372254,0
Garrett Greene,WR,TB,ATL,10,0,0,10,9.299725910372254,0
Jamal Agnew,WR,ATL,TB,10,0.8450114654990903,0.0845,10,9.299725910372254,0
Ray Ray McCloud,WR,ATL,TB,10,5.5965447482577,0.5597,10,9.299725910372254,0
KhaDarel Hodge,WR,ATL,TB,10,1.4374893976627376,0.1437,10,9.299725910372254,0
David Sills,WR,ATL,TB,10,0.01906473863836661,0.0019,10,9.299725910372254,0
Darnell Mooney,WR,ATL,TB,19,7.2497846235726024,0.3816,10,9.299725910372254,-0.22777125408885024
Chris Blair,WR,ATL,TB,10,0.1582844751292674,0.0158,10,9.299725910372254,0
Drake London,WR,ATL,TB,33,13.4190726281126,0.4066,10,9.299725910372254,0.179102031206102
Tyler Allgeier,RB,ATL,TB,12,5.253820030206717,0.4378,10,9.299725910372254,-2.0229529400827686
Bijan Robinson,RB,ATL,TB,39,16.14025892386624,0.4139,10,9.299725910372254,0.23588044874117198
Elijah Dotson,RB,ATL,TB,10,0.22498681803430634,0.0225,10,9.299725910372254,0
Carlos Washington,RB,ATL,TB,10,0,0,10,9.299725910372254,0
Jesse Matthews,WR,ATL,TB,10,0,0,10,9.299725910372254,0
Dylan Drummond,WR,ATL,TB,10,0,0,10,9.299725910372254,0
Casey Washington,WR,ATL,TB,10,0.7066001682764136,0.0707,10,9.299725910372254,0
Nick Nash,WR,ATL,TB,10,0,0,10,9.299725910372254,0
Quincy Skinner,WR,ATL,TB,10,0,0,10,9.299725910372254,0
Nathan Carter,RB,ATL,TB,10,0.42,0.042,10,9.299725910372254,0
Jashaun Corbin,RB,ATL,TB,10,0.1801427129252873,0.018,10,9.299725910372254,0
D J Chark,WR,ATL,TB,10,0.3553930852828411,0.0355,10,9.299725910372254,0
Owen Wright,RB,TB,ATL,10,0,0,10,9.299725910372254,0
Jaden Smith,WR,TB,ATL,10,0,0,10,9.299725910372254,0
Jacob Harris,WR,TB,ATL,10,0.002415094308919914,2e-4,10,9.299725910372254,0
Robert Woods,WR,PIT,NYJ,10,0.3474476812040022,0.0347,10,9.299725910372254,0
D K Metcalf,WR,PIT,NYJ,24,9.707564723155993,0.4045,10,9.299725910372254,0.029131343770267066
Scott Miller,WR,PIT,NYJ,10,0.822319754240102,0.0822,10,9.299725910372254,0
Trey Sermon,RB,PIT,NYJ,10,0.5183784848184175,0.0518,10,9.299725910372254,0
Kenneth Gainwell,RB,PIT,NYJ,10,3.1454766483441525,0.3145,10,9.299725910372254,0
Ben Skowronek,WR,PIT,NYJ,10,0.7241752012844932,0.0724,10,9.299725910372254,0
Calvin Austin,WR,PIT,NYJ,11,5.561101935373703,0.5056,10,9.299725910372254,-3.7386239749985517
Lance McCutcheon,WR,PIT,NYJ,10,0.0650060117158214,0.0065,10,9.299725910372254,0
Jaylen Warren,RB,PIT,NYJ,21,9.428006042705462,0.449,10,9.299725910372254,0.011661830212109788
Brandon Johnson,WR,PIT,NYJ,10,0.23520670012390404,0.0235,10,9.299725910372254,0
Evan Hull,RB,PIT,NYJ,10,0.053745139622584655,0.0054,10,9.299725910372254,0
Roman Wilson,WR,PIT,NYJ,10,3.2137134233145,0.3214,10,9.299725910372254,0
Kaleb Johnson,RB,PIT,NYJ,21,8.80817299480115,0.4194,10,9.299725910372254,-0.044686628688282166
Ke Shawn Williams,WR,PIT,NYJ,10,0,0,10,9.299725910372254,0
Roc Taylor,WR,PIT,NYJ,10,0,0,10,9.299725910372254,0
Max Hurleman,RB,PIT,NYJ,10,0,0,10,9.299725910372254,0
Josh Reynolds,WR,NYJ,PIT,10,2.9609892052702813,0.2961,10,9.299725910372254,0
Allen Lazard,WR,NYJ,PIT,12,3.2101559329807454,0.2675,10,9.299725910372254,-3.0447849886957545
Tyler Johnson,WR,NYJ,PIT,10,0.9007390991202375,0.0901,10,9.299725910372254,0
Kene Nwangwu,RB,NYJ,PIT,10,1.8753515708188164e-4,0,10,9.299725910372254,0
Brandon Smith,WR,NYJ,PIT,10,0.2125025456536835,0.0213,10,9.299725910372254,0
Garrett Wilson,WR,NYJ,PIT,25,10.955986315846612,0.4382,10,9.299725910372254,0.11041736036495718
Breece Hall,RB,NYJ,PIT,28,11.37152724312352,0.4061,10,9.299725910372254,0.11510007404173697
Pokey Wilson,WR,NYJ,PIT,10,0,0,10,9.299725910372254,0
Xavier Gipson,WR,NYJ,PIT,10,0.5323274632413164,0.0532,10,9.299725910372254,0
Braelon Allen,RB,NYJ,PIT,10,5.814134468764774,0.5814,10,9.299725910372254,0
Isaiah Davis,RB,NYJ,PIT,10,2.5547310318419676,0.2555,10,9.299725910372254,0
Arian Smith,WR,NYJ,PIT,10,1.919605685439274,0.192,10,9.299725910372254,0
Quentin Skinner,WR,NYJ,PIT,10,0,0,10,9.299725910372254,0
Donovan Edwards,RB,NYJ,PIT,10,0,0,10,9.299725910372254,0
Jamaal Pritchett,WR,NYJ,PIT,10,0,0,10,9.299725910372254,0
Dymere Miller,WR,NYJ,PIT,10,0,0,10,9.299725910372254,0
Lawrance Toafili,RB,NYJ,PIT,10,0,0,10,9.299725910372254,0
Lew Nichols,RB,PIT,NYJ,10,0.5807415649787832,0.0581,10,9.299725910372254,0
Tyreek Hill,WR,MIA,IND,26,11.811117259836285,0.4543,10,9.299725910372254,0.15696195934150192
Alec Ingold,RB,MIA,IND,10,1.1617229284410815,0.1162,10,9.299725910372254,0
Nick Westbrook Ikhine,WR,MIA,IND,14,3.83838213416593,0.2742,10,9.299725910372254,-1.365335944051581
Jaylen Waddle,WR,MIA,IND,19,9.733524102703534,0.5123,10,9.299725910372254,0.048199799147919914
D Wayne Eskridge,WR,MIA,IND,10,0.2446458654662401,0.0245,10,9.299725910372254,0
Tarik Black,WR,MIA,IND,10,0,0,10,9.299725910372254,0
Erik Ezukanma,WR,MIA,IND,10,0.23400828249408961,0.0234,10,9.299725910372254,0
De Von Achane,RB,MIA,IND,36,14.691828200822057,0.4081,10,9.299725910372254,0.20738854963268472
Malik Washington,WR,MIA,IND,10,4.641098740244437,0.4641,10,9.299725910372254,0
Tahj Washington,WR,MIA,IND,10,0.5911215056662282,0.0591,10,9.299725910372254,0
Ollie Gordon,RB,MIA,IND,10,6.6752661219709255,0.6675,10,9.299725910372254,0
Theo Wease,WR,MIA,IND,10,0,0,10,9.299725910372254,0
Andrew Armstrong,WR,MIA,IND,10,0,0,10,9.299725910372254,0
AJ Henning,WR,MIA,IND,10,0,0,10,9.299725910372254,0
Laquon Treadwell,WR,IND,MIA,10,0.01021931669234306,0.001,10,9.299725910372254,0
Ashton Dulin,WR,IND,MIA,10,0.5557381736359454,0.0556,10,9.299725910372254,0
Michael Pittman,WR,IND,MIA,20,9.001294857943758,0.4501,10,9.299725910372254,-0.02984310524284961
Jonathan Taylor,RB,IND,MIA,37,14.279484331711725,0.3859,10,9.299725910372254,0.18443549708664705
Khalil Herbert,RB,IND,MIA,10,0.3955655155358886,0.0396,10,9.299725910372254,0
Alec Pierce,WR,IND,MIA,18,5.761325701757038,0.3201,10,9.299725910372254,-0.4423000260769021
Tyler Goodson,RB,IND,MIA,10,0.8706203910457451,0.0871,10,9.299725910372254,0
Josh Downs,WR,IND,MIA,20,8.8541651275660609,0.4427,10,9.299725910372254,-0.04455607828061936
Adonai Mitchell,WR,IND,MIA,10,4.43250116053107,0.4433,10,9.299725910372254,0
Anthony Gould,WR,IND,MIA,10,0.07084749436754084,0.0071,10,9.299725910372254,0
Ajou Ajou,WR,IND,MIA,10,0,0,10,9.299725910372254,0
DJ Giddens,RB,IND,MIA,10,3.979993544165543,0.398,10,9.299725910372254,0
Landon Parker,WR,IND,MIA,10,0,0,10,9.299725910372254,0
Ulysses Bentley,RB,IND,MIA,10,0,0,10,9.299725910372254,0
Coleman Owen,WR,IND,MIA,10,0,0,10,9.299725910372254,0
Tyler Kahmann,WR,IND,MIA,10,0,0,10,9.299725910372254,0
Blayne Taylor,WR,IND,MIA,10,0,0,10,9.299725910372254,0
Nate Noel,RB,IND,MIA,10,0,0,10,9.299725910372254,0
Nay Quan Wright,RB,IND,MIA,10,0,0,10,9.299725910372254,0
Mike Boone,RB,MIA,IND,10,0.3687875984312328,0.0369,10,9.299725910372254,0
Aaron Shampklin,RB,MIA,IND,10,0.23623694007632248,0.0236,10,9.299725910372254,0
Adam Thielen,WR,MIN,JAC,22,7.507939646068993,0.3413,10,9.299725910372254,-0.14931552202527176
David Moore,WR,CAR,JAC,10,2.051419618229671,0.2051,10,9.299725910372254,0
Hunter Renfrow,WR,CAR,JAC,10,2.9138477042443633,0.2914,10,9.299725910372254,0
Rico Dowdle,RB,CAR,JAC,19,6.1681962724521515,0.3246,10,9.299725910372254,-0.3479477375466781
Chuba Hubbard,RB,CAR,JAC,32,11.849222578472428,0.3703,10,9.299725910372254,0.11588621218637153
Raheem Blackshear,RB,CAR,JAC,10,0.16429051867974281,0.0164,10,9.299725910372254,0
Brycen Tremayne,WR,CAR,JAC,10,0.36626219316756775,0.0366,10,9.299725910372254,0
Xavier Legette,WR,CAR,JAC,11,7.121136061816426,0.6474,10,9.299725910372254,-2.178589848555829
Emani Bailey,RB,CAR,JAC,10,0,0,10,9.299725910372254,0
Tetairoa McMillan,WR,CAR,JAC,21,11.65831104066317,0.5552,10,9.299725910372254,0.21441683002644688
Trevor Etienne,RB,CAR,JAC,10,3.3140121816136334,0.3314,10,9.299725910372254,0
Jimmy Horn,WR,CAR,JAC,10,1.1526981664118578,0.1153,10,9.299725910372254,0
Jacolby George,WR,CAR,JAC,10,0,0,10,9.299725910372254,0
Kayron Lynch Adams,RB,CAR,JAC,10,0,0,10,9.299725910372254,0
Kobe Hudson,WR,CAR,JAC,10,0,0,10,9.299725910372254,0
Travis Etienne,RB,JAC,CAR,19,8.777323242619541,0.462,10,9.299725910372254,-0.05804474086141257
Dyami Brown,WR,JAC,CAR,16,4.771301240575783,0.2982,10,9.299725910372254,-0.7547374449660786
Austin Trammell,WR,JAC,CAR,10,0.3598270922299635,0.036,10,9.299725910372254,0
Tank Bigsby,RB,JAC,CAR,15,7.825772610397078,0.5217,10,9.299725910372254,-0.29479065999503523
Parker Washington,WR,JAC,CAR,11,3.3210190524609717,0.3019,10,9.299725910372254,-5.978706857911282
Brian Thomas,WR,JAC,CAR,35,12.667490641631037,0.3619,10,9.299725910372254,0.13471058925035131
LeQuint Allen,RB,JAC,CAR,10,1.4895589222909533,0.149,10,9.299725910372254,0
Chandler Brayboy,WR,JAC,CAR,10,0,0,10,9.299725910372254,0
Cam Camper,WR,JAC,CAR,10,0,0,10,9.299725910372254,0
Ja Quinden Jackson,RB,JAC,CAR,10,0,0,10,9.299725910372254,0
Eli Pancol,WR,JAC,CAR,10,0,0,10,9.299725910372254,0
Darius Lassiter,WR,JAC,CAR,10,0,0,10,9.299725910372254,0
Dorian Singer,WR,JAC,CAR,10,0,0,10,9.299725910372254,0
Tim Patrick,WR,JAC,CAR,10,2.9622064073038503,0.2962,10,9.299725910372254,0
T J Luther,WR,CAR,JAC,10,0,0,10,9.299725910372254,0
Trenton Irwin,WR,JAC,CAR,10,0.3201369778442247,0.032,10,9.299725910372254,0
Travis Hunter,WR,JAC,CAR,24,10.342574157022636,0.4309,10,9.299725910372254,0.07448916047502722
Bhayshul Tuten,RB,JAC,CAR,13,5.376487067289263,0.4136,10,9.299725910372254,-1.3077462810276639
Ja seem Reed,WR,CAR,JAC,10,0,0,10,9.299725910372254,0
Zach Pascal,WR,NYG,WAS,10,0.0036040900768137085,4e-4,10,9.299725910372254,0
Devin Singletary,RB,NYG,WAS,10,3.458749683834436,0.3459,10,9.299725910372254,0
Darius Slayton,WR,NYG,WAS,11,5.558190451758906,0.5053,10,9.299725910372254,-3.741535458613349
Lil Jordan Humphrey,WR,NYG,WAS,10,0.36107307926887955,0.0361,10,9.299725910372254,0
Ihmir Smith Marsette,WR,NYG,WAS,10,0.007855204983926358,8e-4,10,9.299725910372254,0
Wan Dale Robinson,WR,NYG,WAS,17,7.5884689243195576,0.4464,10,9.299725910372254,-0.24446528372181384
Montrell Washington,WR,NYG,WAS,10,1.1494320547692522e-4,0,10,9.299725910372254,0
Jalin Hyatt,WR,NYG,WAS,10,1.0025567227347716,0.1003,10,9.299725910372254,0
Dante Miller,RB,NYG,WAS,10,0,0,10,9.299725910372254,0
Malik Nabers,WR,NYG,WAS,34,14.277390081065983,0.4199,10,9.299725910372254,0.20740267377890534
Tyrone Tracy,RB,NYG,WAS,22,9.645708964269167,0.4384,10,9.299725910372254,0.028831921158076017
Beaux Collins,WR,NYG,WAS,10,0.42,0.042,10,9.299725910372254,0
Jordan Bly,WR,NYG,WAS,10,0,0,10,9.299725910372254,0
Dalen Cambre,WR,NYG,WAS,10,0,0,10,9.299725910372254,0
Antwane Wells,WR,NYG,WAS,10,0,0,10,9.299725910372254,0
Chris Moore,WR,WAS,NYG,10,0.0769261518691249,0.0077,10,9.299725910372254,0
Jeremy McNichols,RB,WAS,NYG,10,1.3401211659553671,0.134,10,9.299725910372254,0
Noah Brown,WR,WAS,NYG,11,4.550899771107086,0.4137,10,9.299725910372254,-4.7488261392651685
Austin Ekeler,RB,WAS,NYG,16,9.062178005331013,0.5664,10,9.299725910372254,-0.03959131750687354
Michael Gallup,WR,WAS,NYG,10,0.3491577592395729,0.0349,10,9.299725910372254,0
Deebo Samuel,WR,WAS,NYG,21,8.933604719119504,0.4254,10,9.299725910372254,-0.033283744659340926
K J Osborn,WR,WAS,NYG,10,0.3491577592395729,0.0349,10,9.299725910372254,0
Demetric Felton,RB,WAS,NYG,10,0,0,10,9.299725910372254,0
Michael Strachan,WR,WAS,NYG,10,0,0,10,9.299725910372254,0
Chris Rodriguez,RB,WAS,NYG,10,3.842584607938346,0.3843,10,9.299725910372254,0
Kazmeir Allen,RB,WAS,NYG,10,0,0,10,9.299725910372254,0
