Player,Pos,Team,Opp,Salary,FPTS,ppd,min_sal,rep_points,PAR_PD
Emanuel Wilson,RB,GB,WAS,10,3.129623444980491,0.313,10,6.392119890977474,0
Savion Williams,WR,GB,WAS,10,1.5972347973588603,0.1597,10,6.392119890977474,0
Matthew Golden,WR,GB,WAS,14,8.083557938230639,0.5774,10,6.392119890977474,0.4228595118132912
Chris Moore,WR,WAS,GB,10,0.3794247153229372,0.0379,10,6.392119890977474,0
Davante Adams,WR,LAR,TEN,29,11.274097876856661,0.3888,10,6.392119890977474,0.2569462097831151
Tutu Atwell,WR,LAR,TEN,10,4.11316698235791,0.4113,10,6.392119890977474,0
Kyren Williams,RB,LAR,TEN,33,14.029906340540396,0.4251,10,6.392119890977474,0.33207767172012703
Puka Nacua,WR,LAR,TEN,35,14.801983924494452,0.4229,10,6.392119890977474,0.33639456134067913
Xavier Smith,WR,LAR,TEN,10,1.7640258371508089,0.1764,10,6.392119890977474,0
Blake Corum,RB,LAR,TEN,10,2.943393611999617,0.2943,10,6.392119890977474,0
Jordan Whittington,WR,LAR,TEN,10,2.28999458832877,0.229,10,6.392119890977474,0
Konata Mumpfield,WR,LAR,TEN,10,0.18429419810177053,0.0184,10,6.392119890977474,0
Tyler Lockett,WR,TEN,LAR,11,4.54718276018837,0.4134,10,6.392119890977474,-1.8449371307891038
Calvin Ridley,WR,TEN,LAR,28,9.459848849820192,0.3379,10,6.392119890977474,0.17042938660237322
Tony Pollard,RB,TEN,LAR,22,12.435529211838759,0.5653,10,6.392119890977474,0.5036174434051071
Van Jefferson,WR,TEN,LAR,10,1.1635868753125167,0.1164,10,6.392119890977474,0
Julius Chestnut,RB,TEN,LAR,10,1.70404287850929,0.1704,10,6.392119890977474,0
Bryce Oliver,WR,TEN,LAR,10,0.3840509182837785,0.0384,10,6.392119890977474,0
Elic Ayomanor,WR,TEN,LAR,10,5.809995520953459,0.581,10,6.392119890977474,0
Kalel Mullings,RB,TEN,LAR,10,1.4378117654185236,0.1438,10,6.392119890977474,0
Jarquez Hunter,RB,LAR,TEN,10,2.2257062764616538,0.2226,10,6.392119890977474,0
Chimere Dike,WR,TEN,LAR,10,1.6315711048512858,0.1632,10,6.392119890977474,0
Cooper Kupp,WR,SEA,PIT,18,7.538542902986353,0.4188,10,6.392119890977474,0.14330287650110984
Cody White,WR,SEA,PIT,10,0.06086157952427076,0.0061,10,6.392119890977474,0
Kenneth Walker,RB,SEA,PIT,24,12.106478148873164,0.5044,10,6.392119890977474,0.4081684469925492
Dareke Young,WR,SEA,PIT,10,0.0038871586865281437,4e-4,10,6.392119890977474,0
Jaxon Smith Njigba,WR,SEA,PIT,31,12.260045457500018,0.3955,10,6.392119890977474,0.279425026977264
Zach Charbonnet,RB,SEA,PIT,19,9.79420124546598,0.5155,10,6.392119890977474,0.37800903938761166
Jake Bobo,WR,SEA,PIT,10,0.5744169668394161,0.0574,10,6.392119890977474,0
Brady Russell,RB,SEA,PIT,10,0,0,10,6.392119890977474,0
George Holani,RB,SEA,PIT,10,0.02944753552129015,0.0029,10,6.392119890977474,0
Tory Horton,WR,SEA,PIT,10,3.420674351357781,0.3421,10,6.392119890977474,0
Robbie Ouzts,RB,SEA,PIT,10,0.7823725973858326,0.0782,10,6.392119890977474,0
D K Metcalf,WR,PIT,SEA,25,10.599056637581464,0.424,10,6.392119890977474,0.28046244977359935
Scott Miller,WR,PIT,SEA,10,0.18502228267333698,0.0185,10,6.392119890977474,0
Kenneth Gainwell,RB,PIT,SEA,10,5.388615715207899,0.5389,10,6.392119890977474,0
Ben Skowronek,WR,PIT,SEA,10,2.284668080771376,0.2285,10,6.392119890977474,0
Calvin Austin,WR,PIT,SEA,13,6.598240961101192,0.5076,10,6.392119890977474,0.06870702337457264
Jaylen Warren,RB,PIT,SEA,21,10.70683985157612,0.5098,10,6.392119890977474,0.3922472691453315
Roman Wilson,WR,PIT,SEA,10,2.3690199064459345,0.2369,10,6.392119890977474,0
Kaleb Johnson,RB,PIT,SEA,11,4.565572215113865,0.4151,10,6.392119890977474,-1.8265476758636092
Curtis Samuel,WR,BUF,NYJ,11,1.6586033133383276,0.1508,10,6.392119890977474,-4.733516577639147
Ty Johnson,RB,BUF,NYJ,10,3.76593500524675,0.3766,10,6.392119890977474,0
Reggie Gilliam,RB,BUF,NYJ,10,0.06556285344784588,0.0066,10,6.392119890977474,0
Elijah Moore,WR,BUF,NYJ,10,2.0435337049046822,0.2044,10,6.392119890977474,0
Joshua Palmer,WR,BUF,NYJ,15,6.9251293890307215,0.4617,10,6.392119890977474,0.10660189961064948
James Cook,RB,BUF,NYJ,35,12.488907681330753,0.3568,10,6.392119890977474,0.24387151161413115
Khalil Shakir,WR,BUF,NYJ,21,8.79230277926982,0.4187,10,6.392119890977474,0.21819844439021321
Tyrell Shavers,WR,BUF,NYJ,16,0.19103231768870776,0.0119,10,6.392119890977474,-1.0335145955481277
Keon Coleman,WR,BUF,NYJ,17,8.961028248971528,0.5271,10,6.392119890977474,0.3669869082848649
Ray Davis,RB,BUF,NYJ,11,4.5272443138301295,0.4116,10,6.392119890977474,-1.8648755771473446
Josh Reynolds,WR,NYJ,BUF,10,3.34667028806681,0.3347,10,6.392119890977474,0
Allen Lazard,WR,NYJ,BUF,13,1.0799196517466028,0.0831,10,6.392119890977474,-1.7707334130769572
Kene Nwangwu,RB,NYJ,BUF,10,0.0033717978387937018,3e-4,10,6.392119890977474,0
Garrett Wilson,WR,NYJ,BUF,27,11.81537489441563,0.4376,10,6.392119890977474,0.31901500020224444
Breece Hall,RB,NYJ,BUF,29,13.11397032007105,0.4522,10,6.392119890977474,0.3537816015312409
Xavier Gipson,WR,NYJ,BUF,10,0.14634360439301705,0.0146,10,6.392119890977474,0
Braelon Allen,RB,NYJ,BUF,10,6.102312908945116,0.6102,10,6.392119890977474,0
Isaiah Davis,RB,NYJ,BUF,10,3.2027656305194694,0.3203,10,6.392119890977474,0
Arian Smith,WR,NYJ,BUF,10,1.126830905823315,0.1127,10,6.392119890977474,0
Tyler Johnson,WR,NYJ,BUF,10,1.692408573234101,0.1692,10,6.392119890977474,0
D J Moore,WR,CHI,DET,27,10.48457932527138,0.3883,10,6.392119890977474,0.2407329078996415
Olamide Zaccheaus,WR,CHI,DET,10,4.6752717932960826,0.4675,10,6.392119890977474,0
D Andre Swift,RB,CHI,DET,22,11.602045935734353,0.5274,10,6.392119890977474,0.43416050372973986
Roschon Johnson,RB,CHI,DET,10,1.7496259646726235,0.175,10,6.392119890977474,0
Rome Odunze,WR,CHI,DET,17,9.054864113917334,0.5326,10,6.392119890977474,0.38039203184855147
Kyle Monangai,RB,CHI,DET,10,3.115202115190792,0.3115,10,6.392119890977474,0
Jahdae Walker,WR,CHI,DET,10,0,0,10,6.392119890977474,0
Kalif Raymond,WR,DET,CHI,10,2.354007793743407,0.2354,10,6.392119890977474,0
David Montgomery,RB,DET,CHI,24,11.140135514128144,0.4642,10,6.392119890977474,0.3391439730821907
Craig Reynolds,RB,DET,CHI,10,0.6162832520308268,0.0616,10,6.392119890977474,0
Amon Ra St Brown,WR,DET,CHI,32,12.506041800496495,0.3908,10,6.392119890977474,0.2779055413417737
Jameson Williams,WR,DET,CHI,26,9.528575869752657,0.3665,10,6.392119890977474,0.19602849867344896
Jahmyr Gibbs,RB,DET,CHI,46,16.078843548104548,0.3495,10,6.392119890977474,0.2690756571424187
Sione Vaki,RB,DET,CHI,10,0.09399950969530474,0.0094,10,6.392119890977474,0
Dominic Lovett,WR,DET,CHI,10,0.21310583822025597,0.0213,10,6.392119890977474,0
Isaac TeSlaa,WR,DET,CHI,13,5.098809582284898,0.3922,10,6.392119890977474,-0.4311034362308588
Luther Burden,WR,CHI,DET,10,5.884318914343862,0.5884,10,6.392119890977474,0
Devin Duvernay,WR,CHI,DET,10,0.18724911583482268,0.0187,10,6.392119890977474,0
Jacob Saylors,RB,DET,CHI,10,0,0,10,6.392119890977474,0
Devin Singletary,RB,NYG,DAL,10,2.9359352546752087,0.2936,10,6.392119890977474,0
Darius Slayton,WR,NYG,DAL,11,4.263551881025163,0.3876,10,6.392119890977474,-2.1285680099523114
Wan Dale Robinson,WR,NYG,DAL,19,7.875955861404384,0.4145,10,6.392119890977474,0.16487066338076772
Jalin Hyatt,WR,NYG,DAL,10,0.5537406619503488,0.0554,10,6.392119890977474,0
Malik Nabers,WR,NYG,DAL,34,14.915214673589707,0.4387,10,6.392119890977474,0.3551289492755097
Tyrone Tracy,RB,NYG,DAL,22,9.557500983028714,0.4344,10,6.392119890977474,0.26378175767093665
Beaux Collins,WR,NYG,DAL,10,0,0,10,6.392119890977474,0
Miles Sanders,RB,DAL,NYG,12,5.137342199510497,0.4281,10,6.392119890977474,-0.6273888457334884
CeeDee Lamb,WR,DAL,NYG,42,15.522541031674098,0.3696,10,6.392119890977474,0.2853256606467695
Javonte Williams,RB,DAL,NYG,22,11.009187882561951,0.5004,10,6.392119890977474,0.3847556659653731
George Pickens,WR,DAL,NYG,27,9.525798577556978,0.3528,10,6.392119890977474,0.18433404038702966
Jalen Tolbert,WR,DAL,NYG,12,3.4555135345786567,0.288,10,6.392119890977474,-1.4683031781994087
KaVontae Turpin,WR,DAL,NYG,10,4.837244968884671,0.4837,10,6.392119890977474,0
Hunter Luepke,RB,DAL,NYG,10,0.7135575252344399,0.0714,10,6.392119890977474,0
Jaydon Blue,RB,DAL,NYG,14,2.890421837970342,0.2065,10,6.392119890977474,-0.875424513251783
Cam Skattebo,RB,NYG,DAL,10,5.467997793002318,0.5468,10,6.392119890977474,0
Gunner Olszewski,WR,NYG,DAL,10,0.004967541877108779,5e-4,10,6.392119890977474,0
Ryan Flournoy,WR,DAL,NYG,10,0.3270924734315618,0.0327,10,6.392119890977474,0
DeAndre Carter,WR,CLE,BAL,10,0.21148317507981645,0.0211,10,6.392119890977474,0
Jerry Jeudy,WR,CLE,BAL,27,10.257824461557753,0.3799,10,6.392119890977474,0.2273943865047223
Jerome Ford,RB,CLE,BAL,17,6.360480800334585,0.3741,10,6.392119890977474,-0.004519870091841278
Cedric Tillman,WR,CLE,BAL,18,8.648012576102083,0.4804,10,6.392119890977474,0.2819865856405761
Jamari Thrash,WR,CLE,BAL,10,1.3140153360985596,0.1314,10,6.392119890977474,0
Dylan Sampson,RB,CLE,BAL,21,10.603042100361378,0.5049,10,6.392119890977474,0.38281110994399126
Gage Larvadain,WR,CLE,BAL,10,0,0,10,6.392119890977474,0
DeAndre Hopkins,WR,BAL,CLE,12,5.71575581831935,0.4763,10,6.392119890977474,-0.3381820363290622
Derrick Henry,RB,BAL,CLE,45,16.459471627397036,0.3658,10,6.392119890977474,0.28763862104055893
Patrick Ricard,RB,BAL,CLE,10,0.15453552919169172,0.0155,10,6.392119890977474,0
Justice Hill,RB,BAL,CLE,11,4.198148276904833,0.3816,10,6.392119890977474,-2.193971614072641
Rashod Bateman,WR,BAL,CLE,20,6.884016285770604,0.3442,10,6.392119890977474,0.04918963947931303
Tylan Wallace,WR,BAL,CLE,10,0.25956732008867095,0.026,10,6.392119890977474,0
Zay Flowers,WR,BAL,CLE,26,11.442074914416397,0.4401,10,6.392119890977474,0.31562218896493266
Keaton Mitchell,RB,BAL,CLE,10,1.0472287142667336,0.1047,10,6.392119890977474,0
Devontez Walker,WR,BAL,CLE,10,0.15277433780810581,0.0153,10,6.392119890977474,0
Rasheen Ali,RB,BAL,CLE,10,0.24372018704023043,0.0244,10,6.392119890977474,0
LaJohntay Wester,WR,BAL,CLE,10,0.31218073643545524,0.0312,10,6.392119890977474,0
Isaiah Bond,WR,CLE,BAL,10,1.5249792077446394,0.1525,10,6.392119890977474,0
Raheim Sanders,RB,CLE,BAL,10,2.1207379106415556,0.2121,10,6.392119890977474,0
Kyle Juszczyk,RB,SF,NO,10,2.251206213652764,0.2251,10,6.392119890977474,0
Christian McCaffrey,RB,SF,NO,31,17.101968853288938,0.5517,10,6.392119890977474,0.5099928077291173
Jauan Jennings,WR,SF,NO,23,7.314214558554058,0.318,10,6.392119890977474,0.0709303590443526
Ricky Pearsall,WR,SF,NO,24,10.157236961777857,0.4232,10,6.392119890977474,0.2689369336285988
Isaac Guerendo,RB,SF,NO,10,1.2420038404388651,0.1242,10,6.392119890977474,0
Jordan Watkins,WR,SF,NO,10,1.0732986074367794,0.1073,10,6.392119890977474,0
Jordan James,RB,SF,NO,10,3.254884246099861,0.3255,10,6.392119890977474,0
Brandin Cooks,WR,NO,SF,10,4.911546653141921,0.4912,10,6.392119890977474,0
Alvin Kamara,RB,NO,SF,31,12.281309929672732,0.3962,10,6.392119890977474,0.28043762089025037
Chris Olave,WR,NO,SF,19,8.982141754543672,0.4727,10,6.392119890977474,0.2877802070629109
Velus Jones,RB,NO,SF,10,0.020913634561901748,0.0021,10,6.392119890977474,0
Rashid Shaheed,WR,NO,SF,23,8.137328861339181,0.3538,10,6.392119890977474,0.13424684387397748
Kendre Miller,RB,NO,SF,10,3.852532773759278,0.3853,10,6.392119890977474,0
Mason Tipton,WR,NO,SF,10,0.028956789377562863,0.0029,10,6.392119890977474,0
Devin Neal,RB,NO,SF,10,2.8217869705398733,0.2822,10,6.392119890977474,0
Skyy Moore,WR,SF,NO,10,0.5190059834018035,0.0519,10,6.392119890977474,0
Brian Robinson,RB,SF,NO,17,5.958267361676767,0.3505,10,6.392119890977474,-0.06197893275724388
Devaughn Vele,WR,NO,SF,10,3.077918343118312,0.3078,10,6.392119890977474,0
Trey Palmer,WR,NO,SF,10,0.15274150130647324,0.0153,10,6.392119890977474,0
Marquez Valdes Scantling,WR,SF,NO,10,2.21386788993089,0.2214,10,6.392119890977474,0
Russell Gage,WR,SF,NO,10,1.932827920177655,0.1933,10,6.392119890977474,0
Stefon Diggs,WR,NE,MIA,23,8.453166225762482,0.3675,10,6.392119890977474,0.1585420257526929
Mack Hollins,WR,NE,MIA,10,2.3093372041711433,0.2309,10,6.392119890977474,0
Antonio Gibson,RB,NE,MIA,10,2.473976773212055,0.2474,10,6.392119890977474,0
Rhamondre Stevenson,RB,NE,MIA,17,7.12040039226714,0.4188,10,6.392119890977474,0.10404007161280937
Demario Douglas,WR,NE,MIA,16,7.1566592270782525,0.4473,10,6.392119890977474,0.12742322268346307
Kayshon Boutte,WR,NE,MIA,17,7.6414118789204775,0.4495,10,6.392119890977474,0.17847028399185763
Jack Westover,RB,NE,MIA,10,0,0,10,6.392119890977474,0
Kyle Williams,WR,NE,MIA,10,2.938010867554886,0.2938,10,6.392119890977474,0
Efton Chism,WR,NE,MIA,10,0,0,10,6.392119890977474,0
Tyreek Hill,WR,MIA,NE,26,9.908327065033518,0.3811,10,6.392119890977474,0.21976294837850274
Alec Ingold,RB,MIA,NE,10,0.8565817583658508,0.0857,10,6.392119890977474,0
Nick Westbrook Ikhine,WR,MIA,NE,15,4.025595994299355,0.2684,10,6.392119890977474,-0.47330477933562387
Jaylen Waddle,WR,MIA,NE,19,8.605821884649583,0.4529,10,6.392119890977474,0.24596688818578982
D Wayne Eskridge,WR,MIA,NE,10,0.7123291075610217,0.0712,10,6.392119890977474,0
De Von Achane,RB,MIA,NE,34,14.81333125919908,0.4357,10,6.392119890977474,0.35088380700923355
Jaylen Wright,RB,MIA,NE,10,0.8535826487212532,0.0854,10,6.392119890977474,0
Malik Washington,WR,MIA,NE,10,4.974062039807823,0.4974,10,6.392119890977474,0
Tahj Washington,WR,MIA,NE,10,0.22484357049032658,0.0225,10,6.392119890977474,0
Ollie Gordon,RB,MIA,NE,10,4.623604805628826,0.4624,10,6.392119890977474,0
TreVeyon Henderson,RB,NE,MIA,21,11.529625182051833,0.549,10,6.392119890977474,0.4670459355522144
Jeff Wilson,RB,MIA,NE,10,0.13284345284087778,0.0133,10,6.392119890977474,0
Travis Etienne,RB,JAC,CIN,18,12.244685769869921,0.6803,10,6.392119890977474,0.7315707348615559
Dyami Brown,WR,JAC,CIN,16,6.195656465268359,0.3872,10,6.392119890977474,-0.0327439042848526
Tank Bigsby,RB,PHI,CIN,14,4.0967199683094435,0.2926,10,6.392119890977474,-0.5738499806670077
Parker Washington,WR,JAC,CIN,11,1.6285074900283378,0.148,10,6.392119890977474,-4.763612400949136
Brian Thomas,WR,JAC,CIN,33,12.835080617216008,0.3889,10,6.392119890977474,0.28012872722776233
LeQuint Allen,RB,JAC,CIN,10,1.9327007270363339,0.1933,10,6.392119890977474,0
Samaje Perine,RB,CIN,JAC,10,3.0774016791210665,0.3077,10,6.392119890977474,0
Tee Higgins,WR,CIN,JAC,34,10.94100284545306,0.3218,10,6.392119890977474,0.18953678976981606
Ja Marr Chase,WR,CIN,JAC,41,14.94098585097258,0.3644,10,6.392119890977474,0.2757698696772615
Charlie Jones,WR,CIN,JAC,10,0.0724223821071084,0.0072,10,6.392119890977474,0
Chase Brown,RB,CIN,JAC,35,16.228040477982212,0.4637,10,6.392119890977474,0.3934368234801895
Andrei Iosivas,WR,CIN,JAC,12,4.98533459101466,0.4154,10,6.392119890977474,-0.7033926499814069
Mitchell Tinsley,WR,CIN,JAC,10,0,0,10,6.392119890977474,0
Jermaine Burton,WR,CIN,JAC,10,0.12128783637963722,0.0121,10,6.392119890977474,0
Tahj Brooks,RB,CIN,JAC,10,2.067496734022428,0.2067,10,6.392119890977474,0
Travis Hunter,WR,JAC,CIN,19,10.304161151075975,0.5423,10,6.392119890977474,0.4346712511220557
Bhayshul Tuten,RB,JAC,CIN,10,5.418830285784653,0.5419,10,6.392119890977474,0
Tim Patrick,WR,JAC,CIN,10,1.3423600790558923,0.1342,10,6.392119890977474,0
Cody Schrader,RB,JAC,CIN,10,0.0951935074638042,0.0095,10,6.392119890977474,0
David Moore,WR,CAR,ARI,10,0.8183680900241239,0.0818,10,6.392119890977474,0
Rico Dowdle,RB,CAR,ARI,17,5.6474574220233205,0.3322,10,6.392119890977474,-0.10638035270773624
Chuba Hubbard,RB,CAR,ARI,32,13.079899633984583,0.4087,10,6.392119890977474,0.30398998831850493
Brycen Tremayne,WR,CAR,ARI,10,0.03224678912972757,0.0032,10,6.392119890977474,0
Xavier Legette,WR,CAR,ARI,13,6.684167385733337,0.5142,10,6.392119890977474,0.09734916491862104
Tetairoa McMillan,WR,CAR,ARI,24,11.349953000101063,0.4729,10,6.392119890977474,0.35413093636597065
Trevor Etienne,RB,CAR,ARI,10,2.248484918654752,0.2248,10,6.392119890977474,0
Jimmy Horn,WR,CAR,ARI,10,0.30542867782809535,0.0305,10,6.392119890977474,0
Zay Jones,WR,ARI,CAR,10,2.3429366311064572,0.2343,10,6.392119890977474,0
James Conner,RB,ARI,CAR,35,14.303914712693471,0.4087,10,6.392119890977474,0.31647179286863986
Greg Dortch,WR,ARI,CAR,10,1.959174793946546,0.1959,10,6.392119890977474,0
Michael Wilson,WR,ARI,CAR,13,5.083263415235507,0.391,10,6.392119890977474,-0.4362854919139891
Emari Demercado,RB,ARI,CAR,10,0.93766747504085,0.0938,10,6.392119890977474,0
Marvin Harrison,WR,ARI,CAR,30,11.351803554086182,0.3784,10,6.392119890977474,0.24798418315543538
Trey Benson,RB,ARI,CAR,12,7.589064803953551,0.6324,10,6.392119890977474,0.5984724564880386
Xavier Weaver,WR,ARI,CAR,10,0.03612318812822175,0.0036,10,6.392119890977474,0
Bam Knight,RB,ARI,CAR,10,0,0,10,6.392119890977474,0
Dalevon Campbell,WR,CAR,ARI,10,0,0,10,6.392119890977474,0
Hunter Renfrow,WR,CAR,ARI,10,3.1307457454915597,0.3131,10,6.392119890977474,0
Courtland Sutton,WR,DEN,IND,31,10.88287676878333,0.3511,10,6.392119890977474,0.21384556560980267
Trent Sherfield,WR,DEN,IND,10,0.8576166186839442,0.0858,10,6.392119890977474,0
Tyler Badie,RB,DEN,IND,10,2.1941406301590036,0.2194,10,6.392119890977474,0
Marvin Mims,WR,DEN,IND,22,6.5556602103673995,0.298,10,6.392119890977474,0.013628359949160451
Jaleel McLaughlin,RB,DEN,IND,10,1.4512807049119247,0.1451,10,6.392119890977474,0
