player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Luke Schoonmaker,TE,DAL,2,2,17,0,0,0,0,0.06559259995248415,0.06557649865185632,0.07851082990873359,0.09384255636923802,0,0.01167456887508916,NA
Jonathan Mingo,WR,DAL,2,2,15,1,7.308582041207826e-5,5.3990811795092956e-5,1.167022228971621e-4,0.05647470448491709,0.04619686637613383,0.03996503148330659,0.04548769101815858,0,0.01265101609812724,NA
Deuce Vaughn,RB,DAL,1,2,14,0,0.060743561788829545,0.061542034667798236,0.06652683748242302,0.008630389829203475,0.008395181380252473,0.006294039809060379,0.00717759240753385,0,0.01124071665337976,NA
Jalen Brooks,WR,DAL,2,2,9,0,0,0,0,0.06206953642098951,0.0511118892963935,0.06965833358701942,0.055217329859915,0,0.01171400998615365,NA
Hunter Luepke,RB,DAL,2,2,16,0,0.013373860411886476,0.008723135704664474,0.016852867962101947,0.02611796537761144,0.026916451620253266,0.02446444871110676,0.02275988071116722,0,0.01165484831955691,NA
Ryan Flournoy,WR,DAL,2,0,4,1,0,0,0,0.016834713944079507,0.017646905539265605,0.018216844148344197,0.016168873134830484,0.21,0.007,NA
Brevyn Spann Ford,TE,DAL,2,0,8,0,0,0,0,0.03485829118562636,0.040210768186280006,0.042822415670513536,0.029612011345660064,0.21,0.007,NA
Brandin Cooks,WR,DAL,2,2,11,0,0.015573693571189333,0.004381104001536485,0.013487437582919806,0.15507277762858465,0.13918404076449253,0.13697353829779324,0.13806228583310481,0,0.01233548720961132,NA
Princeton Fant,TE,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0.01183233331934712,NA
Odell Beckham,WR,MIA,2,2,7,0,0,0,0,0.07525232840509033,0.0629781026484395,0.05462879604159313,0.060857648796553795,0,0.0128087805423852,NA
Raheem Mostert,RB,MIA,2,2,70,2,0.12217754685039149,0.08780934292808351,0.1089465917726247,0.04377063896120944,0.04481673161412923,0.044232665785359344,0.04190381305270934,0,0.01388438999146841,NA
Tyreek Hill,WR,MIA,2,2,56,0,0.013537539203018737,0.02112305842317433,0.019013227500103275,0.19347050544546504,0.19677432137247797,0.19512206464084603,0.1920787379299902,0,0.01103393054448314,NA
Jonnu Smith,TE,MIA,2,2,50,0,0.018751500025384775,0.0019826829338418558,0.008133606827347071,0.19079381319935476,0.19429716945072514,0.20833188466194866,0.20363135034677973,0,0.01249325165386928,NA
River Cracraft,WR,MIA,2,2,0,0,0,0,0,0.01049039456395054,0.010604726137090554,0.011633172704039456,0.010766112157899976,0,0.01165484831955691,NA
Durham Smythe,TE,MIA,2,2,6,0,0,0,0,0.029434066829118775,0.031624407069078445,0.02587740069619132,0.025379156180998647,0,0.01114211387571854,NA
Jeff Wilson,RB,MIA,1,2,10,0,0.001568980493727877,0.0015315774854777954,0.001952652169354275,0.004867258412497607,0.00492571510200041,0.004808463881338877,0.004857091877078335,0,0.01074770276507363,NA
Alec Ingold,RB,MIA,2,2,16,2,0.011657024865841277,0.005987437706457205,0.012715991667525147,0.02274085610738954,0.024661192565716413,0.027049760391961598,0.023753320231084615,0,0.01153652498636344,NA
Jaylen Waddle,WR,MIA,2,2,44,0,0.006224035065435696,0.0011784796481925206,0.004532821775390755,0.1597989564194466,0.16188173660945016,0.19807855132035143,0.16722353150427607,0,0.01035329165442873,NA
D Wayne Eskridge,WR,MIA,1,0,1,0,7.668265430861063e-4,0.001129611180640172,0.0011658862719769298,0.009286843415747112,0.009536062534763554,0.011284479197778027,0.010090509775281364,0,0.01179289220828263,NA
De Von Achane,RB,MIA,2,2,181,0,0.47863511989038365,0.5630157363255822,0.5487244333443217,0.14059935698498463,0.14692856314689157,0.12655781814459463,0.16239703767763355,0,0.01093532776682191,NA
Julian Hill,TE,MIA,2,2,10,1,0,0,0,0.04864605519988236,0.044369608604393894,0.04073162880039458,0.04005291806115793,0,0.01338067665282032,NA
Jaylen Wright,RB,MIA,2,0,60,1,0.23745086531867116,0.24696490300106166,0.19430500021576222,0.016553461058538013,0.013688107749191878,0.010349393356284105,0.012475927679304551,0.21,0.007,NA
Malik Washington,WR,MIA,2,0,12,0,0.03702192272265276,0.06442824742705604,0.06358046808649806,0.04651125258265148,0.045085547425146345,0.034434193326403795,0.03712993119725365,0.21,0.007,NA
Josh Jacobs,RB,GB,2,2,225,2,0.6200445219591902,0.6259354760424766,0.7525154793412062,0.14100087332722575,0.1337144440750006,0.11345574101545519,0.11446075857119374,0,0.01150778332564091,NA
Christian Watson,WR,GB,2,2,22,0,0.017609654903341408,0.01851296385910269,0.009826422342903292,0.19284843344798844,0.16948069581677364,0.20656188166371184,0.17021562261552586,0,0.01120127554231527,NA
John FitzPatrick,TE,GB,2,2,1,0,0,0,0,0.01417859052246787,0.019867738550594528,0.007287731176900272,0.00773675027882955,0,0.01181261276381488,Q
Bo Melton,WR,GB,2,2,11,0,0.017685400670494174,0.02271093355696839,0.01073583152601938,0.05127267551557396,0.04050450806976778,0.040661733353102913,0.04244255197220758,0,0.01145764276423446,NA
Jayden Reed,WR,GB,2,2,53,1,0.007808100404881034,8.332760277957258e-4,0.002822957490603849,0.18249176911720802,0.20487880815319404,0.2113718080584286,0.2001890156840664,0,0.01368662498776206,NA
Tucker Kraft,TE,GB,2,2,32,1,0.002102861182206155,8.225304674070214e-4,8.98262929540196e-4,0.13993361992985684,0.14643397707564362,0.15702668752320892,0.1827471195227247,0,0.01122099609784752,NA
Dontayvion Wicks,WR,GB,2,2,17,0,6.4022876233034615e-12,2.5657014069545814e-12,2.751111464564809e-12,0.13742187670788444,0.12140874773753178,0.13201964172513314,0.11856846495671472,0,0.01604351109805731,NA
Ben Sims,TE,GB,2,2,3,0,0,0,0,0.013602288922400915,0.012748648404005502,0.012866932444875741,0.01294549108921432,0,0.01175345109721814,NA
Malik Heath,WR,GB,2,2,6,0,0,0,0,0.03790844967028191,0.04917554701866986,0.037343454989672765,0.07807009211299311,0,0.01153652498636344,NA
Chris Brooks,RB,GB,2,0,24,0,0.07739867657898157,0.058487786296040845,0.038092376389491485,0.05974238762360218,0.07050961811950375,0.05860090354395444,0.04657901693304254,0,0.01175345109721814,NA
Emanuel Wilson,RB,GB,2,2,75,0,0.18197583398555547,0.21612481602469868,0.10713283974295487,0.029599035215509696,0.03127726697931487,0.022803484505556245,0.02604511626348742,0,0.01314402998643337,NA
Jack Stoll,TE,MIA,1,0,2,0,0,0,0,0.007784212414673722,0.007828007970504923,0.006879727050915026,0.007402913531998334,0,0.01173373054168589,NA
Ameer Abdullah,RB,LV,2,2,47,2,0.12332211343628759,0.15242299666467193,0.05826420056312361,0.07194399908941053,0.07948654541586364,0.06390415160076517,0.1579920847434401,0,0.01116183443125078,NA
Alexander Mattison,RB,LV,2,2,122,0,0.4388726295064775,0.44492598744339235,0.4345130021873039,0.06691957402081801,0.07300635417793994,0.08411445427093381,0.06236139375183147,0,0.01269101665757563,Q
Jakobi Meyers,WR,LV,2,2,55,0,0,0,0,0.24048801183551996,0.238318294132929,0.25836290559896863,0.21349914757603208,0,0.01035329165442873,NA
Harrison Bryant,TE,LV,2,2,9,0,0,0,0,0.04539625654581255,0.053159877473274296,0.05731723491603568,0.042162021019057645,0,0.01314402998643337,NA
DJ Turner,WR,LV,2,2,20,0,0,0,0,0.06792385835937029,0.06478881797193212,0.054184964719299844,0.05651705716942522,0,0.01183233331934712,NA
Zamir White,RB,LV,2,2,71,2,0.29080229444764116,0.18471708157135858,0.31256027596278896,0.019509495305221985,0.019513452713672205,0.019016110217167245,0.019254054802564757,0,0.01115225387767661,Q
Tre Tucker,WR,LV,2,2,41,0,0,0,0,0.1278934830657558,0.129335021596305,0.13216253561379668,0.10893423133471242,0,0.01126043720891201,Q
Justin Shorter,TE,LV,2,0,0,0,0,0,0,0.018752464866684974,0.018667056470069207,0.01843374416793032,0.01886471373755781,0,0.01183233331934712,NA
Brock Bowers,TE,LV,2,0,76,0,0,0,0,0.23695979460070885,0.22474820539441592,0.22650258635085466,0.2270717252369976,0.21,0.007,NA
Dylan Laube,RB,LV,1,0,1,1,0,0,0,0.0026962090746593384,0.0027263353681500416,0.0027858516391206165,0.002764944591893528,0.21,0.007,NA
Ramel Keyton,WR,LV,2,0,1,0,0,0,0,0.012076349463358397,0.009243202072989965,0.007469214751872848,0.009572148456628246,0.21,0.007,NA
DeAndre Hopkins,WR,KC,2,2,37,1,0,0,1.0605427679351602e-9,0.13716786405219175,0.13920071992489988,0.14867815578832175,0.15319191800043844,0,0.01031385054336424,NA
Travis Kelce,TE,KC,2,1,69,2,0,0,0,0.20343966872684313,0.19872573968728044,0.1924078577507111,0.18617655452459286,0,0.01166498832151498,NA
JuJu Smith Schuster,WR,KC,2,0,11,0,0,0,0,0.057747353298859876,0.05531873820168808,0.059768184409479945,0.055456073329160596,0,0.01126043720891201,NA
Kareem Hunt,RB,KC,2,0,172,0,0.2597925670094226,0.1807419708484669,0.21758781957589893,0.06986057270523006,0.06953716314256612,0.06346405990091648,0.05873270847027554,0,0.00887424998951034,NA
Samaje Perine,RB,KC,2,2,34,0,0.014490120678604251,0.02710744184085154,0.01538846204332366,0.06495516924818424,0.06458556584692426,0.06225517971388687,0.0582368637299976,0,0.01480111609952586,NA
Justin Watson,WR,KC,2,2,18,0,0,0,0,0.053552319245121494,0.0533850431270839,0.06298307882903142,0.0508206655332238,0,0.01296654498664317,NA
Mecole Hardman,WR,KC,2,2,17,0,0.031133938944895318,0.036430466132067206,0.030217113630573545,0.040862894234735124,0.04057482297919932,0.03733382504839412,0.03743182548349748,0,0.01318347109749786,NA
Clyde Edwards Helaire,RB,KC,1,2,0,0,0,0,2.8889619858517275e-6,0.011742209728282377,0.012380968846765157,0.013453998614054321,0.012551410377878559,0,0.01011664498804179,NA
Noah Gray,TE,KC,2,2,27,0,0,0,0,0.08176891901031466,0.08793838255300647,0.10297274821149471,0.14122124633409242,0,0.01126043720891201,NA
Xavier Worthy,WR,KC,2,0,39,0,0.01640334270238491,0.01367814730769967,0.015080602023327139,0.13724677323760653,0.1284829635101051,0.1443957583202327,0.1307485693217454,0.21,0.007,NA
Carson Steele,RB,KC,2,0,53,3,0.016341617338028684,0.010377317497672768,0.01335359347736942,0.02214855870635926,0.020292992723268267,0.017586465119848717,0.016230369898927014,0.21,0.007,NA
Michael Mayer,TE,LV,2,0,3,0,0,0,0,0.08944050377267927,0.08700683721245864,0.0757462461532545,0.08100647757985911,0,0.0112998783199765,NA
Isiah Pacheco,RB,KC,2,2,41,0,0.5335342456468156,0.5145258840220197,0.4651720993170838,0.11950769780627152,0.12957689945721296,0.09470068829362792,0.09920179499617024,0,0.00858858165848473,NA
Sincere McCormick,RB,LV,2,0,5,0,0.13844305111716515,0.2115246952108184,0.18255865991897402,0,0,0,0,0,0.01183233331934712,NA
Tyler Lockett,WR,SEA,2,2,38,0,0,3.097779024003075e-20,1.9885861700883084e-20,0.12204791836556313,0.11772944406822104,0.11643153804335779,0.11676515893426281,0,0.01027440943229975,Q
Pharaoh Brown,TE,SEA,2,2,5,0,0,0,0,0.021073301461364057,0.02333549376843374,0.020736076611618505,0.016248905834692424,0,0.0132426327640946,NA
Noah Fant,TE,SEA,2,2,27,0,0,0,0,0.1054308017369645,0.114220235325585,0.11397340646885253,0.10287221981955925,0,0.01120127554231527,NA
D K Metcalf,WR,SEA,2,2,46,2,0,2.4883812922380246e-19,1.4971855236352544e-19,0.21082312092408,0.20338231094470868,0.2298672446809335,0.20544834449460042,0,0.01053077665421894,Q
Laviska Shenault,WR,SEA,2,2,6,1,3.404684443644352e-5,2.482994661773726e-5,3.451705178961387e-5,0.012618088881574903,0.013163748673365033,0.012836359870284184,0.013762340433321902,0,0.01306514776430439,NA
Kenneth Walker,RB,SEA,2,2,165,0,0.6339614887573344,0.6170594233896426,0.6095197211456188,0.11132630424387663,0.11134551338478572,0.10172717407350951,0.09407850176015525,0,0.00860830221401698,NA
Dareke Young,WR,SEA,1,2,0,0,0,0,0,0.0010637621576531525,0.0010491490851002273,9.78327707591681e-4,0.0010785611454037444,0,0.01183233331934712,NA
Jaxon Smith Njigba,WR,SEA,2,2,67,1,0.010670323988545316,0.018927149676341588,0.01346825858586552,0.22507947569679537,0.22791785373468273,0.24554804899692362,0.2836802781768357,0,0.01058993832081567,NA
Zach Charbonnet,RB,SEA,2,2,98,0,0.19363519170264223,0.20130201225660743,0.17191250271595995,0.05951291957325188,0.060908488874532055,0.048855914892685544,0.05571931960213519,0,0.00905173498930054,NA
Kenny McIntosh,RB,SEA,1,1,4,0,0.001916108048709202,0.0020464215314975553,0.002624587817407164,7.407734295546842e-4,7.417115068306669e-4,7.284711203169046e-4,7.713332614071089e-4,0,0.01183233331934712,NA
Jake Bobo,WR,SEA,2,2,10,0,1.4170052521329553e-9,1.1805606751481054e-9,1.8093617623119866e-9,0.02710605054070635,0.02697696153194332,0.02447493038890704,0.024316266470500933,0,0.01143792220870222,NA
Brady Russell,TE,SEA,2,2,0,0,0,0,0,0,0,0,0,0,0.01183233331934712,Q
AJ Barner,TE,SEA,2,0,19,0,0,0,0,0.08693843778477961,0.08241943041517749,0.06657753608548787,0.06889807264708861,0.21,0.007,NA
Davante Adams,WR,NYJ,2,2,44,0,0,0,0,0.27513133178309673,0.2675478168404486,0.2822269196609734,0.25334673320391127,0,0.00980111609952586,NA
Tyler Conklin,TE,NYJ,2,2,30,0,0.021946001404825315,0.002244945224876905,0.007034050399059519,0.10206140086695728,0.0983788171554656,0.09020393560814977,0.09607288108763909,0,0.01060965887634792,NA
Kenny Yeboah,TE,NYJ,2,2,3,0,0,0,0,0.020037832984130137,0.023090036264817253,0.025900924823721288,0.054841859144425326,0,0.01179289220828263,NA
Garrett Wilson,WR,NYJ,2,2,70,1,1.177211087432846e-4,1.0971034545861762e-4,1.4697697211418152e-4,0.26943447637803464,0.2640481758921118,0.2666069276631059,0.2565759608004445,0,0.01321333165498818,NA
Breece Hall,RB,NYJ,2,2,198,4,0.7151034729657452,0.7614622350322802,0.7727508229258858,0.16448558298126156,0.1769655957641458,0.16812957524884228,0.1832824985260941,0,0.00926922054853914,Q
Jeremy Ruckert,TE,NYJ,2,2,13,0,0,0,0,0.055611007077106575,0.05683116278376022,0.050922391278408696,0.04849550345352824,0,0.0115168044308312,NA
Irvin Charles,WR,NYJ,1,2,0,0,0,0,0,0.0031448822517374645,0.002760897591449214,0.0023709247000834183,0.0029165345824370523,0,0.01183233331934712,NA
Israel Abanikanda,RB,NYJ,1,2,0,0,2.8975839319350216e-4,2.262154845534439e-4,3.351975386132106e-4,0.003615637502122741,0.0035844285563585037,0.0035184057920950133,0.0036991623701426645,0,0.01292710387557868,NA
Xavier Gipson,WR,NYJ,2,2,5,2,1.700292845087956e-5,1.911090386275392e-5,2.331632586709189e-5,0.032059547222990335,0.03152833511522632,0.035684508323999116,0.030839748229959746,0,0.01959377054224534,NA
Malachi Corley,WR,NYJ,2,0,4,1,0.006416121436701247,0.019025379079959017,0.012310708216535945,0.031186812557792733,0.031465908870000565,0.029502876416564034,0.02692255954746907,0.21,0.007,Q
Braelon Allen,RB,NYJ,2,0,72,0,0.22195063413916555,0.1746200422623534,0.18061843121298438,0.03314515729391954,0.032601670601582276,0.03131435115418388,0.03232603368366736,0.21,0.007,NA
Isaiah Davis,RB,NYJ,1,0,5,0,0.0032833613773054606,0.0063524385424846876,0.005668614635685151,0.010086331100850315,0.011197154564633762,0.013618259329873187,0.010680525370281645,0.21,0.007,NA
Cody White,WR,SEA,2,0,0,0,0,0,0,0.016239045203835713,0.016809658686634348,0.017264971059531373,0.01636069742003658,0,0.01183233331934712,NA
Cordarrelle Patterson,RB,PIT,2,2,27,0,0.04428382756368994,0.02492988860736969,0.025519999927932056,0.03115900224957488,0.03216519455634594,0.025392622896990784,0.0289837241990313,0,0.01233548720961132,NA
MyCole Pruitt,TE,PIT,2,2,2,0,0,0,0,0.02161783591998523,0.01921620202587902,0.01806824745898442,0.019335013682934887,0,0.01332151498622358,NA
Mike Williams,WR,PIT,2,2,13,0,6.224301659664091e-7,5.252342805692994e-7,4.5160886862983716e-7,0.045009562625668215,0.04529190674942891,0.05106388945230835,0.0506873326048886,0,0.01143792220870222,NA
Scott Miller,WR,PIT,2,2,2,0,5.437807800135711e-16,2.6218925925922955e-16,4.241361141305844e-16,0.014256459922553276,0.011318884625001661,0.010475837142754985,0.013457023716393847,0,0.01161540720849242,NA
Van Jefferson,WR,PIT,2,2,16,0,1.6155442523992094e-11,9.009748773177486e-12,1.013017608226483e-11,0.0793037752219485,0.07637562636732727,0.0808090837945985,0.07312741313454366,0,0.01141820165316997,NA
Najee Harris,RB,PIT,2,2,214,0,0.5200551884676863,0.48216567197076426,0.3136758618271759,0.08537692566271728,0.08892836224572105,0.07731654940845062,0.07535878687828582,0,0.00956502888152281,NA
Pat Freiermuth,TE,PIT,2,2,35,1,0,0,0,0.11243129941120064,0.12351468663881819,0.12216710997562005,0.10567851643610883,0,0.01120127554231527,NA
Ben Skowronek,WR,PIT,2,0,1,0,0,0,0,0.01227804632398469,0.013418906219726351,0.011983586463296253,0.011836799794167872,0,0.01163512776402467,NA
George Pickens,WR,PIT,2,2,54,1,0.002300611441750951,0.003181101742905506,0.0019526439905899044,0.2618733068425918,0.25125496177907075,0.2717000937431884,0.24485609663718091,0,0.01553077665421894,NA
Calvin Austin,WR,PIT,2,2,20,0,8.927268247371479e-8,4.9658365069334975e-8,5.593921409155834e-8,0.11414692059661011,0.11038692240814173,0.12714850370828343,0.1812498775521006,0,0.014613491097777591,NA
Connor Heyward,TE,PIT,2,2,4,0,1.0894194554520831e-11,6.070676566451415e-12,6.8296561810312025e-12,0.014927697939918518,0.015028262261923865,0.014599109938731812,0.015248751603257057,0,0.01135903998657323,NA
Jaylen Warren,RB,PIT,2,0,77,1,0.3282703029818559,0.42224795287395667,0.59290431511105,0.1242650227568317,0.12943181691280994,0.1107030029408228,0.10827326442848625,0,0.01435768332424229,NA
Darnell Washington,TE,PIT,2,2,17,0,0,0,0,0.081452588901736,0.08177017566952,0.07667024970640607,0.06999067631239439,0,0.0116942894306214,NA
Mike Gesicki,TE,CIN,2,2,34,1,0,0,0,0.09427034052037547,0.08776602147459184,0.09297376025760659,0.08889538437859587,0,0.01126043720891201,NA
Tanner Hudson,TE,CIN,2,2,13,1,0.01546896192493156,0.0069981636559280636,0.012107833905698688,0.058961810941365655,0.06589053978031975,0.052174135395583174,0.055824640204416506,0,0.01114211387571854,NA
Drew Sample,TE,CIN,2,2,10,1,0.021195828490132306,0,0.004441858513813567,0.0327233374953792,0.033026209981211134,0.025777816822681182,0.027906797766069302,0,0.01139848109763773,NA
Trayveon Williams,RB,CIN,1,2,0,0,8.278132538092208e-5,7.126964969027213e-5,1.1252810516528339e-4,7.656044001239483e-4,7.735522552283307e-4,7.390768456515595e-4,7.540247441431008e-4,0,0.01139848109763773,NA
Trenton Irwin,WR,CIN,2,2,3,0,1.0313250050020784e-11,1.4444138752360373e-11,1.7738699217726552e-11,0.018735043350285537,0.017841910398095615,0.01615704217419493,0.017510670173291304,0,0.01467265276437432,NA
Tee Higgins,WR,CIN,2,2,38,0,0,0,0,0.258094955422162,0.2606071508680787,0.29090375784895794,0.27185919624331045,0,0.01100406998699282,NA
Ja Marr Chase,WR,CIN,2,2,74,0,0.0015207626828352497,0.005241733471456578,0.0043810449703816584,0.25052409026246836,0.24933451571261692,0.26540363801898376,0.2948290000162525,0,0.01146778276619253,NA
Khalil Herbert,RB,CIN,2,2,10,0,0.0019088200894005595,0.0023335558177011457,0.0030384660959106094,0.007284288102931882,0.007460150660326872,0.007122054699311337,0.007360697261509182,0,0.01050147554511252,NA
Charlie Jones,WR,CIN,1,2,1,2,4.910456300087674e-4,5.058737061024005e-4,7.168138712423049e-4,0.007543481984201043,0.0077770982178569726,0.008052559581248881,0.00764950896573602,0,0.01165484831955691,Q
