player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou
Mark Ingram,RB,NO,0,14,0,0,0.2728248725442228,0.2237008280510005,0.18314903742214905,0.05424506951777201,0.06160169731591459,0.03516528634796361,0.02676784558687582,0,0.00429893186486267
Nick Vannett,TE,NO,0,7,0,0,0,0,0,0.05394524557911085,0.05309116703400176,0.0703423894004737,0.06005807211843526,0,0.00270647060928084
Alvin Kamara,RB,NO,0,13,0,0,0.391379470368834,0.38425859299859194,0.3386775611211916,0.1297452316748871,0.1492905466169793,0.1250214937117731,0.1519943442871068,0,0.00270647060928084
Taysom Hill,TE,NO,0,12,0,0,0.12366504098459684,0.17337279873414568,0.25867998693941263,0.01258722396845919,0.01376437663844489,0.0160430010913361,0.00696839215463101,0,0.00649552946227403
Tre Quan Smith,WR,NO,0,11,0,0,0,0,0,0.11442930880417455,0.12012546884461003,0.12688555408602195,0.11962368711272782,0,0.00723321958047426
Adam Trautman,TE,NO,0,13,0,0,0,0,0,0.08326932779134547,0.0857626544395413,0.0748989814264153,0.07527119458639984,0,0.01339871046818737
Marquez Callaway,WR,NO,0,17,0,0,0,0,0,0.12439138980594971,0.11173435153561154,0.1520092501595376,0.14083322095982742,0,0.00270647060928084
Juwan Johnson,TE,NO,0,14,0,0,0,0,0,0.03955984675801462,0.03834362063566793,0.04204676659652375,0.08212975867054977,0,0.00270647060928084
Tony Jones,RB,NO,0,11,0,0,0.10407135916625812,0.07181022096329222,0.04951600980749648,0.01830868940866792,0.01876960450697031,0.0097604272373863,0.00849511186146076,0,0.00270647060928084
Chris Olave,WR,NO,0,0,0,0,0,0,0,0.19261975753488805,0.18367741675776883,0.17906867778149238,0.19072319125086545,0,0.00649552946227403
Cordarrelle Patterson,RB,ATL,0,16,0,0,0.41276006692202577,0.40772282646368985,0.41802967579409395,0.10783402506107263,0.12026605573296428,0.11473209322685012,0.15630632520792245,0,0.00415678824082824
Damien Williams,RB,ATL,0,12,0,0,0.11904301345284708,0.10373024085988294,0.1339932920957037,0.05066740168921248,0.0560275601004974,0.033289426187987,0.05720003164326106,0,0.00270647060928084
Keith Smith,RB,ATL,0,17,0,0,0.02285176841090799,0.01924905024995147,0.00943563031969141,0.0147088184226527,0.01959085070763219,0.01103477410168073,0.00729726676789147,0,0.00270647060928084
Damiere Byrd,WR,ATL,0,17,0,0,0,0,0,0.05909037127949076,0.06426690717409995,0.07505805516286274,0.05464657544876042,0,0.01379471935185057
Anthony Firkser,TE,ATL,0,15,0,0,0,0,0,0.07677233409305394,0.088083439890587,0.07059581593141602,0.07723096449729618,0,0.015528340097817
Qadree Ollison,RB,ATL,0,8,0,0,0.11330668503741884,0.1385465915167878,0.13145852202614802,0.01875374348888219,0.01850247011276373,0.00502476320701532,0.00743580525227397,0,0.01422119045733402
Olamide Zaccheaus,WR,ATL,0,17,0,0,0.00253908537898977,0.00124187420967428,9.652556513880426e-4,0.07795673764005932,0.0674795968818442,0.08000211223718531,0.09371812525202106,0,0.00270647060928084
Parker Hesse,TE,ATL,0,8,0,0,0,0,0,0.01875374348888219,0.02312808764095466,0.01800540149180494,0.00945824894844324,0,0.00270647060928084
Kyle Pitts,TE,ATL,0,17,0,0,0,0,0,0.16179700264917973,0.1480197609021099,0.20217282550579344,0.09857314279454184,0,0.00270647060928084
Drake London,WR,ATL,0,0,0,0,0,0,0,0.2245444031169425,0.2186361452162993,0.1949261903459358,0.20568419201477983,0,0.00649552946227403
Tyler Allgeier,RB,ATL,0,0,0,0,0.2736710110376552,0.2471006947360958,0.2290740229254722,0.0555357524595594,0.05407448447121202,0.04821038736511729,0.0508711248822724,0,0.00649552946227403
John FitzPatrick,TE,ATL,0,0,0,0,0,0,0,0.01932644146490653,0.01881792021525024,0.01677721446361763,0.0177031511008537,0,0.00649552946227403
Jarvis Landry,WR,NO,0,12,0,0,0.01114624522571035,0.01494059398237453,0.05188575205123533,0.17689890915673043,0.16383909567448943,0.16875817216107622,0.13713518141112013,0,0.01538694769653759
