team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
ARI,26.293122513245454,131.55006736053465,0.8344996939511988,39.32741241244849,28.30297815361632,226.54187319202526,1.1806636947402271,0.7650658754445208
ATL,30.48407229528286,137.44863362205027,0.8709867097098171,32.96054407747711,22.813658744781815,240.01815658511546,1.2048987377123244,0.7545928313451341
BAL,31.712563132549636,147.5605849992753,1.3409432567806954,27.17689422876092,18.907351557662086,200.05319333359142,1.2201771949079072,0.6643681959738876
BUF,25.76261495445341,117.67068356149869,0.9416099293849817,34.82217552547633,25.17857114613616,257.777859835396,1.835256752192628,1.4860826644692444
CAR,24.13634587017938,98.14268380036762,0.5366364515894215,33.40426987732372,20.071565366967032,191.87270898126565,1.2655979325298397,0.5771726842019308
CHI,29.166752383947788,140.6642407858811,0.8624071114802424,30.439888435105424,19.234111899101574,203.87201593453435,1.4868989107930373,0.9219087373449065
CIN,21.330231774986203,79.65915943117255,0.5240467563928902,36.86491093302593,24.11733589787667,201.97907911076206,1.4231227080982327,1.08945914351281
CLE,33.76752819533641,160.3404773905884,1.0174597356958732,33.81700961435911,19.78495332047666,218.19811611034385,1.1726112512850704,1.245698692775233
DAL,30.184266673537888,121.97736332608324,0.9623169119728262,31.14311948304117,21.031310626227402,208.00809643155696,1.2555925655312012,0.962398287276362
DEN,23.28783695801418,110.34069623402183,0.4102226533066804,31.380025250479513,21.759902153904505,211.636225927075,1.5853578787692753,0.8318737108550244
DET,29.349416376673958,126.72672441661557,1.1737032193961188,35.02102800160247,24.00804615047296,263.3218520356664,1.5376411600010778,0.6516846254910089
GB,23.068621995967135,86.76839952234685,0.6824539054917049,32.844800654109186,20.284643740615508,218.9725700059998,1.5987906181812492,0.8970717245993471
HOU,25.589796254059504,78.28654235929278,0.49083166258847966,33.523439514613685,21.201352545055524,234.58784682530924,1.3031519425399358,0.5148788699931787
IND,27.886895765932284,124.7835755878162,1.094710992814618,37.67459065878168,25.869425908482242,244.24827637454288,1.2525247843211662,1.0284046284850212
JAC,28.08335163870047,107.18830509137912,1.0020209564800624,33.75102146886844,24.061891439099256,242.7930916996202,1.3810602524561768,0.7267343007678979
KC,23.307898950944306,98.77625468816939,0.64729796833166,37.4508784352134,25.49867739607487,269.7278763478892,1.8238496424347386,1.4080307055991383
LAC,25.996739203455203,105.50490617858927,0.9429070077026181,35.784074921789845,25.931007489912844,264.27078086909876,1.6336262060460056,0.9201240835683431
LAR,25.379015411947886,99.09163802477424,1.059180832955356,35.03181478201986,22.561431910135223,243.1290762167963,0.9948830851953765,1.2580894856277316
LV,21.887462119425333,67.89235681074739,0.5696426149251445,33.64101190338586,21.379508391729086,215.51305020575992,1.3490731090288768,1.6245003824217386
MIA,24.20928572893216,135.7793432809146,1.3570548107955,36.425692205285785,25.208850012272176,326.24255500470724,2.035115879686335,1.010079129368948
MIN,19.71555314590612,65.47242306673878,0.44255201821677376,38.766829672118256,28.001604711413837,291.38082661275166,1.8615833251075626,1.031319947904374
NE,22.735708375462426,78.59906330704084,0.5878916818855209,35.8197112906615,24.20672655420087,229.44216080203893,1.3466024351375232,1.094780336543228
NO,28.395151967111453,103.70222467523766,0.7507814166619025,33.44556436903655,22.344638404663996,248.36415968679677,1.1980129741512415,0.9662641592526234
NYG,29.654212494548762,117.70262725072891,0.7012235412152195,30.228776758367367,20.784226798783575,174.72328192870523,0.9153710635121473,0.5422649329406537
NYJ,21.796736814926973,104.38437674127262,0.5678545919599023,34.58169377537882,20.406244794921175,207.82213306627617,0.9901427518225476,0.6560310969815618
PHI,31.70230396082055,137.98150122037964,1.2407635324910153,34.27924546055822,23.54066798157916,264.89410146502513,1.484977094744808,0.7426691891248538
PIT,23.4046393781937,83.32847209786875,0.5704746553125656,38.610967799431535,26.224025464943114,242.21213598466974,1.1755889949037142,0.9856496657063369
SEA,23.219740032216905,102.7794113865452,0.812715499255854,32.16038365654053,22.139058487957435,231.70017535692807,1.4106374725024444,1.1110054546550885
SF,30.137130336533367,140.45926995853353,1.3551772809173395,30.47038379051314,21.494734408512358,262.61989924757194,1.586325201510813,0.7742318798309973
TB,23.984930950701045,70.94979399298767,0.3936224966932812,39.48583649861634,27.378218229399078,247.9853834594343,1.4632354568197254,0.813320125538705
TEN,25.351337436677724,113.93930612019669,0.7699381926337063,26.87063809329902,16.842315343903458,192.1872403436107,1.087237427635669,0.9594989026289765
WAS,21.85790773287844,89.60369714076997,0.7468542563133649,41.43144274456698,28.69013059238987,285.8563254248416,1.6220884063954693,0.9851401570340957
