player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
C J Ham,RB,MIN,2,2,4,1,0.01613592658127302,0.026431422502953335,0.07521784238494707,0.007375868905337873,0.00748815610821218,0.00672132064625129,0.0073750594485847655,0,0.01167456887508916,NA
Aaron Jones,RB,MIN,2,2,105,1,0.5049168456294372,0.5445840724509852,0.5561627633559526,0.12021081213440804,0.12874773148375182,0.12071574034287344,0.11161483446856879,0,0.01177373110113428,NA
Johnny Mundt,TE,MIN,2,2,13,0,0,0,0,0.10737455781284497,0.11092063463513997,0.08152708907185047,0.08583622517141434,0,0.01149708387529895,NA
Trent Sherfield,WR,MIN,2,2,3,0,0,0,0,0.02736992413578451,0.027794756714030838,0.025407767486139213,0.027164845542846715,0,0.01161540720849242,NA
Brandon Powell,WR,MIN,2,2,3,0,0,0,0,0.03812817969533648,0.03455250749985155,0.031600611181797585,0.03620821155521899,0,0.01282850109791745,NA
Josh Oliver,TE,MIN,2,2,5,0,0,0,0,0.037326631105829976,0.03874340626770867,0.031177641159323543,0.03580809824850831,0,0.01306514776430439,NA
Justin Jefferson,WR,MIN,2,2,34,1,0.019451478514226125,0.009576556309773391,0.007921207747059995,0.3121722194679307,0.307077704491577,0.3240746952772261,0.36939469089587046,0,0.01213828165428887,NA
Ty Chandler,RB,MIN,2,2,50,0,0.22221969982677486,0.16884498112537139,0.15848509676736108,0.03715872056819273,0.043049381078893646,0.03361691351434514,0.03500944090425359,0,0.00940670498888096,NA
Jalen Nailor,WR,MIN,2,2,14,1,0.006788020015911517,0.0033374311320055502,0.004808866482515947,0.08914282154151494,0.08747720218539504,0.11149354721406915,0.08025865059653033,0,0.01177317165275038,NA
Jordan Addison,WR,MIN,2,2,13,0,0.004024892538673405,0.0069092430346564095,0.021394039682545603,0.17842920707686485,0.1685066937234292,0.19246884033638412,0.16720128299835404,0,0.01043217387655771,NA
Demarcus Robinson,WR,LAR,2,2,13,0,0,0,0,0.10131562131809396,0.08801344552683277,0.09413225151489954,0.12484719513098813,0,0.01463321165330983,NA
Cooper Kupp,WR,LAR,2,2,20,0,0.023313778106412157,0.028524657264903858,0.01935648768660943,0.3379144342813274,0.33242288201393316,0.31996872596463616,0.3703690481694804,0,0.01064909998741241,NA
Colby Parkinson,TE,LAR,2,2,21,0,0,0,0,0.13583593695404148,0.13997637951102374,0.14615762051073403,0.12831584124148615,0,0.01133931943104099,NA
Tyler Johnson,WR,LAR,2,2,14,0,0,0,0,0.10884650405579008,0.10347539428747736,0.12152353015432121,0.0870040942490658,0,0.01179289220828263,NA
Tutu Atwell,WR,LAR,2,2,24,0,0.008880880089699762,0.011840947089755952,0.007745111443691555,0.19655075214795642,0.20128134686050625,0.20734475169682387,0.16873497220788938,0,0.01096462887592833,NA
Hunter Long,TE,LAR,2,2,3,0,0,0,0,0.019392894885107575,0.026413229497244853,0.019890567547642932,0.015295167601104429,0,0.01183233331934712,NA
Kyren Williams,RB,LAR,2,2,130,1,0.7342437330069448,0.6875585297096365,0.8070349297407899,0.047514567491572055,0.052640392138746994,0.04148879885477491,0.05071521332734529,0,0.01170498888096337,NA
Ronnie Rivers,RB,LAR,1,2,11,0,0.05077367267163141,0.050500223193937786,0.04214170044327826,0.0032415721762824646,0.003423551259694786,0.0027451601092188527,0.003392971023108775,0,0.01143792220870222,NA
Davis Allen,TE,LAR,2,2,0,0,0,0,0,0.015300510539631905,0.013655863364434409,0.013541049115606798,0.016458719516859018,0,0.01163512776402467,NA
Blake Corum,RB,LAR,2,0,17,0,0.11409414172444071,0.1116200325514871,0.07953775220700407,0.022904903299903082,0.024288496509638987,0.02499439511123906,0.02554428110661443,0.21,0.007,NA
