team,off_rus_att_rat,off_rus_yds_rat,off_rus_tds_rat,off_pas_att_rat,off_cmp_rat,off_pas_yds_rat,off_pas_tds_rat,off_int_rat
ARI,25.172022236943103,123.04264889898744,0.7870240471134418,30.300883414291434,21.75570051914713,197.8878838113079,1.3777735769780763,1.134769964846323
ATL,29.924151622915787,126.45488469465809,0.9067087419785322,31.28869648191173,19.96400283733294,224.15405251594348,1.1295231222110838,1.507227110673954
BAL,28.154631901970575,163.13457442560616,1.1787910335267675,27.653002797708883,18.64434873578336,221.03393896377128,1.9722158342019058,0.7564771908747847
BUF,31.313009813424166,140.7638832207456,1.582693480851042,33.17031272381636,21.818549245169855,247.36778918149258,1.480408074827241,1.6233640779040104
CAR,23.256874723057727,96.58914642200284,0.676343925221386,36.74160055460455,22.511113497732907,204.25739422211748,1.4147093551475431,1.3164970952111041
CHI,25.92379302707048,116.25520596259902,0.8537945026200535,32.54231006978074,20.525180281060226,200.7555767201972,1.3376843048889748,0.5776992585986279
CIN,21.714222609287663,72.991762452606,0.8285135141856007,34.12195754404722,23.913610102545253,231.85828995110128,1.7767067213320549,1.6340946667045282
CLE,23.49440617942147,90.2604199481374,0.7048533233945953,41.85957981939148,27.041262546333012,233.08027067707832,1.2876282030591912,2.2689466336097968
DAL,24.936700906526777,109.77733779394052,0.9995865413072295,38.38597639637,25.68464395086508,236.12107882822434,1.252927311389346,1.462425967616058
DEN,26.470234989072047,119.21127990461862,0.8303544089108995,34.586375285573766,24.39952559529071,210.1347782428164,1.6164704407053747,1.1489569589210633
DET,27.249188468604263,119.98107892244947,1.0628389963354967,33.30999009770526,25.04416303139806,258.7276301547183,1.9293595478726964,1.3588623100422461
GB,28.0647903563514,121.87255298748545,0.9710544650984626,27.335874357177666,18.660014894237463,225.25373540019484,1.6630876281053535,1.0181991822484515
HOU,24.289324905394434,106.9908250608171,0.726155468033379,30.5685813278403,20.89395509895661,211.28869788659273,1.1602912555301583,1.009186836037417
IND,31.564391113604803,143.94864300612383,1.113284098798726,30.21395118574017,19.512733003025065,241.1181603226874,1.237825692352827,1.4438973266864004
JAC,26.30778868963471,131.29652874621488,0.7697581696920174,33.38377514256949,21.323854282301838,216.15846940929853,1.4332396331127955,1.5557307787338714
KC,23.255446233337583,103.78318330132248,0.8823927952917934,33.6510261841962,22.251619863948484,223.0093857821099,1.3745796892649897,1.8480040728843372
LAC,25.813908513111503,99.81975825808061,0.6894431484241251,30.520487183526615,21.485796445514012,246.88982746368941,1.6660738163675486,0.9608807782109483
LAR,25.291870966871883,102.42567338514188,0.990304012109225,32.34650917278207,22.848895853223464,244.29279630237625,1.3220169972907758,1.4327539251132932
LV,22.485709819308063,73.80416605221372,0.71409456303498,37.74850307760273,25.24697772089064,257.6401102177711,1.1600822616262207,2.107975863618164
MIA,19.560184299410842,88.92401671944184,0.6470734259015782,33.234173277864144,23.21305171214246,230.82893378232615,1.3992758122171367,1.613101104784509
MIN,24.222752168054836,102.99467418082166,0.6989396678181746,28.920930587496095,20.745942732496072,236.16705924544596,1.663394386305353,1.8061686862121116
NE,23.915934249223746,98.07674934390408,0.6779141871870251,33.244634764019544,22.945176151170596,210.60758255052585,1.2355099685654525,1.2148385203663299
NO,25.129269765320643,110.09174977726303,0.8118896676328079,35.34299588644885,23.770961666438552,218.09436715760938,1.4010412418284137,1.1004447237603472
NYG,23.08601136951758,89.08563224172711,0.6911565246577621,37.635467767315546,23.694242373976124,241.15031391191405,1.1657423460942018,0.9223846082367717
NYJ,26.174664229306337,115.67375713158881,0.9518654524761976,31.241090284229912,19.984132034027454,202.75121969158113,1.3790309491965713,1.0049945825790063
PHI,33.784384278712146,148.57605123548066,1.451917773430508,27.079687939399623,19.27333381355277,180.06292444648986,1.1238260189035558,0.9908138309505279
PIT,24.70087467615711,92.83485386707316,0.6353850656088323,30.992626760369408,21.081005345804336,213.79655294241599,1.5481532157496487,1.017723264936532
SEA,24.623680840042592,96.56294715382941,0.9075732670628018,31.173453892073407,22.159720138089636,226.18689593451762,1.218720072378172,1.7074258907678836
SF,28.37697560324751,111.68064585896877,0.7358531103359455,35.48556845404265,25.76399759010552,275.2731671340706,1.6734058076613771,1.5942069557542342
TB,26.263820725973822,129.61152525325656,0.7279720004909122,35.294583473674834,25.415360949126967,234.9217654973904,2.0142982767353175,1.4482259279604512
TEN,24.21625540171231,97.09040361576692,0.6212904302877048,29.549162756747094,17.35501400019553,167.72189943458187,1.10452188727725,1.2785803074363704
WAS,27.308894707551477,142.69602494166483,1.0836128791204356,33.80413911095119,23.242581039037194,229.52913766177363,1.5302356099560475,0.8250584021983888
