player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Evan Engram,TE,JAC,2,2,36,1,1.7930503709848075e-4,2.490345717139736e-4,2.298633410795805e-4,0.2345266181899274,0.24838516253627224,0.2177958157694884,0.20298138187383016,0,0.01130271433998902,NA
Jamal Agnew,WR,JAC,2,2,8,1,0.010208144854771915,0.0034640770487341334,0.006031338455647445,0.041325281166447736,0.042404351103613375,0.043461323949431814,0.04184066585780863,0,0.01216387352779771,NA
Calvin Ridley,WR,JAC,2,0,29,1,0.029929795890780733,0,0.012120210638111575,0.1777822108743786,0.16508297458709695,0.1780994393729096,0.15920708164363268,0.21,0.007,NA
Christian Kirk,WR,JAC,2,2,34,0,0.0066443764950240795,0.007352731984490424,0.005186567043366573,0.2612467980884513,0.24964399760979042,0.2776317174496761,0.29167531027303406,0,0.01266797529092265,NA
D Ernest Johnson,RB,JAC,2,1,10,0,0.03298409486161531,0.09904712512631636,0.036158969736626495,0.009491108990911792,0.010268630697211518,0.008508531700013732,0.009170573106840064,0,0.01276668495926379,NA
Travis Etienne,RB,JAC,2,2,134,0,0.6617977214588322,0.6372884635074046,0.7415139706790125,0.11609658508727366,0.12698929658261865,0.1232019862764327,0.10483893191263849,0,0.01576083132818326,NA
Luke Farrell,TE,JAC,2,2,4,0,0,0,0,0.020438100329632846,0.0227340386192235,0.021016912870623846,0.019517371600227502,0,0.01283127189834944,NA
Tim Jones,WR,JAC,2,1,3,0,0,0,0,0.019117563989198602,0.016953595363490212,0.011198724158972951,0.015471657224322794,0,0.01285280087804466,NA
Brenton Strange,TE,JAC,2,0,4,0,0,0,0,0.07806928968399801,0.07446424249639101,0.08000728776483468,0.11685315461931947,0.21,0.007,NA
Tank Bigsby,RB,JAC,2,0,19,1,0.10510983696271843,0.05883767196408885,0.06942997521086107,0.041906443599780074,0.04307371040429218,0.03907826068761616,0.03844387188834614,0.21,0.007,NA
Elijah Cooks,WR,JAC,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Jimmy Graham,TE,NO,2,0,1,0,0,0,0,0.009850770823617704,0.006895274701533223,0.005965762052003301,0.01053723842871801,0.21,0.007,NA
Michael Thomas,WR,NO,2,2,31,0,0,0,0,0.1919788231210283,0.18431861126314938,0.2038137702906676,0.1739891655041081,0,0.01257292414200684,NA
Alvin Kamara,RB,NO,2,2,75,0,0.534396010921378,0.5613741911309497,0.5620284325759408,0.1657031841675113,0.1817684415273278,0.1391925240183493,0.13846762730642456,0,0.01355594016913616,NA
Taysom Hill,TE,NO,2,2,35,0,0.06073770123705175,0.06564344084102326,0.072782146466677,0.0632921592145699,0.07098833492093772,0.05315041615612556,0.04504345124611618,0,0.01399017828246584,NA
Keith Kirkwood,WR,NO,2,1,1,0,0,0,0,0.018280437325990054,0.01792661316868815,0.011467312826492352,0.014928116349687123,0,0.01289585883743509,NA
Foster Moreau,TE,NO,2,2,7,0,0,1.0042089377241687e-6,7.658452107176807e-7,0.06681723127164214,0.07482654266338179,0.06963307212677947,0.07266906756708229,0,0.01387359815385481,NA
Lynn Bowden,WR,NO,2,1,0,0,0,0,0,0.003443625830634031,0.002260580924523094,0.0016798221580682398,0.002625841836472415,0,0.01291738781713031,NA
Chris Olave,WR,NO,2,2,32,0,0,0,0,0.2436639250386845,0.22879322457778617,0.23743056766109724,0.23053243971581905,0,0.01470063461240801,NA
Rashid Shaheed,WR,NO,2,2,21,1,0.0402435803289095,0.08786073647451444,0.04433573390749179,0.12964286214150889,0.11857034979683484,0.16359821976528982,0.20932489411527522,0,0.01389512713355003,NA
Kendre Miller,RB,NO,2,0,31,0,0.11431925807165559,0.08209003015012889,0.11391205077430494,0.08702401064216729,0.090672531006116,0.09849594591719096,0.08274416918478812,0.21,0.007,NA
J P Holtz,TE,NO,2,0,0,0,0,0,0,0,0,0,0,0,0.01291738781713031,NA
Jordan Mims,RB,NO,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Jamaal Williams,RB,NO,2,2,29,1,0.1975505291330613,0.1739181092779159,0.16052431333455267,0.020302970422645863,0.022979495449721853,0.015572587027936076,0.019137988745508906,0,0.0120184473806408,NA
Logan Thomas,TE,WAS,2,2,20,1,0.004754459431111798,0.003031116905958283,0.005111023047583881,0.1331864018188581,0.13786796410432325,0.1262232639528394,0.13454392059884,0,0.01207775760901684,NA
Jamison Crowder,WR,WAS,1,2,2,0,0,0,0,0.040170432157833655,0.040942618138428824,0.040084194932926046,0.039126916492404955,0,0.01445488060562567,NA
Curtis Samuel,WR,WAS,2,2,31,0,0.027645440922107793,0.008102694323610854,0.031671175297610286,0.13703447959964582,0.15220488192917708,0.1576586259646837,0.15943875291053353,0,0.01238809855488482,NA
Byron Pringle,WR,WAS,2,2,3,0,0,0,0,0.032587357928367665,0.030739706621497172,0.030366453762804578,0.030492504771865436,0,0.01270209802017814,NA
Terry McLaurin,WR,WAS,2,2,31,0,6.0283349672176046e-5,1.0741839362996975e-4,1.270873497851914e-4,0.24160761374530548,0.23268161850970834,0.2516582249332757,0.20247277206418177,0,0.01277562018939873,NA
Antonio Gibson,RB,WAS,2,2,29,3,0.11048631075015375,0.13519781353298488,0.11061439975290252,0.08444718192004072,0.08678572512723114,0.07784534482444214,0.09999196730728317,0,0.01038590344322962,NA
Dyami Brown,WR,WAS,2,2,6,0,3.745329010229891e-6,8.471458398277996e-6,9.033981063481196e-6,0.041455456896186876,0.03190163626943189,0.03586324277800681,0.034971996934241315,0,0.01278821393895901,NA
John Bates,TE,WAS,2,1,8,0,0,0,0,0.0335474849996499,0.035327396977075834,0.03439459589532096,0.032402817223224405,0,0.01428264876806394,NA
Jahan Dotson,WR,WAS,2,2,17,0,1.5021441662506158e-7,1.898912614980427e-7,2.5705949012442e-7,0.13824597943433342,0.12583567541347873,0.12026071162230638,0.13282870470590236,0,0.01212081556840727,NA
Brian Robinson,RB,WAS,2,2,88,1,0.5268079028888413,0.44755266429850027,0.5107620455522869,0.05687234865982656,0.06493454373923298,0.06557906368861034,0.07363106454626107,0,0.01164351949568717,NA
Cole Turner,TE,WAS,2,1,8,0,0,0,0,0.03809798671285165,0.03794806191326389,0.03749494061552704,0.03676582514066608,0,0.01287432985773988,NA
Curtis Hodges,TE,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Chris Rodriguez,RB,WAS,2,0,7,0,0.11236655822923364,0.16969221150869074,0.10786485430823786,0.022747276127100115,0.022830171257150866,0.022571337029256913,0.023332757304595927,0.21,0.007,NA
Mitchell Tinsley,WR,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
