Contest ID,Entry ID,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF, ,Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
14992283,229257394, , , , , , , , , , ,1. The Contest ID column lists the contest you are editing; you may only edit one contest at a time, , , , , , , , , , , , , 
 , , , , , , , , , , , ,2. The Entry ID column lists all of your contest entries for this contest, , , , , , , , , , , , , 
 , , , , , , , , , , , ,3. Your current lineup is listed next to each entry (blank for reserved entries), , , , , , , , , , , , , 
 , , , , , , , , , , , ,4. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"5. Use values from the ""ID"" or ""ID + Name"" column (you cannot use just the player's name)", , , , , , , , , , , , , 
 , , , , , , , , , , , ,6. For faster processing only include entries you are changing in the file you upload, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"Note: For each entry, the salary cap is 200", , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,nfl.p.8937$nfl.g.13553332,Josh,Johnson,nfl.p.8937$nfl.g.13553332 - Josh Johnson,QB,WAS,GB,WAS@GB,8:15PM EDT,20,0.2, , 
 , , , , , , , , , , , , ,nfl.p.26658$nfl.g.13553332,Zach,Ertz,nfl.p.26658$nfl.g.13553332 - Zach Ertz,TE,WAS,GB,WAS@GB,8:15PM EDT,17,10.1, , 
 , , , , , , , , , , , , ,nfl.p.28390$nfl.g.13553332,Marcus,Mariota,nfl.p.28390$nfl.g.13553332 - Marcus Mariota,QB,WAS,GB,WAS@GB,8:15PM EDT,20,0, , 
 , , , , , , , , , , , , ,nfl.p.30275$nfl.g.13553332,Jeremy,McNichols,nfl.p.30275$nfl.g.13553332 - Jeremy McNichols,RB,WAS,GB,WAS@GB,8:15PM EDT,10,2.5, , 
 , , , , , , , , , , , , ,nfl.p.30352$nfl.g.13553332,Noah,Brown,nfl.p.30352$nfl.g.13553332 - Noah Brown,WR,WAS,GB,WAS@GB,8:15PM EDT,11,3.7, , 
 , , , , , , , , , , , , ,nfl.p.30423$nfl.g.13553332,Austin,Ekeler,nfl.p.30423$nfl.g.13553332 - Austin Ekeler,RB,WAS,GB,WAS@GB,8:15PM EDT,17,7.2, , 
 , , , , , , , , , , , , ,nfl.p.31868$nfl.g.13553332,Deebo,Samuel,nfl.p.31868$nfl.g.13553332 - Deebo Samuel,WR,WAS,GB,WAS@GB,8:15PM EDT,25,19.1, , 
 , , , , , , , , , , , , ,nfl.p.31908$nfl.g.13553332,Terry,McLaurin,nfl.p.31908$nfl.g.13553332 - Terry McLaurin,WR,WAS,GB,WAS@GB,8:15PM EDT,28,3.7, , 
 , , , , , , , , , , , , ,nfl.p.33512$nfl.g.13553332,John,Bates,nfl.p.33512$nfl.g.13553332 - John Bates,TE,WAS,GB,WAS@GB,8:15PM EDT,10,1.1, , 
 , , , , , , , , , , , , ,nfl.p.40231$nfl.g.13553332,Chris,Rodriguez Jr.,nfl.p.40231$nfl.g.13553332 - Chris Rodriguez Jr.,RB,WAS,GB,WAS@GB,8:15PM EDT,10,3.9, , 
 , , , , , , , , , , , , ,nfl.p.40896$nfl.g.13553332,Jayden,Daniels,nfl.p.40896$nfl.g.13553332 - Jayden Daniels,QB,WAS,GB,WAS@GB,8:15PM EDT,39,20.1, , 
 , , , , , , , , , , , , ,nfl.p.40931$nfl.g.13553332,Ben,Sinnott,nfl.p.40931$nfl.g.13553332 - Ben Sinnott,TE,WAS,GB,WAS@GB,8:15PM EDT,10,2.4, , 
 , , , , , , , , , , , , ,nfl.p.40964$nfl.g.13553332,Luke,McCaffrey,nfl.p.40964$nfl.g.13553332 - Luke McCaffrey,WR,WAS,GB,WAS@GB,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.41233$nfl.g.13553332,Colson,Yankoff,nfl.p.41233$nfl.g.13553332 - Colson Yankoff,TE,WAS,GB,WAS@GB,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.41920$nfl.g.13553332,Jaylin,Lane,nfl.p.41920$nfl.g.13553332 - Jaylin Lane,WR,WAS,GB,WAS@GB,8:15PM EDT,10,1.6, , 
 , , , , , , , , , , , , ,nfl.p.42010$nfl.g.13553332,Jacory,Croskey-Merritt,nfl.p.42010$nfl.g.13553332 - Jacory Croskey-Merritt,RB,WAS,GB,WAS@GB,8:15PM EDT,24,14.2, , 
 , , , , , , , , , , , , ,nfl.p.31856$nfl.g.13553332,Josh,Jacobs,nfl.p.31856$nfl.g.13553332 - Josh Jacobs,RB,GB,WAS,WAS@GB,8:15PM EDT,35,13.5, , 
 , , , , , , , , , , , , ,nfl.p.32696$nfl.g.13553332,Jordan,Love,nfl.p.32696$nfl.g.13553332 - Jordan Love,QB,GB,WAS,WAS@GB,8:15PM EDT,21,15.9, , 
 , , , , , , , , , , , , ,nfl.p.33989$nfl.g.13553332,Christian,Watson,nfl.p.33989$nfl.g.13553332 - Christian Watson,WR,GB,WAS,WAS@GB,8:15PM EDT,10,6.5,PUP, 
 , , , , , , , , , , , , ,nfl.p.34042$nfl.g.13553332,Malik,Willis,nfl.p.34042$nfl.g.13553332 - Malik Willis,QB,GB,WAS,WAS@GB,8:15PM EDT,20,8.6, , 
 , , , , , , , , , , , , ,nfl.p.34088$nfl.g.13553332,Romeo,Doubs,nfl.p.34088$nfl.g.13553332 - Romeo Doubs,WR,GB,WAS,WAS@GB,8:15PM EDT,15,7.8, , 
 , , , , , , , , , , , , ,nfl.p.34169$nfl.g.13553332,John,FitzPatrick,nfl.p.34169$nfl.g.13553332 - John FitzPatrick,TE,GB,WAS,WAS@GB,8:15PM EDT,10,0.7, , 
 , , , , , , , , , , , , ,nfl.p.40063$nfl.g.13553332,Jayden,Reed,nfl.p.40063$nfl.g.13553332 - Jayden Reed,WR,GB,WAS,WAS@GB,8:15PM EDT,16,12, , 
 , , , , , , , , , , , , ,nfl.p.40074$nfl.g.13553332,Luke,Musgrave,nfl.p.40074$nfl.g.13553332 - Luke Musgrave,TE,GB,WAS,WAS@GB,8:15PM EDT,10,0.9, , 
 , , , , , , , , , , , , ,nfl.p.40102$nfl.g.13553332,Tucker,Kraft,nfl.p.40102$nfl.g.13553332 - Tucker Kraft,TE,GB,WAS,WAS@GB,8:15PM EDT,17,8.9, , 
 , , , , , , , , , , , , ,nfl.p.40201$nfl.g.13553332,Dontayvion,Wicks,nfl.p.40201$nfl.g.13553332 - Dontayvion Wicks,WR,GB,WAS,WAS@GB,8:15PM EDT,10,4, , 
 , , , , , , , , , , , , ,nfl.p.40335$nfl.g.13553332,Ben,Sims,nfl.p.40335$nfl.g.13553332 - Ben Sims,TE,GB,WAS,WAS@GB,8:15PM EDT,10,1.5, , 
 , , , , , , , , , , , , ,nfl.p.40445$nfl.g.13553332,Malik,Heath,nfl.p.40445$nfl.g.13553332 - Malik Heath,WR,GB,WAS,WAS@GB,8:15PM EDT,10,4.4, , 
 , , , , , , , , , , , , ,nfl.p.40625$nfl.g.13553332,Chris,Brooks,nfl.p.40625$nfl.g.13553332 - Chris Brooks,RB,GB,WAS,WAS@GB,8:15PM EDT,10,0.8, , 
 , , , , , , , , , , , , ,nfl.p.40707$nfl.g.13553332,Emanuel,Wilson,nfl.p.40707$nfl.g.13553332 - Emanuel Wilson,RB,GB,WAS,WAS@GB,8:15PM EDT,10,0.4, , 
 , , , , , , , , , , , , ,nfl.p.41851$nfl.g.13553332,Savion,Williams,nfl.p.41851$nfl.g.13553332 - Savion Williams,WR,GB,WAS,WAS@GB,8:15PM EDT,10,0.6, , 
 , , , , , , , , , , , , ,nfl.t.28$nfl.g.13553332,Washington,Commanders,nfl.t.28$nfl.g.13553332 - Washington Commanders,DEF,WAS,GB,WAS@GB,8:15PM EDT,15,9, , 
 , , , , , , , , , , , , ,nfl.t.9$nfl.g.13553332,Green Bay,Packers,nfl.t.9$nfl.g.13553332 - Green Bay Packers,DEF,GB,WAS,WAS@GB,8:15PM EDT,18,10, , 
 , , , , , , , , , , , , ,nfl.p.41808$nfl.g.13553332,Matthew,Golden,nfl.p.41808$nfl.g.13553332 - Matthew Golden,WR,GB,WAS,WAS@GB,8:15PM EDT,14,2.6, , 
 , , , , , , , , , , , , ,nfl.p.29341$nfl.g.13553332,Chris,Moore,nfl.p.29341$nfl.g.13553332 - Chris Moore,WR,WAS,GB,WAS@GB,8:15PM EDT,10,3.9, , 
 , , , , , , , , , , , , ,nfl.p.9265$nfl.g.13553333,Matthew,Stafford,nfl.p.9265$nfl.g.13553333 - Matthew Stafford,QB,LA,TEN,LA@TEN,1:00PM EDT,24,13.6, , 
 , , , , , , , , , , , , ,nfl.p.27581$nfl.g.13553333,Davante,Adams,nfl.p.27581$nfl.g.13553333 - Davante Adams,WR,LA,TEN,LA@TEN,1:00PM EDT,29,7.1, , 
 , , , , , , , , , , , , ,nfl.p.27590$nfl.g.13553333,Jimmy,Garoppolo,nfl.p.27590$nfl.g.13553333 - Jimmy Garoppolo,QB,LA,TEN,LA@TEN,1:00PM EDT,22,20.9, , 
 , , , , , , , , , , , , ,nfl.p.29344$nfl.g.13553333,Tyler,Higbee,nfl.p.29344$nfl.g.13553333 - Tyler Higbee,TE,LA,TEN,LA@TEN,1:00PM EDT,14,9.2, , 
 , , , , , , , , , , , , ,nfl.p.32803$nfl.g.13553333,Colby,Parkinson,nfl.p.32803$nfl.g.13553333 - Colby Parkinson,TE,LA,TEN,LA@TEN,1:00PM EDT,10,-1.6,Q, 
 , , , , , , , , , , , , ,nfl.p.33445$nfl.g.13553333,Tutu,Atwell,nfl.p.33445$nfl.g.13553333 - Tutu Atwell,WR,LA,TEN,LA@TEN,1:00PM EDT,10,0.9, , 
 , , , , , , , , , , , , ,nfl.p.34120$nfl.g.13553333,Kyren,Williams,nfl.p.34120$nfl.g.13553333 - Kyren Williams,RB,LA,TEN,LA@TEN,1:00PM EDT,33,13.4, , 
 , , , , , , , , , , , , ,nfl.p.40153$nfl.g.13553333,Stetson,Bennett IV,nfl.p.40153$nfl.g.13553333 - Stetson Bennett IV,QB,LA,TEN,LA@TEN,1:00PM EDT,20,0, , 
 , , , , , , , , , , , , ,nfl.p.40164$nfl.g.13553333,Davis,Allen,nfl.p.40164$nfl.g.13553333 - Davis Allen,TE,LA,TEN,LA@TEN,1:00PM EDT,10,7.8,Q, 
 , , , , , , , , , , , , ,nfl.p.40168$nfl.g.13553333,Puka,Nacua,nfl.p.40168$nfl.g.13553333 - Puka Nacua,WR,LA,TEN,LA@TEN,1:00PM EDT,35,18.1, , 
