Contest ID,Entry ID,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF, ,Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
15277825,232560146, , , , , , , , , , ,1. The Contest ID column lists the contest you are editing; you may only edit one contest at a time, , , , , , , , , , , , , 
 , , , , , , , , , , , ,2. The Entry ID column lists all of your contest entries for this contest, , , , , , , , , , , , , 
 , , , , , , , , , , , ,3. Your current lineup is listed next to each entry (blank for reserved entries), , , , , , , , , , , , , 
 , , , , , , , , , , , ,4. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"5. Use values from the ""ID"" or ""ID + Name"" column (you cannot use just the player's name)", , , , , , , , , , , , , 
 , , , , , , , , , , , ,6. For faster processing only include entries you are changing in the file you upload, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"Note: For each entry, the salary cap is 200", , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,nfl.p.25812$nfl.g.13553524,Kirk,Cousins,nfl.p.25812$nfl.g.13553524 - Kirk Cousins,QB,ATL,TB,ATL@TB,8:15PM EST,21,10.1, , 
 , , , , , , , , , , , , ,nfl.p.30278$nfl.g.13553524,Jamal,Agnew,nfl.p.30278$nfl.g.13553524 - Jamal Agnew,WR,ATL,TB,ATL@TB,8:15PM EST,10,0,O, 
 , , , , , , , , , , , , ,nfl.p.31769$nfl.g.13553524,KhaDarel,Hodge,nfl.p.31769$nfl.g.13553524 - KhaDarel Hodge,WR,ATL,TB,ATL@TB,8:15PM EST,10,0.6, , 
 , , , , , , , , , , , , ,nfl.p.31998$nfl.g.13553524,Easton,Stick,nfl.p.31998$nfl.g.13553524 - Easton Stick,QB,ATL,TB,ATL@TB,8:15PM EST,20,0, , 
 , , , , , , , , , , , , ,nfl.p.32418$nfl.g.13553524,David,Sills V,nfl.p.32418$nfl.g.13553524 - David Sills V,WR,ATL,TB,ATL@TB,8:15PM EST,10,3.7, , 
 , , , , , , , , , , , , ,nfl.p.32843$nfl.g.13553524,Darnell,Mooney,nfl.p.32843$nfl.g.13553524 - Darnell Mooney,WR,ATL,TB,ATL@TB,8:15PM EST,17,4.6, , 
