Contest ID,Entry ID,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF, ,Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
15116593,230670923, , , , , , , , , , ,1. The Contest ID column lists the contest you are editing; you may only edit one contest at a time, , , , , , , , , , , , , 
 , , , , , , , , , , , ,2. The Entry ID column lists all of your contest entries for this contest, , , , , , , , , , , , , 
 , , , , , , , , , , , ,3. Your current lineup is listed next to each entry (blank for reserved entries), , , , , , , , , , , , , 
 , , , , , , , , , , , ,4. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"5. Use values from the ""ID"" or ""ID + Name"" column (you cannot use just the player's name)", , , , , , , , , , , , , 
 , , , , , , , , , , , ,6. For faster processing only include entries you are changing in the file you upload, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"Note: For each entry, the salary cap is 200", , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,nfl.p.27277$nfl.g.13553424,Adam,Thielen,nfl.p.27277$nfl.g.13553424 - Adam Thielen,WR,MIN,LAC,MIN@LAC,8:15PM EDT,10,1.5, , 
 , , , , , , , , , , , , ,nfl.p.29236$nfl.g.13553424,Carson,Wentz,nfl.p.29236$nfl.g.13553424 - Carson Wentz,QB,MIN,LAC,MIN@LAC,8:15PM EDT,23,15.1,Q, 
 , , , , , , , , , , , , ,nfl.p.29951$nfl.g.13553424,C.J.,Ham,nfl.p.29951$nfl.g.13553424 - C.J. Ham,RB,MIN,LAC,MIN@LAC,8:15PM EDT,10,0.5,O, 
 , , , , , , , , , , , , ,nfl.p.31840$nfl.g.13553424,T.J.,Hockenson,nfl.p.31840$nfl.g.13553424 - T.J. Hockenson,TE,MIN,LAC,MIN@LAC,8:15PM EDT,15,6, , 
 , , , , , , , , , , , , ,nfl.p.31901$nfl.g.13553424,Josh,Oliver,nfl.p.31901$nfl.g.13553424 - Josh Oliver,TE,MIN,LAC,MIN@LAC,8:15PM EDT,10,4.1,Q, 
 , , , , , , , , , , , , ,nfl.p.32692$nfl.g.13553424,Justin,Jefferson,nfl.p.32692$nfl.g.13553424 - Justin Jefferson,WR,MIN,LAC,MIN@LAC,8:15PM EDT,32,12.4, , 
 , , , , , , , , , , , , ,nfl.p.34147$nfl.g.13553424,Jalen,Nailor,nfl.p.34147$nfl.g.13553424 - Jalen Nailor,WR,MIN,LAC,MIN@LAC,8:15PM EDT,12,4.6, , 
 , , , , , , , , , , , , ,nfl.p.34320$nfl.g.13553424,Jordan,Mason,nfl.p.34320$nfl.g.13553424 - Jordan Mason,RB,MIN,LAC,MIN@LAC,8:15PM EDT,23,9.9, , 
 , , , , , , , , , , , , ,nfl.p.40042$nfl.g.13553424,Jordan,Addison,nfl.p.40042$nfl.g.13553424 - Jordan Addison,WR,MIN,LAC,MIN@LAC,8:15PM EDT,26,13.4, , 
 , , , , , , , , , , , , ,nfl.p.40539$nfl.g.13553424,Zavier,Scott,nfl.p.40539$nfl.g.13553424 - Zavier Scott,RB,MIN,LAC,MIN@LAC,8:15PM EDT,10,4.6, , 
 , , , , , , , , , , , , ,nfl.p.40905$nfl.g.13553424,J.J.,McCarthy,nfl.p.40905$nfl.g.13553424 - J.J. McCarthy,QB,MIN,LAC,MIN@LAC,8:15PM EDT,23,14,O, 
 , , , , , , , , , , , , ,nfl.p.41859$nfl.g.13553424,Tai,Felton,nfl.p.41859$nfl.g.13553424 - Tai Felton,WR,MIN,LAC,MIN@LAC,8:15PM EDT,10,0.4, , 
 , , , , , , , , , , , , ,nfl.p.41994$nfl.g.13553424,Gavin,Bartholomew,nfl.p.41994$nfl.g.13553424 - Gavin Bartholomew,TE,MIN,LAC,MIN@LAC,8:15PM EDT,10,0,PUP, 
 , , , , , , , , , , , , ,nfl.p.42075$nfl.g.13553424,Max,Brosmer,nfl.p.42075$nfl.g.13553424 - Max Brosmer,QB,MIN,LAC,MIN@LAC,8:15PM EDT,20,0.5, , 
 , , , , , , , , , , , , ,nfl.p.42389$nfl.g.13553424,Myles,Price,nfl.p.42389$nfl.g.13553424 - Myles Price,WR,MIN,LAC,MIN@LAC,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.42434$nfl.g.13553424,Ben,Yurosek,nfl.p.42434$nfl.g.13553424 - Ben Yurosek,TE,MIN,LAC,MIN@LAC,8:15PM EDT,10,0.5, , 
 , , , , , , , , , , , , ,nfl.p.26699$nfl.g.13553424,Keenan,Allen,nfl.p.26699$nfl.g.13553424 - Keenan Allen,WR,LAC,MIN,MIN@LAC,8:15PM EDT,23,12, , 
 , , , , , , , , , , , , ,nfl.p.31090$nfl.g.13553424,Will,Dissly,nfl.p.31090$nfl.g.13553424 - Will Dissly,TE,LAC,MIN,MIN@LAC,8:15PM EDT,10,1.6,O, 
 , , , , , , , , , , , , ,nfl.p.31127$nfl.g.13553424,Tyler,Conklin,nfl.p.31127$nfl.g.13553424 - Tyler Conklin,TE,LAC,MIN,MIN@LAC,8:15PM EDT,10,2.8, , 
 , , , , , , , , , , , , ,nfl.p.32676$nfl.g.13553424,Justin,Herbert,nfl.p.32676$nfl.g.13553424 - Justin Herbert,QB,LAC,MIN,MIN@LAC,8:15PM EDT,38,20.9, , 
 , , , , , , , , , , , , ,nfl.p.33391$nfl.g.13553424,Trey,Lance,nfl.p.33391$nfl.g.13553424 - Trey Lance,QB,LAC,MIN,MIN@LAC,8:15PM EDT,20,2.9, , 
 , , , , , , , , , , , , ,nfl.p.34087$nfl.g.13553424,Hassan,Haskins,nfl.p.34087$nfl.g.13553424 - Hassan Haskins,RB,LAC,MIN,MIN@LAC,8:15PM EDT,10,0.9,O, 
 , , , , , , , , , , , , ,nfl.p.34625$nfl.g.13553424,Tucker,Fisk,nfl.p.34625$nfl.g.13553424 - Tucker Fisk,TE,LAC,MIN,MIN@LAC,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.40051$nfl.g.13553424,Quentin,Johnston,nfl.p.40051$nfl.g.13553424 - Quentin Johnston,WR,LAC,MIN,MIN@LAC,8:15PM EDT,25,13.9, , 
 , , , , , , , , , , , , ,nfl.p.40133$nfl.g.13553424,Derius,Davis,nfl.p.40133$nfl.g.13553424 - Derius Davis,WR,LAC,MIN,MIN@LAC,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.40225$nfl.g.13553424,Scott,Matlock,nfl.p.40225$nfl.g.13553424 - Scott Matlock,RB,LAC,MIN,MIN@LAC,8:15PM EDT,10,0.6, , 
 , , , , , , , , , , , , ,nfl.p.40908$nfl.g.13553424,Ladd,McConkey,nfl.p.40908$nfl.g.13553424 - Ladd McConkey,WR,LAC,MIN,MIN@LAC,8:15PM EDT,27,10.8, , 
 , , , , , , , , , , , , ,nfl.p.41840$nfl.g.13553424,Tre',Harris,nfl.p.41840$nfl.g.13553424 - Tre' Harris,WR,LAC,MIN,MIN@LAC,8:15PM EDT,10,3.1, , 
 , , , , , , , , , , , , ,nfl.p.41944$nfl.g.13553424,KeAndre,Lambert-Smith,nfl.p.41944$nfl.g.13553424 - KeAndre Lambert-Smith,WR,LAC,MIN,MIN@LAC,8:15PM EDT,10,0.2,O, 
 , , , , , , , , , , , , ,nfl.p.41951$nfl.g.13553424,Oronde,Gadsden,nfl.p.41951$nfl.g.13553424 - Oronde Gadsden,TE,LAC,MIN,MIN@LAC,8:15PM EDT,16,10.3, , 
 , , , , , , , , , , , , ,nfl.t.16$nfl.g.13553424,Minnesota,Vikings,nfl.t.16$nfl.g.13553424 - Minnesota Vikings,DEF,MIN,LAC,MIN@LAC,8:15PM EDT,16,7.1, , 
 , , , , , , , , , , , , ,nfl.t.24$nfl.g.13553424,Los Angeles,Chargers,nfl.t.24$nfl.g.13553424 - Los Angeles Chargers,DEF,LAC,MIN,MIN@LAC,8:15PM EDT,12,5.4, , 
 , , , , , , , , , , , , ,nfl.p.41052$nfl.g.13553424,Kimani,Vidal,nfl.p.41052$nfl.g.13553424 - Kimani Vidal,RB,LAC,MIN,MIN@LAC,8:15PM EDT,17,9.7, , 
 , , , , , , , , , , , , ,nfl.p.31074$nfl.g.13553424,Nyheim,Hines,nfl.p.31074$nfl.g.13553424 - Nyheim Hines,RB,LAC,MIN,MIN@LAC,8:15PM EDT,10,-0.2, , 
