player,team,py_games_played,games_played,pas_att_rat,cmp_rat,pas_yds_rat,pas_tds_rat,int_rat
Baker Mayfield,TB,17,10,32.19475400466842,22.9150842694935,245.53832848779294,1.858842380491703,-0.658263730866719
Josh Allen,BUF,17,10,32.562780879071184,20.61987035357374,257.86800579525635,1.6417871365828804,-0.8467597076479447
Kyler Murray,ARI,8,10,28.835236467822845,20.39414936959332,229.46155468348312,1.3004449506700644,-0.7313257714430521
C J Stroud,HOU,15,10,32.127428135765136,20.400217796144386,253.48172080004863,1.2722135297552257,-0.5463120844463389
Lamar Jackson,BAL,16,10,27.84314952402933,19.94180639758428,278.8916254056231,1.9094363575649553,-0.9297217323522864
Joe Burrow,CIN,10,10,36.650912895295974,25.16010076609069,277.89491131442014,1.940734455836449,-0.8793107122736882
Daniel Jones,NYG,6,10,33.47561139021827,22.302330100588136,211.13518133383386,0.9344053351567184,-0.2539016172236735
Kirk Cousins,ATL,8,10,34.960945853718,24.52607117754064,286.1754616981794,1.6864391002550172,-0.5526382653504803
Aaron Rodgers,NYJ,0,10,33.483180065413315,21.06200003978923,234.48517286114293,1.527328825175022,-0.4901159716039574
Bo Nix,DEN,0,10,32.01416020702987,20.073027468437136,205.64618889200773,1.0718905859611074,0.6621614192944412
Jared Goff,DET,17,9,28.742571414719457,20.4993465997,249.75671494836695,1.6126692991709544,-0.4856725943766119
Jalen Hurts,PHI,17,9,26.88416021584991,18.7869690337414,231.35246407462938,1.3585376705872034,-0.48721193075714647
Justin Herbert,LAC,13,9,30.289805395662047,20.50839207180493,239.39657438933074,1.3593321457526355,-0.9233756913063327
Drake Maye,NE,0,6,33.54526614428551,20.723227945673074,230.6548494168103,1.3377430200360192,0.8869930200360192
Sam Darnold,MIN,3,9,27.416058809114656,18.15911865526502,220.15541819702443,1.4976535941223608,-0.23292634259352873
Patrick Mahomes,KC,16,9,36.074910710604804,25.60885837618884,264.99137607140716,1.4385923861568035,-0.49560350807924375
Matthew Stafford,LAR,15,9,35.986280594220084,25.10740238960219,274.2400640123186,1.29555902907756,-0.4276489901056233
Caleb Williams,CHI,0,9,33.96365057375527,20.16579109974896,214.03081209745116,1.065722511250887,0.5578475112508867
Jayden Daniels,WAS,0,9,30.09282252268716,19.187979343511,241.0881644085392,1.0756276138666663,0.3525026138666657
Bryce Young,CAR,16,5,30.28434143544955,18.500881431172857,178.42424607252724,0.9964890179662943,0.12669560051076767
Tua Tagovailoa,MIA,17,5,32.36191016383545,22.84402717025496,259.3867354424574,1.4024468913021846,-0.37877859007978537
Joe Flacco,IND,5,5,38.663140577735504,25.611669455812333,287.09166963574734,1.7991029381567814,-0.16852501458953145
Cooper Rush,DAL,2,3,30.021500981228872,18.56849246379942,201.79789009333666,1.260057423480187,-0.009439115902045221
Derek Carr,NO,17,7,32.097938520740236,22.735812109521547,258.95115621532653,1.5556803727760922,-0.5423115345866558
Brock Purdy,SF,16,9,28.03529838871659,19.17065957651164,280.48216799159445,1.4028872871827403,-0.5222767454331668
Russell Wilson,PIT,15,3,28.709042690549524,18.14024030078419,231.98462719306966,1.5804363127764962,-0.47782213886123953
Will Levis,TEN,9,5,29.252062819146957,18.539788751320746,196.49389731712722,1.305273580030847,0.0805172913943903
Kenny Pickett,PHI,12,1,27.3949380812483,16.738711696128206,191.73918073220327,1.049152265291553,-0.05635664846086007
Mac Jones,JAC,11,1,30.717391011562157,20.429551491311354,202.2927849927617,1.137827083219933,0.0697486973587854
Trey Lance,DAL,0,1,28.25257965381877,17.080485996651568,213.8182689268699,1.352108438238918,0.12795574522295455
Geno Smith,SEA,15,9,36.24654395206617,24.470042031539013,282.34720926487444,1.3057492478359516,-0.32164451973592184
Trevor Lawrence,JAC,16,9,32.63915323379909,20.83231223388743,247.50982400347408,1.265994902050544,-0.44404071545552914
Jordan Love,GB,17,7,35.11285733757798,22.211775384972768,270.0039207585675,1.7458909267987524,-0.1979502117960501
Gardner Minshew,LV,15,8,30.610905133181717,20.674429261834764,225.15706163755036,1.122349866163928,-0.16021971633284934
Mason Rudolph,TEN,3,4,34.00285642688222,21.37331186015871,232.07872609132409,1.182496201761494,-0.07963401902050896
Dak Prescott,DAL,17,8,38.18433679609396,26.005501562752432,286.43531363611015,1.6465767707610193,-0.4933523944390361
Jameis Winston,CLE,2,2,34.05600137900139,21.29745695124303,245.5444625166067,1.5820841400749852,0.01006210203743307
Desmond Ridder,LV,14,1,27.87317657170898,16.948603579972225,210.34216942075673,1.1928653675252192,-0.05534569415833104
Spencer Rattler,NO,0,3,33.682547143592934,20.64982775467375,210.30613483253904,1.0672008486727094,0.869700848672709
Anthony Richardson,IND,4,5,28.085270566075263,14.131711512881882,202.70463017325113,1.138362259927186,0.1839055996233144
