player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Matthew Slater,WR,NE,1,1,0,0,0,0,0,0,0,0,0,0,0.01291738781713031,NA
Ty Montgomery,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Ezekiel Elliott,RB,NE,2,2,136,2,0.8685940870712195,0.6778672512713558,0.8213487386223629,0.1846260581950243,0.22614775080835697,0.23015434736572465,0.1747210594704762,0,0.00757820085271645,NA
Hunter Henry,TE,NE,2,2,32,1,0,0,0,0.2313929704834977,0.22825825530702856,0.2142547352907283,0.22987141484128873,0,0.01203469964962641,NA
JuJu Smith Schuster,WR,NE,2,2,25,0,0,0,0,0.22318442828980173,0.21285436390713372,0.20682105233592063,0.21904274301995996,0,0.01623812740090337,NA
Pharaoh Brown,TE,NE,2,1,7,0,0,0,0,0.027147038602542303,0.02840700142672533,0.04010199283152239,0.036802154243290315,0,0.0126590400607877,NA
Mike Gesicki,TE,NE,2,2,21,0,0,0,0,0.12704862333973518,0.11596630718426322,0.11285234552791877,0.13513923526680113,0,0.01222846046688336,NA
Jalen Reagor,WR,NE,2,0,3,0,1.8490806262746697e-4,1.3501281705881422e-4,2.7314843061565985e-4,0.06829445795034883,0.07336392069069597,0.07514052064161833,0.06846610186436483,0,0.01932570672745437,NA
Tyquan Thornton,WR,NE,2,2,7,0,0.04805528379806065,0.26066733513812157,0.11241275159972018,0.13830642313905,0.11500240067579627,0.120675006006567,0.13595729129381878,0,0.01237916332474988,NA
Allen Robinson,WR,PIT,2,1,26,0,0,0,0,0.0825976870907644,0.0917771147592121,0.08221793566200715,0.07501548820151797,0,0.01220693148718814,NA
Godwin Igwebuike,RB,PIT,1,2,0,0,2.4327194039685976e-6,1.8166206764251927e-6,2.7316763001585667e-6,5.854706298376764e-4,5.844464605133533e-4,5.854731133971688e-4,6.148956036107459e-4,0,0.01283127189834944,NA
Diontae Johnson,WR,PIT,2,2,34,0,1.936992433562806e-5,1.5960259536316808e-5,2.2675437182644736e-5,0.23644664727789116,0.22459281277991777,0.22542126030179133,0.2924041686736344,0,0.01258185937214178,NA
Miles Boykin,WR,PIT,2,2,2,0,0,0,0,0.004914497048527075,0.0050766646776139865,0.004780746956834506,0.005066191008805015,0,0.01287432985773988,NA
Najee Harris,RB,PIT,2,2,180,1,0.4859897197034791,0.42874136079526076,0.46773683560610585,0.08477452416975727,0.08520762069139395,0.07087843303197454,0.0740828235987675,0,0.01117881717252733,NA
Pat Freiermuth,TE,PIT,2,2,21,0,0,0,0,0.14697798803747048,0.14931906835886705,0.14813040113480935,0.1298774374564201,0,0.01156106209633163,NA
George Pickens,WR,PIT,2,2,46,1,0.005377437932054269,0.0012555050316076484,0.003931011933578553,0.18539560136691932,0.18768102534263775,0.24408935038607085,0.18724031193726007,0,0.01173329393389336,NA
Calvin Austin,WR,PIT,2,0,25,0,0.006394755644850729,0.005477209667535716,0.007282046200287691,0.04150051036351905,0.044813235573212255,0.04164699377180817,0.03910398525351239,0,0.01291738781713031,NA
Connor Heyward,TE,PIT,2,2,20,0,7.431024458912257e-5,4.9658106480978905e-5,7.972376466243113e-5,0.07614326867809489,0.06930974659682888,0.06517696145432361,0.06934175026768188,0,0.01261598210139727,NA
Jaylen Warren,RB,PIT,2,2,140,2,0.3346456136185291,0.38754415050056995,0.3351861004566851,0.11109794498383704,0.1098493270250114,0.08544295694365102,0.09700831538225693,0,0.01232351161579917,NA
Rodney Williams,TE,PIT,2,0,0,0,0,0,0,0.0031738271508974553,0.00279522769412642,0.0023497554181970506,0.002970038631536713,0.21,0.007,NA
Darnell Washington,TE,PIT,2,0,5,0,0,0,0,0.026392033202484153,0.028993710040665123,0.029279731825135262,0.027274593984996334,0.21,0.007,NA
Mike Evans,WR,TB,2,1,61,0,7.976692991860082e-9,8.239901932650456e-9,9.933926675579318e-9,0.30066964105967514,0.3034799296044647,0.3773355953731138,0.3931642152524077,0,0.01125965638059859,NA
Chris Godwin,WR,TB,2,2,55,0,0.017007469892033673,0.06158652719246137,0.12678883137845298,0.19826593522891184,0.1754855653970185,0.17715397718159223,0.17533818095680354,0,0.0139471203230754,NA
Chase Edmonds,RB,TB,2,2,27,0,0.09758478402008389,0.08131492172497674,0.075540868385848,0.034824975514200524,0.03852400308252375,0.025426366298661,0.02785812210035019,0,0.01110895352273206,NA
Ke Shawn Vaughn,RB,TB,1,2,26,0,0.016164581304969457,0.016204162266054273,0.018201953998513848,0.00824964102603535,0.008239386599849123,0.0065878147339127864,0.00752402715556087,0,0.01248680822322597,NA
Rachaad White,RB,TB,2,2,222,1,0.6858846142541501,0.660298153625634,0.6358790465287999,0.13426092650731866,0.14558100332641932,0.12318237191947043,0.11412197532415826,0,0.01406370045168643,NA
Cade Otton,TE,TB,2,2,38,1,0,0,0,0.11155311416137625,0.11826552293594719,0.12324298673289351,0.11023540107029689,0,0.01201317066993119,NA
Ko Kieft,TE,TB,2,1,0,0,0,0,0,0.002273158546865993,0.002254549717646315,0.002197839717502835,0.002227587862896851,0,0.01276668495926379,NA
Deven Thompkins,WR,TB,2,2,22,3,0.041964259275832194,0.057981449367570756,0.035135605298049224,0.04049893353969486,0.04443644660823657,0.03279642304900398,0.03443257361125945,0,0.01443335162593045,NA
Payne Durham,TE,TB,2,0,4,0,0,0,0,0.01897125404832936,0.02119036571530415,0.021964448380472842,0.018492181623510098,0.21,0.007,NA
Trey Palmer,WR,TB,2,0,29,1,0.023763562130931157,0.05356468969859295,0.02223828193569947,0.14352506108133029,0.13844720215030004,0.10687988323772599,0.11171037219673544,0.21,0.007,NA
Sean Tucker,RB,TB,1,0,17,0,0.001164456991181645,8.709529831262464e-4,0.001239951214402326,0.0011614309889092463,0.0011747654935549431,0.0011607813015850157,0.0011531119833095515,0.21,0.007,NA
Cordarrelle Patterson,RB,ATL,2,2,36,1,0.1364018357315924,0.12444504339907878,0.11175654997112074,0.04022272668540307,0.04314563012046927,0.033129857704743124,0.03249674348141408,0,0.01103177283408614,NA
Keith Smith,RB,ATL,2,0,3,0,3.713803443125397e-5,3.611154977664808e-5,4.866279276565798e-5,0.015848651364624478,0.01768676414598711,0.013864656717150066,0.014183561060243826,0,0.01291738781713031,NA
MyCole Pruitt,TE,ATL,2,2,5,0,0,0,0,0.022124978342834608,0.026741471125375532,0.037137480009938224,0.08838024714952862,0,0.01257292414200684,NA
Jonnu Smith,TE,ATL,2,2,38,1,0.002614458606146569,8.804484734093883e-4,0.0022778728697518394,0.10011184327757712,0.10393167083290127,0.09492517011929177,0.0929866117785214,0,0.01398124305233089,NA
Mack Hollins,WR,ATL,2,2,17,0,2.330072020130286e-5,3.518142053479451e-5,2.7975141896231468e-5,0.08500092762049273,0.09077752728294469,0.09369033119168019,0.08109090928752948,0,0.01160412005572206,Q
KhaDarel Hodge,WR,ATL,2,1,12,1,1.858190687707839e-4,9.986982405458497e-5,1.9192158853438503e-4,0.03844090886902737,0.033506780262274834,0.040232134201825455,0.03728456032351552,0,0.01263751108109249,NA
Scott Miller,WR,ATL,2,2,8,0,7.959098720173985e-10,8.614088633386627e-10,1.0851166944979168e-9,0.03312457848547044,0.03305950300683494,0.026142495594545824,0.03662429560192841,0,0.0124006923044451,NA
Van Jefferson,WR,ATL,2,2,15,0,6.333494960234339e-5,5.701192607409363e-5,7.957465702233009e-5,0.06311097154195511,0.057024177273478784,0.0525888050917027,0.05685678194396155,0,0.0124006923044451,NA
Kyle Pitts,TE,ATL,2,2,42,0,1.2112049613889518e-4,7.047055456707562e-5,1.284570215072527e-4,0.1885580009162366,0.1921170793790666,0.20705969863048615,0.168911533795548,0,0.01231457638566423,NA
Drake London,WR,ATL,2,2,46,0,0,0,0,0.22205071789327077,0.21191251065817182,0.22875914799189334,0.2049887505587916,0,0.01636730127907467,NA
Tyler Allgeier,RB,ATL,2,2,155,0,0.2644383234304462,0.28015965696391265,0.2519795821527013,0.03390841279334718,0.03493830378357012,0.030807136483311372,0.032366417766393756,0,0.00805183840601122,NA
John FitzPatrick,TE,ATL,1,0,0,0,0,0,0,0.0014666811511597044,0.0014495154565321495,0.0014438661142101583,0.0014708089837954612,0,0.01291738781713031,NA
Bijan Robinson,RB,ATL,2,0,194,2,0.4695566954344849,0.501101313262401,0.5012808941435405,0.14869556411365337,0.14604579555225117,0.13296741281747096,0.1450083099454629,0.21,0.007,NA
David Moore,WR,TB,2,0,0,0,0,0,0,0.0057459282973525575,0.0029212593687353828,0.002071512074065546,0.0037422508627111897,0,0.01291738781713031,NA
Ryan Miller,WR,TB,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007,NA
Parker Hesse,TE,ATL,2,0,0,0,0,0,0,0.0073350369449475565,0.007663271120141638,0.0072518073317506026,0.007350468323365533,0,0.01272362699987336,NA
Adam Thielen,WR,CAR,2,2,81,1,1.3871988970470241e-5,1.8392933654444233e-5,1.9580028883446435e-5,0.2570900699387757,0.2528021374091117,0.24235135750752806,0.2527091898694093,0,0.01138883025876989,NA
D J Chark,WR,CAR,2,2,23,0,0,0,0,0.12292646971330448,0.1288873848962252,0.14882879170590627,0.12482759720863482,0,0.01227151842627379,NA
Ian Thomas,TE,CAR,2,1,4,0,0,0,0,0.030946885983067274,0.03553964836136278,0.032357683073970266,0.029880484333821455,0,0.01246527924353075,NA
Miles Sanders,RB,CAR,2,2,127,2,0.3164470244450517,0.23813772187628723,0.20382594081698654,0.06690081179283429,0.06415573182659413,0.05356073376823683,0.061429374811368453,0,0.01024413581549805,NA
Stephen Sullivan,TE,CAR,2,1,8,0,0,0,0,0.04827765405283945,0.04999781060504093,0.06303792983209407,0.04928787551363228,0,0.01287432985773988,Q
Terrace Marshall,WR,CAR,1,2,18,1,0,0,0,0.04516736996928187,0.042627474029035564,0.0408412688411993,0.04794415849115498,0,0.01564790971899756,NA
Tommy Tremble,TE,CAR,2,2,13,0,0,0,0,0.06564936192821283,0.06730724043940016,0.05471067369881643,0.09055917475683851,0,0.01417500386958785,Q
Chuba Hubbard,RB,CAR,2,2,171,1,0.5946590121605418,0.6287317490050334,0.7032043535009714,0.08262749403083354,0.09201604919258509,0.08396329140093528,0.08482587906643325,0,0.01390406236368497,NA
Ihmir Smith Marsette,WR,CAR,2,1,1,1,2.534946882432884e-7,1.7726261254592543e-7,2.591377297111255e-7,0.008134406296199749,0.009282979601247077,0.011357519468047363,0.008841515025691997,0,0.01291738781713031,NA
Raheem Blackshear,RB,CAR,2,2,17,0,0.02734730885226624,0.033974212467516265,0.02208845692620568,0.012158588242684122,0.013143422740078455,0.012979956421967958,0.013797357302995982,0,0.01387359815385481,NA
Jonathan Mingo,WR,CAR,2,0,34,1,0,0,0,0.2374137281741212,0.22791755957853368,0.22740873576184706,0.21091793181110396,0.21,0.007,NA
Jimmy Graham,TE,NO,2,0,2,0,0,0,0,0.010428955923505562,0.013157384492669634,0.008128709743304076,0.09350817873117725,0.21,0.007,NA
Alvin Kamara,RB,NO,2,2,193,0,0.46486419842038135,0.481590779931448,0.5231956656093579,0.1928182928054502,0.20823923049351892,0.1865017761749499,0.1678571121360536,0,0.01355594016913616,NA
Jamaal Williams,RB,NO,2,2,61,1,0.14164771744184024,0.09694048895781107,0.09544492245797781,0.036925438631786135,0.04271325659290182,0.02681727122668074,0.029856629330157435,0,0.0120184473806408,NA
Taysom Hill,TE,NO,2,2,96,1,0.2885305952180725,0.35358566122065893,0.2949807186339744,0.0774755735486258,0.08525474978334059,0.0846001083404942,0.07409002526886299,0,0.01399017828246584,Q
Keith Kirkwood,WR,NO,2,1,3,0,0,0,0,0.017907319218407537,0.01821022876953897,0.016080396709482084,0.01563752468754215,0,0.01289585883743509,NA
Foster Moreau,TE,NO,2,2,13,0,0,1.5264509751954896e-8,8.92276295050624e-9,0.03981021189311441,0.045960092008327166,0.050507204258527456,0.0377410553082174,0,0.01387359815385481,NA
Lynn Bowden,WR,NO,2,1,6,0,0.045956538192632734,0.03928165821123362,0.033020375468804646,0.020306176335445802,0.019428881931258007,0.013814915476250106,0.014440153009011981,0,0.01291738781713031,NA
Juwan Johnson,TE,NO,2,2,18,0,0,0,0,0.11540339667073934,0.09764711026874301,0.08688941895523924,0.09724722964571235,0,0.01201317066993119,Q
Chris Olave,WR,NO,2,2,68,0,0,0,0,0.25902573844926075,0.26047462720249703,0.30907433182101174,0.25060462473717665,0,0.01470063461240801,Q
Rashid Shaheed,WR,NO,2,2,39,1,0.0027391098837771383,0.004793320268775287,0.0056344495626124555,0.1504639076164798,0.14100270951224378,0.1375411632275404,0.14504647269436327,0,0.01389512713355003,Q
A T Perry,WR,NO,2,0,4,0,0,0,0,0.047381799008700216,0.03805536254131485,0.05073764087636511,0.0425164343830862,0.21,0.007,NA
Mike Strachan,WR,CAR,2,0,0,0,0,0,0,0.0227071598778455,0.016322561320785137,0.02860205851945118,0.024979461808915016,0,0.01285280087804466,NA
Marquez Callaway,WR,NO,2,0,0,0,0,0,0,0.024432025517615395,0.022411998615396483,0.022339098050392577,0.023854542582285605,0,0.01257292414200684,NA
Adam Prentice,RB,NO,2,0,0,0,0.0028492454218142535,0.003908128347749761,0.0039376907470401535,0.007621164380869053,0.00744436778824975,0.006967965139762316,0.007600017486353167,0,0.01278821393895901,NA
Demarcus Robinson,WR,LAR,2,2,9,0,0,0,0,0.07120134310930162,0.08231067016203139,0.0879907143809246,0.09035748263989354,0,0.01521733012509322,NA
Cooper Kupp,WR,LAR,2,2,33,0,0,0,0,0.2726746628047658,0.27096421326923403,0.24659181060430785,0.2695782071964589,0,0.0144422868560654,NA
Royce Freeman,RB,LAR,2,0,64,0,0.16573282805180015,0.18066971026975123,0.20821879136322813,0.009224904228483972,0.008133396153271919,0.007236211198798902,0.008371487009565012,0,0.01357219243812177,NA
Brycen Hopkins,TE,LAR,1,2,3,0,0,0,0,0.006502341161187985,0.00679876823466952,0.006118571550642039,0.006356871473217994,0,0.01276668495926379,NA
Tutu Atwell,WR,LAR,2,2,41,0,0,0,0,0.13860812979362164,0.13697132167061443,0.1518355885815228,0.1322003290162317,0,0.01233610536535945,NA
Hunter Long,TE,LAR,2,1,0,0,0,0,0,5.212470042268045e-4,5.180540711503881e-4,5.106378146266235e-4,5.185084814860785e-4,0,0.01291738781713031,NA
Ben Skowronek,WR,LAR,2,2,8,0,0,0,0,0.04050317277484457,0.0419876540864294,0.028988079337554647,0.0296850006258474,0,0.01205622862932162,NA
Austin Trammell,WR,LAR,2,0,4,1,0,0,0,0.03685386134837431,0.036383652492598687,0.03033901137063242,0.032311078777094125,0,0.01287432985773988,NA
Davis Allen,TE,LAR,2,0,1,0,0,0,0,0.008461816366877014,0.009179662009818675,0.007649511739879098,0.007205490014882222,0.21,0.007,NA
Puka Nacua,WR,LAR,2,0,82,1,0.04923816010754299,0.12948492526797867,0.043829723746740726,0.2941573310094714,0.2826329266381346,0.3208223091460896,0.3098754091930465,0.21,0.007,NA
Zach Evans,RB,LAR,1,0,8,0,0.02642807307750245,0.010504745996145894,0.015324623556948436,0.0031702090850632106,0.0031603140443154385,0.0031637988440573746,0.003178232747887648,0.21,0.007,NA
Odell Beckham,WR,BAL,2,0,27,1,0,0,0,0.1948907696515758,0.18619867002897242,0.21921328413740937,0.1855688287686731,0.21,0.007,NA
Nelson Agholor,WR,BAL,2,2,20,1,0,6.125794221232489e-11,2.8431691555303276e-11,0.07942000017086778,0.07488211001704698,0.09500293042352297,0.088546877044316,0,0.01558332277991191,NA
Patrick Ricard,RB,BAL,2,1,4,0,0,3.912205640292847e-9,1.8270155285757975e-9,0.016926918134925313,0.015087108404054528,0.013890993761806681,0.015367616271706793,0,0.0125298661826164,NA
Gus Edwards,RB,BAL,2,2,151,1,0.28902510802329384,0.2240303577865046,0.2396496535597254,0.04984870105883382,0.05972671400609493,0.05077105593982655,0.043178168904790114,0,0.01271103325031308,NA
Justice Hill,RB,BAL,2,2,82,1,0.1200003424392259,0.11118689243135405,0.0643183258262464,0.05332526379526578,0.05033321335803872,0.04383037296914337,0.04601072663320351,0,0.01493745338905539,NA
Devin Duvernay,WR,BAL,2,2,8,0,0.018871775852720016,0.0016296642082877537,0.005229552505060515,0.023133249682972735,0.023622865576175354,0.0216989783260314,0.022293669660066056,0,0.01352913447873134,NA
Rashod Bateman,WR,BAL,2,2,23,0,3.967130120809325e-4,0.001870678299365558,0.0010459479762215682,0.15498093248928185,0.1416944248271432,0.13761130903984525,0.14361620421200275,0,0.01426111978836872,NA
Tylan Wallace,WR,BAL,2,2,0,0,0,0,0,0.002204042502734266,0.002298468966006433,0.0023512617659083505,0.0022595866277318115,0,0.01283127189834944,NA
Charlie Kolar,TE,BAL,2,2,1,0,0,0,0,0.011773959156630476,0.013559800439254494,0.012586569591691648,0.010676366614226624,0,0.01283127189834944,NA
