player,Position,Team,player_games,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,tgt_per,rec_per,rec_yds_per,rec_tds_per,Pick,rep,tot_tgt_per,tot_rec_per,tot_rec_yds_per,tot_rec_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per
Rachaad White,RB,TB,NA,NA,NA,NA,NA,0.08631768057009455,0.08631768057009455,0.08631768057009455,0.08631768057009455,91,0.08631768057009455,1.3986949442082506,1.4668594015078993,1.6261791270617825,1.5003669398618729,0.061713013925960666,0.05884523116623302,0.0530800568852801,0.05753104675716272
Cade Otton,TE,TB,NA,NA,NA,NA,NA,0.07765544201301734,0.07765544201301734,0.07765544201301734,0.07765544201301736,106,0.07765544201301734,1.3986949442082506,1.4668594015078993,1.6261791270617825,1.5003669398618729,0.05551992758290494,0.052939935438385745,0.047753313716015384,0.051757633382782005
Ko Kieft,TE,TB,NA,NA,NA,NA,NA,0.02166031167757094,0.02166031167757094,0.02166031167757094,0.021660311677570942,218,0.02166031167757094,1.3986949442082506,1.4668594015078993,1.6261791270617825,1.5003669398618729,0.015486087060843734,0.014766453864156724,0.013319757532927681,0.014436676190402488
Ezekiel Elliott,RB,DAL,17,65,47,287,2,0.10046367851622874,0.10585585585585586,0.05979166666666667,0.07197346467410223,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.09369600603950405,0.09968288898964979,0.05513574790570297,0.07283664990000785
Jeremy Sprinkle,TE,DAL,17,3,3,31,0,0.00463678516228748,0.00675675675675675,0.00645833333333333,0.0028185431374187155,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.00432443104797711,0.006362737595084023,0.00595542921629544,0.002852346217565181
James Washington,WR,DAL,15,44,24,285,2,0.07510040160642568,0.064,0.08549497088406564,0.08619995980885356,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.07004131031642603,0.060267850500635926,0.07883756089537437,0.08723376486628097
Michael Gallup,WR,DAL,9,62,35,445,2,0.18100635411300017,0.1488988988988989,0.1751157407407407,0.13232021965938118,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.16881297498399536,0.14021588403981472,0.16147964882177426,0.13390714977613657
Dalton Schultz,TE,DAL,17,104,78,808,8,0.16074188562596595,0.17567567567567566,0.1683333333333333,0.18337015609117618,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.14991360966320644,0.16543117747218475,0.15522538086344248,0.18556933338973497
Tony Pollard,RB,DAL,15,46,39,337,0,0.0805770221535291,0.09954954954954956,0.07956944444444443,0.04303363241525915,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.07514900176706889,0.0937443339009047,0.07337344941969158,0.043549739231654644
CeeDee Lamb,WR,DAL,16,120,79,1102,6,0.1970633693972179,0.18904842342342343,0.24393229166666663,0.18170383502948464,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.1837883195390272,0.1780240956291219,0.22493752205257825,0.18388302796674333
Sean McKeon,TE,DAL,9,6,4,27,1,0.01751674394641936,0.01701701701701701,0.01062499999999999,0.031605349650268504,NA,NA,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.016336739514580187,0.016024672461693104,0.009797641613905398,0.031984395886283726
Brandon Smith,WR,DAL,NA,NA,NA,NA,NA,0.08127845074890536,0.08127845074890536,0.08127845074890536,0.08127845074890536,120,0.08127845074890536,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.075803179066559645,0.07653871122903637,0.074949377070234,0.08225323163778754
Jalen Tolbert,WR,DAL,NA,NA,NA,NA,NA,0.11410064650526666,0.11410064650526666,0.11410064650526666,0.11410064650526668,88,0.11410064650526666,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.10641432826234619,0.1074468860250831,0.1052157404586834,0.11546906739170851
Jake Ferguson,TE,DAL,NA,NA,NA,NA,NA,0.05974476853121999,0.05974476853121999,0.05974476853121999,0.05974476853121999,129,0.05974476853121999,1.0722301063064663,1.0619260429625692,1.0844446468546427,0.9881490262513362,0.05572009979930899,0.05626076215679162,0.05509250168231785,0.060461293736096725
Kyle Rudolph,TE,TB,16,39,26,257,1,0.06987774030354131,0.07870370370370369,0.08543882978723404,0.07323554027683096,NA,NA,1.3986949442082506,1.4668594015078993,1.6261791270617825,1.5003669398618729,0.049959242787637664,0.0536545654087897,0.052539617785899675,0.04881175286598437
Julio Jones,WR,TB,10,48,31,434,1,0.1525233644859813,0.1467966573816156,0.2158572264482153,0.12037242600992283,NA,NA,1.3986949442082506,1.4668594015078993,1.6261791270617825,1.5003669398618729,0.10904691199289288,0.10007547910229969,0.13273889872035874,0.08022865794483887
Marcedes Lewis,TE,GB,17,28,23,214,0,0.04721753794266441,0.05721393034825871,0.04959443800695249,0.02534591783860016,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.04634401302543072,0.05375538279094429,0.04603362552239539,0.023017562300374397
Randall Cobb,WR,GB,12,39,28,375,5,0.09317032040472176,0.09867330016583747,0.123117033603708,0.14121724429839266,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.09144666855910887,0.09270855872641115,0.11427739980734837,0.12824458515269008
Sammy Watkins,WR,GB,13,49,27,394,1,0.10487221452851568,0.08916083916083917,0.13007593265103995,0.08373530390688992,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.10293207752629897,0.08377112024779111,0.1207366594676378,0.07604311616138619
Aaron Jones,RB,GB,15,65,52,391,6,0.12422709387296232,0.1466003316749585,0.10269602162997296,0.15049591256196884,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.12192889141214514,0.13773843010781084,0.09532258842596952,0.136670885836744
Robert Tonyan,TE,GB,8,29,18,204,2,0.10392074198988197,0.09514925373134328,0.10046349942062573,0.10478610298641405,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.10199820723900604,0.08939753877189648,0.09325035824279627,0.0951601227882952
Allen Lazard,WR,GB,15,60,40,513,8,0.11467116357504216,0.11276948590381423,0.13473928157589804,0.1752964581762387,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.11254974591890321,0.10595263854446987,0.12506518634916206,0.1591931755164797
AJ Dillon,RB,GB,17,37,34,313,2,0.0623946037099494,0.08457711442786069,0.07253765932792584,0.061180009665484675,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.06124030292646203,0.07946447890835241,0.0673295550864942,0.05555982201868355
Josiah Deguara,TE,GB,16,33,25,245,2,0.05912731871838111,0.06607587064676616,0.06032734646581692,0.05796953466678163,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.058033462739434466,0.06208162414715032,0.0559959259056007,0.052644271326575606
Tyler Davis,TE,GB,14,5,4,35,0,0.01023849674777162,0.01208244491826581,0.00984936268829664,0.0053569271935124405,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.01004908445704493,0.011352068415478913,0.00914219198458787,0.004864823053575098
Patrick Taylor,RB,GB,9,2,2,3,0,0.00637062019861345,0.00939745715865118,0.00131324835843955,0.003133598459294995,NA,NA,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.0062527636621612865,0.008829386545372483,0.0012189589312783806,0.002845736272818414
Christian Watson,WR,GB,NA,NA,NA,NA,NA,0.20224522029070757,0.20224522029070757,0.20224522029070757,0.20224522029070757,34,0.20224522029070757,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.19850368172235036,0.19001961879195942,0.18772429144678768,0.1836663397884434
Romeo Doubs,WR,GB,NA,NA,NA,NA,NA,0.07157035292900225,0.07157035292900225,0.07157035292900225,0.07157035292900225,132,0.07157035292900225,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.07024630069454209,0.06724396829169399,0.06643169995751334,0.06499567574918313
Samori Toure,WR,GB,NA,NA,NA,NA,NA,0.018823026288944448,0.018823026288944448,0.018823026288944448,0.01882302628894445,258,0.018823026288944448,1.0188487111971583,1.0643386276452496,1.0773524232373304,1.1011556092622323,0.01847480011711178,0.017685185710668648,0.01747155887242843,0.017093884034751244
Adam Thielen,WR,MIN,13,95,67,726,10,0.20568008150789607,0.220139157325087,0.22401713435219808,0.29915029971864915,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.1905311806969466,0.19911502889556873,0.1980911820281369,0.2680462350763423
C J Ham,RB,MIN,17,18,17,125,0,0.02980132450331125,0.04271356783919598,0.02949504483246814,0.016806870784954023,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.02760637540748328,0.03863425933794617,0.026081524128643847,0.0150593813262379
Dalvin Cook,RB,MIN,13,49,34,224,0,0.10608762098828324,0.11171240819482028,0.06911823429048536,0.050190589905342385,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.0982739774121093,0.10104344749924385,0.06111904238884664,0.04497203804589405
Johnny Mundt,TE,MIN,6,1,1,9,0,0.00466776496430532,0.00697865353037766,0.00549332184403274,0.002763071455036253,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.004323971302154463,0.006312165524015828,0.004857568687735304,0.002475781911186256
Alexander Mattison,RB,MIN,16,39,32,228,1,0.06860513245033112,0.08542713567839197,0.05716139688532327,0.0513064931528739,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.06355217671931047,0.07726851867589234,0.05054599376131179,0.04597191558067039
Justin Jefferson,WR,MIN,17,167,108,1616,10,0.2764900662251656,0.271356783919598,0.3813119395941482,0.2950160516330577,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.2561258162805394,0.24544117697048154,0.33718194393510775,0.2643418442224585
K J Osborn,WR,MIN,17,82,50,655,7,0.1357615894039735,0.1256281407035176,0.1545540349221331,0.17118119841932256,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.12576237685631275,0.1136301745233711,0.13666718643409378,0.15338268353837545
Ben Ellefson,TE,MIN,5,1,0,0,0,0.00562913907284768,0,0,0.00140728476821192,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.005214537576969063,0,0,0.0012609627473355739
Kene Nwangwu,RB,MIN,11,5,4,9,0,0.01279349789283564,0.01553220648698035,0.00328199407954009,0.005856404854209971,NA,NA,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.011851221765838782,0.014048821577434964,0.0029021623212236417,0.005247486877767406
Ihmir Smith Marsette,WR,CHI,8,6,5,116,2,0.0211092715231788,0.02669597989949749,0.05816422840962718,0.07759813770668204,NA,NA,1.1874458936313228,1.2818728228175307,1.3841357064013704,1.0377257803852278,0.017777038630892594,0.020825763230411784,0.042022056176015427,0.07477711277238946
Ty Chandler,RB,MIN,NA,NA,NA,NA,NA,0.06076624479184556,0.06076624479184556,0.06076624479184556,0.06076624479184556,169,0.06076624479184556,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.05629064458662975,0.0549628368465853,0.053733645388494775,0.05444809231847875
Jalen Nailor,WR,MIN,NA,NA,NA,NA,NA,0.038293528872946056,0.038293528872946056,0.038293528872946056,0.038293528872946056,191,0.038293528872946056,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.03547310568784916,0.034636350936830936,0.03386174196186454,0.034311970443733804
Nick Muse,TE,MIN,NA,NA,NA,NA,NA,0.019548169122357333,0.019548169122357333,0.019548169122357333,0.019548169122357333,227,0.019548169122357333,1.0795087751807138,1.1055878531426422,1.130878881425316,1.116039923610373,0.01810839297631916,0.017681244477127267,0.017285820297324485,0.017515653973308846
Brandon Bolden,RB,LV,17,49,41,405,2,0.09158878504672896,0.11263736263736264,0.10500388903292716,0.091959856227246,NA,NA,1.4621683198457505,1.5396685292578614,1.5810086545212412,1.7283997828084283,0.06263901618138669,0.07315689091317285,0.06641575853025566,0.05320520005957361
