player,Position,Team,player_games,pl_rus_att,pl_rus_yds,pl_rus_tds,rus_att_per,rus_yds_per,rus_tds_per,Pick,tot_rus_att_per,tot_rus_yds_per,tot_rus_tds_per,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per
James Washington,WR,DAL,15,2,13,0,0.00551500405515004,0.0093072225731733,0.0031367238793773462,NA,0.9460981612080747,0.9780385423781127,0.9205486742765967,0.005829209146868989,0.009516212470055295,0.003407450325038279
Tony Pollard,RB,DAL,15,130,719,2,0.31148696264975334,0.38455246185307534,0.23860558680076444,NA,0.9460981612080747,0.9780385423781127,0.9205486742765967,0.3292332396587845,0.3931874309554625,0.25919931609077607
CeeDee Lamb,WR,DAL,16,9,76,0,0.02021670190274841,0.03810759792354885,0.01189744055345425,NA,0.9460981612080747,0.9780385423781127,0.9205486742765967,0.021368503535546104,0.03896328853348638,0.012924292746175237
Randall Cobb,WR,GB,12,1,1,0,0.00317638266068759,7.456140350877192e-4,0.001345114467783808,NA,1.040635899352267,1.0640211988304094,1.084568872786341,0.0030523477641552594,7.00751109007331e-4,0.0012402296447325703
Aaron Jones,RB,GB,15,171,799,4,0.4345291479820628,0.4765964912280702,0.39583028267460657,NA,1.040635899352267,1.0640211988304094,1.084568872786341,0.41756117413644,0.44792010887748607,0.3649655569200397
Allen Lazard,WR,GB,15,3,32,0,0.00762331838565022,0.01908771929824561,0.004958099284084649,NA,1.040635899352267,1.0640211988304094,1.084568872786341,0.007325634633972626,0.01793922839058767,0.004571493252749279
AJ Dillon,RB,GB,17,187,803,5,0.4192825112107623,0.4226315789473684,0.40228385468673405,NA,1.040635899352267,1.0640211988304094,1.084568872786341,0.40290990486849465,0.39720221684674367,0.3709159139458206
Patrick Taylor,RB,GB,9,23,89,1,0.0974090682610862,0.0884795321637427,0.1204611531703814,NA,1.040635899352267,1.0640211988304094,1.084568872786341,0.09360533143409472,0.08315579826886997,0.1110682375208754
Adam Thielen,WR,MIN,13,1,2,0,0.00291245502826794,0.00135512156237544,0.00130049416754472,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.0020074539167619695,9.321068336950927e-4,8.956826798240287e-4
C J Ham,RB,MIN,17,7,34,0,0.01559020044543429,0.01761658031088082,0.0079977382092618,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.010745782730902324,0.012117388838036276,0.005508241229045196
Dalvin Cook,RB,MIN,13,249,1159,6,0.7252013020387186,0.7852929453965724,0.760917507662837,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.4998560252737314,0.5401559101263096,0.5240628135035712
Alexander Mattison,RB,MIN,16,134,491,3,0.31709354120267264,0.2703044041450777,0.3132428568955768,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.21856154518745988,0.18592618498361918,0.2157381466997753
Justin Jefferson,WR,MIN,17,6,14,0,0.0133630289532294,0.00725388601036269,0.006070600182328029,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.009210670912201997,0.004989513050956113,0.004180973337014857
K J Osborn,WR,MIN,17,1,10,0,0.00222717149220489,0.00518134715025906,0.0014090033119078622,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.001535111818700326,0.0035639378935400775,9.704156264485276e-4
Kene Nwangwu,RB,MIN,11,13,61,0,0.04474589997975299,0.04884597268016957,0.022782957259918156,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.030841791993888507,0.03359821450546423,0.015691189335670815
Ty Chandler,RB,MIN,NA,NA,NA,NA,0.24288022808218449,0.24288022808218449,0.2428802280821845,169,1.4508203670078468,1.4538264428374765,1.451958597435671,0.16740889058725963,0.16706273935157478,0.16727765413637788
Brandon Bolden,RB,LV,17,44,226,1,0.08997955010224949,0.10506741050674104,0.06733189442490722,NA,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.05402794416095116,0.06561554433606422,0.042075249188647953
Ameer Abdullah,RB,LV,17,51,166,0,0.11260608569654317,0.08472900118033624,0.05351533439665089,NA,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.067613977879225,0.05291402449803496,0.03344137350337164
Josh Jacobs,RB,LV,15,217,872,9,0.5940418679549114,0.6111729540300969,0.6630197568706886,NA,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.3566906128632966,0.3816830153969791,0.41431659877687216
Hunter Renfrow,WR,LV,17,3,3,0,0.0072463768115942,0.00185528756957328,0.0030840794815950082,NA,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.004351064673041025,0.0011586438001122518,0.0019272205811827633
Zamir White,RB,LV,NA,NA,NA,NA,0.3335585570431058,0.3335585570431058,0.33355855704310583,122,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.20028420984383008,0.2083103236557951,0.2084385049086469
Brittain Brown,RB,LV,NA,NA,NA,NA,0.14058586392955125,0.14058586392955125,0.14058586392955125,250,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.0844143496780496,0.08779713845809037,0.0878511633715313
DeAndre Carter,WR,LAC,17,10,89,0,0.02096436058700209,0.04318292091217855,0.012704036326018693,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.010881145770974378,0.02277488681186171,0.00679909639896346
Gerald Everett,TE,LAC,15,3,20,0,0.00823244552058111,0.01092896174863388,0.004385874383095832,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.004272891576601995,0.005763988668170564,0.002347284119720257
Austin Ekeler,RB,LAC,16,206,911,12,0.517434988179669,0.5277739912758997,0.6139180610661242,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.2685646199424829,0.27835062241385344,0.32856392811979845
Jalen Guyton,WR,LAC,16,7,34,0,0.01758274231678487,0.01969738276990185,0.009002835203704134,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.009125982231055244,0.010388497433667413,0.004818243811897943
Joshua Kelley,RB,LAC,10,33,102,0,0.1326241134751773,0.09454743729552888,0.06250438911962382,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.0688359802571024,0.04986478768160358,0.03345183814629623
Joshua Palmer,WR,LAC,17,1,6,0,0.00236406619385342,0.00327153762268266,0.0012727802398096342,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.0012270228209822133,0.0017254251792942416,6.811815806475678e-4
Larry Rountree,RB,LAC,12,36,87,1,0.12056737588652482,0.06720283533260633,0.09429908573972241,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.06257816387009309,0.035443108891335895,0.050468099887700985
Isaiah Spiller,RB,LAC,NA,NA,NA,NA,0.33131461859527356,0.33131461859527356,0.3313146185952736,123,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.17196244292922067,0.17473697420719045,0.17731687570835447
Zander Horvath,RB,LAC,NA,NA,NA,NA,0.13140950414170446,0.13140950414170446,0.13140950414170446,260,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.0682055607812755,0.06930602468778681,0.0703292924760897
Austin Walter,RB,LV,4,26,101,1,0.29078947368421054,0.25749850029994,0.29385135378939253,NA,1.6654261327100885,1.6012579270639826,1.6002732181815242,0.17460364526105954,0.1608101330508829,0.18362573993665374
Nyheim Hines,RB,IND,17,56,276,2,0.1122244488977956,0.10866141732283464,0.10121046674594715,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.08843235039229123,0.09184794216193792,0.08138182944854296
Ashton Dulin,WR,IND,17,3,32,0,0.00601202404809619,0.01259842519685039,0.003664652138923515,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.00473744734244417,0.010649036772398597,0.00294669222410294
Michael Pittman,WR,IND,17,5,44,0,0.01002004008016032,0.01732283464566929,0.005740299496631057,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.007895745570740288,0.014642425562048075,0.004615689361368274
Jonathan Taylor,RB,IND,17,332,1811,18,0.6653306613226454,0.712992125984252,0.7465223862183924,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.5242775058971552,0.6026689248379333,0.600267536234609
Deon Jackson,RB,IND,9,13,31,1,0.04920953017145402,0.02305336832895888,0.06491844183077042,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.03877688380296897,0.01948625826060438,0.05219995254441877
Rex Burkhead,RB,HOU,16,122,427,3,0.3086309523809524,0.3190488748241913,0.35457601843480013,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.2678847819370905,0.30706983450861136,0.3592560989781224
Brandin Cooks,WR,HOU,16,2,21,0,0.0050595238095238,0.01569092827004219,0.0035929023508137394,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.0043915538022473765,0.015101795139767766,0.003640325389913582
Chris Conley,WR,HOU,16,1,3,0,0.0025297619047619,0.00224156118143459,0.0012360608800482192,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.0021957769011236882,0.0021573993056811015,0.0012523757580273096
Marlon Mack,RB,HOU,6,28,101,0,0.15898463593854378,0.11266404199475064,0.07486025857489259,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.13799511747342486,0.10843394683483197,0.07584834581545381
Dare Ogunbowale,RB,HOU,17,43,137,1,0.1096938775510204,0.07806267806267807,0.09014535728821443,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.09521183873780044,0.07513172910330548,0.09133519391218504
Royce Freeman,RB,HOU,15,56,169,0,0.14013201775569817,0.097761614614902,0.06582896856376948,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.12163146544211124,0.0940910474535747,0.06669785100066479
Dameon Pierce,RB,HOU,NA,NA,NA,NA,0.369100303859642,0.369100303859642,0.369100303859642,107,1.152103341403808,1.0390108013532147,0.9869728570882043,0.32037083011138817,0.35524202768529767,0.3739720917438118
Phillip Lindsay,RB,IND,14,88,249,1,0.2359365605070428,0.15432782357846955,0.14827982523110253,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.18591692624939826,0.13044826179562719,0.1192295998190381
Ty Son Williams,RB,IND,13,35,185,1,0.08852849278381195,0.09758897818599312,0.08149508125691042,NA,1.2690429282944669,1.1830577230707329,1.2436494415493777,0.06976004578725324,0.08248877149687349,0.06552898150734605
Chester Rogers,WR,HOU,16,1,9,0,0.00192831215970961,0.00397774542429284,0.0011690994063131282,NA,1.152103341403808,1.0390108013532147,0.9869728570882043,0.0016737319391505383,0.003828396604840101,0.0011845304538183946
Melvin Gordon,RB,DEN,16,203,918,8,0.4740384615384615,0.48166666666666663,0.5034070512820513,NA,1.1206940669462488,1.151534667861866,1.2104052999138926,0.4229865005265505,0.4182823844643865,0.41589957621456497
Mike Boone,RB,DEN,8,4,35,0,0.01868131868131868,0.03672839506172839,0.011145366978700312,NA,1.1206940669462488,1.151534667861866,1.2104052999138926,0.016669418739962583,0.031895170928656916,0.009207962803445413
Jerry Jeudy,WR,DEN,10,2,3,0,0.00747252747252747,0.00251851851851851,0.003240862840862839,NA,1.1206940669462488,1.151534667861866,1.2104052999138926,0.006667767495985031,0.0021870974351078957,0.0026775021896330033
Javonte Williams,RB,DEN,17,203,903,4,0.4461538461538461,0.4459259259259259,0.348054131054131,NA,1.1206940669462488,1.151534667861866,1.2104052999138926,0.3981049416720475,0.3872448988043993,0.28755172426863246
Tyler Lockett,WR,SEA,16,2,9,0,0.00514527845036319,0.00461065573770491,0.0025191769539157673,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.0036501744817089405,0.0030144777059869306,0.0016843956603087226
Rashaad Penny,RB,SEA,10,119,749,6,0.4898305084745763,0.6139344262295082,0.5406589793461147,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.3474966106586916,0.4013944536505271,0.3615004643091813
D K Metcalf,WR,SEA,17,1,6,0,0.00242130750605326,0.00289296046287367,0.001257819048708671,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.0017177291678630267,0.0018914369919918001,8.410147384864384e-4
Travis Homer,RB,SEA,14,21,177,1,0.06174334140435836,0.10362997658079624,0.0687904929499817,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.04380209378050734,0.06775397510599207,0.04599534288980371
DeeJay Dallas,RB,SEA,17,33,138,2,0.07990314769975787,0.0665380906460945,0.09417062370006817,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.05668506253948009,0.04350305081581147,0.06296524332774771
Freddie Swain,WR,SEA,17,5,32,0,0.01210653753026634,0.01542912246865959,0.006385527258972495,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.008588645839315161,0.010087663957289612,0.004269550968651788
Josh Johnson,RB,SEA,4,9,28,0,0.08445456427240737,0.06073946470156634,0.039855772179119585,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.05991393825327934,0.039711870205168295,0.026648739221122156
Kenneth Walker,RB,SEA,NA,NA,NA,NA,0.5762654661637321,0.5762654661637321,0.5762654661637321,41,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.4088154838602533,0.37676623441537815,0.3853080066023933
Marquise Goodwin,WR,SEA,14,2,-1,0,0.00511278195488721,-6.0172731134079e-4,0.001984940050820805,NA,1.4095979455629395,1.5295040094500867,1.4955969154266537,0.0036271207481402513,-3.9341335990164105e-4,0.0013271891846972383
JaQuan Hardy,RB,DEN,3,4,29,1,0.04792107117688513,0.07755230454616957,0.2158125478142599,NA,1.1206940669462488,1.151534667861866,1.2104052999138926,0.042760172102511484,0.06734691252514897,0.17829775516483004
Evan Engram,TE,JAC,15,1,-3,0,0.00270485282418456,-0.00201421800947867,8.805193287259569e-4,NA,1.3281660317876955,1.489886601451088,1.3305690911200574,0.0020365321499329872,-0.0013519270577484921,6.6176144824223e-4
Zay Jones,WR,JAC,17,2,3,0,0.00483091787439613,0.00185528756957328,0.00211789590671578,NA,1.3281660317876955,1.489886601451088,1.3305690911200574,0.0036372846156092187,0.0012452542144927717,0.001591721858601841
Jamal Agnew,WR,JAC,10,7,111,1,0.03035714285714285,0.10752136752136753,0.08827960927960928,NA,1.3281660317876955,1.489886601451088,1.3305690911200574,0.02285643671844438,0.07216748403311107,0.06634725687585043
Christian Kirk,WR,JAC,17,1,11,0,0.00201612903225806,0.00529865125240847,0.0013363167381440712,NA,1.3281660317876955,1.489886601451088,1.3305690911200574,0.0015179796682078782,0.0035564124459189056,0.0010043196907716949
Ryquell Armstead,RB,JAC,2,15,80,0,0.3252551020408163,0.3874643874643875,0.16884847956276527,NA,1.3281660317876955,1.489886601451088,1.3305690911200574,0.2448903934119041,0.2600630055247246,0.12689944527467611
Laviska Shenault,WR,CAR,16,11,41,0,0.02981505102040816,0.02482193732193732,0.014408214140356996,NA,1.5094143108980946,1.482796128437174,1.1553282808151828,0.019752728462385082,0.016739952880844754,0.012471099668910355
