player,team,pos,player_games,player_gs,pl_cmp,pl_pas_att,pl_pas_yds,pl_pas_tds,pl_rus_att,pl_rus_yds,pl_rus_tds,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,pl_int,pl_fmb,pl_fl,touches,fl_per_tou
Khalil Herbert,CHI,RB,12,9,0,0,0,0,11,50.916666666666664,0.16666666666666666,2.5833333333333335,1.6666666666666667,11.166666666666666,0.08333333333333333,0,0.08333333333333333,0.05353154662199888,12.75,0.004198552676235206
Christian Kirk,JAX,WR,12,12,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0,0.08333333333333333,0.5,0,7.083333333333333,4.75,65.58333333333333,0.25,0,0.16666666666666666,0.10706309324399776,4.916666666666667,0.021775544388609715
Dalton Schultz,HOU,TE,15,8,0,0,0,0,0,0,0,5.866666666666666,3.933333333333333,42.333333333333336,0.3333333333333333,0,0.06666666666666667,0.04282523729759911,4,0.010706309324399777
Mark Andrews,BAL,TE,10,9,0,0,0,0,0.1,0,0,6.1,4.5,54.4,0.6,0,0.1,0.03423785594639866,4.7,0.007284650201361417
Josh Downs,IND,WR,17,9,0,0,0,0,0,0,0,5.764705882352941,4,45.35294117647059,0.11764705882352941,0,0,0,4.0588235294117645,0
Josh Reynolds,DET,WR,17,13,0,0,0,0,0,0,0,3.764705882352941,2.3529411764705883,35.76470588235294,0.29411764705882354,0,0.058823529411764705,0.03778697408611686,2.411764705882353,0.015667769743024064
Jerry Jeudy,DEN,WR,16,11,0,0,0,0,0,0,0,5.4375,3.375,47.375,0.125,0,0.0625,0.021398659966499162,3.4375,0.006225064717527029
Jaxon Smith Njigba,SEA,WR,17,3,0,0,0,0,0,0,0,5.470588235294118,3.7058823529411766,36.94117647058823,0.23529411764705882,0,0,0,3.764705882352941,0
Tyrod Taylor,NYG,QB,6.2,5,18.70967741935484,29.032258064516128,216.29032258064515,0.8064516129032258,6.129032258064516,31.774193548387096,0,0,0,0,0,0.48387096774193544,0.6451612903225806,0.220889393202572,6.290322580645161,0.03511574968861401
Deshaun Watson,CLE,QB,6.000000000000001,6,17.499999999999996,28.499999999999996,185.83333333333331,1.1666666666666665,4.333333333333333,23.666666666666664,0.16666666666666663,0,0,0,0,0.6666666666666665,0.8333333333333333,0.3853154662199888,4.499999999999999,0.08562565915999752
Marquise Brown,ARI,WR,14,14,0,0,0,0,0.14285714285714285,1.6428571428571428,0,7.214285714285714,3.642857142857143,41,0.2857142857142857,0,0,0,3.857142857142857,0
Kyle Pitts,ATL,TE,17,15,0,0,0,0,0.058823529411764705,-0.23529411764705882,0,5.294117647058823,3.1176470588235294,39.23529411764706,0.17647058823529413,0,0,0,3.235294117647059,0
DJ Chark,CAR,WR,15,11,0,0,0,0,0,0,0,4.4,2.3333333333333335,35,0.3333333333333333,0,0.13333333333333333,0.06565047459519821,2.4,0.02735436441466592
Justice Hill,BAL,RB,16,5,0,0,0,0,5.25,24.1875,0.1875,2.4375,1.75,12.875,0.0625,0,0.0625,0.04014865996649916,7.0625,0.005684766012955634
Dontayvion Wicks,GNB,WR,15,6,0.06666666666666667,0.06666666666666667,0.9333333333333333,0,0.06666666666666667,0.06666666666666667,0,3.8666666666666667,2.6,38.733333333333334,0.26666666666666666,0,0.2,0.0884757118927973,2.7333333333333334,0.03236916288760877
Ty Chandler,MIN,RB,17,4,0,0,0,0,6,27.11764705882353,0.17647058823529413,1.4705882352941178,1.2352941176470589,9.352941176470589,0,0,0,0,7.294117647058823,0
D Onta Foreman,CHI,RB,9,8,0,0,0,0,12.11111111111111,47.22222222222222,0.4444444444444444,1.7777777777777777,1.2222222222222223,8.555555555555555,0.1111111111111111,0,0.1111111111111111,0.038042062162665174,13.444444444444445,0.002829574871603195
Ryan Tannehill,TEN,QB,8.4,8,17.738095238095237,27.38095238095238,192.38095238095238,0.47619047619047616,2.0238095238095237,8.809523809523808,0.11904761904761904,0.11904761904761904,0,0,0,0.8333333333333333,0.47619047619047616,0.16303740926856505,2.142857142857143,0.07608412432533035
Antonio Gibson,WAS,RB,16,2,0,0,0,0,4.0625,16.5625,0.0625,3.6875,3,24.3125,0.125,0,0.25,0.12309463986599664,7.125,0.017276440682946897
Tyler Boyd,CIN,WR,17,13,0,0.058823529411764705,0,0,0.11764705882352941,0.6470588235294118,0,5.764705882352941,3.9411764705882355,39.23529411764706,0.11764705882352941,0,0,0,4.117647058823529,0
Hunter Henry,NWE,TE,14,10,0,0,0,0,0,0,0,4.357142857142857,3,29.928571428571427,0.42857142857142855,0,0.07142857142857142,0.024455611390284758,3.0714285714285716,0.007962292080557827
Dallas Goedert,PHI,TE,14,14,0,0,0,0,0.07142857142857142,0.07142857142857142,0,5.928571428571429,4.214285714285714,42.285714285714285,0.21428571428571427,0,0,0,4.357142857142857,0
Dalton Kincaid,BUF,TE,16,11,0,0,0,0,0,0,0,5.6875,4.5625,42.0625,0.125,0,0.0625,0.04014865996649916,4.625,0.008680791344107926
Michael Wilson,ARI,WR,13,12,0,0,0,0,0,0,0,4.461538461538462,2.923076923076923,43.46153846153846,0.23076923076923078,0,0,0,3,0
Jahan Dotson,WAS,WR,17,16,0,0,0,0,0,0,0,4.882352941176471,2.8823529411764706,30.470588235294116,0.23529411764705882,0,0,0,2.9411764705882355,0
Rico Dowdle,DAL,RB,16,0,0,0,0,0,5.5625,22.5625,0.125,1.375,1.0625,9,0.125,0,0,0,6.6875,0
Jaleel McLaughlin,DEN,RB,17,3,0,0,0,0,4.470588235294118,24.11764705882353,0.058823529411764705,2.1176470588235294,1.8235294117647058,9.411764705882353,0.11764705882352941,0,0,0,6.352941176470588,0
Khalil Shakir,BUF,WR,17,10,0,0,0,0,0.058823529411764705,0.5882352941176471,0,2.6470588235294117,2.2941176470588234,35.94117647058823,0.11764705882352941,0,0.058823529411764705,0.020139915262587446,2.411764705882353,0.008350696572292355
Jonnu Smith,ATL,TE,17,6,0,0.058823529411764705,0,0,0.058823529411764705,0,0,4.117647058823529,2.9411764705882355,34.23529411764706,0.17647058823529413,0,0.058823529411764705,0.03778697408611686,3.0588235294117645,0.012353433835845896
Tutu Atwell,LAR,WR,16,14,0,0,0,0,0.3125,1.9375,0,4.1875,2.4375,30.1875,0.1875,0,0,0,2.8125,0
Odell Beckham,BAL,WR,14,6,0,0,0,0,0,0,0,4.571428571428571,2.5,40.357142857142854,0.21428571428571427,0,0.07142857142857142,0.04588418281885619,2.5714285714285716,0.01784384887399963
Zach Charbonnet,SEA,RB,16,2,0,0,0,0,6.75,28.875,0.0625,2.5,2.0625,13.0625,0,0,0,0,8.875,0
Elijah Moore,CLE,WR,17,12,0,0,0,0,0.5294117647058824,0.6470588235294118,0,6.117647058823529,3.4705882352941178,37.64705882352941,0.11764705882352941,0,0.11764705882352941,0.07557394817223372,4.0588235294117645,0.01861966839026048
Anthony Richardson,IND,QB,4,4,12.5,21,144.25,0.75,6.25,34,1,0,0,0,0,0.25,0.75,0.3317839195979899,6.5,0.051043679938152293
Wan Dale Robinson,NYG,WR,15,8,0,0,0,0,0.6,5.8,0.06666666666666667,5.2,4,35,0.06666666666666667,0,0,0,4.666666666666667,0
Christian Watson,GNB,WR,9,9,0,0,0,0,0.4444444444444444,1.2222222222222223,0,5.888888888888889,3.111111111111111,46.888888888888886,0.5555555555555556,0,0,0,3.6666666666666665,0
K J Osborn,MIN,WR,16,12,0,0,0,0,0,0,0,4.6875,3,33.75,0.1875,0,0.0625,0.021398659966499162,3.0625,0.006987317540081359
Logan Thomas,WAS,TE,16,15,0,0,0,0,0.0625,0.125,0,4.875,3.4375,31,0.25,0,0.125,0.08029731993299832,3.5625,0.02253959857768374
Isaiah Likely,BAL,TE,17,8,0,0,0,0,0,0,0,2.3529411764705883,1.7647058823529411,24.176470588235293,0.29411764705882354,0,0,0,1.8235294117647058,0
Samaje Perine,DEN,RB,17,1,0,0,0,0,3.1176470588235294,14,0.058823529411764705,3.2941176470588234,2.9411764705882355,26.764705882352942,0,0,0.17647058823529413,0.09571386343482115,6.117647058823529,0.015645535369153456
Cade Otton,TAM,TE,17,17,0,0,0,0,0,0,0,3.9411764705882355,2.764705882352941,26.764705882352942,0.23529411764705882,0,0.058823529411764705,0.03778697408611686,2.823529411764706,0.01338288665549972
Dameon Pierce,HOU,RB,14,7,0,0,0,0,10.357142857142858,29.714285714285715,0.14285714285714285,1.2142857142857142,0.9285714285714286,7.214285714285714,0,0,0,0,11.357142857142858,0
Noah Brown,HOU,WR,10,7,0,0,0,0,0.1,-0.1,0,5.5,3.3,56.7,0.2,0,0,0,3.5,0
Joshua Palmer,LAC,WR,10,6,0,0,0,0,0.1,0.6,0,6.1,3.8,58.1,0.2,0,0.1,0.06423785594639866,4,0.016059463986599666
Bailey Zappe,NWE,QB,6.800000000000001,6,18.676470588235293,31.17647058823529,187.05882352941174,0.8823529411764705,2.4999999999999996,12.205882352941176,0.14705882352941174,0,0,0,0,1.3235294117647058,0.2941176470588235,0.14481722337176073,2.6470588235294117,0.05470872882933184
Roschon Johnson,CHI,RB,15,0,0,0,0,0,5.4,23.466666666666665,0.13333333333333333,2.6666666666666665,2.2666666666666666,13.933333333333334,0,0,0.06666666666666667,0.022825237297599107,7.733333333333333,0.0029515393057240225
Easton Stick,LAC,QB,4.2,4,26.428571428571427,41.42857142857142,268.8095238095238,0.7142857142857143,6.428571428571428,34.285714285714285,0.23809523809523808,0,0,0,0,0.23809523809523808,1.1904761904761905,0.6933078088856982,6.666666666666666,0.10399617133285474
Kenneth Gainwell,PHI,RB,16,2,0.0625,0.0625,1.0625,0,5.25,22.75,0.125,2.3125,1.875,11.4375,0,0,0.1875,0.08294597989949748,7.1875,0.011540310246886606
Nick Mullens,MIN,QB,3.4000000000000004,3,29.41176470588235,43.52941176470588,384.1176470588235,2.0588235294117645,2.941176470588235,7.352941176470588,0,0,0,0,0,2.352941176470588,0.588235294117647,0.20139915262587446,3.2352941176470584,0.06225064717527029
Taylor Heinicke,ATL,QB,4.2,4,17.619047619047617,32.38095238095238,211.9047619047619,1.1904761904761905,3.571428571428571,29.523809523809522,0.23809523809523808,0,0,0,0,0.9523809523809523,0.23809523809523808,0.08151870463428253,3.8095238095238093,0.021398659966499162
Latavius Murray,BUF,RB,16,4,0,0,0,0,4.9375,18.75,0.25,1.375,1.0625,7.4375,0,0,0.0625,0.021398659966499162,6.0625,0.0035296758707627483
Rondale Moore,ARI,WR,17,8,0,0,0,0,1.6470588235294117,10.470588235294118,0.058823529411764705,3.6470588235294117,2.3529411764705883,20.705882352941178,0.058823529411764705,0,0.058823529411764705,0.020139915262587446,4.0588235294117645,0.004962008108173719
Jimmy Garoppolo,LVR,QB,6.200000000000001,6,17.741935483870964,27.25806451612903,194.35483870967738,1.129032258064516,3.2258064516129026,6.29032258064516,0,0,0,0,0,1.4516129032258063,0.16129032258064513,0.05522234830064299,3.3870967741935476,0.016303740926856505
Kendrick Bourne,NWE,WR,8,5,0,0,0,0,0.125,0.5,0,6.875,4.625,50.75,0.5,0,0.125,0.08029731993299832,4.875,0.016471245114461193
Alec Pierce,IND,WR,17,16,0,0,0,0,0,0,0,3.823529411764706,1.8823529411764706,30.235294117647058,0.11764705882352941,0,0,0,1.9411764705882353,0
Nelson Agholor,BAL,WR,17,3,0,0,0,0,0,0,0,2.6470588235294117,2.0588235294117645,22.41176470588235,0.23529411764705882,0,0.058823529411764705,0.020139915262587446,2.1176470588235294,0.009510515540666294
Tyler Conklin,NYJ,TE,17,12,0,0,0,0,0.058823529411764705,0,0,5.117647058823529,3.588235294117647,36.529411764705884,0,0,0,0,3.7058823529411766,0
Tyler Higbee,LAR,TE,15,15,0,0,0,0,0,0,0,4.666666666666667,3.1333333333333333,33,0.13333333333333333,0,0,0,3.2,0
Kalif Raymond,DET,WR,17,3,0,0,0,0,0.4117647058823529,4.411764705882353,0,2.588235294117647,2.0588235294117645,28.764705882352942,0.058823529411764705,0,0.058823529411764705,0.020139915262587446,2.5294117647058822,0.007962292080557827
Justin Watson,KAN,WR,16,8,0,0,0,0,0,0,0,3.3125,1.6875,28.75,0.1875,0,0.0625,0.04014865996649916,1.75,0.022942091409428093
Juwan Johnson,NOR,TE,13,11,0,0,0,0,0,0,0,4.538461538461538,2.8461538461538463,28.307692307692307,0.3076923076923077,0,0,0,2.923076923076923,0
Keaton Mitchell,BAL,RB,8,2,0,0,0,0,5.875,49.5,0.25,1.375,1.125,11.625,0,0,0,0,7.125,0
Demarcus Robinson,LAR,WR,16,4,0,0,0,0,0.0625,1.4375,0,2.4375,1.625,23.1875,0.25,0,0.125,0.06154731993299832,1.75,0.03516989710457047
Miles Sanders,CAR,RB,16,5,0,0,0,0,8.0625,27,0.0625,2.5625,1.6875,9.625,0,0,0.125,0.08029731993299832,9.8125,0.008183166362598556
Darren Waller,NYG,TE,12,11,0,0,0,0,0,0,0,6.166666666666667,4.333333333333333,46,0.08333333333333333,0,0,0,4.416666666666667,0
Gerald Everett,LAC,TE,15,12,0,0,0,0,0.2,0.6666666666666666,0,4.666666666666667,3.4,27.4,0.2,0,0.2,0.0684757118927973,3.6666666666666665,0.018675194152581086
Jerick McKinnon,KAN,RB,12,0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,1.75,5,0.08333333333333333,2.6666666666666665,2.0833333333333335,16,0.3333333333333333,0,0,0,3.9166666666666665,0
Chigoziem Okonkwo,TEN,TE,17,11,0,0,0,0,0.11764705882352941,0.35294117647058826,0,4.529411764705882,3.176470588235294,31.058823529411764,0.058823529411764705,0,0,0,3.3529411764705883,0
Zamir White,LVR,RB,17,4,0,0,0,0,6.117647058823529,26.529411764705884,0.058823529411764705,1.1176470588235294,0.8823529411764706,5.764705882352941,0,0,0.058823529411764705,0.03778697408611686,7.0588235294117645,0.005353154662199888
Demario Douglas,NWE,WR,14,7,0,0,0,0,0.5714285714285714,2.9285714285714284,0,5.642857142857143,3.5,40.07142857142857,0,0,0.21428571428571427,0.09479540559942569,4.142857142857143,0.02288164962744758
Daniel Jones,NYG,QB,6.000000000000001,6,17.999999999999996,26.666666666666664,151.49999999999997,0.33333333333333326,6.666666666666666,34.33333333333333,0.16666666666666663,0,0,0,0,0.9999999999999999,0.6666666666666665,0.27825237297599104,6.833333333333332,0.040719859459901135
Trey Palmer,TAM,WR,17,8,0,0,0,0,0.17647058823529413,1.2941176470588236,0,4,2.2941176470588234,22.647058823529413,0.17647058823529413,0,0.17647058823529413,0.07806680461129174,2.5294117647058822,0.030863620427719993
Nick Westbrook Ikhine,TEN,WR,14,9,0,0,0,0,0,0,0,3.2142857142857144,2,26.428571428571427,0.21428571428571427,0,0,0,2.0714285714285716,0
Quentin Johnston,LAC,WR,17,10,0,0,0,0,0.17647058823529413,0.5294117647058824,0,3.9411764705882355,2.235294117647059,25.352941176470587,0.11764705882352941,0,0,0,2.4705882352941178,0
Jameson Williams,DET,WR,12,10,0,0,0,0,0.25,2.4166666666666665,0.08333333333333333,3.5,2,29.5,0.16666666666666666,0,0.08333333333333333,0.028531546621998884,2.3333333333333335,0.012227805695142379
Michael Gallup,DAL,WR,17,13,0,0,0,0,0,0,0,3.3529411764705883,2,24.58823529411765,0.11764705882352941,0,0,0,2.0588235294117645,0
Brandon Johnson,DEN,WR,13,2,0,0,0,0,0,0,0,2.3076923076923075,1.4615384615384615,21.846153846153847,0.3076923076923077,0,0,0,1.5384615384615385,0
Joshua Kelley,LAC,RB,17,3,0,0,0,0,6.294117647058823,23.823529411764707,0.11764705882352941,0.7058823529411765,0.47058823529411764,1.8823529411764706,0,0,0.058823529411764705,0.03778697408611686,6.823529411764706,0.005537746202275746
Tyson Bagent,CHI,QB,4.2,4,22.38095238095238,34.047619047619044,204.52380952380952,0.7142857142857143,5.476190476190476,25.952380952380953,0.47619047619047616,0,0,0,0,1.4285714285714286,0.7142857142857143,0.38741325675999033,5.714285714285714,0.06779731993299831
Clyde Edwards Helaire,KAN,RB,15,3,0,0,0,0,4.666666666666667,14.866666666666667,0.06666666666666667,1.4666666666666666,1.1333333333333333,12.533333333333333,0.06666666666666667,0,0,0,5.866666666666666,0
Donald Parham,LAC,TE,14,8,0,0,0,0,0,0,0,2.9285714285714284,1.9285714285714286,20.357142857142858,0.2857142857142857,0,0,0,2,0
Tre Tucker,LVR,WR,16,1,0,0,0,0,0.625,4.8125,0,2.125,1.1875,20.6875,0.125,0,0,0,1.875,0
Emari Demercado,ARI,RB,14,2,0,0,0,0,4.142857142857143,20.285714285714285,0.14285714285714285,2.142857142857143,1.5,8.5,0,0,0,0,5.714285714285714,0
Michael Thomas,NOR,WR,10,7,0,0,0,0,0,0,0,6.4,3.9,44.8,0.1,0,0,0,4,0
Marvin Mims,DEN,WR,16,7,0,0,0,0,0.5625,1.875,0,2.0625,1.375,23.5625,0.0625,0,0.125,0.08029731993299832,2,0.04014865996649916
A T Perry,NOR,WR,10,3,0,0,0,0,0,0,0,1.8,1.2,24.6,0.4,0,0,0,1.3,0
Mitchell Trubisky,PIT,QB,2.6,2,25.76923076923077,41.15384615384615,243.07692307692307,1.5384615384615383,6.153846153846153,20.76923076923077,0.7692307692307692,0,0,0,0,1.923076923076923,0.3846153846153846,0.2470686767169179,6.538461538461538,0.03778697408611686
Robert Woods,HOU,WR,14,11,0,0,0,0,0.07142857142857142,0.5,0,5.357142857142857,2.857142857142857,30.428571428571427,0.07142857142857142,0,0,0,3,0
Tucker Kraft,GNB,TE,17,8,0,0,0,0,0,0,0,2.3529411764705883,1.8235294117647058,20.88235294117647,0.11764705882352941,0,0,0,1.8823529411764706,0
Darnell Mooney,CHI,WR,15,14,0,0,0,0,0.13333333333333333,0.3333333333333333,0,4.066666666666666,2.066666666666667,27.6,0.06666666666666667,0,0,0,2.2666666666666666,0
KaVontae Turpin,DAL,WR,16,0,0,0,0,0,0.6875,6.875,0.0625,1.125,0.75,7.9375,0.1875,0,0.0625,0.021398659966499162,1.5,0.014265773310999442
Cedrick Wilson,MIA,WR,15,3,0,0,0,0,0,0,0,2.533333333333333,1.4666666666666666,19.733333333333334,0.2,0,0,0,1.5333333333333334,0
Chris Moore,TEN,WR,17,5,0,0,0,0,0.11764705882352941,2.2941176470588234,0,2.0588235294117645,1.2941176470588236,24.941176470588236,0,0,0.058823529411764705,0.020139915262587446,1.4705882352941178,0.013695142378559464
Rashod Bateman,BAL,WR,16,12,0,0,0,0,0.0625,1.125,0,3.5,2,22.9375,0.0625,0,0,0,2.125,0
Royce Freeman,LAR,RB,14,0,0,0,0,0,5.5,22.785714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.9285714285714286,0,0,0,0,5.642857142857143,0
Pat Freiermuth,PIT,TE,12,9,0,0,0,0,0,0,0,3.9166666666666665,2.6666666666666665,25.666666666666668,0.16666666666666666,0,0,0,2.75,0
Zay Jones,JAX,WR,9,7,0,0,0,0,0,0,0,7.111111111111111,3.7777777777777777,35.666666666666664,0.2222222222222222,0,0,0,3.888888888888889,0
Michael Mayer,LVR,TE,14,12,0,0,0,0,0,0,0,2.857142857142857,1.9285714285714286,21.714285714285715,0.14285714285714285,0,0,0,2,0
Kylen Granson,IND,TE,15,7,0,0,0,0,0.06666666666666667,0.13333333333333333,0,3.3333333333333335,2,24.533333333333335,0.06666666666666667,0,0,0,2.1333333333333333,0
Noah Gray,KAN,TE,17,10,0,0,0,0,0.058823529411764705,0.058823529411764705,0,2.411764705882353,1.6470588235294117,17.941176470588236,0.11764705882352941,0,0,0,1.7647058823529411,0
Jamaal Williams,NOR,RB,13,4,0,0,0,0,8.153846153846153,23.53846153846154,0.07692307692307693,1.5384615384615385,1.3846153846153846,4.769230769230769,0,0,0.07692307692307693,0.026336812266460508,9.615384615384615,0.0027390284757118927
Jordan Mason,SFO,RB,17,0,0,0,0,0,2.3529411764705883,12.117647058823529,0.17647058823529413,0.23529411764705882,0.17647058823529413,1.8235294117647058,0,0,0,0,2.588235294117647,0
Jonathan Mingo,CAR,WR,15,14,0,0,0,0,0,0,0,5.666666666666667,2.8666666666666667,27.866666666666667,0,0,0.06666666666666667,0.022825237297599107,2.933333333333333,0.007781330896908786
Elijah Mitchell,SFO,RB,11,1,0,0,0,0,6.818181818181818,25.545454545454547,0.18181818181818182,0.7272727272727273,0.5454545454545454,1.2727272727272727,0,0,0,0,7.454545454545454,0
Greg Dortch,ARI,WR,16,4,0,0,0,0,0.0625,0.3125,0,2.5625,1.5,17.5,0.125,0,0,0,1.625,0
Noah Fant,SEA,TE,17,17,0,0,0,0,0,0,0,2.5294117647058822,1.8823529411764706,24.352941176470587,0,0,0,0,1.9411764705882353,0
Tanner Hudson,CIN,TE,12,1,0,0,0,0,0,0,0,4.166666666666667,3.25,29.333333333333332,0.08333333333333333,0,0,0,3.3333333333333335,0
Luke Musgrave,GNB,TE,11,9,0,0,0,0,0,0,0,4.181818181818182,3.090909090909091,32,0.09090909090909091,0,0,0,3.1818181818181817,0
Chase Brown,CIN,RB,12,0,0,0,0,0,3.6666666666666665,14.916666666666666,0,1.25,1.1666666666666667,13,0.08333333333333333,0,0.08333333333333333,0.028531546621998884,4.916666666666667,0.005803026431592993
Mason Rudolph,PIT,QB,3.2,3,17.1875,23.125,224.6875,0.9375,3.125,2.5,0,0,0,0,0,0,0.9375,0.4147298994974874,3.4375,0.1206486980356327
Isaiah Hodgins,NYG,WR,17,9,0,0,0,0,0,0,0,1.9411764705882353,1.2352941176470589,13.529411764705882,0.17647058823529413,0,0.058823529411764705,0.03778697408611686,1.2941176470588236,0.02919902543018121
DeVante Parker,NWE,WR,13,13,0,0,0,0,0,0,0,4.230769230769231,2.5384615384615383,30.307692307692307,0,0,0,0,2.6153846153846154,0
Jake Bobo,SEA,WR,17,0,0,0,0,0,0.058823529411764705,0.17647058823529413,0.058823529411764705,1.4705882352941178,1.1176470588235294,11.529411764705882,0.11764705882352941,0,0,0,1.2352941176470589,0
Xavier Gipson,NYJ,WR,17,3,0,0,0,0,0.47058823529411764,4,0.058823529411764705,2.235294117647059,1.2352941176470589,13.470588235294118,0,0,0.29411764705882354,0.13599369395999605,1.7647058823529411,0.07706309324399777
Trenton Irwin,CIN,WR,16,5,0,0,0,0,0,0,0,2,1.5625,19.75,0.0625,0,0.125,0.042797319932998325,1.625,0.026336812266460508
Brandon Powell,MIN,WR,17,2,0,0,0,0,0.29411764705882354,1,0,2.588235294117647,1.7058823529411764,19.058823529411764,0.058823529411764705,0,0.058823529411764705,0.03778697408611686,2.0588235294117645,0.018353673127542474
Pierre Strong,CLE,RB,17,1,0,0,0,0,3.7058823529411766,17.11764705882353,0.058823529411764705,0.47058823529411764,0.29411764705882354,2.764705882352941,0,0,0.058823529411764705,0.03778697408611686,4.0588235294117645,0.00930983419513024
Adam Trautman,DEN,TE,17,12,0,0,0,0,0,0,0,2.0588235294117645,1.2941176470588236,12,0.17647058823529413,0,0,0,1.3529411764705883,0
Jalin Hyatt,NYG,WR,17,7,0,0,0,0,0,0,0,2.3529411764705883,1.3529411764705883,21.941176470588236,0,0,0.058823529411764705,0.020139915262587446,1.411764705882353,0.014265773310999442
Allen Lazard,NYJ,WR,14,12,0,0,0,0,0,0,0,3.5,1.6428571428571428,22.214285714285715,0.07142857142857142,0,0,0,1.7142857142857142,0
Colby Parkinson,SEA,TE,17,1,0,0,0,0,0,0,0,2,1.4705882352941178,14.529411764705882,0.11764705882352941,0,0,0,1.5294117647058822,0
Durham Smythe,MIA,TE,16,14,0,0,0,0,0,0,0,2.6875,2.1875,22.875,0,0,0,0,2.25,0
Jalen Tolbert,DAL,WR,17,6,0,0,0,0,0,0,0,2.1176470588235294,1.2941176470588236,15.764705882352942,0.11764705882352941,0,0.058823529411764705,0.03778697408611686,1.3529411764705883,0.02792950258539072
Tommy Tremble,CAR,TE,16,8,0,0,0,0,0,0,0,2,1.4375,12.125,0.1875,0,0,0,1.5,0
Cam Akers,2TM,RB,7,1,0,0,0,0,8.571428571428571,23.857142857142858,0.2857142857142857,1.7142857142857142,1.5714285714285714,10,0,0,0,0,10.285714285714286,0
Mo Alie Cox,IND,TE,17,7,0,0,0,0,0,0,0,1.2941176470588236,0.7647058823529411,9.470588235294118,0.17647058823529413,0,0,0,0.8235294117647058,0
Calvin Austin,PIT,WR,17,1,0,0,0,0,0.6470588235294118,3.3529411764705883,0.058823529411764705,1.7647058823529411,1,10.588235294117647,0.058823529411764705,0,0.11764705882352941,0.04027983052517489,1.7058823529411764,0.02361231444579218
Mike Gesicki,NWE,TE,17,10,0,0,0,0,0,0,0,2.6470588235294117,1.7058823529411764,14.352941176470589,0.11764705882352941,0,0,0,1.7647058823529411,0
Andrei Iosivas,CIN,WR,16,1,0,0,0,0,0,0,0,1.5625,0.9375,7.25,0.25,0,0,0,1,0
Chris Rodriguez,WAS,RB,13,0,0,0,0,0,3.923076923076923,19,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.9230769230769231,0,0,0.07692307692307693,0.049413735343383586,4.153846153846154,0.011895899249333085
Marquez Valdes Scantling,KAN,WR,16,10,0,0,0,0,0,0,0,2.625,1.3125,19.6875,0.0625,0,0.0625,0.04014865996649916,1.375,0.02919902543018121
David Bell,CLE,WR,15,3,0,0,0,0,0,0,0,1.5333333333333334,0.9333333333333333,11.133333333333333,0.2,0,0,0,1,0
Michael Carter,2TM,RB,15,0,0,0,0,0,2,12.466666666666667,0,2.066666666666667,1.6,6.733333333333333,0.06666666666666667,0,0,0,3.6666666666666665,0
Darrell Henderson,LAR,RB,4,4,0,0,0,0,11.5,28,0.5,3.5,2.5,25.75,0,0,0,0,14.25,0
Lil Jordan Humphrey,DEN,WR,17,8,0,0,0,0,0,0,0,1.1176470588235294,0.7647058823529411,9.529411764705882,0.17647058823529413,0,0,0,0.8235294117647058,0
Brevin Jordan,HOU,TE,14,6,0,0,0,0,0,0,0,1.5,1.2142857142857142,15.642857142857142,0.14285714285714285,0,0,0,1.2857142857142858,0
Jauan Jennings,SFO,WR,13,2,0,0,0,0,0,0,0,2.5384615384615383,1.4615384615384615,20.384615384615383,0.07692307692307693,0,0,0,1.5384615384615385,0
Dawson Knox,BUF,TE,12,11,0,0,0,0,0,0,0,3,1.8333333333333333,15.5,0.16666666666666666,0,0,0,1.9166666666666667,0
Kendre Miller,NOR,RB,8,0,0,0,0,0,5.125,19.5,0.125,1.375,1.25,14.625,0,0,0,0,6.5,0
Skyy Moore,KAN,WR,14,8,0,0,0,0,0.21428571428571427,1.6428571428571428,0,2.7142857142857144,1.5,17.428571428571427,0.07142857142857142,0,0,0,1.7857142857142858,0
JuJu Smith Schuster,NWE,WR,11,7,0,0,0,0,0,0,0,4.2727272727272725,2.6363636363636362,23.636363636363637,0.09090909090909091,0,0,0,2.727272727272727,0
Braxton Berrios,MIA,WR,16,1,0,0,0,0,0.0625,0.6875,0,2.0625,1.6875,14.875,0.0625,0,0.0625,0.021398659966499162,1.8125,0.01180615722289609
Josh Oliver,MIN,TE,17,14,0,0,0,0,0,0,0,1.6470588235294117,1.2941176470588236,12.529411764705882,0.11764705882352941,0,0.058823529411764705,0.03778697408611686,1.3529411764705883,0.02792950258539072
Mike Williams,LAC,WR,3,3,0,0,0,0,0.3333333333333333,1,0,8.666666666666666,6.333333333333333,83,0.3333333333333333,0,0,0,7,0
Matt Breida,NYG,RB,17,4,0,0,0,0,3.235294117647059,8.882352941176471,0.058823529411764705,1.2352941176470589,1,5.176470588235294,0,0,0.058823529411764705,0.020139915262587446,4.294117647058823,0.004690117252931323
Bo Melton,GNB,WR,5,1,0,0,0,0,0.6,4.2,0,4.8,3.2,43.6,0.2,0,0,0,4,0
Alex Erickson,LAC,WR,8,3,0,0,0,0,0,0,0,3.625,2,29,0.125,0,0,0,2.125,0
