player,Position,Team,player_games,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,tgt_per,rec_per,rec_yds_per,rec_tds_per,Pick,rep,tot_tgt_per,tot_rec_per,tot_rec_yds_per,tot_rec_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per
Zay Flowers,WR,BAL,16,108,77,858,5,0.23228744939271256,0.2494283536585366,0.25079092159559835,0.2189448371861481,NA,NA,1.1872312784616847,1.2766557092620001,1.2607255954119436,1.263546877069463,0.1956547587709206,0.19537636643063644,0.19892585865495346,0.17327796946793586
Keaton Mitchell,RB,BAL,8,11,9,93,0,0.04731781376518219,0.05830792682926829,0.05436726272352132,0.026012368738037923,NA,NA,1.1872312784616847,1.2766557092620001,1.2607255954119436,1.263546877069463,0.039855599008891227,0.0456723973474215,0.04312378754058432,0.02058678566668477
Devontez Walker,WR,BAL,NA,NA,NA,NA,NA,0.0875386948949324,0.0875386948949324,0.0875386948949324,0.0875386948949324,113,0.0875386948949324,1.1872312784616847,1.2766557092620001,1.2607255954119436,1.263546877069463,0.07373348098473091,0.0685687568385498,0.06943516909112092,0.06928013236672342
Rasheen Ali,RB,BAL,NA,NA,NA,NA,NA,0.06186994066129628,0.06186994066129628,0.06186994066129628,0.06186994066129628,165,0.06186994066129628,1.1872312784616847,1.2766557092620001,1.2607255954119436,1.263546877069463,0.05211279536154252,0.04846251045793827,0.04907486679611688,0.04896529110561444
Travis Kelce,TE,KC,15,121,93,984,5,0.21595800524934383,0.2503562945368171,0.26628462273161413,0.21936188395649614,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.15419670446986433,0.16521324079705363,0.1771566058273403,0.1654036815990326
Justin Watson,WR,KC,16,53,27,460,3,0.08868110236220472,0.06814133016627077,0.11670248328557783,0.10098136630119245,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.06331941118468086,0.0449673135233916,0.07764104295024442,0.07614216954131463
Irv Smith,TE,KC,12,26,18,115,1,0.05989159891598915,0.06071428571428571,0.04182712879760376,0.05449732336713508,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.042763347288810385,0.04006611427163569,0.027827187665864235,0.04109217955114206
Clyde Edwards Helaire,RB,KC,15,22,17,188,1,0.03926509186351706,0.04576405384006334,0.05087551735116205,0.04200652801510021,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.02803576444906624,0.030200269823117326,0.03384699379628047,0.031673845335265315
Kadarius Toney,WR,KC,13,38,27,169,1,0.07825560266505148,0.08386625251233328,0.05276981852913085,0.06077246874767431,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.05587547460128587,0.05534438587494352,0.03510725420358878,0.04582377708207954
Noah Gray,TE,KC,17,41,28,305,2,0.06456692913385827,0.0665083135391924,0.07282712511938873,0.06911497754056802,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.046101591273197164,0.04388966548688331,0.048451187928029764,0.05211421206207168
Skyy Moore,WR,KC,14,38,21,244,1,0.07266591676040496,0.06057007125890736,0.07074635011597762,0.056010298359922855,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.0518843692726226,0.039970945354125875,0.047066868272943194,0.042232995947594956
Keaontay Ingram,RB,KC,8,4,4,26,0,0.01531531531531531,0.02394366197183098,0.01757315521628498,0.009177693646231971,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.010935325813978537,0.01580072112120844,0.011691251638408855,0.006920182714950935
Isiah Pacheco,RB,KC,14,49,44,244,2,0.0937007874015748,0.12690872073294876,0.07074635011597762,0.09290348691070928,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.06690352879890807,0.0837486474086447,0.047066868272943194,0.0700512709467172
Justyn Ross,WR,KC,10,11,6,53,0,0.0294488188976378,0.02422802850356294,0.02151384909264565,0.013147793909208456,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.021026823336799685,0.01598837814165035,0.014312957483001577,0.009913725567381163
Rashee Rice,WR,KC,16,102,79,938,7,0.1706692913385827,0.19937648456057008,0.23797158548233047,0.22918345406696422,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.12185999888372544,0.131571028457331,0.15832021366810708,0.17280936131901808
Jared Wiley,TE,KC,NA,NA,NA,NA,NA,0.058397999319261304,0.058397999319261304,0.058397999319261304,0.058397999319261304,131,0.058397999319261304,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.0416968985811228,0.03853756799464233,0.03885162890887203,0.04403337494739624
Xavier Worthy,WR,KC,NA,NA,NA,NA,NA,0.21552586444762215,0.21552586444762215,0.21552586444762215,0.21552586444762215,28,0.21552586444762215,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.15388815055719268,0.14222820563331875,0.1433872907187258,0.1625112385819982
Mecole Hardman,WR,KC,11,24,15,124,0,0.06480530116893754,0.06282335550628233,0.051491360983783,0.030773964716555035,NA,NA,1.4005358025764416,1.5153524822163158,1.5031029833069811,1.3262212898517438,0.04627179187402491,0.04145791572822615,0.03425670865910778,0.02320424574091644
Keith Kirkwood,WR,BAL,13,9,5,37,1,0.01942117288651942,0.01610458507010231,0.01212647002120686,0.03183527633591424,NA,NA,1.1872312784616847,1.2766557092620001,1.2607255954119436,1.263546877069463,0.01635837367061602,0.01261466576561345,0.009618643474311728,0.02519516838959676
Josh Jacobs,RB,GB,13,54,37,296,0,0.12677806932744096,0.13903625110521664,0.11451979972690032,0.06400193497033277,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.09159723738718241,0.0985227698594682,0.07403343635035613,0.04601652062927713
AJ Dillon,RB,GB,15,28,22,223,0,0.05461847389558232,0.06666666666666667,0.06369287634408602,0.03002390610830418,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.03946188284519338,0.04724080666075613,0.04117543444920436,0.021586780078519174
Tyler Davis,TE,GB,NA,NA,NA,NA,NA,0.027834649542300124,0.027834649542300124,0.027834649542300124,0.027834649542300124,196,0.027834649542300124,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.02011055236320151,0.019723969462465563,0.0179942224850075,0.02001273438788492
Christian Watson,WR,GB,9,53,28,422,5,0.17230828074201568,0.1414141414141414,0.20088485663082437,0.231947121505152,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.12449284469019341,0.10020777170463421,0.1298657200116909,0.1667668251997504
Romeo Doubs,WR,GB,17,96,59,674,8,0.16523235800344233,0.15775401069518716,0.16985887096774194,0.20695707820191284,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.11938048591823208,0.11178640078815287,0.1098083994411649,0.14879932400274626
Bo Melton,WR,GB,5,24,16,218,1,0.14044750430292596,0.14545454545454548,0.18679435483870968,0.12873449337778428,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.10147341303049726,0.1030708508961952,0.12075665529049172,0.09255834957121688
Samori Toure,WR,GB,11,18,8,78,0,0.04787983101236113,0.03305785123966942,0.03037939882697947,0.019966575321738643,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.03459320898766952,0.023425193385498908,0.01963932258686062,0.014355696052231791
Luke Musgrave,TE,GB,11,46,34,352,1,0.12235956814270066,0.14049586776859505,0.13709677419354838,0.08952167689304652,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.08840486741293323,0.09955707188837036,0.08862873782788383,0.06436486792822567
Tucker Kraft,TE,GB,17,40,31,355,2,0.06884681583476764,0.08288770053475936,0.08946572580645161,0.06984143161955098,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.0497418691325967,0.05873522753275829,0.05783676825165213,0.05021503928575061
Dontayvion Wicks,WR,GB,15,58,39,581,4,0.1131382673551348,0.11818181818181818,0.16594422043010754,0.1334395949424005,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.08174247160790056,0.08374506635315859,0.10727770141250106,0.09594125359296822
Ben Sims,TE,GB,17,6,4,21,1,0.01032702237521514,0.0106951871657754,0.00529233870967742,0.02034026753963784,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.007461280369889501,0.00757873903648494,0.0034213299529146333,0.014624375673589015
Malik Heath,WR,GB,13,24,15,125,1,0.05401827088574076,0.05244755244755244,0.04119494416873449,0.04592388731313381,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.039028235780960485,0.037164970275070375,0.026631231318474707,0.03301865027832349
Emanuel Wilson,RB,GB,7,5,4,23,0,0.02089992623555446,0.02597402597402597,0.01407690092165898,0.010528775547158408,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.015100210272395427,0.01840550908860628,0.009100272187684496,0.00757004639611952
MarShawn Lloyd,RB,GB,NA,NA,NA,NA,NA,0.08749087047186024,0.08749087047186024,0.08749087047186024,0.08749087047186024,88,0.08749087047186024,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.06321221071070221,0.06199708944813611,0.056560086603035103,0.06290474573632782
Saquon Barkley,RB,PHI,14,60,41,280,4,0.14065085493656923,0.14729501267962805,0.11781011781011784,0.2309427393218602,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.10946584833794441,0.10923181749619508,0.08316465420900289,0.16818851395910503
Dallas Goedert,TE,PHI,14,83,59,592,3,0.17901547830499875,0.19415408439798684,0.1874953424249199,0.16851937362129682,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.13932429495090534,0.14398181667718438,0.1323569283217191,0.12272749126433467
A J Brown,WR,PHI,17,158,106,1456,7,0.28063943161634103,0.2872628726287263,0.37976004173187267,0.29705862630491475,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.21841625827881117,0.21302992617043034,0.2680806465530527,0.21633868665308376
Parris Campbell,WR,PHI,12,27,20,104,0,0.07384169884169885,0.08382642998027613,0.05105105105105105,0.036139494312571234,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.057469570377420814,0.06216444898157444,0.036038016823901245,0.0263192852977887
Albert Okwuegbunam,TE,PHI,4,1,0,0,0,0.00754884547069271,0,0,0.0018872113676731775,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.005875120871423712,0,0,0.001374398157689287
DeVonta Smith,WR,PHI,16,112,81,1066,7,0.2113676731793961,0.23323170731707316,0.29541601460615546,0.2723161925196922,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.16450338439986412,0.17296120774568546,0.20854041366905998,0.19831953098580604
Kenneth Gainwell,RB,PHI,16,37,30,183,0,0.06982682060390764,0.08638211382113821,0.0507140062597809,0.035485422850125736,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.0543448680606694,0.0640597065724761,0.03580008977620822,0.025842945112274352
Grant Calcaterra,TE,PHI,15,4,4,39,0,0.00805210183540556,0.01228545618789521,0.01152842983828899,0.005008686870864571,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.006266795596185295,0.009110713823641044,0.00813816248464624,0.0036476730299936
Britain Covey,WR,PHI,16,6,4,42,0,0.01132326820603907,0.01151761517615176,0.01163928012519561,0.0057223873404520925,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.008812681307135573,0.008541294209663479,0.008216414046998605,0.004167439192568422
Will Shipley,RB,PHI,NA,NA,NA,NA,NA,0.07340811223715028,0.07340811223715028,0.07340811223715028,0.0734081122371503,127,0.07340811223715028,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.057132118283608216,0.05443837759849435,0.05182033923587136,0.0534608766916139
Ainias Smith,WR,PHI,NA,NA,NA,NA,NA,0.057897888911937964,0.057897888911937964,0.057897888911937964,0.05789788891193796,152,0.057897888911937964,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.04506081054096398,0.04293622384078506,0.04087134450160998,0.04216525674746099
Johnny Wilson,WR,PHI,NA,NA,NA,NA,NA,0.040808113542700516,0.040808113542700516,0.040808113542700516,0.040808113542700516,185,0.040808113542700516,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.031760167899707696,0.03026269749238278,0.028807310567080587,0.02971929749502005
Jayden Reed,WR,GB,16,94,64,793,8,0.17190189328743544,0.18181818181818185,0.2123393397177419,0.22429463456636034,NA,NA,1.3840818014144776,1.4112093204802953,1.5468659212973226,1.3908468979206734,0.12419922949045238,0.128838563620244,0.13727068183107788,0.16126479118706918
Jahan Dotson,WR,PHI,17,83,49,518,4,0.13050314465408805,0.1203931203931204,0.13906040268456374,0.14792412782427977,NA,NA,1.2848834323409257,1.348462527273785,1.4165888012237349,1.3731183770255193,0.10156808109536031,0.08928176939148744,0.09816567981084912,0.10772860541326118
Adam Thielen,WR,CAR,17,137,103,1014,4,0.23378839590443687,0.29428571428571426,0.3699379788398395,0.29342990784910417,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.17506932486502255,0.20853793362092365,0.22479116904807644,0.2058027781333971
David Moore,WR,CAR,7,7,5,94,1,0.02992957746478873,0.03335949764521193,0.05988607405186628,0.061842273356941105,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.022412365250145914,0.023639342203374734,0.03638950679796751,0.04337428231579053
Ian Thomas,TE,CAR,12,9,5,56,0,0.02175767918088737,0.02023809523809524,0.028943208074911832,0.011369454888427312,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.016292948117000272,0.014341200936714007,0.017587211779566795,0.00797418851763381
Miles Sanders,RB,CAR,16,41,27,154,0,0.07433873720136519,0.08196428571428571,0.05969536665450565,0.03684886382293472,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.055667572733084265,0.05808186379369173,0.036273624295356514,0.025844667987010548
Diontae Johnson,WR,CAR,13,87,51,717,5,0.22484037701429005,0.20647773279352225,0.2964323062331282,0.3683042747367421,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.1683687201582868,0.1463150864798352,0.18012577370600635,0.2583173729455229
Terrace Marshall,WR,CAR,9,33,19,139,0,0.10637087599544938,0.10253968253968251,0.09578823624792249,0.05155249500460697,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.07965441301644578,0.07266208474601761,0.058205296127613916,0.03615734595504213
Tommy Tremble,TE,CAR,16,32,23,194,3,0.05802047781569966,0.06982142857142856,0.07520065669463699,0.15509455325525676,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.04344786164533406,0.049477143231663315,0.04569534489155302,0.10877858418475932
Chuba Hubbard,RB,CAR,17,44,39,233,0,0.07508532423208192,0.11142857142857142,0.08500547245530828,0.04398616401783702,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.056226644482197025,0.07896096515743711,0.0516531976215008,0.030850552422070576
Ihmir Smith Marsette,WR,CAR,17,10,8,51,0,0.01706484641638225,0.02285714285714285,0.0186063480481576,0.00955541783748275,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.012778782836862956,0.016197121057935814,0.011306064715435795,0.006701878317702546
Mike Strachan,WR,CAR,4,3,1,45,0,0.02175767918088737,0.01214285714285714,0.06977380518059102,0.014238228884709516,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.016292948117000272,0.008604720562028401,0.04239774268288424,0.009986259006969676
Raheem Blackshear,RB,CAR,12,7,6,45,0,0.0169226393629124,0.02428571428571428,0.023257935060197,0.010199310489604941,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.012672292979889102,0.017209441124056802,0.014132580894294743,0.007153484964065853
Jonathan Mingo,WR,CAR,15,85,43,418,0,0.16439135381114903,0.13923809523809522,0.17283229964733066,0.0792667827032346,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.12310227466177984,0.09866746244459235,0.1050207789122703,0.055595301152502455
Xavier Legette,WR,CAR,NA,NA,NA,NA,NA,0.20657859038594115,0.20657859038594115,0.20657859038594115,0.20657859038594112,32,0.20657859038594115,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.1546936245938304,0.1463865565950736,0.12552656253026628,0.1448879158772416
Ja Tavion Sanders,TE,CAR,NA,NA,NA,NA,NA,0.08221038489591166,0.08221038489591166,0.08221038489591166,0.08221038489591168,101,0.08221038489591166,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.061562151213458746,0.05825625559156286,0.049954775085812676,0.05765985385407653
Alvin Kamara,RB,NO,13,86,75,466,1,0.18558009647118556,0.24156877605153468,0.15272797378060535,0.12125478625523547,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.1589246167429586,0.196817224560284,0.12074351352445528,0.10314798032084958
Jamaal Williams,RB,NO,13,20,18,62,0,0.04315816197004316,0.05797650625236832,0.02032003084634663,0.0215180195150007,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.036959213196036886,0.04723613389446815,0.016064587636300916,0.018304764059415557
Taysom Hill,TE,NO,16,40,33,291,2,0.07013201320132013,0.08636083743842364,0.0774906015037594,0.07618261763789809,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.06005872144355995,0.07036215778030151,0.061262434504159656,0.06480637496951118
Equanimeous St Brown,WR,NO,7,6,5,62,0,0.02840434419381787,0.03782821539830885,0.04863418235511259,0.017638736593712054,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.024324534800198708,0.030820391966449447,0.03844915839308456,0.015004768976484863
Cedrick Wilson,WR,NO,15,38,22,296,3,0.07608951707891637,0.06344359626802375,0.07431693989071039,0.09263727936567036,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.0651605294418044,0.05169042430770016,0.05875340459685731,0.07880388530703988
Foster Moreau,TE,NO,15,25,21,193,1,0.04675467546754675,0.0586206896551724,0.0548203842940685,0.04620190598266463,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.040039147629039956,0.0477609798266289,0.04333983911771935,0.03930264063188571
Juwan Johnson,TE,NO,13,59,37,368,4,0.1273165778116273,0.1191739295187571,0.12060921534605744,0.1551727488219196,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.10902967892830881,0.0970964974497401,0.0953511008090119,0.13200102145348847
James Robinson,RB,NO,1,1,1,-2,0,0.02925989672977624,0.04545454545454545,-0.00856854838709677,0.0132763011619162,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.025057201511048066,0.0370339148388299,-0.006774113559239466,0.011293769864889572
Adam Prentice,RB,NO,13,3,2,12,0,0.00647372429550647,0.00644183402804092,0.00393290919606709,0.0029779970976894646,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.00554388197940553,0.005248459321607569,0.003109275026380822,0.002533296998119586
Rashid Shaheed,WR,NO,15,75,46,719,5,0.14026402640264027,0.1284072249589491,0.2042272347535505,0.17594029001033368,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.1201174428871199,0.1046192891440443,0.16145774261989748,0.14966737505462296
Kendre Miller,RB,NO,8,11,10,117,0,0.03857260726072607,0.05233990147783251,0.06231203007518796,0.02372534004437519,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.033032296793957965,0.042643731988061526,0.049262576199221156,0.020182468532428853
A T Perry,WR,NO,10,18,12,246,4,0.05049504950495049,0.05024630541871921,0.10481203007518795,0.15207048262513576,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.04324227943936316,0.040937982708539065,0.08286217945304891,0.12936201228528685
Jordan Mims,RB,NO,2,2,0,0,0,0.02805280528052805,0,0,0.007013201320132012,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.024023488577423976,0,0,0.005965929874573497
Bub Means,WR,NO,NA,NA,NA,NA,NA,0.04784090003856312,0.04784090003856312,0.04784090003856312,0.04784090003856312,170,0.04784090003856312,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.04096935419174839,0.03897818799250466,0.03782200613180598,0.04069688602083015
Kevin Rader,TE,NO,14,3,1,6,0,0.00737420474262579,0.00399436090225563,0.00237551818901672,0.0026802571398964643,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.006315023457743893,0.0032543900727731094,0.0018780345570167819,0.0022800181276054175
Chris Olave,WR,NO,16,138,87,1123,5,0.24195544554455445,0.22767857142857145,0.2990444862155388,0.21941116715054965,NA,NA,1.167724045994328,1.227376194290066,1.2648958881726757,1.1755420307606925,0.2072025889802818,0.18550023414806768,0.23641826099027932,0.18664680752296778
Jesper Horsted,TE,CAR,13,1,1,4,0,0.00234774202458224,0.0037577365163572,0.00154756486117432,0.001305352469716572,NA,NA,1.3354046808867652,1.4111855295385314,1.6456962273314226,1.4257820545984514,0.0017580753296620468,0.002662822455092782,9.403709113946092e-4,9.155343662143394e-4
DeAndre Hopkins,WR,TEN,17,137,75,1057,7,0.2773279352226721,0.2467105263157895,0.3446364525595044,0.3908022080089869,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.19042739629295338,0.1687185363019449,0.21564375026674518,0.2623032900746579
Tyler Boyd,WR,TEN,17,98,67,667,2,0.15934959349593494,0.1595238095238095,0.17124518613607187,0.11792752545319939,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.10941749580837289,0.1090939411872385,0.107150459213636,0.07915200396213175
Nick Vannett,TE,TEN,8,1,1,3,0,0.00336234177215189,0.00519559902200489,0.00161106899166034,0.00178103219550474,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.0023087540337536645,0.0035531271214688303,0.0010080679415074784,0.0011954144450459236
Calvin Ridley,WR,TEN,17,136,76,1016,8,0.21935483870967745,0.18446601941747573,0.24624333494910325,0.2889511279031328,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.15062013412462658,0.1261512318032406,0.15407782848347013,0.1939416665681482
Tony Pollard,RB,TEN,17,67,55,311,0,0.10912052117263844,0.12850467289719628,0.07073004321128042,0.0536288355488671,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.0749276725849898,0.08788080769372332,0.04425675711705504,0.035995241887213515
Nick Westbrook Ikhine,WR,TEN,14,45,28,370,3,0.11061307113938694,0.1118421052631579,0.14649028832269784,0.18918065322291674,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.07595253293227808,0.07648573645688167,0.0916609804823508,0.12697652864259887
Mason Kinsey,WR,TEN,6,1,1,6,0,0.00573549257759784,0.00932017543859649,0.00554287577437235,0.0033861870376261684,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.003938279485377381,0.0063738113714068055,0.0034682533155484083,0.0022727814290063536
Treylon Burks,WR,TEN,11,30,16,221,0,0.09385351490614648,0.08133971291866028,0.11136141328511724,0.04680047699284739,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.06444457339708441,0.055625990150459395,0.06968036206692713,0.03141210269724194
Chigoziem Okonkwo,TE,TEN,17,77,54,528,1,0.15587044534412955,0.17763157894736842,0.17215520052168243,0.11854215394459161,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.10702853660260883,0.1214773461374003,0.10771986768291528,0.07956453764838486
Kyle Philips,WR,TEN,9,22,15,181,0,0.08412055780476833,0.09320175438596492,0.1114733905734884,0.04615774166643566,NA,NA,1.4563447309652386,1.46226094490452,1.5981750091676616,1.4898867943964982,0.05776143245220159,0.06373811371406807,0.06975042779047357,0.03098070393001407
